liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Yellow Cards,Goals Conceded Inside Box,Duels won,Unsuccessful Launches,Successful Short Passes,Leftside Passes,Times Tackled,Foul Attempted Tackle,Through balls,Unsuccessful Passes Opposition Half,Time Played,Games Played,Ground Duels won,Total Clearances,Substitute On,Backward Passes,Unsuccessful Crosses open play,Penalty Goals Conceded,Unsuccessful Passes Own Half,Index,Total Fouls Conceded,Total Passes,Open Play Passes,Duels,PutThrough/Blocked Distribution Won,Aerial Duels,Right Foot Goals,Rightside Passes,Total Losses Of Possession,Unsuccessful Dribbles,Corners Won,Throw Ins to Opposition Player,Successful Open Play Passes,Key Passes (Attempt Assists),Successful Passes Opposition Half,Substitute Off,Unsuccessful Crosses & Corners,Goals,Tackles Won,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Unsuccessful Long Passes,Ground Duels,Goals from Inside Box,Assists (Intentional),Duels lost,Interceptions,Blocked Shots,Forward Passes,Successful Dribbles,Touches,Goals Conceded,PutThrough/Blocked Distribution,Successful Passes Own Half,Total Touches In Opposition Box,Penalties Conceded,Successful Long Passes,Recoveries,Appearances,Tackles Lost,Successful Crosses & Corners,Shots On Target ( inc goals ),Total Tackles,Successful Crosses open play,Starts,Ground Duels lost,Total Fouls Won,Throw Ins to Own Player,Clean Sheets,Unsuccessful Short Passes,Total Shots,Blocks,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Launches,Aerial Duels won,Aerial Duels lost,Home Goals,Away Goals,Winning Goal,Goals from Outside Box,Corners Taken (incl short corners),Successful Lay-offs,Left Foot Goals,Offsides,Shots Off Target (inc woodwork),Successful Corners into Box,Unsuccessful Corners into Box,Handballs conceded,Second Goal Assists,Clearances Off the Line,Foul Won Penalty,Penalty Goals,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Total Red Cards,Straight Red Cards,GK Unsuccessful Distribution,Red Cards - 2nd Yellow,Hit Woodwork,Unsuccessful lay-offs,Drops,Last Man Tackle,GK Successful Distribution,Saves Made from Inside Box,Penalties Faced,Crosses not Claimed,Saves made - parried,Catches,Saves Made from Outside Box,Saves Made,Punches,Goalkeeper Smother,Saves made - caught,Headed Goals,Other Goals,Own Goal Scored,Saves from Penalty,Penalties Saved
Canada_Canadian_Premier_League,2022,Pacific FC,7dfcfaazbxla16jrf8obs3e5m,E. Gazdov,Goalkeeper,21,,,1.0,3.0,12.0,17.0,7.0,,,,32.0,180.0,2.0,2.0,4.0,,,,,2.0,10.0,,61.0,26.0,3.0,,1.0,,6.0,34.0,,,,16.0,,5.0,,,,1.0,27.0,1.0,34.0,2.0,,,,,,48.0,,97.0,2.0,,22.0,,,10.0,27.0,2.0,,,,1.0,,2.0,,1.0,,,,,,34.0,3.0,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,16.0,,,,,,26.0,4.0,,,4.0,3.0,6.0,10.0,1.0,,,,,,,
Canada_Canadian_Premier_League,2022,Pacific FC,4oz12ku4mdjsq7y4sgogpwg2y,K. Habibullah,Forward,30,2.0,1.0,5.0,49.0,1.0,189.0,26.0,27.0,5.0,1.0,39.0,658.0,16.0,48.0,1.0,8.0,79.0,5.0,,5.0,10.0,8.0,221.0,213.0,98.0,6.0,4.0,,76.0,95.0,11.0,6.0,,187.0,11.0,128.0,8.0,16.0,,8.0,193.0,2.0,5.0,94.0,,2.0,49.0,2.0,5.0,40.0,15.0,373.0,7.0,11.0,69.0,24.0,,4.0,38.0,16.0,6.0,4.0,3.0,14.0,1.0,8.0,46.0,19.0,2.0,,23.0,6.0,,28.0,,1.0,3.0,0.0,0.0,0.0,,13.0,4.0,,1.0,3.0,3.0,9.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Pacific FC,7whdjeubz6xgvlxtl91z93idx,J. Haynes,Defender,3,,1.0,8.0,35.0,22.0,348.0,16.0,8.0,3.0,,84.0,889.0,16.0,26.0,23.0,5.0,76.0,9.0,2.0,30.0,10.0,9.0,479.0,464.0,68.0,5.0,17.0,,185.0,141.0,3.0,,11.0,359.0,2.0,139.0,4.0,9.0,,15.0,374.0,3.0,50.0,51.0,,,33.0,24.0,,202.0,1.0,687.0,11.0,11.0,235.0,,,26.0,50.0,16.0,8.0,,,23.0,,11.0,25.0,2.0,69.0,2.0,55.0,2.0,3.0,105.0,5.0,9.0,8.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Pacific FC,7i19hu44byapft1lpm3okbb3d,J. Heard,Forward,11,3.0,7.0,20.0,101.0,16.0,303.0,56.0,45.0,19.0,1.0,121.0,2103.0,27.0,97.0,13.0,3.0,158.0,27.0,2.0,28.0,10.0,40.0,433.0,421.0,211.0,14.0,20.0,4.0,100.0,242.0,20.0,13.0,2.0,299.0,10.0,212.0,11.0,27.0,6.0,24.0,311.0,3.0,23.0,191.0,5.0,3.0,110.0,10.0,3.0,119.0,18.0,765.0,23.0,31.0,102.0,54.0,,8.0,85.0,27.0,7.0,3.0,11.0,31.0,3.0,24.0,94.0,48.0,14.0,4.0,99.0,22.0,3.0,122.0,1.0,4.0,16.0,3.0,3.0,3.0,1.0,3.0,6.0,2.0,11.0,11.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Pacific FC,exgvhzo1zgo07og3rsnjv13v9,C. Irving,Goalkeeper,1,,,27.0,19.0,78.0,484.0,211.0,,,,200.0,2520.0,28.0,12.0,23.0,,,,4.0,33.0,10.0,,856.0,532.0,19.0,1.0,7.0,,197.0,235.0,,,,430.0,1.0,75.0,,,,,623.0,7.0,231.0,12.0,,,,2.0,,448.0,1.0,1132.0,34.0,1.0,548.0,,,139.0,249.0,28.0,1.0,,,1.0,,28.0,,9.0,,9.0,2.0,,,233.0,17.0,7.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,63.0,,,,6.0,,267.0,50.0,4.0,,19.0,22.0,18.0,68.0,12.0,5.0,3.0,,,,,
Canada_Canadian_Premier_League,2022,Pacific FC,c71o8hujd9joixq9ge68i4qg9,N. Mavila,Defender,33,1.0,5.0,11.0,76.0,46.0,440.0,17.0,24.0,17.0,2.0,172.0,1300.0,21.0,55.0,33.0,8.0,104.0,30.0,2.0,51.0,10.0,27.0,669.0,650.0,160.0,9.0,41.0,,226.0,309.0,11.0,6.0,37.0,459.0,6.0,212.0,6.0,30.0,,20.0,476.0,5.0,89.0,119.0,,1.0,84.0,29.0,1.0,322.0,11.0,1074.0,16.0,23.0,269.0,5.0,,36.0,80.0,21.0,12.0,5.0,,32.0,5.0,13.0,64.0,12.0,119.0,2.0,104.0,3.0,2.0,193.0,4.0,21.0,20.0,0.0,0.0,0.0,,,,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Pacific FC,br7fuyg4h8gseboweg8wjujft,T. Meilleur-Giguère,Defender,26,,3.0,21.0,93.0,75.0,1335.0,404.0,4.0,12.0,2.0,145.0,2355.0,29.0,44.0,107.0,2.0,82.0,1.0,3.0,91.0,10.0,18.0,1688.0,1666.0,162.0,14.0,80.0,,671.0,245.0,1.0,1.0,,1433.0,9.0,299.0,2.0,1.0,1.0,24.0,1453.0,7.0,138.0,82.0,1.0,,69.0,44.0,,531.0,2.0,1963.0,28.0,20.0,1154.0,9.0,,118.0,135.0,29.0,11.0,,3.0,35.0,,27.0,38.0,7.0,1.0,8.0,97.0,5.0,13.0,235.0,20.0,49.0,31.0,0.0,1.0,0.0,,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
Canada_Canadian_Premier_League,2022,Pacific FC,4v4eoxj7vw4vlmtm861f1jcdm,G. Mukumbilwa,Defender,2,,3.0,6.0,69.0,10.0,308.0,81.0,16.0,9.0,,56.0,901.0,18.0,55.0,25.0,9.0,112.0,13.0,,20.0,10.0,19.0,394.0,390.0,117.0,6.0,17.0,,59.0,137.0,11.0,3.0,24.0,327.0,3.0,115.0,2.0,13.0,,20.0,331.0,3.0,18.0,100.0,,,48.0,14.0,,142.0,7.0,659.0,9.0,11.0,218.0,2.0,,23.0,61.0,18.0,15.0,2.0,,35.0,2.0,9.0,45.0,14.0,64.0,3.0,45.0,,5.0,63.0,2.0,14.0,3.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Pacific FC,9n35t9hwq6el9tb7yg65qlyzu,M. Polisi,Midfielder,8,,,6.0,21.0,4.0,150.0,45.0,15.0,6.0,1.0,18.0,383.0,15.0,18.0,1.0,12.0,54.0,,3.0,5.0,10.0,11.0,176.0,176.0,66.0,4.0,13.0,,37.0,55.0,4.0,1.0,,153.0,1.0,86.0,1.0,,,9.0,153.0,2.0,4.0,53.0,,,45.0,,,40.0,5.0,247.0,8.0,12.0,67.0,7.0,1.0,3.0,19.0,15.0,1.0,,1.0,10.0,,3.0,35.0,3.0,1.0,1.0,19.0,2.0,,23.0,,3.0,10.0,0.0,0.0,0.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Pacific FC,dn28vlzr8qn1qykmxc14s0h2i,L. Ricci,Midfielder,14,,,2.0,14.0,3.0,111.0,26.0,3.0,1.0,,17.0,230.0,6.0,11.0,1.0,5.0,27.0,1.0,1.0,12.0,10.0,4.0,141.0,138.0,32.0,1.0,8.0,,50.0,36.0,2.0,,,115.0,3.0,43.0,2.0,6.0,,3.0,118.0,,7.0,24.0,,,18.0,1.0,,38.0,1.0,174.0,2.0,2.0,76.0,,,7.0,20.0,6.0,3.0,1.0,,6.0,,1.0,13.0,4.0,,,16.0,,1.0,23.0,,3.0,5.0,0.0,0.0,0.0,,5.0,1.0,,1.0,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Pacific FC,368zrfhpvljc7rvzkl1v0x1bd,A. Samaké,Defender,5,,5.0,19.0,84.0,21.0,760.0,301.0,4.0,12.0,,81.0,1388.0,20.0,54.0,44.0,5.0,72.0,,1.0,51.0,10.0,20.0,943.0,924.0,132.0,10.0,45.0,,182.0,154.0,1.0,1.0,7.0,793.0,3.0,282.0,3.0,,,23.0,811.0,6.0,53.0,87.0,,,48.0,18.0,,388.0,2.0,1160.0,25.0,26.0,530.0,1.0,1.0,51.0,73.0,20.0,16.0,1.0,,39.0,1.0,15.0,33.0,14.0,34.0,2.0,79.0,,6.0,132.0,6.0,30.0,15.0,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Pacific FC,4x9j9kpa9vap3r780lx9ty2ju,C. Toussaint,Midfielder,28,2.0,4.0,18.0,76.0,5.0,679.0,220.0,18.0,25.0,2.0,111.0,1464.0,25.0,67.0,16.0,10.0,117.0,6.0,5.0,33.0,10.0,32.0,862.0,844.0,174.0,26.0,32.0,,216.0,186.0,4.0,1.0,,706.0,15.0,368.0,6.0,6.0,,27.0,724.0,3.0,34.0,142.0,,1.0,98.0,28.0,,309.0,9.0,1089.0,21.0,36.0,357.0,7.0,,45.0,93.0,25.0,12.0,1.0,,39.0,1.0,15.0,75.0,19.0,2.0,2.0,104.0,5.0,2.0,138.0,,9.0,23.0,0.0,0.0,0.0,,,6.0,,,5.0,,,1.0,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Pacific FC,aisfml98z3uznfzhbopr5kmp5,M. Village,Goalkeeper,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Pacific FC,dryx6vgko76wuqqr4g9pjl4ru,S. Young,Midfielder,20,,6.0,15.0,83.0,11.0,666.0,240.0,38.0,16.0,1.0,110.0,1549.0,25.0,67.0,10.0,9.0,136.0,9.0,3.0,41.0,10.0,32.0,872.0,858.0,191.0,18.0,40.0,1.0,247.0,216.0,14.0,4.0,,717.0,22.0,352.0,10.0,9.0,1.0,21.0,730.0,4.0,35.0,151.0,1.0,,108.0,30.0,11.0,249.0,14.0,1156.0,19.0,32.0,378.0,32.0,1.0,64.0,141.0,25.0,13.0,,5.0,34.0,,16.0,84.0,19.0,7.0,3.0,107.0,13.0,4.0,142.0,1.0,16.0,24.0,0.0,1.0,0.0,,,4.0,,1.0,8.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Pacific FC,bfjcp5933vk1i5edea8un89re,Gianni dos Santos,Forward,7,1.0,4.0,13.0,58.0,5.0,129.0,11.0,39.0,10.0,4.0,139.0,1065.0,23.0,57.0,6.0,13.0,72.0,50.0,2.0,8.0,10.0,18.0,209.0,201.0,131.0,7.0,8.0,2.0,73.0,229.0,25.0,12.0,,137.0,15.0,105.0,6.0,82.0,3.0,11.0,144.0,4.0,16.0,123.0,2.0,1.0,73.0,9.0,7.0,53.0,13.0,548.0,17.0,19.0,64.0,35.0,,15.0,40.0,23.0,6.0,25.0,19.0,17.0,13.0,10.0,66.0,27.0,4.0,,49.0,29.0,2.0,65.0,1.0,1.0,7.0,2.0,1.0,0.0,1.0,32.0,4.0,,2.0,10.0,8.0,22.0,,,1.0,1.0,,,9.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,
