liga,temporada,equipo,id,nombre,posicion,dorsal,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Through balls,Total Clearances,Penalty Goals Conceded,Unsuccessful Passes Own Half,Successful Long Passes,Index,Clean Sheets,Leftside Passes,Unsuccessful Launches,Successful Dribbles,Open Play Passes,Interceptions,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Successful Open Play Passes,Aerial Duels lost,Total Fouls Won,Key Passes (Attempt Assists),Blocks,Unsuccessful Long Passes,Times Tackled,Tackles Won,Successful Short Passes,Goals Conceded Outside Box,Throw Ins to Own Player,PutThrough/Blocked Distribution,Successful Launches,Goals Conceded Inside Box,Ground Duels lost,Blocked Shots,Total Fouls Conceded,Total Losses Of Possession,Unsuccessful Short Passes,Successful Crosses & Corners,Total Tackles,Starts,Successful Crosses open play,Recoveries,Unsuccessful Passes Opposition Half,Forward Passes,Tackles Lost,Touches,Time Played,Successful Passes Opposition Half,Goals Conceded,Appearances,Substitute Off,Games Played,Duels lost,Aerial Duels,Backward Passes,Substitute On,Foul Attempted Tackle,Corners Won,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Ground Duels,Ground Duels won,Rightside Passes,Duels,Unsuccessful Dribbles,Total Touches In Opposition Box,Duels won,Throw Ins to Opposition Player,Winning Goal,Penalties Faced,Yellow Cards,Saves made - caught,Catches,Goal Kicks,Saves Made from Inside Box,Punches,Saves Made,Saves Made from Outside Box,Crosses not Claimed,Aerial Duels won,GK Unsuccessful Distribution,Drops,Saves made - parried,GK Successful Distribution,Total Shots,Shots Off Target (inc woodwork),Assists (Intentional),Offsides,Foul Won Penalty,Hit Woodwork,Attempts from Set Pieces,Unsuccessful Corners into Box,Goals from Inside Box,Successful Corners into Box,Right Foot Goals,Goals,Shots On Target ( inc goals ),Second Goal Assists,Corners Taken (incl short corners),Headed Goals,Unsuccessful lay-offs,Handballs conceded,Penalties Taken,Successful Lay-offs,Goal Assists,Home Goals,Away Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Total Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target,Penalties Conceded,Own Goal Scored,Left Foot Goals,Clearances Off the Line,Last Man Tackle,Straight Red Cards,Penalty Goals,Saves from Penalty,Penalties Saved,Goalkeeper Smother
USA_USL_League_One,2022,Chattanooga Red Wolves SC,d6hinvoq9bazu1j5tnf1dcqju,J. Galindrez,Forward,19,67.0,2.0,2.0,2.0,22.0,2.0,14.0,9.0,10.0,2.0,54.0,1.0,5.0,272.0,5.0,8.0,61.0,205.0,40.0,22.0,14.0,1.0,5.0,45.0,6.0,208.0,3.0,3.0,18.0,1.0,19.0,64.0,5.0,12.0,174.0,62.0,1.0,14.0,15.0,1.0,31.0,55.0,53.0,8.0,551.0,1683.0,157.0,22.0,28.0,5.0,28.0,104.0,63.0,93.0,13.0,6.0,11.0,217.0,284.0,105.0,41.0,84.0,168.0,14.0,105.0,64.0,,2.0,,3.0,,,,,,,,,23.0,,,,,44.0,15.0,1.0,19.0,1.0,,,,13.0,,8.0,13.0,29.0,,,2.0,1.0,,4.0,13.0,1.0,8.0,5.0,,,,,,,1.0,,3.0,,,,3.0,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,czr1rtxdqooe7wzmjgkcdc5xw,J. Guadarrama,Defender,3,,,,,,,,,10.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,4.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,8qm5pp2lqespfvbzqbnl9q47p,I. Gutiérrez,Midfielder,44,18.0,9.0,9.0,,,,7.0,3.0,10.0,,12.0,2.0,1.0,57.0,1.0,1.0,10.0,39.0,5.0,2.0,,,4.0,6.0,1.0,36.0,,2.0,2.0,,2.0,9.0,1.0,1.0,46.0,14.0,1.0,3.0,1.0,1.0,10.0,20.0,16.0,2.0,103.0,173.0,30.0,2.0,7.0,1.0,7.0,14.0,7.0,11.0,6.0,1.0,2.0,39.0,57.0,15.0,6.0,18.0,22.0,5.0,5.0,8.0,,0.0,,2.0,,,,,,,,,2.0,,,,,5.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,dntorsr8bza6jf3lf99p1r4t0,P. Hernandez,Forward,14,13.0,2.0,2.0,,2.0,1.0,4.0,,10.0,,11.0,2.0,,43.0,,2.0,16.0,30.0,6.0,5.0,1.0,,3.0,5.0,2.0,31.0,,5.0,3.0,,2.0,12.0,1.0,7.0,25.0,10.0,2.0,4.0,1.0,2.0,9.0,11.0,10.0,2.0,90.0,170.0,17.0,2.0,11.0,,11.0,18.0,8.0,15.0,10.0,4.0,2.0,31.0,44.0,21.0,9.0,8.0,29.0,3.0,7.0,11.0,,0.0,,1.0,,,,,,,,,2.0,,,,,4.0,1.0,,,,,,,2.0,,2.0,2.0,3.0,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,8t3mnx6mdtzl6hpcfmq373fmd,A. Hernández,Midfielder,21,47.0,8.0,8.0,,18.0,2.0,12.0,25.0,10.0,,98.0,10.0,1.0,301.0,4.0,10.0,136.0,254.0,6.0,4.0,3.0,1.0,22.0,5.0,9.0,237.0,2.0,18.0,12.0,5.0,9.0,24.0,2.0,14.0,69.0,25.0,1.0,14.0,4.0,1.0,25.0,43.0,106.0,5.0,419.0,575.0,127.0,11.0,16.0,2.0,16.0,30.0,9.0,41.0,12.0,9.0,2.0,262.0,309.0,43.0,19.0,64.0,52.0,,1.0,22.0,2.0,1.0,,3.0,,,,,,,,,3.0,,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,2.0,,0.0,1.0,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,9y4qb3exruvm5dacxqvbbvb3d,R. Kraft,Midfielder,98,15.0,2.0,2.0,,1.0,,,,10.0,,14.0,,,53.0,2.0,1.0,19.0,38.0,2.0,3.0,2.0,,6.0,2.0,,41.0,1.0,,1.0,,5.0,5.0,2.0,3.0,25.0,9.0,,,1.0,,4.0,17.0,16.0,,79.0,249.0,22.0,6.0,8.0,1.0,8.0,7.0,2.0,16.0,7.0,2.0,1.0,41.0,56.0,8.0,3.0,10.0,10.0,,5.0,3.0,,0.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,8n2bppwta5ug4nawajawt0n6y,A. Lombardi,Defender,22,292.0,83.0,83.0,1.0,79.0,4.0,90.0,47.0,10.0,6.0,57.0,58.0,12.0,1091.0,41.0,10.0,449.0,803.0,34.0,51.0,18.0,7.0,120.0,36.0,34.0,779.0,6.0,219.0,32.0,12.0,32.0,89.0,6.0,44.0,472.0,172.0,15.0,49.0,30.0,14.0,165.0,285.0,502.0,15.0,1864.0,2669.0,392.0,38.0,32.0,6.0,32.0,123.0,76.0,225.0,2.0,26.0,15.0,826.0,1118.0,198.0,109.0,334.0,274.0,19.0,19.0,151.0,21.0,0.0,,6.0,,,,,,,,,42.0,,,,,12.0,10.0,2.0,,,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,,2.0,2.0,0.0,1.0,1.0,,1.0,,,,,,,,,,,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,7oplx9ih8mkjrolnz5jf36ytx,J. Luna,Defender,2,91.0,,,,13.0,2.0,31.0,46.0,10.0,2.0,74.0,30.0,2.0,579.0,12.0,4.0,395.0,491.0,18.0,6.0,,11.0,63.0,2.0,9.0,462.0,2.0,1.0,7.0,6.0,11.0,27.0,,21.0,98.0,28.0,,12.0,10.0,,51.0,60.0,242.0,3.0,678.0,893.0,113.0,13.0,14.0,2.0,14.0,45.0,35.0,32.0,4.0,11.0,,508.0,599.0,47.0,20.0,251.0,82.0,1.0,2.0,37.0,,0.0,,4.0,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,e9shind4h8y8q9j18k7tiwmzu,T. Mehl,Defender,15,205.0,3.0,3.0,1.0,87.0,3.0,70.0,153.0,10.0,6.0,534.0,23.0,4.0,1251.0,33.0,3.0,750.0,1050.0,19.0,23.0,5.0,20.0,102.0,10.0,19.0,925.0,4.0,6.0,7.0,5.0,22.0,49.0,4.0,36.0,234.0,103.0,1.0,24.0,23.0,1.0,124.0,138.0,529.0,5.0,1555.0,2038.0,329.0,26.0,23.0,3.0,23.0,68.0,72.0,50.0,,15.0,2.0,1078.0,1283.0,99.0,50.0,170.0,171.0,4.0,17.0,103.0,,1.0,,5.0,,,,,,,,,53.0,,,,,13.0,9.0,,,,,,,2.0,,,2.0,4.0,,,2.0,,,,,,2.0,0.0,,,,,,,1.0,,,1.0,,,,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,5dvlx9cnu8gcrmdt234gdiqz8,J. Myers,Goalkeeper,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,7w8n7b3zpteways75fjgtlq6t,D. Navarro,Defender,5,143.0,,,,54.0,3.0,69.0,98.0,10.0,4.0,206.0,32.0,8.0,1096.0,27.0,7.0,693.0,956.0,13.0,2.0,8.0,14.0,67.0,4.0,4.0,882.0,2.0,1.0,14.0,5.0,17.0,36.0,2.0,23.0,152.0,76.0,,13.0,18.0,,81.0,74.0,417.0,9.0,1283.0,1597.0,287.0,19.0,18.0,3.0,18.0,49.0,39.0,45.0,,11.0,1.0,980.0,1123.0,59.0,23.0,455.0,98.0,3.0,14.0,49.0,,0.0,,4.0,,,,,,,,,26.0,,,,,5.0,3.0,,1.0,,,,,1.0,,,1.0,2.0,,,,,,,,,0.0,1.0,,,,,,,,1.0,1.0,,,,,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,e1cn7vwmn3wwvys8pcgn3lgb9,R. Ortiz,Midfielder,13,96.0,34.0,61.0,2.0,8.0,2.0,17.0,19.0,10.0,,45.0,14.0,19.0,263.0,9.0,8.0,51.0,171.0,26.0,58.0,24.0,,37.0,48.0,11.0,167.0,4.0,24.0,23.0,,12.0,76.0,5.0,22.0,250.0,59.0,28.0,16.0,16.0,13.0,63.0,140.0,111.0,5.0,664.0,1312.0,163.0,16.0,27.0,13.0,27.0,102.0,29.0,70.0,11.0,17.0,16.0,186.0,282.0,169.0,93.0,56.0,198.0,21.0,32.0,96.0,4.0,1.0,,10.0,,,,,,,,,3.0,,,,,26.0,12.0,3.0,5.0,,,7.0,19.0,1.0,13.0,3.0,3.0,14.0,,40.0,,1.0,,,3.0,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,7ic4iro02h8l2n9cm15maazv8,Y. Paez,Midfielder,7,2.0,1.0,1.0,,,,1.0,,10.0,,3.0,,,16.0,,,3.0,14.0,2.0,,,,,,1.0,14.0,,,,,,,,,3.0,2.0,,1.0,1.0,,2.0,2.0,2.0,,18.0,45.0,11.0,,1.0,1.0,1.0,2.0,2.0,4.0,,,,14.0,16.0,1.0,1.0,7.0,3.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,bbjicpc090s5bybwe3yog513p,J. Páez,Midfielder,20,20.0,3.0,5.0,1.0,3.0,2.0,2.0,3.0,10.0,,20.0,1.0,,90.0,3.0,3.0,25.0,70.0,3.0,4.0,4.0,,6.0,6.0,2.0,70.0,1.0,,6.0,,3.0,17.0,3.0,10.0,37.0,14.0,2.0,7.0,1.0,,13.0,23.0,29.0,5.0,149.0,271.0,50.0,4.0,14.0,1.0,14.0,20.0,3.0,16.0,13.0,4.0,1.0,73.0,93.0,28.0,11.0,28.0,31.0,1.0,6.0,11.0,,0.0,,1.0,,,,,,,,,,,,,,7.0,4.0,2.0,,,,1.0,2.0,1.0,1.0,,1.0,3.0,,3.0,,,,,,2.0,1.0,0.0,,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,3qt6pi6jiz2g55a8cud3r9dqt,Ualefi,Midfielder,8,48.0,3.0,3.0,,8.0,1.0,15.0,29.0,10.0,,96.0,,3.0,373.0,5.0,8.0,194.0,325.0,6.0,8.0,2.0,,9.0,6.0,16.0,316.0,1.0,6.0,11.0,1.0,9.0,22.0,,8.0,67.0,39.0,,23.0,9.0,,48.0,36.0,105.0,7.0,488.0,630.0,151.0,10.0,18.0,7.0,18.0,28.0,20.0,70.0,9.0,6.0,2.0,345.0,393.0,56.0,34.0,122.0,76.0,1.0,2.0,48.0,,0.0,,1.0,,,,,,,,,14.0,,,,,3.0,2.0,,,,,,,,,,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,29df83esvhh3xg361d2ww3m22,T. Saunders,Goalkeeper,25,23.0,,,,3.0,,5.0,19.0,10.0,,18.0,13.0,,38.0,,,54.0,29.0,,,,,23.0,,,43.0,1.0,,,9.0,4.0,,,,24.0,,,,4.0,,24.0,18.0,47.0,,114.0,320.0,8.0,5.0,5.0,2.0,5.0,,1.0,,1.0,,,62.0,85.0,,,20.0,1.0,,,1.0,,0.0,1.0,1.0,,1.0,29.0,7.0,2.0,11.0,4.0,,1.0,9.0,,5.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,4eokau9viz5x74y7rcnynxq09,A. Tejera,Forward,29,37.0,2.0,2.0,,8.0,2.0,4.0,2.0,10.0,,15.0,1.0,1.0,84.0,1.0,5.0,24.0,47.0,40.0,19.0,6.0,3.0,4.0,13.0,3.0,50.0,1.0,,9.0,,7.0,36.0,2.0,25.0,77.0,33.0,,7.0,7.0,,13.0,35.0,24.0,4.0,198.0,654.0,28.0,8.0,13.0,6.0,13.0,76.0,60.0,21.0,6.0,9.0,5.0,52.0,89.0,63.0,27.0,29.0,123.0,2.0,32.0,47.0,,0.0,,2.0,,,,,,,,,20.0,,,,,13.0,7.0,,3.0,1.0,1.0,,,3.0,,1.0,3.0,6.0,,,2.0,2.0,3.0,,1.0,,0.0,3.0,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,40hk06raazm0saowd4g9qt6mt,D. Texeira,Forward,9,17.0,,,,4.0,1.0,2.0,,10.0,,13.0,,1.0,65.0,1.0,1.0,18.0,48.0,22.0,8.0,1.0,1.0,1.0,10.0,1.0,54.0,1.0,,1.0,,4.0,19.0,,9.0,32.0,16.0,,1.0,5.0,,6.0,15.0,12.0,,117.0,370.0,36.0,5.0,9.0,4.0,9.0,41.0,26.0,28.0,4.0,4.0,,54.0,71.0,29.0,10.0,18.0,55.0,3.0,10.0,14.0,,0.0,,2.0,,,,,,,,,4.0,,,,,7.0,4.0,,5.0,,,,,2.0,,1.0,2.0,3.0,,,,,,,5.0,,2.0,0.0,,,1.0,,,,,,1.0,,,1.0,,,,
USA_USL_League_One,2022,Chattanooga Red Wolves SC,8n7ciyexoqrzjbigg39iw7vca,J. Villalobos,Midfielder,6,147.0,4.0,4.0,7.0,12.0,3.0,44.0,80.0,10.0,,252.0,7.0,9.0,945.0,21.0,14.0,371.0,798.0,23.0,15.0,20.0,5.0,31.0,17.0,25.0,748.0,4.0,2.0,30.0,,28.0,60.0,3.0,22.0,206.0,116.0,1.0,39.0,29.0,1.0,130.0,107.0,287.0,14.0,1201.0,2510.0,458.0,32.0,32.0,21.0,32.0,83.0,43.0,175.0,3.0,13.0,4.0,828.0,975.0,122.0,62.0,261.0,165.0,8.0,33.0,82.0,,2.0,,5.0,,,,,,,,,20.0,,,,,22.0,9.0,,1.0,,,,,3.0,,2.0,4.0,13.0,,,,,,,9.0,2.0,4.0,0.0,,1.0,,,,,,,2.0,,,,,,,
