liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals Conceded,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Starts,Total Tackles,Rightside Passes,Time Played,Unsuccessful Long Passes,Times Tackled,Ground Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Losses Of Possession,Unsuccessful Short Passes,Goals Conceded Outside Box,Unsuccessful Passes Opposition Half,Tackles Lost,Tackles Won,Clean Sheets,Aerial Duels,Foul Attempted Tackle,Recoveries,Goals Conceded Inside Box,Total Passes,Successful Open Play Passes,Open Play Passes,Duels lost,Unsuccessful Passes Own Half,Interceptions,Touches,Aerial Duels won,Total Clearances,Ground Duels,Duels,Backward Passes,Successful Long Passes,Ground Duels lost,Forward Passes,Appearances,Index,Duels won,Successful Passes Own Half,Successful Short Passes,Key Passes (Attempt Assists),Leftside Passes,Blocks,Successful Passes Opposition Half,Home Goals,Away Goals,Winning Goal,Throw Ins to Own Player,Unsuccessful Launches,Unsuccessful Crosses open play,Substitute Off,Throw Ins to Opposition Player,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Substitute On,Total Shots,Unsuccessful Dribbles,Total Fouls Won,Aerial Duels lost,Successful Dribbles,Handballs conceded,Blocked Shots,Shots Off Target (inc woodwork),Successful Launches,Unsuccessful lay-offs,Successful Lay-offs,Offsides,Yellow Cards,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Total Touches In Opposition Box,Saves made - parried,Punches,Goals from Inside Box,Attempts from Set Pieces,Assists (Intentional),Right Foot Goals,Corners Won,Penalty Goals,Penalties Taken,Shots On Target ( inc goals ),Goal Assists,Successful Crosses & Corners,Goals,Successful Crosses open play,Goalkeeper Smother,Saves Made from Outside Box,Total Red Cards,Straight Red Cards,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Through balls,Second Goal Assists,Drops,Hit Woodwork,Left Foot Goals,Clearances Off the Line,Own Goal Scored,Headed Goals,Saves made - caught,Catches,Penalty Goals Conceded,Goals from Outside Box,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Foul Won Penalty,Set Pieces Goals,Other Goals
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,aboxil79ulfa73pckzsdnwp62,S. Giménez,Forward,29,5.0,4.0,1.0,46.0,3.0,2.0,10.0,305.0,,5.0,11.0,14.0,33.0,14.0,,13.0,2.0,,2.0,13.0,1.0,8.0,4.0,60.0,40.0,54.0,15.0,1.0,3.0,111.0,6.0,1.0,19.0,32.0,16.0,3.0,8.0,12.0,5.0,41.0,17.0,11.0,43.0,1.0,22.0,1.0,35.0,0.0,0.0,0.0,,,,1.0,,3.0,5.0,,2.0,5.0,2.0,4.0,7.0,5.0,,1.0,3.0,,,1.0,5.0,1.0,,,,,21.0,,,,,3.0,,1.0,,,2.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,d35wc44m5l0437fxr39o4ss15,A. Gudiño,Goalkeeper,30,2.0,1.0,,26.0,2.0,,4.0,180.0,17.0,,,17.0,18.0,,,8.0,,,1.0,2.0,,11.0,1.0,43.0,14.0,25.0,1.0,9.0,,55.0,1.0,,,2.0,,7.0,,27.0,2.0,48.0,1.0,22.0,19.0,,12.0,,4.0,0.0,0.0,0.0,,6.0,,,,,,,,,,,1.0,,,,,2.0,,,,,16.0,2.0,4.0,3.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,1yaltijxes8x1ftlfs9aawwyx,A. Gutiérrez,Midfielder,20,2.0,,2.0,156.0,2.0,5.0,44.0,180.0,1.0,,8.0,10.0,13.0,9.0,,10.0,1.0,4.0,2.0,2.0,1.0,19.0,,166.0,150.0,160.0,5.0,,3.0,189.0,,,11.0,13.0,32.0,13.0,3.0,42.0,2.0,82.0,8.0,65.0,143.0,4.0,48.0,,92.0,1.0,0.0,1.0,1.0,,,,,2.0,3.0,,,2.0,,3.0,2.0,,,2.0,1.0,,,,1.0,,,,,,5.0,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,5jm6s85v4f9w6fgk3t23p9nmd,E. Hernández,Midfielder,11,4.0,,2.0,102.0,2.0,1.0,17.0,206.0,4.0,5.0,5.0,22.0,35.0,18.0,,24.0,,1.0,1.0,1.0,2.0,13.0,,124.0,98.0,120.0,8.0,2.0,,161.0,1.0,1.0,13.0,14.0,38.0,11.0,8.0,24.0,4.0,52.0,6.0,38.0,91.0,3.0,45.0,,66.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,,2.0,3.0,4.0,2.0,8.0,2.0,3.0,,1.0,,2.0,6.0,,,1.0,3.0,,,,,,9.0,,,1.0,,1.0,1.0,3.0,,,2.0,1.0,2.0,1.0,2.0,,,,,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,Forward,194,2.0,,1.0,11.0,,2.0,,36.0,,,2.0,3.0,5.0,3.0,,4.0,,2.0,,1.0,1.0,1.0,,14.0,11.0,14.0,1.0,,,23.0,1.0,,3.0,4.0,4.0,,1.0,1.0,2.0,92.0,3.0,4.0,11.0,1.0,9.0,,9.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,1whcbtjb0eq6dtl3357xclmok,C. Jiménez,Midfielder,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,d18b8xc8rayaqaf0toqknkru1,J. Jiménez,Defender,3,2.0,,1.0,46.0,1.0,2.0,18.0,107.0,1.0,1.0,2.0,10.0,23.0,9.0,,14.0,1.0,1.0,,3.0,,3.0,,56.0,46.0,56.0,2.0,6.0,,80.0,3.0,1.0,4.0,7.0,20.0,,2.0,17.0,2.0,28.0,5.0,25.0,46.0,,1.0,,21.0,0.0,0.0,0.0,5.0,,10.0,1.0,,2.0,5.0,10.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,3e9svasemtenwlwxqda3o9jvt,S. Jurado,Goalkeeper,33,2.0,4.0,,30.0,2.0,,9.0,180.0,9.0,,1.0,9.0,9.0,,,3.0,,,1.0,,,8.0,4.0,39.0,22.0,29.0,,6.0,,48.0,,,1.0,1.0,,6.0,,24.0,2.0,23.0,1.0,27.0,24.0,,6.0,,3.0,0.0,0.0,0.0,,3.0,,,,,,,,,,1.0,,,,,,1.0,,,,,10.0,,2.0,3.0,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,5shco09rftlth4ofo7l0ist79,J. Martínez,Defender,12,3.0,,,53.0,1.0,1.0,3.0,106.0,,,2.0,4.0,8.0,4.0,,2.0,,1.0,,,,3.0,,57.0,53.0,57.0,2.0,3.0,3.0,70.0,,,4.0,4.0,18.0,1.0,2.0,5.0,3.0,20.0,2.0,30.0,52.0,,31.0,,23.0,0.0,0.0,0.0,4.0,,1.0,1.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,cz5hnp13ejk5gcc9ajgk2mkt1,W. Montoya,Forward,32,6.0,2.0,7.0,142.0,5.0,7.0,40.0,383.0,7.0,6.0,24.0,33.0,50.0,26.0,,29.0,4.0,3.0,2.0,10.0,4.0,24.0,2.0,175.0,141.0,174.0,25.0,7.0,5.0,245.0,2.0,,41.0,51.0,39.0,5.0,17.0,45.0,6.0,61.0,26.0,44.0,137.0,6.0,51.0,,100.0,2.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,3.0,10.0,3.0,1.0,9.0,1.0,15.0,8.0,2.0,,3.0,4.0,2.0,,1.0,,,,,,,13.0,,,2.0,,,2.0,4.0,,,5.0,1.0,2.0,2.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,592f55d3oxwqtehizfa4eih1x,R. Otero,Midfielder,10,1.0,,,12.0,,,7.0,24.0,,1.0,2.0,1.0,5.0,1.0,,1.0,,,,,,2.0,,13.0,10.0,11.0,2.0,1.0,1.0,24.0,,,4.0,4.0,2.0,,2.0,1.0,1.0,64.0,2.0,2.0,12.0,,3.0,,11.0,0.0,0.0,0.0,2.0,,1.0,,,,,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,ccdiexl9k5fwbmqbp0a81wv10,P. Pacheco,Forward,199,1.0,,,1.0,,1.0,1.0,8.0,,,1.0,2.0,2.0,2.0,,2.0,1.0,,,1.0,,,,3.0,1.0,3.0,,,,5.0,1.0,,1.0,2.0,,,,1.0,1.0,81.0,2.0,,1.0,,1.0,,1.0,0.0,0.0,0.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,8fkw7uuaou3ytw58cw78k3v85,L. Passerini,Forward,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,6vawru1s2pzrmrq9vpymzzeuh,A. Peña,Defender,5,2.0,,,170.0,2.0,1.0,21.0,180.0,10.0,,1.0,14.0,15.0,4.0,,12.0,1.0,,2.0,2.0,,3.0,,184.0,167.0,181.0,3.0,2.0,2.0,193.0,,1.0,2.0,4.0,12.0,12.0,1.0,75.0,2.0,78.0,1.0,112.0,158.0,,76.0,,58.0,0.0,0.0,0.0,,3.0,,,,1.0,1.0,,,1.0,,,2.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,axrchx0095dg0ydpb1ajj19ed,O. Pineda,Midfielder,31,3.0,6.0,4.0,57.0,3.0,3.0,22.0,232.0,1.0,12.0,11.0,14.0,39.0,13.0,,18.0,1.0,2.0,,3.0,3.0,8.0,6.0,71.0,56.0,70.0,21.0,1.0,1.0,121.0,1.0,,30.0,33.0,14.0,4.0,19.0,18.0,3.0,70.0,12.0,11.0,53.0,2.0,17.0,,50.0,1.0,0.0,0.0,1.0,,2.0,2.0,,1.0,4.0,5.0,,5.0,7.0,8.0,2.0,,1.0,,3.0,,,,2.0,1.0,,,,,4.0,,,,,1.0,1.0,1.0,,,2.0,1.0,4.0,1.0,,,,,,1.0,4.0,3.0,,,,1.0,,,,,,,,1.0,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,63psryeukmc8mx7ean4tsdgr8,L. Pérez,Forward,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,34j6y6r6j0h4nyz5swk4tstpm,J. Reyes,Defender,2,2.0,,1.0,190.0,2.0,1.0,91.0,180.0,4.0,,2.0,12.0,13.0,8.0,,7.0,1.0,,2.0,10.0,,8.0,,202.0,185.0,196.0,3.0,5.0,2.0,218.0,8.0,8.0,3.0,13.0,4.0,17.0,1.0,71.0,2.0,89.0,10.0,140.0,173.0,,36.0,1.0,50.0,1.0,0.0,0.0,,2.0,,,,,,,,1.0,,2.0,2.0,,,,,2.0,,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,8e0we3usnv24xj6ejm5drax1x,I. Rivero,Midfielder,15,5.0,6.0,4.0,171.0,5.0,7.0,37.0,412.0,11.0,6.0,10.0,32.0,74.0,21.0,,46.0,3.0,4.0,1.0,12.0,2.0,22.0,6.0,203.0,166.0,198.0,19.0,11.0,6.0,320.0,4.0,4.0,21.0,33.0,49.0,11.0,11.0,59.0,5.0,69.0,14.0,74.0,160.0,6.0,58.0,2.0,107.0,0.0,0.0,0.0,28.0,7.0,25.0,2.0,5.0,2.0,8.0,25.0,,4.0,2.0,2.0,8.0,1.0,,1.0,1.0,4.0,,,,,,,,,5.0,,,,2.0,,,6.0,,,3.0,,10.0,,10.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,bepgomq3u5u8e6d4qrsj0frh1,J. Rodríguez,Forward,21,3.0,1.0,4.0,33.0,1.0,,14.0,144.0,,1.0,4.0,8.0,13.0,8.0,,6.0,,,,6.0,1.0,6.0,1.0,41.0,30.0,38.0,11.0,3.0,2.0,57.0,,,9.0,15.0,10.0,2.0,5.0,6.0,3.0,52.0,4.0,11.0,31.0,2.0,11.0,,22.0,0.0,0.0,0.0,,,1.0,,,1.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0,2.0,,,2.0,,,1.0,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,1cyhpfi77dom7gmpuownxlcrt,L. Romo,Midfielder,7,4.0,6.0,7.0,109.0,4.0,5.0,34.0,321.0,9.0,7.0,12.0,40.0,58.0,31.0,,41.0,1.0,4.0,1.0,22.0,5.0,17.0,6.0,149.0,106.0,146.0,29.0,5.0,2.0,196.0,11.0,,30.0,52.0,21.0,9.0,18.0,46.0,4.0,47.0,23.0,46.0,100.0,2.0,48.0,,63.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,1.0,2.0,3.0,6.0,,5.0,1.0,5.0,11.0,2.0,,1.0,3.0,,,,,1.0,,,,,12.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2021,CF Cruz Azul,dqq19igp5rfd0zu25a4ojxgid,Y. Yotún,Midfielder,19,6.0,2.0,7.0,215.0,3.0,3.0,77.0,285.0,6.0,1.0,15.0,26.0,43.0,20.0,,27.0,2.0,1.0,,4.0,4.0,17.0,2.0,241.0,210.0,234.0,13.0,6.0,1.0,301.0,2.0,2.0,26.0,30.0,52.0,27.0,11.0,68.0,6.0,88.0,17.0,83.0,188.0,6.0,44.0,,137.0,1.0,0.0,0.0,5.0,1.0,5.0,3.0,,7.0,9.0,7.0,3.0,3.0,1.0,10.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,5.0,,,1.0,,,,,,,2.0,,5.0,1.0,,,,,,1.0,5.0,4.0,,,,1.0,,,,1.0,,,,,,,,,,,
