liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,Orange County SC,5yagqw0826fi91s0i8qv8lfkk,F. Aguirre,Goalkeeper,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Orange County SC,3461sfmst5pjeiaof78d0efo,B. Barjolo,Forward,24,1.0,3.0,22.0,2.0,1.0,4.0,1.0,7.0,,,2.0,14.0,10.0,8.0,1.0,19.0,,184.0,2.0,17.0,4.0,8.0,12.0,6.0,1.0,8.0,,27.0,52.0,18.0,1.0,,7.0,,4.0,18.0,6.0,2.0,3.0,18.0,1.0,1.0,4.0,4.0,10.0,,2.0,,7.0,9.0,,2.0,28.0,,13.0,4.0,8.0,6.0,4.0,2.0,2.0,4.0,0.0,,,,,2.0,1.0,2.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Orange County SC,8sydisziijh84elb8dprtlduy,N. Benalcázar,Defender,4,5.0,1.0,31.0,4.0,1.0,6.0,,85.0,,,,10.0,10.0,18.0,,28.0,13.0,315.0,10.0,120.0,13.0,21.0,7.0,44.0,,5.0,1.0,140.0,213.0,136.0,13.0,3.0,43.0,,3.0,123.0,49.0,2.0,4.0,18.0,8.0,,4.0,4.0,21.0,1.0,3.0,1.0,14.0,21.0,2.0,8.0,157.0,,51.0,6.0,14.0,11.0,1.0,3.0,3.0,5.0,0.0,4.0,,,,1.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,3.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Orange County SC,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,Defender,5,1.0,1.0,15.0,3.0,3.0,3.0,,101.0,,,,5.0,10.0,5.0,1.0,13.0,12.0,225.0,5.0,115.0,7.0,10.0,3.0,56.0,,3.0,,128.0,155.0,122.0,8.0,,39.0,,2.0,110.0,33.0,,1.0,8.0,,3.0,3.0,3.0,13.0,,3.0,,8.0,7.0,,6.0,135.0,1.0,21.0,3.0,7.0,5.0,,2.0,8.0,3.0,0.0,,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Orange County SC,f1hzg65u0b5lvvzj3q1z6qplg,N. Ciotta,Defender,32,3.0,1.0,8.0,,2.0,,,20.0,,,,3.0,10.0,7.0,,16.0,1.0,94.0,1.0,30.0,1.0,5.0,3.0,9.0,,,,41.0,70.0,33.0,1.0,,19.0,,1.0,32.0,5.0,,,7.0,1.0,2.0,3.0,3.0,11.0,,1.0,,5.0,11.0,14.0,2.0,44.0,,14.0,,9.0,4.0,2.0,,4.0,,0.0,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Orange County SC,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,Defender,23,,1.0,5.0,1.0,1.0,1.0,,8.0,1.0,,,2.0,10.0,4.0,,10.0,,45.0,1.0,16.0,1.0,3.0,2.0,,1.0,3.0,4.0,22.0,38.0,16.0,1.0,1.0,13.0,,1.0,16.0,5.0,1.0,2.0,4.0,1.0,,1.0,1.0,6.0,4.0,,,,4.0,7.0,1.0,22.0,,9.0,1.0,9.0,2.0,,,2.0,2.0,0.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Orange County SC,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,Forward,7,5.0,1.0,38.0,3.0,,6.0,,15.0,,,9.0,22.0,10.0,13.0,2.0,38.0,2.0,235.0,4.0,26.0,9.0,16.0,17.0,7.0,1.0,1.0,3.0,41.0,96.0,30.0,4.0,2.0,9.0,2.0,1.0,28.0,10.0,5.0,,29.0,9.0,3.0,3.0,3.0,15.0,4.0,3.0,,10.0,19.0,1.0,2.0,45.0,,15.0,6.0,17.0,12.0,12.0,5.0,2.0,14.0,0.0,,,2.0,2.0,,,1.0,,1.0,1.0,,2.0,1.0,,,,1.0,2.0,1.0,,,3.0,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Orange County SC,66munwmhmpdq06686gawcz9ck,D. Garcia,Defender,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Orange County SC,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,Defender,13,2.0,5.0,28.0,4.0,9.0,5.0,1.0,59.0,,,1.0,16.0,10.0,12.0,2.0,42.0,8.0,312.0,2.0,85.0,6.0,12.0,12.0,2.0,1.0,9.0,2.0,113.0,193.0,91.0,16.0,3.0,59.0,,7.0,83.0,36.0,1.0,5.0,22.0,2.0,2.0,4.0,4.0,28.0,3.0,4.0,,10.0,22.0,16.0,11.0,119.0,2.0,32.0,5.0,20.0,10.0,1.0,4.0,16.0,8.0,1.0,3.0,2.0,2.0,2.0,,2.0,1.0,,1.0,1.0,,2.0,2.0,2.0,,,1.0,,,,,2.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,
USA_USL_Cup,2025,Orange County SC,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,Midfielder,14,1.0,1.0,16.0,1.0,3.0,6.0,,17.0,,,1.0,6.0,10.0,5.0,2.0,23.0,2.0,161.0,,47.0,,10.0,6.0,12.0,2.0,2.0,,58.0,88.0,48.0,,,17.0,2.0,2.0,46.0,13.0,3.0,1.0,16.0,8.0,,3.0,3.0,11.0,9.0,2.0,1.0,8.0,17.0,,1.0,59.0,,32.0,6.0,19.0,10.0,3.0,,6.0,6.0,0.0,,,,,1.0,1.0,1.0,,,,,,,,,,,5.0,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,
