liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Own Goal Scored,Clearances Off the Line,Headed Goals,Total Red Cards,Straight Red Cards,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Second Goal Assists,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal
USA_MLS,2016,Real Salt Lake,a3la5i3s64m9xz831pktwkmvp,O. Holness,Midfielder,12,2.0,,277.0,,6.0,1.0,,,,98.0,4.0,13.0,2.0,49.0,1.0,1.0,5.0,1.0,3.0,1.0,7.0,45.0,27.0,3.0,22.0,101.0,1.0,6.0,5.0,70.0,4.0,3.0,27.0,,24.0,2.0,24.0,2.0,,15.0,3.0,6.0,5.0,149.0,,9.0,3.0,,30.0,,33.0,5.0,14.0,15.0,,,4.0,2.0,5.0,2.0,5.0,39.0,3.0,5.0,,2.0,9.0,,1.0,,,17.0,31.0,,,71.0,74.0,9.0,,,,,,3.0,24.0,,3.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,0.0,0.0
USA_MLS,2016,Real Salt Lake,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,Defender,3,,,90.0,,,,1.0,,,24.0,,,,3.0,5.0,,6.0,,,,,12.0,14.0,3.0,4.0,27.0,,,,16.0,2.0,,10.0,,4.0,,7.0,,,1.0,1.0,,3.0,38.0,,1.0,,1.0,4.0,,14.0,1.0,12.0,4.0,,,1.0,,1.0,1.0,1.0,5.0,1.0,2.0,,,1.0,,,,,1.0,9.0,,,15.0,17.0,1.0,,,,,,1.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0
USA_MLS,2016,Real Salt Lake,ax2mgxk61b9qz1kmbp15or36d,J. Martínez,Forward,7,21.0,8.0,2577.0,28.0,3.0,10.0,1.0,7.0,5.0,1157.0,17.0,212.0,5.0,709.0,6.0,1.0,26.0,22.0,19.0,5.0,37.0,530.0,204.0,53.0,247.0,1181.0,13.0,25.0,68.0,879.0,29.0,36.0,273.0,1.0,223.0,26.0,260.0,11.0,7.0,107.0,30.0,57.0,39.0,1844.0,11.0,33.0,15.0,7.0,374.0,1.0,386.0,119.0,66.0,232.0,17.0,2.0,29.0,4.0,85.0,26.0,49.0,437.0,33.0,34.0,,26.0,33.0,5.0,,,1.0,168.0,360.0,6.0,,886.0,908.0,63.0,4.0,4.0,1.0,,1.0,38.0,205.0,15.0,20.0,206.0,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,3.0,115.0,4.0,3.0,1.0
USA_MLS,2016,Real Salt Lake,430fmloyoec76fbmths7zithx,A. Maund,Defender,21,,,1746.0,,,,7.0,,,591.0,1.0,26.0,,151.0,36.0,4.0,72.0,11.0,3.0,3.0,29.0,160.0,341.0,40.0,55.0,619.0,1.0,24.0,,434.0,25.0,4.0,127.0,,166.0,,88.0,1.0,,70.0,20.0,14.0,39.0,884.0,,20.0,12.0,13.0,84.0,,312.0,8.0,40.0,93.0,1.0,,58.0,,13.0,42.0,,155.0,87.0,28.0,,,20.0,,,,,33.0,115.0,,,472.0,492.0,71.0,3.0,1.0,,,,25.0,62.0,15.0,66.0,51.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,0.0,0.0,0.0
USA_MLS,2016,Real Salt Lake,27dp0c0ichq6wkd8vs2k6fphx,J. Morales,Midfielder,11,26.0,4.0,2250.0,30.0,6.0,25.0,3.0,4.0,3.0,1619.0,17.0,286.0,42.0,1150.0,9.0,5.0,46.0,11.0,18.0,4.0,8.0,464.0,385.0,24.0,209.0,1748.0,6.0,36.0,28.0,1414.0,27.0,31.0,255.0,26.0,491.0,70.0,306.0,7.0,1.0,109.0,24.0,36.0,31.0,2220.0,62.0,30.0,28.0,,206.0,,517.0,56.0,57.0,91.0,13.0,8.0,79.0,7.0,36.0,3.0,14.0,217.0,7.0,31.0,1.0,82.0,30.0,32.0,3.0,,3.0,118.0,454.0,4.0,3.0,1385.0,1493.0,11.0,3.0,,3.0,2.0,3.0,16.0,126.0,8.0,14.0,88.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,2.0,62.0,2.0,2.0,2.0
USA_MLS,2016,Real Salt Lake,8zbcl4940fgm0mbln2y4i8yxh,Y. Movsisyan,Forward,14,32.0,20.0,2193.0,8.0,5.0,14.0,1.0,9.0,4.0,375.0,23.0,122.0,7.0,232.0,5.0,3.0,13.0,12.0,29.0,5.0,45.0,322.0,50.0,6.0,125.0,413.0,12.0,18.0,19.0,262.0,22.0,58.0,138.0,,109.0,19.0,158.0,11.0,1.0,34.0,25.0,30.0,12.0,796.0,,30.0,8.0,1.0,165.0,1.0,86.0,135.0,47.0,76.0,29.0,2.0,13.0,7.0,38.0,13.0,22.0,223.0,6.0,27.0,4.0,32.0,30.0,,1.0,4.0,2.0,102.0,96.0,8.0,3.0,238.0,275.0,58.0,1.0,4.0,3.0,2.0,,3.0,147.0,3.0,4.0,63.0,,,,1.0,,,,,,,,,,,,,,,,4.0,,,,,,1.0,,,,81.0,6.0,3.0,2.0
USA_MLS,2016,Real Salt Lake,cnh3usxfgrxwkye544kwf3t1x,L. Mulholland,Midfielder,19,16.0,1.0,2050.0,3.0,11.0,4.0,4.0,4.0,3.0,1056.0,11.0,145.0,7.0,542.0,27.0,7.0,55.0,20.0,20.0,4.0,40.0,325.0,324.0,51.0,160.0,1074.0,13.0,55.0,10.0,806.0,32.0,29.0,215.0,,258.0,17.0,191.0,15.0,,118.0,23.0,41.0,53.0,1455.0,10.0,34.0,39.0,2.0,202.0,2.0,392.0,45.0,100.0,121.0,9.0,,53.0,5.0,40.0,21.0,5.0,263.0,23.0,36.0,1.0,29.0,34.0,10.0,3.0,,1.0,102.0,279.0,2.0,,843.0,859.0,61.0,2.0,,2.0,,2.0,37.0,142.0,14.0,42.0,100.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,4.0,34.0,1.0,3.0,1.0
USA_MLS,2016,Real Salt Lake,47dzadjr4s6zn55bsg5sprzdh,B. Okwuonu,Defender,6,1.0,,92.0,11.0,1.0,,,,,20.0,,2.0,,6.0,,,,2.0,,,1.0,14.0,9.0,6.0,5.0,20.0,,,,15.0,2.0,,5.0,,3.0,,4.0,,5.0,2.0,1.0,2.0,2.0,56.0,,2.0,,,8.0,,7.0,,16.0,8.0,,,,,1.0,1.0,1.0,10.0,4.0,2.0,,1.0,2.0,,,,,1.0,8.0,,,15.0,15.0,2.0,,,,,,5.0,2.0,1.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0
USA_MLS,2016,Real Salt Lake,9ilakz6bzpj9tull7rgg7g53p,J. Olave,Defender,4,1.0,,1482.0,3.0,1.0,1.0,14.0,2.0,1.0,465.0,3.0,38.0,,117.0,12.0,2.0,40.0,6.0,6.0,4.0,19.0,129.0,286.0,28.0,52.0,495.0,1.0,10.0,1.0,352.0,21.0,13.0,92.0,,64.0,2.0,64.0,1.0,,42.0,16.0,8.0,29.0,739.0,,17.0,3.0,17.0,58.0,,200.0,21.0,51.0,84.0,7.0,,51.0,,15.0,42.0,,119.0,85.0,25.0,,1.0,17.0,,,,,16.0,193.0,2.0,,380.0,403.0,61.0,2.0,,,,,23.0,35.0,5.0,50.0,42.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,0.0,2.0
USA_MLS,2016,Real Salt Lake,ao7pufuoijm496hs5hpyg355h,E. Orozco,Defender,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Real Salt Lake,3y7ax96ce2fu6q67vqhj8o251,D. Phillips,Defender,17,76.0,3.0,2267.0,214.0,6.0,,17.0,,,1249.0,13.0,224.0,12.0,548.0,79.0,3.0,118.0,19.0,5.0,4.0,44.0,491.0,434.0,64.0,178.0,1266.0,1.0,43.0,12.0,920.0,29.0,8.0,296.0,,418.0,10.0,273.0,1.0,20.0,152.0,24.0,42.0,101.0,1951.0,1.0,30.0,22.0,3.0,183.0,,599.0,20.0,96.0,138.0,3.0,1.0,50.0,12.0,17.0,45.0,13.0,272.0,50.0,33.0,,78.0,30.0,1.0,1.0,,4.0,90.0,25.0,,,955.0,970.0,89.0,5.0,1.0,4.0,,,44.0,134.0,20.0,63.0,93.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,3.0,31.0,0.0,0.0,0.0
USA_MLS,2016,Real Salt Lake,4649qle15zg22jj8udivc2ytx,J. Plata,Forward,10,31.0,8.0,2568.0,31.0,2.0,21.0,4.0,10.0,10.0,952.0,24.0,228.0,26.0,608.0,3.0,4.0,29.0,9.0,21.0,3.0,15.0,506.0,215.0,14.0,153.0,979.0,8.0,13.0,24.0,763.0,32.0,55.0,182.0,15.0,418.0,52.0,244.0,24.0,4.0,96.0,29.0,29.0,22.0,1548.0,62.0,31.0,5.0,,216.0,2.0,207.0,118.0,75.0,71.0,34.0,6.0,34.0,7.0,30.0,3.0,43.0,234.0,3.0,35.0,,84.0,31.0,42.0,3.0,1.0,4.0,148.0,126.0,8.0,4.0,772.0,797.0,18.0,4.0,1.0,8.0,3.0,5.0,14.0,163.0,,7.0,68.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,4.0,4.0,127.0,3.0,7.0,1.0
USA_MLS,2016,Real Salt Lake,8nhhvbpx65k9rxtltgek5cq8l,N. Rimando,Goalkeeper,18,,,2790.0,,,,49.0,,,417.0,,,,117.0,162.0,1.0,377.0,,,5.0,2.0,389.0,399.0,2.0,4.0,897.0,,,2.0,313.0,38.0,,381.0,,93.0,4.0,332.0,,,318.0,31.0,1.0,49.0,1181.0,,31.0,,,10.0,,661.0,,58.0,13.0,,,203.0,,4.0,5.0,,17.0,17.0,43.0,,,31.0,,,,,2.0,143.0,,,297.0,516.0,7.0,6.0,,,,,1.0,4.0,1.0,1.0,8.0,,,,,,,91.0,265.0,3.0,11.0,4.0,3.0,13.0,24.0,32.0,67.0,5.0,9.0,158.0,,,1.0,1.0,,,,,,3.0,,0.0,0.0,0.0
USA_MLS,2016,Real Salt Lake,6lq3eoi6vcok5tkmtwdydju8l,D. Sandoval,Forward,49,,,228.0,,10.0,3.0,,,,96.0,1.0,40.0,,53.0,,,,4.0,3.0,,15.0,49.0,20.0,2.0,28.0,101.0,1.0,4.0,,72.0,8.0,3.0,28.0,,15.0,2.0,25.0,,1.0,9.0,2.0,6.0,3.0,144.0,,12.0,2.0,,22.0,,21.0,7.0,100.0,18.0,,,1.0,,4.0,12.0,4.0,49.0,1.0,8.0,,,12.0,,1.0,,,16.0,25.0,,,68.0,73.0,27.0,,3.0,,,,2.0,31.0,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,0.0,0.0,0.0
USA_MLS,2016,Real Salt Lake,7x7y8m1p75skatexs2v2xra39,C. Schuler,Defender,28,,,361.0,1.0,1.0,,3.0,,,144.0,,9.0,,35.0,5.0,,19.0,2.0,5.0,,8.0,40.0,75.0,4.0,17.0,146.0,,5.0,,100.0,6.0,5.0,36.0,,43.0,2.0,24.0,,,14.0,4.0,3.0,12.0,204.0,,5.0,2.0,3.0,15.0,,74.0,8.0,100.0,24.0,,,10.0,,5.0,15.0,,38.0,16.0,6.0,,,5.0,,,,,6.0,20.0,,,108.0,110.0,23.0,1.0,,,,,3.0,14.0,1.0,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
USA_MLS,2016,Real Salt Lake,6oclhq0rynnaesjd2s5ex40k5,J. Stertzer,Midfielder,27,3.0,,777.0,1.0,9.0,4.0,2.0,,,378.0,,37.0,,172.0,8.0,,18.0,5.0,1.0,2.0,3.0,84.0,147.0,18.0,49.0,386.0,5.0,14.0,2.0,286.0,11.0,4.0,67.0,,88.0,3.0,48.0,1.0,,48.0,9.0,10.0,22.0,473.0,,18.0,10.0,,51.0,,136.0,5.0,20.0,36.0,3.0,,33.0,,8.0,9.0,2.0,63.0,9.0,13.0,,3.0,18.0,,2.0,,1.0,24.0,125.0,,,311.0,319.0,12.0,1.0,,1.0,,1.0,15.0,27.0,3.0,20.0,27.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,0.0,0.0
USA_MLS,2016,Real Salt Lake,bwfrdgzxp3959vwsbbs7vr9p1,S. Sunday,Midfielder,8,,,1205.0,1.0,,7.0,1.0,1.0,,594.0,3.0,81.0,,245.0,8.0,5.0,18.0,6.0,5.0,3.0,10.0,121.0,270.0,40.0,70.0,603.0,9.0,30.0,10.0,480.0,21.0,8.0,88.0,,144.0,4.0,56.0,4.0,,65.0,16.0,17.0,32.0,780.0,,16.0,24.0,4.0,123.0,,182.0,7.0,88.0,78.0,3.0,,35.0,,14.0,14.0,4.0,147.0,12.0,24.0,,,16.0,,,,,59.0,196.0,1.0,,509.0,515.0,24.0,,,1.0,,,23.0,69.0,17.0,25.0,64.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,17.0,1.0,0.0,0.0
USA_MLS,2016,Real Salt Lake,eeczu60xli8npkvk1ax77wxjp,R. Velazco,Forward,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Real Salt Lake,6gb02llx1m6040wia4qcld61h,C. Wingert,Defender,16,24.0,,1588.0,116.0,2.0,,16.0,,,754.0,7.0,101.0,3.0,343.0,33.0,6.0,73.0,13.0,4.0,4.0,17.0,272.0,227.0,38.0,124.0,764.0,11.0,15.0,4.0,523.0,29.0,5.0,197.0,,165.0,8.0,170.0,1.0,25.0,61.0,19.0,24.0,52.0,1117.0,1.0,21.0,4.0,3.0,78.0,,398.0,2.0,34.0,76.0,1.0,1.0,44.0,3.0,10.0,24.0,2.0,119.0,44.0,33.0,,25.0,21.0,1.0,,,,26.0,100.0,,,559.0,567.0,41.0,,,,,,21.0,43.0,17.0,32.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,0.0
