liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Launches,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,GK Successful Distribution,Substitute On,Successful Lay-offs,Goals,Right Foot Goals,Successful Crosses & Corners,Yellow Cards,Shots Off Target (inc woodwork),Substitute Off,Successful Dribbles,Total Shots,Total Red Cards,Blocked Shots,Red Cards - 2nd Yellow,Foul Attempted Tackle,Total Touches In Opposition Box,Shots On Target ( inc goals ),Successful Crosses open play,Aerial Duels won,Handballs conceded,Hit Woodwork,Goals from Inside Box,Unsuccessful lay-offs,Through balls,Offsides,Corners Won,Successful Corners into Box,Corners Taken (incl short corners),Goals from Outside Box,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Clearances Off the Line,Goal Assists,Saves Made,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Second Goal Assists,Own Goal Scored,Headed Goals,Foul Won Penalty,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Straight Red Cards,Penalties Conceded,Goalkeeper Smother,Penalties Faced,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Other Goals,Goal Kicks,Last Man Tackle,Saves from Penalty,Penalties Saved,Penalties Off Target
USA_USL_Championship,2017,Sporting Kansas City II,635d2gemh5u6vxqb70lsgy8rt,J. Amico,Defender,33,,35.0,1.0,,21.0,7.0,6.0,,,1.0,,,5.0,14.0,3.0,2.0,22.0,,19.0,1.0,2.0,,,1.0,1.0,4.0,,1.0,1.0,32.0,2.0,,4.0,3.0,10.0,4.0,1.0,,1.0,5.0,1.0,1.0,,2.0,1.0,12.0,19.0,20.0,1.0,,2.0,1.0,1.0,1.0,3.0,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,
USA_USL_Championship,2017,Sporting Kansas City II,9kt1q0fl8eb4irla10i3xmlsl,O. Ballo,Defender,81,,1480.0,5.0,3.0,968.0,49.0,278.0,32.0,69.0,3.0,4.0,19.0,161.0,567.0,24.0,68.0,982.0,19.0,757.0,20.0,137.0,261.0,2.0,92.0,,75.0,16.0,7.0,45.0,1199.0,20.0,16.0,64.0,383.0,10.0,70.0,88.0,10.0,,118.0,81.0,24.0,,20.0,29.0,289.0,833.0,845.0,54.0,2.0,20.0,48.0,4.0,33.0,35.0,,4.0,,1.0,1.0,,2.0,6.0,1.0,4.0,8.0,,,,7.0,13.0,2.0,,35.0,,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,8.0,2.0,0.0,1.0,0.0,,,,,,
USA_USL_Championship,2017,Sporting Kansas City II,3h4klx76chahvxu5t810fze21,D. Barnathan,Defender,0,2.0,1275.0,20.0,3.0,777.0,70.0,249.0,15.0,51.0,3.0,2.0,32.0,159.0,417.0,17.0,84.0,799.0,14.0,618.0,12.0,135.0,200.0,4.0,90.0,6.0,61.0,13.0,12.0,47.0,986.0,15.0,9.0,45.0,336.0,10.0,54.0,46.0,8.0,,105.0,50.0,14.0,2.0,15.0,19.0,193.0,645.0,664.0,60.0,4.0,12.0,51.0,5.0,32.0,26.0,,2.0,4.0,,,2.0,1.0,2.0,2.0,3.0,2.0,,1.0,,6.0,,,2.0,28.0,2.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,0.0,,,,,,
USA_USL_Championship,2017,Sporting Kansas City II,5ulmvt2y2v42prk4kdadcdyp5,K. Belmar,Forward,90,15.0,2508.0,33.0,1.0,653.0,242.0,362.0,6.0,16.0,25.0,2.0,39.0,391.0,150.0,34.0,147.0,672.0,34.0,500.0,22.0,163.0,175.0,19.0,156.0,5.0,111.0,25.0,54.0,22.0,1211.0,32.0,2.0,262.0,175.0,10.0,176.0,9.0,54.0,43.0,360.0,20.0,24.0,15.0,32.0,145.0,80.0,491.0,509.0,98.0,8.0,28.0,184.0,6.0,13.0,117.0,,7.0,19.0,15.0,11.0,3.0,5.0,17.0,5.0,33.0,44.0,,20.0,,12.0,116.0,27.0,3.0,59.0,2.0,1.0,15.0,7.0,3.0,26.0,35.0,,3.0,,,,1.0,,3.0,,,,,,,,,,,,,4.0,1.0,,,,,,,,,102.0,3.0,8.0,7.0,7.0,,,,,,
USA_USL_Championship,2017,Sporting Kansas City II,apf8q4a5prhsiw3dk6yblkt0p,L. Bennett II,Midfielder,63,,25.0,,,15.0,5.0,9.0,,1.0,,,,5.0,5.0,1.0,2.0,16.0,1.0,13.0,1.0,3.0,3.0,1.0,5.0,,1.0,,,,22.0,2.0,,2.0,4.0,10.0,1.0,,,,2.0,,1.0,2.0,2.0,1.0,4.0,12.0,13.0,,,1.0,1.0,,,1.0,,2.0,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,,,,,
USA_USL_Championship,2017,Sporting Kansas City II,6fnojo4m3daqz5moaa9yu1dk9,L. Blessing,Forward,9,,90.0,,,27.0,6.0,16.0,,,2.0,,1.0,15.0,5.0,2.0,7.0,27.0,,20.0,1.0,7.0,5.0,2.0,7.0,,4.0,1.0,2.0,,51.0,1.0,,14.0,8.0,10.0,9.0,,4.0,2.0,15.0,,1.0,,1.0,5.0,8.0,20.0,20.0,1.0,,2.0,6.0,,1.0,9.0,,,2.0,1.0,1.0,1.0,,1.0,,3.0,3.0,,,,,4.0,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,0.0,1.0,,,,,,
USA_USL_Championship,2017,Sporting Kansas City II,dsn9vjjy6irj5xr0gbomracix,C. Bromstedt,Defender,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Sporting Kansas City II,79pboh9mzuchik3r2027wntgp,A. Đidić,Defender,2,,2231.0,6.0,11.0,1701.0,105.0,457.0,56.0,118.0,5.0,3.0,32.0,236.0,1067.0,33.0,99.0,1741.0,30.0,1325.0,21.0,217.0,260.0,6.0,151.0,,109.0,24.0,11.0,66.0,2054.0,25.0,18.0,92.0,624.0,10.0,92.0,199.0,7.0,,171.0,148.0,24.0,,25.0,47.0,752.0,1492.0,1524.0,79.0,10.0,23.0,79.0,10.0,43.0,45.0,,1.0,1.0,2.0,,,6.0,9.0,,5.0,14.0,,,,9.0,24.0,5.0,,47.0,1.0,1.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,2.0,,,8.0,4.0,2.0,0.0,0.0,,,,,,
USA_USL_Championship,2017,Sporting Kansas City II,4qo8t2en3surrx8hpyccworft,L. Doyle,Defender,66,,1598.0,1.0,10.0,1189.0,59.0,329.0,27.0,113.0,4.0,3.0,12.0,179.0,717.0,11.0,50.0,1208.0,17.0,916.0,15.0,163.0,538.0,4.0,135.0,,78.0,18.0,10.0,28.0,1346.0,18.0,4.0,46.0,440.0,10.0,45.0,129.0,10.0,2.0,77.0,55.0,18.0,,18.0,20.0,171.0,1028.0,1045.0,31.0,6.0,8.0,32.0,3.0,13.0,26.0,,,,2.0,,1.0,5.0,6.0,2.0,8.0,10.0,,2.0,,10.0,9.0,4.0,1.0,19.0,,1.0,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,5.0,,,,,,,2.0,2.0,1.0,1.0,0.0,,,,,,
USA_USL_Championship,2017,Sporting Kansas City II,6cetznd9bk65n2ebxscywa5zp,C. Duke,Midfielder,32,5.0,3281.0,5.0,4.0,1845.0,367.0,1053.0,12.0,60.0,30.0,6.0,33.0,426.0,544.0,76.0,240.0,1894.0,43.0,1521.0,32.0,300.0,537.0,28.0,237.0,1.0,157.0,36.0,60.0,68.0,2368.0,36.0,12.0,276.0,555.0,10.0,197.0,73.0,73.0,7.0,353.0,33.0,38.0,5.0,36.0,123.0,435.0,1546.0,1594.0,77.0,13.0,53.0,156.0,23.0,51.0,153.0,,,121.0,2.0,1.0,3.0,5.0,13.0,1.0,6.0,20.0,,7.0,,34.0,48.0,7.0,2.0,44.0,,1.0,1.0,2.0,7.0,,4.0,1.0,1.0,1.0,1.0,,4.0,,7.0,,,,,,,,,,,,,,2.0,,,,,,,,,50.0,5.0,1.0,1.0,1.0,,,,,,
