liga,temporada,equipo,id,nombre,posicion,dorsal,Penalty Goals Conceded,Goals Conceded,Games Played,Appearances,Index,Starts,Goals Conceded Inside Box,Time Played,Winning Goal,Yellow Cards,Substitute On,Substitute Off,Goals Conceded Outside Box,Rightside Passes,Successful Open Play Passes,Forward Passes,Touches,Goalkeeper Smother,Punches,Total Passes,Successful Passes Opposition Half,GK Successful Distribution,Leftside Passes,Saves Made from Outside Box,Unsuccessful Passes Own Half,Unsuccessful Passes Opposition Half,Successful Short Passes,Recoveries,Saves Made,Penalties Faced,Goal Kicks,Successful Long Passes,Total Losses Of Possession,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,GK Unsuccessful Distribution,Saves Made from Inside Box,Total Clearances,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Long Passes,Unsuccessful Launches,Successful Passes Own Half,Saves made - parried,Tackles Lost,PutThrough/Blocked Distribution,Backward Passes,Total Fouls Won,Tackles Won,Duels,Blocked Shots,Unsuccessful Dribbles,Aerial Duels,Ground Duels lost,Corners Won,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution Won,Total Fouls Conceded,Total Tackles,Ground Duels,Total Touches In Opposition Box,Aerial Duels won,Duels lost,Unsuccessful Crosses open play,Successful Dribbles,Unsuccessful Short Passes,Ground Duels won,Duels won,Successful Lay-offs,Total Shots,Shots Off Target (inc woodwork),Interceptions,Foul Attempted Tackle,Throw Ins to Own Player,Last Man Tackle,Throw Ins to Opposition Player,Blocks,Successful Crosses open play,Key Passes (Attempt Assists),Successful Crosses & Corners,Through balls,Assists (Intentional),Shots On Target ( inc goals ),Goal Assists,Goals,Goals from Inside Box,Offsides,Left Foot Goals,Home Goals,Away Goals,Handballs conceded,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Unsuccessful lay-offs,Catches,Clean Sheets,Headed Goals,Hit Woodwork,Right Foot Goals,Red Cards - 2nd Yellow,Total Red Cards,Goals from Outside Box,Second Goal Assists,Saves made - caught,Own Goal Scored,Penalties Taken,Penalty Goals,Foul Won Penalty,Drops,Clearances Off the Line,Set Pieces Goals,Straight Red Cards,Penalties Saved,Saves from Penalty,Overruns
USA_US_Open_Cup,2023,Forward Madison FC,8uimwt8vwnzb1ryvvlsh8b74l,S. Brotherton,Defender,12,,3.0,1.0,1.0,10.0,1.0,2.0,120.0,0.0,,,,1.0,36.0,97.0,42.0,128.0,,,111.0,25.0,,24.0,,8.0,5.0,92.0,8.0,,,,7.0,14.0,12.0,108.0,,,3.0,1.0,99.0,4.0,3.0,74.0,,1.0,,9.0,1.0,2.0,15.0,,,7.0,3.0,,3.0,,1.0,,2.0,3.0,8.0,3.0,4.0,6.0,1.0,1.0,8.0,5.0,9.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Forward Madison FC,a9xcv9evxwsmocgnrzz614w5x,C. Chaney,Forward,9,,,1.0,1.0,10.0,1.0,,45.0,0.0,1.0,,1.0,,3.0,10.0,2.0,33.0,,,12.0,7.0,,5.0,,1.0,2.0,10.0,3.0,,,,,16.0,2.0,12.0,,,,,10.0,,,3.0,,,,2.0,1.0,,10.0,1.0,2.0,1.0,8.0,,1.0,7.0,1.0,,1.0,,9.0,4.0,,9.0,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,2.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Forward Madison FC,1411z65yde6upoofkxdpymmp6,M. Cichero,Midfielder,14,,,1.0,1.0,10.0,1.0,,71.0,0.0,1.0,,1.0,,11.0,26.0,7.0,50.0,,,35.0,9.0,,,,4.0,6.0,25.0,1.0,,,,2.0,14.0,8.0,34.0,,,,,27.0,1.0,,18.0,,,5.0,17.0,,1.0,3.0,1.0,,,1.0,1.0,,,2.0,1.0,1.0,1.0,3.0,4.0,,1.0,2.0,1.0,7.0,2.0,2.0,1.0,2.0,1.0,,,3.0,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Forward Madison FC,az5cbu4lip5n2y7jxk0do07l6,E. Conerty,Forward,8,,3.0,1.0,1.0,10.0,1.0,2.0,111.0,0.0,,,1.0,1.0,23.0,44.0,10.0,75.0,,,57.0,26.0,,12.0,,3.0,7.0,45.0,5.0,,,,3.0,14.0,9.0,53.0,,,,,48.0,6.0,3.0,25.0,,,2.0,12.0,1.0,2.0,9.0,,,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,8.0,,,5.0,,1.0,3.0,4.0,4.0,2.0,1.0,,,,,,,,1.0,4.0,3.0,,,1.0,,,,,,,,,,3.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Forward Madison FC,a8nwfr7qx711qnvi49q2tfp7u,J. Crull,Defender,16,,3.0,1.0,1.0,10.0,1.0,2.0,120.0,0.0,,,,1.0,40.0,79.0,34.0,122.0,,,97.0,26.0,,5.0,,3.0,13.0,73.0,9.0,,,,10.0,19.0,14.0,93.0,,,1.0,,83.0,6.0,1.0,57.0,,,1.0,18.0,1.0,2.0,12.0,1.0,2.0,6.0,2.0,3.0,2.0,2.0,2.0,,,2.0,6.0,4.0,4.0,4.0,2.0,1.0,8.0,4.0,8.0,,1.0,,3.0,,8.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Forward Madison FC,ltoddlfbimoyb6xgae4b2ktl,D. Gebhard,Forward,17,,3.0,1.0,1.0,10.0,,2.0,49.0,0.0,,1.0,,1.0,3.0,20.0,7.0,45.0,,,23.0,15.0,,4.0,,,5.0,19.0,6.0,,,,1.0,12.0,3.0,23.0,,,1.0,,20.0,,,5.0,,,,9.0,2.0,,10.0,,3.0,2.0,5.0,2.0,,5.0,2.0,,,,8.0,5.0,2.0,5.0,2.0,1.0,3.0,3.0,5.0,1.0,2.0,2.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Forward Madison FC,5ifl9eohtjv7k67yxppget2zu,F. Jno-Baptiste,Forward,18,,2.0,1.0,1.0,10.0,,2.0,40.0,0.0,,1.0,,,,8.0,5.0,22.0,,,13.0,7.0,,2.0,,,4.0,8.0,1.0,,,,1.0,7.0,4.0,12.0,,,,,9.0,,,2.0,,1.0,1.0,6.0,,,4.0,1.0,1.0,1.0,2.0,1.0,,2.0,,1.0,,1.0,3.0,3.0,1.0,2.0,,,4.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Forward Madison FC,a15ecw8anfitp7u6by6rae7ai,I. Martínez,Midfielder,7,,3.0,1.0,1.0,10.0,,2.0,49.0,0.0,,1.0,,1.0,11.0,37.0,23.0,69.0,,,48.0,31.0,,10.0,,,14.0,31.0,2.0,,,,7.0,17.0,10.0,47.0,,,1.0,,38.0,3.0,1.0,10.0,,,3.0,4.0,1.0,1.0,6.0,,,2.0,1.0,,,1.0,4.0,,,1.0,4.0,1.0,2.0,1.0,1.0,1.0,7.0,3.0,5.0,,3.0,3.0,1.0,,3.0,,1.0,,1.0,5.0,3.0,1.0,,,,,,,,,,,,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Forward Madison FC,e9shind4h8y8q9j18k7tiwmzu,T. Mehl,Defender,5,,,1.0,1.0,10.0,1.0,,62.0,0.0,,,1.0,,7.0,61.0,42.0,81.0,,,72.0,20.0,,19.0,,2.0,8.0,52.0,8.0,,,,10.0,11.0,10.0,71.0,,,1.0,1.0,62.0,5.0,2.0,42.0,,,,4.0,,1.0,5.0,,,3.0,,,,,,,,1.0,2.0,1.0,3.0,,,1.0,5.0,2.0,5.0,,1.0,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Forward Madison FC,9if2aqj0laxylkdz2f1sji3u,A. Mesias,Midfielder,23,,3.0,1.0,1.0,10.0,,2.0,75.0,0.0,,1.0,,1.0,14.0,42.0,14.0,59.0,,,47.0,23.0,,11.0,,1.0,6.0,38.0,3.0,,,,4.0,11.0,5.0,47.0,,,,,42.0,2.0,,19.0,,,,8.0,1.0,,7.0,,,,5.0,1.0,,2.0,2.0,,1.0,,7.0,2.0,,5.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
