liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Tackles Won,Unsuccessful Launches,Successful Long Passes,Recoveries,Aerial Duels lost,Successful Open Play Passes,Successful Passes Own Half,Total Passes,Total Clearances,Total Losses Of Possession,Unsuccessful Passes Own Half,Backward Passes,Duels lost,Goals Conceded Inside Box,Aerial Duels won,Duels won,Key Passes (Attempt Assists),Throw Ins to Own Player,Successful Launches,Touches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Goals Conceded,Substitute Off,Successful Passes Opposition Half,Throw Ins to Opposition Player,Unsuccessful Short Passes,Goals Conceded Outside Box,Forward Passes,Unsuccessful Crosses open play,Leftside Passes,Foul Attempted Tackle,Index,Starts,Total Fouls Conceded,Ground Duels won,Unsuccessful Passes Opposition Half,Aerial Duels,Appearances,Unsuccessful Long Passes,Open Play Passes,Interceptions,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels lost,Successful Short Passes,Rightside Passes,Time Played,Tackles Lost,Total Tackles,Ground Duels,Winning Goal,Times Tackled,Blocks,Substitute On,Unsuccessful lay-offs,Shots Off Target (inc woodwork),Clean Sheets,PutThrough/Blocked Distribution,Blocked Shots,Overruns,Successful Dribbles,Through balls,Total Touches In Opposition Box,Penalty Goals Conceded,PutThrough/Blocked Distribution Won,Handballs conceded,Unsuccessful Dribbles,Corners Taken (incl short corners),Successful Crosses & Corners,Yellow Cards,Total Shots,Corners Won,Total Fouls Won,Successful Lay-offs,Shots On Target ( inc goals ),Successful Crosses open play,Offsides,Unsuccessful Corners into Box,Penalties Conceded,Goals,Goals from Outside Box,Left Foot Goals,Home Goals,Away Goals,Penalties Taken,Goals from Inside Box,Headed Goals,Attempts from Set Pieces,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Right Foot Goals,Successful Corners into Box,Set Pieces Goals,Second Goal Assists,Hit Woodwork,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Foul Won Penalty,Saves from Penalty,GK Unsuccessful Distribution,Punches,Saves Made from Inside Box,Penalties Saved,Saves Made from Outside Box,Penalties Faced,Saves made - parried,Own Goal Scored,Goal Kicks,Saves Made,Saves made - caught,GK Successful Distribution,Last Player Tackle,Goalkeeper Smother,Catches,Penalties Off Target,Crosses not Claimed,Drops,Other Goals
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,5ftsfmgd1oqfh7m2gc3tqvzrp,E. Gigliotti,Forward,9,13.0,2.0,,4.0,14.0,11.0,72.0,29.0,120.0,9.0,75.0,5.0,38.0,36.0,9.0,14.0,33.0,3.0,1.0,,226.0,33.0,69.0,12.0,6.0,58.0,,32.0,3.0,22.0,,29.0,4.0,10.0,9.0,7.0,19.0,28.0,25.0,13.0,1.0,105.0,,,87.0,25.0,83.0,31.0,747.0,4.0,6.0,44.0,0.0,15.0,2.0,4.0,1.0,10.0,1.0,8.0,1.0,1.0,5.0,,29.0,,4.0,,4.0,,,,18.0,7.0,9.0,9.0,8.0,,4.0,,,3.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,euics7rvkb1brqmjg40gil2lm,J. Hernández,Forward,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,55ht1r15uynu0ebd3al9j4fzd,L. Hernández,Defender,30,14.0,19.0,14.0,28.0,45.0,20.0,327.0,205.0,429.0,36.0,115.0,31.0,41.0,50.0,14.0,19.0,65.0,4.0,55.0,6.0,650.0,80.0,115.0,16.0,3.0,148.0,15.0,48.0,2.0,177.0,10.0,144.0,7.0,10.0,11.0,17.0,46.0,59.0,39.0,14.0,32.0,407.0,8.0,10.0,349.0,30.0,321.0,67.0,1073.0,9.0,28.0,76.0,1.0,4.0,5.0,3.0,,2.0,2.0,12.0,3.0,,9.0,,8.0,1.0,7.0,2.0,,,4.0,4.0,3.0,3.0,9.0,1.0,1.0,4.0,,,3.0,1.0,,,1.0,0.0,,1.0,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,nebk56ci0pvyy9eg8z9stofd,V. Jaramillo,Forward,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,a2lh2qhs0kjf700ulkid4292i,G. León,Forward,28,10.0,16.0,,8.0,18.0,2.0,151.0,73.0,171.0,5.0,47.0,5.0,38.0,37.0,11.0,3.0,39.0,2.0,1.0,1.0,268.0,19.0,76.0,13.0,3.0,79.0,,19.0,2.0,34.0,2.0,42.0,5.0,10.0,5.0,9.0,36.0,16.0,5.0,10.0,,170.0,3.0,2.0,152.0,35.0,144.0,57.0,464.0,8.0,24.0,71.0,0.0,13.0,,5.0,,1.0,,9.0,1.0,2.0,6.0,,4.0,1.0,7.0,,5.0,,,,4.0,2.0,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,1pf1raesloo4r2kvg74ic9knp,R. López,Midfielder,2,14.0,14.0,5.0,18.0,46.0,9.0,291.0,127.0,356.0,17.0,133.0,18.0,47.0,38.0,19.0,5.0,42.0,19.0,92.0,,643.0,56.0,80.0,20.0,1.0,188.0,9.0,43.0,1.0,137.0,33.0,138.0,5.0,10.0,14.0,5.0,37.0,79.0,14.0,14.0,13.0,345.0,13.0,41.0,300.0,29.0,282.0,34.0,1182.0,4.0,18.0,66.0,0.0,14.0,3.0,,,4.0,3.0,11.0,,4.0,16.0,,9.0,1.0,5.0,,10.0,13.0,15.0,1.0,9.0,8.0,3.0,,5.0,12.0,,7.0,,1.0,,,1.0,0.0,,1.0,,1.0,,,1.0,1.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,c98gkh46mjpyhbsdedf9uc5,J. Maidana,Defender,5,15.0,6.0,11.0,40.0,34.0,14.0,441.0,354.0,531.0,59.0,64.0,11.0,22.0,32.0,19.0,21.0,33.0,3.0,1.0,5.0,673.0,61.0,65.0,21.0,,116.0,,32.0,2.0,207.0,,152.0,8.0,10.0,15.0,12.0,12.0,50.0,35.0,15.0,29.0,496.0,18.0,,470.0,18.0,430.0,150.0,1306.0,4.0,10.0,30.0,0.0,,15.0,,,4.0,3.0,6.0,,,,,10.0,1.0,6.0,,,,,3.0,9.0,2.0,3.0,,5.0,,,,,2.0,,,2.0,0.0,,2.0,2.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,ayf9qlg0cuws3p7houo5vtrrp,F. Mancuello,Midfielder,20,13.0,11.0,3.0,26.0,46.0,4.0,236.0,110.0,297.0,4.0,105.0,8.0,43.0,41.0,8.0,3.0,41.0,15.0,6.0,1.0,444.0,46.0,82.0,12.0,7.0,147.0,,31.0,4.0,98.0,7.0,57.0,8.0,10.0,9.0,13.0,38.0,66.0,7.0,13.0,15.0,281.0,3.0,28.0,251.0,37.0,225.0,99.0,701.0,8.0,19.0,75.0,0.0,16.0,1.0,4.0,,3.0,,12.0,4.0,2.0,9.0,,9.0,,6.0,1.0,6.0,25.0,6.0,1.0,6.0,4.0,10.0,,3.0,,1.0,15.0,,,,,,,,,,2.0,,,1.0,1.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,89hekdywmtzt4gftz196oxgmi,A. Medina,Midfielder,7,5.0,6.0,2.0,7.0,28.0,3.0,134.0,49.0,167.0,1.0,73.0,5.0,28.0,37.0,4.0,1.0,34.0,10.0,6.0,,277.0,31.0,71.0,8.0,1.0,92.0,,28.0,4.0,52.0,7.0,64.0,3.0,10.0,5.0,9.0,33.0,35.0,4.0,5.0,3.0,165.0,2.0,9.0,136.0,34.0,129.0,23.0,448.0,3.0,9.0,67.0,0.0,19.0,,,,6.0,,8.0,1.0,4.0,20.0,,8.0,,3.0,1.0,12.0,2.0,5.0,,7.0,2.0,4.0,1.0,1.0,5.0,,2.0,,1.0,,,0.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,1kwidc48f3jceoz4kjcx3xrvu,O. Millán,Forward,187,6.0,,,,2.0,,18.0,3.0,26.0,,27.0,,5.0,14.0,4.0,,4.0,2.0,2.0,,60.0,8.0,18.0,4.0,,16.0,,8.0,,6.0,2.0,9.0,1.0,10.0,,1.0,4.0,10.0,,6.0,,26.0,1.0,2.0,18.0,14.0,18.0,6.0,111.0,,,18.0,0.0,12.0,,6.0,,,,6.0,1.0,2.0,4.0,,3.0,1.0,1.0,,7.0,,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,ct2l9vkkkxyv2i4y1m0copox6,A. Mora,Defender,4,7.0,4.0,6.0,18.0,17.0,11.0,166.0,119.0,201.0,17.0,37.0,10.0,15.0,23.0,7.0,9.0,21.0,,1.0,1.0,261.0,30.0,44.0,11.0,1.0,52.0,3.0,10.0,4.0,75.0,,23.0,3.0,10.0,6.0,7.0,12.0,20.0,20.0,7.0,20.0,196.0,6.0,,171.0,12.0,153.0,88.0,519.0,6.0,10.0,24.0,0.0,2.0,5.0,1.0,,,,5.0,,,1.0,,3.0,1.0,3.0,1.0,1.0,,,2.0,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,dj2vva6sujqcx27ws3ky8npih,H. Ortega,Defender,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,7jhjcx7aor21nno1qo4uxynkl,F. Pardo,Forward,17,17.0,4.0,,20.0,41.0,15.0,226.0,51.0,319.0,,262.0,14.0,49.0,128.0,17.0,10.0,88.0,32.0,9.0,1.0,690.0,84.0,216.0,20.0,6.0,203.0,,74.0,3.0,65.0,25.0,103.0,5.0,10.0,16.0,18.0,78.0,108.0,25.0,17.0,10.0,307.0,6.0,38.0,235.0,113.0,215.0,102.0,1405.0,3.0,7.0,191.0,0.0,89.0,,1.0,,18.0,2.0,18.0,12.0,9.0,39.0,2.0,59.0,,5.0,,38.0,24.0,19.0,4.0,30.0,18.0,34.0,6.0,12.0,6.0,5.0,11.0,,3.0,1.0,1.0,3.0,0.0,,2.0,,1.0,,,2.0,2.0,2.0,10.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,agi32xr122dengpia20t4h9zp,Diego Rigonato,Midfielder,33,13.0,8.0,2.0,9.0,41.0,17.0,175.0,81.0,239.0,4.0,121.0,14.0,72.0,57.0,13.0,12.0,55.0,14.0,,1.0,420.0,51.0,112.0,14.0,7.0,118.0,,40.0,1.0,67.0,6.0,38.0,10.0,10.0,11.0,17.0,43.0,67.0,29.0,13.0,11.0,220.0,6.0,30.0,188.0,40.0,179.0,62.0,964.0,6.0,14.0,83.0,0.0,21.0,1.0,2.0,1.0,11.0,1.0,7.0,6.0,1.0,4.0,1.0,23.0,,4.0,1.0,9.0,24.0,11.0,2.0,13.0,5.0,26.0,2.0,2.0,2.0,2.0,10.0,1.0,,,,,,,,,1.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,dcszjh9i8jjr3tx81mc0il2lm,D. Rosales,Defender,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,4agudi415wgyl4hiadtohqcwl,Richard Ruíz,Defender,23,15.0,15.0,10.0,13.0,53.0,8.0,284.0,111.0,351.0,11.0,121.0,23.0,62.0,44.0,10.0,8.0,48.0,14.0,23.0,,525.0,64.0,92.0,11.0,3.0,180.0,8.0,44.0,1.0,117.0,16.0,84.0,6.0,10.0,11.0,10.0,40.0,57.0,16.0,15.0,20.0,348.0,7.0,16.0,287.0,36.0,274.0,88.0,988.0,8.0,23.0,76.0,0.0,18.0,,4.0,,4.0,2.0,27.0,1.0,,11.0,,17.0,,12.0,,4.0,,4.0,2.0,4.0,3.0,7.0,,,4.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,3smeu1lsjdmhx9j5tnk9oz5xx,A. Ríos,Midfielder,15,11.0,2.0,7.0,24.0,41.0,4.0,236.0,121.0,288.0,8.0,63.0,15.0,38.0,28.0,8.0,2.0,19.0,10.0,,1.0,365.0,47.0,47.0,9.0,1.0,120.0,,36.0,1.0,70.0,,109.0,7.0,10.0,6.0,11.0,17.0,32.0,6.0,11.0,11.0,281.0,11.0,,241.0,24.0,217.0,71.0,644.0,5.0,7.0,41.0,0.0,4.0,3.0,5.0,,3.0,1.0,17.0,1.0,,1.0,,5.0,,6.0,1.0,,,,2.0,4.0,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,e1ayj3nkmjs0an94llnfqo82d,R. Salinas,Defender,29,11.0,11.0,10.0,13.0,32.0,6.0,243.0,86.0,311.0,11.0,124.0,23.0,34.0,31.0,10.0,1.0,24.0,5.0,45.0,6.0,474.0,64.0,55.0,14.0,3.0,165.0,16.0,44.0,4.0,122.0,29.0,130.0,6.0,10.0,9.0,10.0,23.0,70.0,7.0,11.0,20.0,307.0,,29.0,247.0,25.0,234.0,25.0,782.0,5.0,16.0,48.0,0.0,4.0,1.0,2.0,,3.0,,17.0,3.0,,1.0,,3.0,,8.0,1.0,3.0,,4.0,,4.0,2.0,6.0,,1.0,4.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,e5s18zj6fc06ami5eng4v8jpx,G. Sauro,Defender,2,9.0,15.0,9.0,5.0,27.0,10.0,188.0,152.0,241.0,22.0,42.0,12.0,17.0,31.0,12.0,10.0,31.0,1.0,12.0,,340.0,39.0,62.0,13.0,,50.0,3.0,20.0,1.0,89.0,,36.0,11.0,10.0,9.0,17.0,21.0,27.0,20.0,9.0,19.0,225.0,18.0,,202.0,21.0,197.0,99.0,806.0,6.0,21.0,42.0,0.0,,7.0,,,2.0,2.0,5.0,1.0,,,,6.0,1.0,4.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,30tahp4p6wg3p8tyjji95ievp,A. Talavera,Goalkeeper,1,18.0,1.0,58.0,72.0,157.0,1.0,145.0,270.0,438.0,16.0,132.0,29.0,,1.0,21.0,9.0,13.0,,,19.0,663.0,124.0,14.0,26.0,,44.0,,1.0,5.0,272.0,,82.0,,10.0,18.0,,4.0,95.0,10.0,18.0,123.0,203.0,,,314.0,,242.0,84.0,1620.0,,1.0,4.0,0.0,,,,1.0,,3.0,1.0,,,,,,1.0,1.0,,,,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,53.0,6.0,34.0,3.0,30.0,4.0,13.0,,185.0,65.0,2.0,247.0,1.0,2.0,15.0,,,2.0,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,elcdiixfcy4xyl2zl7ynxkes5,F. Tobio,Defender,2,13.0,11.0,24.0,21.0,48.0,18.0,377.0,254.0,490.0,31.0,114.0,29.0,30.0,38.0,11.0,23.0,48.0,3.0,35.0,6.0,636.0,88.0,86.0,15.0,1.0,148.0,17.0,48.0,4.0,195.0,,134.0,4.0,10.0,13.0,11.0,25.0,59.0,41.0,13.0,40.0,464.0,7.0,,402.0,20.0,381.0,131.0,1100.0,6.0,17.0,45.0,0.0,1.0,3.0,,,3.0,2.0,10.0,,,5.0,,9.0,,5.0,,,,,2.0,4.0,1.0,5.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Deportivo Toluca FC,ahupdx7lxzkuqvflf2wx3br2t,E. Triverio,Forward,21,13.0,3.0,,,22.0,24.0,102.0,29.0,137.0,1.0,65.0,1.0,46.0,50.0,3.0,18.0,36.0,7.0,1.0,,232.0,27.0,86.0,5.0,2.0,81.0,,27.0,2.0,19.0,8.0,34.0,7.0,10.0,4.0,12.0,18.0,34.0,42.0,13.0,,129.0,1.0,8.0,110.0,26.0,110.0,38.0,525.0,,3.0,44.0,0.0,14.0,,9.0,,3.0,,11.0,2.0,1.0,6.0,,37.0,,6.0,1.0,6.0,,,1.0,9.0,3.0,11.0,8.0,6.0,,4.0,,,2.0,,,1.0,1.0,,2.0,,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
