liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,El Farolito SC,339yk9ksairtyqlb3hp8wbyay,W. Aguinaga,Defender,17,11.0,6.0,,4.0,1.0,1.0,,6.0,,2.0,3.0,,1.0,3.0,1.0,1.0,,,9.0,1.0,3.0,1.0,10.0,4.0,,,1.0,2.0,2.0,5.0,5.0,3.0,,,,,,1.0,,1.0,2.0,,,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,1.0,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Farolito SC,afv1mh7l2u85g5kow12uv7p7u,J. Arias,Midfielder,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Farolito SC,ktw5bwxnfbhg19vdfo4544id,F. Calero,Forward,30,11.0,3.0,1.0,,3.0,1.0,2.0,3.0,,,1.0,,2.0,1.0,3.0,,,,4.0,1.0,,,10.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Farolito SC,5ggbzlm41v239ypndxtqk371m,E. Cardona,Forward,10,180.0,39.0,14.0,26.0,29.0,9.0,10.0,42.0,,6.0,31.0,1.0,10.0,6.0,13.0,4.0,2.0,,86.0,2.0,27.0,9.0,10.0,32.0,,2.0,2.0,15.0,13.0,29.0,32.0,18.0,2.0,2.0,1.0,4.0,3.0,,3.0,1.0,3.0,2.0,1.0,,2.0,14.0,1.0,1.0,2.0,5.0,3.0,5.0,12.0,,,,2.0,1.0,,1.0,,,9.0,,1.0,1.0,1.0,3.0,,1.0,3.0,,,,,2.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Farolito SC,5jdguptl4jjinnfdej1r9umi2,C. Carranza,Midfielder,6,14.0,3.0,1.0,4.0,2.0,,,4.0,,,3.0,,,1.0,,,,,6.0,1.0,1.0,1.0,10.0,2.0,,,1.0,1.0,1.0,3.0,4.0,2.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Farolito SC,dw9iv99mbegicyia4rjd0vbze,L. Castro,Goalkeeper,25,180.0,9.0,,12.0,22.0,16.0,,47.0,,,11.0,1.0,19.0,1.0,12.0,16.0,2.0,7.0,66.0,2.0,,34.0,10.0,3.0,3.0,2.0,2.0,,12.0,7.0,28.0,,,,,,,19.0,,,,,,,,3.0,17.0,,3.0,,,3.0,,,,,,,,,,,2.0,,,,,,4.0,,,21.0,1.0,11.0,,,3.0,,,,,5.0,2.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Farolito SC,6te5qbu8xme4oqhxjel07irfu,A. Chavarria,Defender,26,140.0,35.0,6.0,11.0,15.0,11.0,9.0,35.0,,3.0,19.0,1.0,13.0,4.0,8.0,7.0,1.0,5.0,65.0,2.0,9.0,18.0,10.0,18.0,11.0,2.0,2.0,3.0,7.0,22.0,22.0,8.0,2.0,,3.0,,,4.0,,,1.0,,,1.0,1.0,10.0,3.0,,4.0,,,9.0,6.0,,,,5.0,,,,,1.0,1.0,,3.0,2.0,,5.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Farolito SC,elztlgb910kppqlh6w72dxplh,L. Fredes,Midfielder,20,40.0,20.0,6.0,11.0,6.0,7.0,3.0,23.0,1.0,2.0,14.0,,5.0,7.0,3.0,2.0,1.0,2.0,26.0,1.0,4.0,7.0,10.0,5.0,,,1.0,3.0,3.0,15.0,18.0,3.0,,,,,,2.0,,,1.0,,,,1.0,2.0,4.0,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,3.0,,1.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Farolito SC,45iyhczc1qnt445qkuvxbpuc5,F. García,Defender,21,180.0,56.0,3.0,13.0,21.0,25.0,4.0,58.0,,5.0,30.0,1.0,20.0,12.0,17.0,3.0,2.0,3.0,83.0,2.0,11.0,37.0,10.0,15.0,5.0,2.0,2.0,6.0,6.0,36.0,38.0,9.0,5.0,,1.0,,,16.0,1.0,,1.0,,,,1.0,6.0,8.0,,1.0,,,4.0,5.0,,,1.0,4.0,,1.0,,,,1.0,,4.0,,,3.0,11.0,,3.0,,,,,,3.0,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,El Farolito SC,avcg2ay879zalg1is314smcid,I. García,Defender,12,180.0,54.0,5.0,9.0,19.0,34.0,4.0,57.0,,1.0,38.0,1.0,14.0,11.0,8.0,10.0,2.0,6.0,92.0,2.0,10.0,27.0,10.0,16.0,8.0,2.0,2.0,6.0,14.0,41.0,43.0,9.0,3.0,,8.0,1.0,,10.0,,1.0,,,,1.0,,7.0,5.0,,3.0,1.0,,6.0,4.0,,,1.0,2.0,,2.0,,,,1.0,,2.0,,,3.0,8.0,,1.0,,,,,,2.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
