liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels won,Total Clearances,Successful Passes Own Half,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,Interceptions,PutThrough/Blocked Distribution,Open Play Passes,Times Tackled,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Duels,Time Played,Rightside Passes,Total Tackles,Unsuccessful Crosses open play,Unsuccessful Corners into Box,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Unsuccessful Launches,Total Passes,Successful Crosses open play,Substitute Off,Ground Duels,Shots Off Target (inc woodwork),Successful Dribbles,Aerial Duels,Goals Conceded,Corners Won,Total Losses Of Possession,GK Successful Distribution,Throw Ins to Opposition Player,Games Played,Ground Duels won,Unsuccessful Dribbles,Total Fouls Won,Blocks,Forward Passes,Unsuccessful Long Passes,Ground Duels lost,Tackles Lost,Assists (Intentional),Touches,Goals Conceded Inside Box,Duels lost,Total Shots,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Goals Conceded Outside Box,Backward Passes,Successful Long Passes,Yellow Cards,Key Passes (Attempt Assists),Recoveries,Corners Taken (incl short corners),Appearances,Tackles Won,Shots On Target ( inc goals ),Leftside Passes,Successful Open Play Passes,Aerial Duels lost,Successful Passes Opposition Half,Foul Attempted Tackle,Goal Assists,Duels won,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Index,Starts,Home Goals,Away Goals,Winning Goal,Hit Woodwork,Headed Goals,Goals from Inside Box,Penalty Goals Conceded,Goals,Offsides,Blocked Shots,Right Foot Goals,Substitute On,Through balls,Fifty Fifty,Successful Fifty Fifty,Successful Lay-offs,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Successful Corners into Box,Handballs conceded,Red Cards - 2nd Yellow,Clean Sheets,Straight Red Cards,Own Goal Scored,Total Red Cards,Left Foot Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Punches,Saves from Penalty,Penalties Faced,Penalties Saved,Last Man Tackle,Clearances Off the Line,Penalties Conceded,Second Goal Assists,Foul Won Penalty,Drops,Saves made - caught,Penalty Goals,Penalties Taken,Goals from Outside Box,Crosses not Claimed,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_Championship,2022,Orange County SC,ac9ebvt008vz5mivsqkroaw2d,D. Acosta,Defender,24,,2.0,43.0,,18.0,12.0,,6.0,80.0,2.0,3.0,64.0,9.0,20.0,135.0,36.0,8.0,1.0,,,,2.0,82.0,,1.0,18.0,,2.0,2.0,3.0,,25.0,,1.0,5.0,11.0,1.0,1.0,,38.0,5.0,7.0,3.0,,114.0,3.0,9.0,,7.0,59.0,13.0,,4.0,5.0,1.0,,13.0,,5.0,5.0,,4.0,62.0,2.0,21.0,2.0,,11.0,,1.0,10.0,1.0,0.0,0.0,0.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Orange County SC,3gofrteqre0ms4u0uhw7v69k9,S. Casiple,Midfielder,8,13.0,17.0,385.0,5.0,217.0,229.0,23.0,29.0,931.0,9.0,31.0,751.0,78.0,158.0,1981.0,143.0,45.0,38.0,30.0,9.0,15.0,23.0,968.0,4.0,17.0,138.0,7.0,12.0,20.0,42.0,9.0,343.0,,10.0,32.0,73.0,6.0,17.0,4.0,379.0,83.0,65.0,21.0,3.0,1367.0,37.0,72.0,7.0,68.0,668.0,134.0,5.0,149.0,83.0,2.0,28.0,115.0,45.0,32.0,24.0,,297.0,718.0,7.0,386.0,20.0,5.0,86.0,20.0,80.0,10.0,23.0,0.0,0.0,0.0,1.0,,,1.0,,1.0,3.0,,9.0,,,,3.0,,,,,,,,12.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2022,Orange County SC,7hbxu0tqfn4sqkmdo8bvx93bo,J. Gomez,Midfielder,28,,1.0,2.0,,1.0,,,,9.0,,1.0,8.0,,4.0,21.0,1.0,2.0,,,,,,9.0,,,4.0,,,,1.0,,1.0,,,2.0,3.0,,1.0,,2.0,,1.0,2.0,,13.0,1.0,1.0,,1.0,7.0,1.0,,2.0,1.0,,1.0,2.0,,2.0,,,4.0,8.0,,6.0,1.0,,3.0,,,10.0,,0.0,0.0,0.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Orange County SC,57euk9qqlxfnym38p12cpmml1,H. Gorskie,Defender,27,18.0,37.0,464.0,11.0,149.0,109.0,23.0,15.0,797.0,3.0,33.0,677.0,9.0,144.0,1508.0,198.0,41.0,4.0,,9.0,11.0,28.0,826.0,,4.0,109.0,1.0,1.0,35.0,19.0,3.0,167.0,1.0,3.0,25.0,64.0,2.0,23.0,7.0,323.0,75.0,45.0,19.0,,1022.0,17.0,62.0,3.0,44.0,602.0,74.0,2.0,96.0,75.0,7.0,3.0,98.0,,25.0,22.0,2.0,209.0,651.0,17.0,213.0,16.0,,82.0,,4.0,10.0,17.0,0.0,0.0,0.0,,,,1.0,,1.0,3.0,,8.0,,,,1.0,,,,,,,,,,,4.0,1.0,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,
USA_USL_Championship,2022,Orange County SC,8qm5pp2lqespfvbzqbnl9q47p,I. Gutiérrez,Midfielder,17,5.0,3.0,9.0,,13.0,31.0,6.0,6.0,49.0,5.0,5.0,37.0,2.0,41.0,255.0,14.0,3.0,19.0,,11.0,1.0,,50.0,3.0,2.0,26.0,4.0,4.0,15.0,7.0,5.0,46.0,,,10.0,12.0,4.0,5.0,,23.0,,14.0,1.0,1.0,120.0,5.0,24.0,4.0,1.0,36.0,13.0,2.0,10.0,1.0,1.0,,7.0,,10.0,2.0,,3.0,36.0,10.0,31.0,4.0,1.0,17.0,3.0,19.0,10.0,2.0,0.0,0.0,0.0,1.0,,,1.0,,,2.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Orange County SC,azjg5f6g66fbrz4ep7wg6nlgq,K. Henry,Defender,23,7.0,16.0,144.0,2.0,63.0,32.0,6.0,4.0,218.0,3.0,8.0,160.0,1.0,38.0,430.0,46.0,8.0,,,2.0,1.0,15.0,223.0,,1.0,21.0,,,17.0,7.0,,71.0,,,5.0,9.0,,1.0,4.0,96.0,35.0,12.0,2.0,,274.0,7.0,22.0,,31.0,149.0,28.0,,16.0,11.0,4.0,1.0,24.0,,5.0,6.0,,65.0,159.0,10.0,16.0,2.0,,16.0,,,10.0,5.0,0.0,0.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2022,Orange County SC,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,Midfielder,31,6.0,11.0,216.0,3.0,109.0,114.0,16.0,23.0,529.0,21.0,22.0,428.0,99.0,133.0,1308.0,34.0,31.0,36.0,1.0,16.0,6.0,15.0,537.0,8.0,3.0,114.0,5.0,5.0,19.0,25.0,5.0,200.0,,12.0,15.0,49.0,11.0,13.0,6.0,190.0,32.0,65.0,7.0,,855.0,23.0,78.0,7.0,32.0,378.0,77.0,2.0,100.0,50.0,8.0,13.0,89.0,1.0,15.0,24.0,2.0,213.0,422.0,13.0,221.0,13.0,,55.0,9.0,37.0,10.0,15.0,0.0,0.0,0.0,,,,2.0,,2.0,3.0,,,2.0,,,,,,,,,,,,2.0,,2.0,,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,
USA_USL_Championship,2022,Orange County SC,t47502mpgdx18uxtvi84h7v8,S. Hwang,Midfielder,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Orange County SC,f3ylcm7gk6cjp65oz60rk4hnu,B. Iloski,Midfielder,10,1.0,2.0,64.0,,45.0,55.0,6.0,5.0,219.0,17.0,9.0,185.0,6.0,74.0,737.0,28.0,11.0,6.0,8.0,26.0,3.0,1.0,230.0,2.0,5.0,63.0,3.0,5.0,11.0,18.0,6.0,98.0,,,14.0,37.0,11.0,21.0,,70.0,6.0,26.0,4.0,2.0,368.0,14.0,36.0,11.0,9.0,179.0,39.0,4.0,71.0,6.0,,11.0,29.0,16.0,14.0,7.0,8.0,61.0,176.0,10.0,129.0,7.0,2.0,38.0,8.0,19.0,10.0,9.0,2.0,2.0,0.0,,,3.0,,4.0,1.0,4.0,,5.0,2.0,,,2.0,,,,,,,,5.0,,,,,,,4.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,1.0,
USA_USL_Championship,2022,Orange County SC,e07zv7ag985v8lq9sebfi27l5,M. Iloski,Forward,7,13.0,7.0,189.0,3.0,167.0,174.0,9.0,32.0,592.0,56.0,45.0,470.0,16.0,246.0,2599.0,190.0,20.0,36.0,1.0,102.0,11.0,10.0,637.0,4.0,9.0,199.0,39.0,22.0,47.0,45.0,25.0,331.0,,,31.0,92.0,28.0,50.0,3.0,174.0,39.0,107.0,6.0,4.0,1093.0,40.0,141.0,88.0,31.0,435.0,128.0,5.0,167.0,35.0,8.0,24.0,107.0,2.0,31.0,14.0,49.0,106.0,427.0,34.0,285.0,23.0,4.0,105.0,4.0,38.0,10.0,30.0,14.0,8.0,3.0,2.0,2.0,14.0,5.0,22.0,13.0,19.0,18.0,1.0,5.0,,,10.0,,,,,,,,,6.0,,2.0,,,,2.0,3.0,9.0,,,,,,,,,2.0,,,,,8.0,,,,
USA_USL_Championship,2022,Orange County SC,5nv5d35t6x08kuujy5qptrlec,B. Jamison,Forward,11,,2.0,7.0,,4.0,6.0,1.0,1.0,15.0,3.0,,12.0,3.0,16.0,106.0,5.0,8.0,2.0,,3.0,1.0,,16.0,,1.0,16.0,,1.0,,2.0,2.0,14.0,,,4.0,13.0,2.0,4.0,,5.0,,3.0,3.0,,49.0,1.0,3.0,2.0,,11.0,4.0,1.0,4.0,1.0,,1.0,5.0,,4.0,5.0,2.0,2.0,11.0,,5.0,,,13.0,,2.0,10.0,1.0,0.0,1.0,0.0,,,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Orange County SC,41vhu1ms3a0e299s1y4s94zbp,R. Kiernan,Defender,4,1.0,2.0,2.0,,1.0,1.0,,,3.0,1.0,1.0,2.0,,3.0,13.0,1.0,,,,,,,3.0,,,2.0,,,1.0,1.0,,2.0,,,1.0,,,,1.0,1.0,,2.0,,,8.0,,2.0,,,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,2.0,,,,,1.0,,,10.0,,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Orange County SC,m5royi6oj5l5r4lygbywjsvd,M. Kuningas,Midfielder,25,5.0,4.0,137.0,1.0,75.0,85.0,8.0,27.0,345.0,18.0,29.0,286.0,14.0,121.0,913.0,79.0,10.0,14.0,14.0,13.0,12.0,7.0,361.0,3.0,4.0,105.0,5.0,12.0,16.0,15.0,6.0,152.0,,2.0,16.0,40.0,7.0,18.0,1.0,97.0,21.0,65.0,3.0,2.0,561.0,14.0,76.0,7.0,21.0,265.0,54.0,1.0,94.0,21.0,6.0,15.0,57.0,23.0,16.0,7.0,2.0,91.0,273.0,11.0,161.0,19.0,2.0,45.0,12.0,31.0,10.0,10.0,0.0,1.0,0.0,,,1.0,2.0,1.0,1.0,4.0,,6.0,,,,5.0,,,,,,,,7.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Orange County SC,cy9icu1umyyf9w4cngoqc74es,A. Longmire,Defender,5,3.0,11.0,65.0,1.0,21.0,16.0,3.0,1.0,101.0,3.0,2.0,81.0,,17.0,226.0,11.0,3.0,1.0,,2.0,1.0,3.0,102.0,,,9.0,,,8.0,6.0,,25.0,,,5.0,4.0,,1.0,,38.0,11.0,5.0,1.0,,135.0,6.0,10.0,,6.0,66.0,10.0,,9.0,15.0,,,11.0,,5.0,2.0,,44.0,80.0,5.0,16.0,2.0,,7.0,,1.0,10.0,3.0,0.0,0.0,0.0,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2022,Orange County SC,2nu3jw4piu1qnqha0kdq8nzai,B. Malone,Defender,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Orange County SC,db1h2huu8z1quj816wol1wgkp,T. McCabe,Midfielder,13,4.0,13.0,228.0,6.0,85.0,78.0,10.0,12.0,461.0,2.0,16.0,395.0,1.0,67.0,953.0,108.0,17.0,6.0,2.0,6.0,4.0,12.0,480.0,1.0,5.0,56.0,5.0,1.0,11.0,26.0,2.0,107.0,,2.0,24.0,22.0,,5.0,2.0,150.0,30.0,34.0,5.0,,581.0,22.0,41.0,6.0,16.0,361.0,55.0,4.0,78.0,34.0,3.0,10.0,52.0,4.0,24.0,12.0,1.0,144.0,377.0,7.0,169.0,7.0,,26.0,2.0,9.0,10.0,8.0,1.0,0.0,0.0,1.0,,1.0,4.0,1.0,,1.0,1.0,16.0,,,,2.0,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Orange County SC,2m8m4aavjwesbh6oea1ta1vys,A. Miles,Defender,33,5.0,6.0,18.0,1.0,22.0,12.0,2.0,2.0,43.0,,4.0,22.0,,20.0,147.0,9.0,3.0,,,1.0,,8.0,44.0,,2.0,7.0,,,13.0,3.0,,22.0,,,2.0,3.0,,,,23.0,12.0,4.0,2.0,,58.0,2.0,12.0,,10.0,18.0,10.0,1.0,1.0,4.0,2.0,,7.0,,2.0,1.0,,11.0,21.0,8.0,4.0,2.0,,8.0,,,10.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
