liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Index,Interceptions,Last Player Tackle,Leftside Passes,Open Play Passes,Penalties Conceded,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Corners Won,Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Headed Goals,Hit Woodwork,Key Passes (Attempt Assists),Left Foot Goals,Offsides,Overruns,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Successful Corners into Box,Successful Dribbles,Successful Lay-offs,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Shots,Unsuccessful Corners into Box,Unsuccessful Dribbles,Unsuccessful lay-offs,Home Goals,Away Goals,Foul Won Penalty,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Saves made - caught,Clearances Off the Line,Own Goal Scored,Red Cards - 2nd Yellow,Total Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Other Goals,Crosses not Claimed,Straight Red Cards,Direct Corner Goals,Direct Setpiece Goals,Penalties Off Target
USA_MLS,2025,Vancouver Whitecaps FC,63mwxq1ir6k4hm20ua1zrx5re,J. Castro,Midfielder,44,,,,1.0,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,1.0,1.0,,,10.0,,,,2.0,,,,,,,1.0,,,1.0,,,,,2.0,2.0,,2.0,,,,,,1.0,,,,3.0,2.0,2.0,,,,5.0,2.0,,,,2.0,,,,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,bh7fb8v7o5wynmapdhlth594a,A. Coupland,Midfielder,43,,,,2.0,1.0,,,4.0,,5.0,3.0,2.0,,,2.0,,2.0,,1.0,1.0,,5.0,3.0,2.0,,10.0,,,,3.0,,,3.0,1.0,,2.0,2.0,,,2.0,,,,,3.0,1.0,2.0,3.0,,,,,,14.0,,2.0,,4.0,3.0,3.0,,2.0,,10.0,1.0,1.0,,,1.0,,,,0.0,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,2.0,,1.0,,,,1.0,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,8yu7irbyel9lwn1l3u7oke1ud,A. Cubas,Midfielder,20,30.0,18.0,12.0,31.0,181.0,3.0,9.0,264.0,4.0,278.0,150.0,128.0,87.0,330.0,53.0,,31.0,,25.0,22.0,3.0,248.0,132.0,116.0,3.0,10.0,44.0,,384.0,1380.0,,3.0,67.0,47.0,31.0,166.0,515.0,30.0,17.0,1.0,2.0,2.0,5.0,97.0,1238.0,713.0,557.0,1171.0,29.0,55.0,2.0,,2.0,2441.0,35.0,72.0,18.0,201.0,1410.0,1268.0,84.0,8.0,142.0,1769.0,3.0,3.0,16.0,35.0,84.0,61.0,107.0,13.0,0.0,1.0,,,3.0,1.0,,,,,,,10.0,,,1.0,,,,,4.0,2.0,,14.0,12.0,29.0,1.0,,,6.0,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,604cszor20la2imm4xb42gvmc,N. Djordjevic,Defender,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,3zd7mw27i3s6y7kkuu5xxmkgk,R. Elloumi,Forward,75,13.0,6.0,7.0,10.0,20.0,2.0,,16.0,,46.0,30.0,16.0,59.0,5.0,6.0,,10.0,,1.0,,1.0,33.0,24.0,9.0,,10.0,,,21.0,60.0,,,10.0,3.0,2.0,3.0,15.0,2.0,3.0,8.0,,,,1.0,48.0,35.0,14.0,48.0,1.0,4.0,,,,286.0,2.0,10.0,3.0,36.0,61.0,49.0,5.0,19.0,12.0,114.0,1.0,1.0,,1.0,10.0,3.0,11.0,,0.0,1.0,,,1.0,1.0,2.0,,2.0,,1.0,,4.0,,2.0,1.0,,,1.0,,5.0,2.0,,1.0,6.0,11.0,,2.0,1.0,7.0,,3.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,Forward,52,,,,2.0,1.0,,,,,6.0,3.0,3.0,,,1.0,,2.0,,1.0,1.0,,6.0,3.0,3.0,,10.0,,,1.0,2.0,,,,1.0,1.0,,,,,2.0,,,,,1.0,1.0,,1.0,,1.0,,,,6.0,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,10.0,,,,,1.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,emzg4nwcze4zv4f4sh9t7bdn9,R. Gauld,Midfielder,25,8.0,4.0,4.0,11.0,47.0,2.0,1.0,53.0,,52.0,27.0,25.0,70.0,40.0,5.0,,11.0,,6.0,4.0,2.0,44.0,23.0,21.0,,10.0,5.0,,53.0,185.0,,,26.0,12.0,7.0,23.0,52.0,3.0,2.0,8.0,6.0,1.0,,5.0,149.0,111.0,51.0,151.0,6.0,7.0,1.0,,1.0,382.0,5.0,7.0,8.0,64.0,192.0,156.0,13.0,28.0,36.0,285.0,10.0,6.0,1.0,4.0,43.0,3.0,32.0,1.0,0.0,,1.0,11.0,3.0,1.0,1.0,1.0,1.0,,,1.0,8.0,1.0,1.0,1.0,,,,1.0,3.0,5.0,4.0,,5.0,9.0,,2.0,1.0,8.0,4.0,3.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,86nshvyg3steg1ggwev3hrpck,T. Johnson,Defender,28,41.0,22.0,19.0,32.0,185.0,4.0,5.0,211.0,8.0,179.0,79.0,100.0,129.0,464.0,6.0,,32.0,,28.0,24.0,4.0,138.0,57.0,81.0,1.0,10.0,23.0,,47.0,1066.0,,3.0,121.0,44.0,24.0,103.0,402.0,23.0,6.0,9.0,4.0,4.0,7.0,47.0,892.0,486.0,440.0,875.0,13.0,24.0,1.0,28.0,121.0,2198.0,67.0,17.0,37.0,268.0,1098.0,922.0,37.0,31.0,176.0,1563.0,21.0,21.0,33.0,54.0,133.0,64.0,122.0,5.0,0.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,15.0,1.0,,,,,,1.0,2.0,2.0,,7.0,,22.0,2.0,,1.0,4.0,,6.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,2oniw9tmxdoq1lsfhf61i14ut,D. Kreilach,Midfielder,19,1.0,,1.0,4.0,3.0,,,2.0,,4.0,1.0,3.0,,6.0,,,4.0,,,,,3.0,1.0,2.0,,10.0,,,4.0,17.0,,,1.0,,,2.0,4.0,,,4.0,,,,,13.0,13.0,,13.0,,,,,,21.0,1.0,,1.0,5.0,17.0,13.0,,1.0,4.0,22.0,,,,,4.0,,4.0,,0.0,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,5osx6gej6mx9v4sxgjt58p4vd,M. Laborda,Defender,2,97.0,38.0,59.0,32.0,210.0,7.0,11.0,313.0,9.0,264.0,120.0,144.0,46.0,454.0,25.0,4.0,32.0,4.0,29.0,24.0,5.0,167.0,82.0,85.0,,10.0,32.0,,426.0,1377.0,,1.0,171.0,44.0,24.0,111.0,336.0,28.0,4.0,4.0,9.0,9.0,4.0,65.0,1233.0,560.0,730.0,1216.0,27.0,33.0,2.0,26.0,112.0,2529.0,93.0,44.0,20.0,251.0,1426.0,1281.0,60.0,71.0,145.0,1983.0,25.0,25.0,19.0,38.0,132.0,38.0,107.0,6.0,3.0,1.0,,,9.0,1.0,6.0,1.0,6.0,,3.0,,18.0,,1.0,2.0,,,3.0,1.0,22.0,9.0,,5.0,1.0,20.0,4.0,5.0,5.0,31.0,,14.0,,5.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,,,
USA_MLS,2025,Vancouver Whitecaps FC,9b02cix263jvavj538nkj3m6s,L. Mackenzie,Midfielder,97,,,,1.0,7.0,,,4.0,,7.0,4.0,3.0,,,1.0,,1.0,,2.0,2.0,,7.0,4.0,3.0,,10.0,,,,7.0,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,6.0,4.0,4.0,8.0,1.0,1.0,,,,63.0,,1.0,,8.0,9.0,8.0,2.0,,1.0,21.0,,,,,,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,4fq74wp7xzwm214veuxqpdz9x,T. Müller,Forward,13,28.0,10.0,18.0,12.0,113.0,5.0,4.0,138.0,1.0,98.0,41.0,57.0,303.0,154.0,7.0,,12.0,,16.0,12.0,4.0,70.0,31.0,39.0,,10.0,3.0,,112.0,513.0,,,71.0,30.0,7.0,40.0,149.0,11.0,4.0,1.0,7.0,7.0,1.0,12.0,383.0,292.0,113.0,386.0,9.0,6.0,6.0,2.0,13.0,958.0,7.0,10.0,13.0,194.0,528.0,398.0,15.0,65.0,130.0,736.0,18.0,18.0,5.0,12.0,133.0,15.0,118.0,2.0,3.0,2.0,,,9.0,3.0,8.0,3.0,6.0,2.0,1.0,1.0,19.0,1.0,1.0,1.0,5.0,5.0,6.0,,7.0,18.0,,11.0,31.0,16.0,7.0,2.0,6.0,25.0,,4.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,7b63i2sks616o2xjiqtcdd756,J. Nelson,Forward,7,28.0,19.0,9.0,28.0,108.0,13.0,,238.0,2.0,257.0,152.0,105.0,83.0,74.0,15.0,,28.0,,16.0,13.0,3.0,229.0,133.0,96.0,2.0,10.0,6.0,,48.0,346.0,,3.0,143.0,23.0,13.0,61.0,120.0,16.0,13.0,12.0,4.0,3.0,,7.0,284.0,235.0,57.0,281.0,6.0,18.0,1.0,2.0,9.0,1374.0,5.0,38.0,29.0,250.0,350.0,288.0,24.0,97.0,62.0,748.0,29.0,26.0,2.0,6.0,80.0,11.0,56.0,2.0,0.0,4.0,1.0,5.0,20.0,5.0,2.0,2.0,2.0,,,2.0,14.0,1.0,3.0,13.0,,,1.0,1.0,9.0,12.0,,43.0,14.0,78.0,8.0,6.0,2.0,21.0,3.0,51.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,f2ljfjpu8uqmt3p3833jz692i,J. Ngando,Midfielder,26,14.0,7.0,7.0,25.0,145.0,5.0,4.0,180.0,2.0,127.0,65.0,62.0,27.0,109.0,4.0,,25.0,,16.0,15.0,1.0,113.0,58.0,55.0,1.0,10.0,6.0,,101.0,530.0,,3.0,86.0,31.0,14.0,71.0,185.0,13.0,9.0,12.0,4.0,3.0,1.0,13.0,457.0,297.0,174.0,454.0,7.0,12.0,4.0,,4.0,1252.0,6.0,9.0,22.0,144.0,540.0,467.0,19.0,48.0,73.0,752.0,7.0,4.0,2.0,3.0,70.0,10.0,70.0,1.0,0.0,2.0,,1.0,6.0,3.0,2.0,2.0,2.0,,,,24.0,,2.0,5.0,,,1.0,2.0,3.0,6.0,,15.0,11.0,38.0,6.0,2.0,1.0,9.0,1.0,23.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,2kfm6wcers1u1bgfmbj3q64iy,M. O'Neill,Defender,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,82much0n660qblstuogftp6hg,É. Ocampo,Defender,18,50.0,27.0,23.0,35.0,403.0,11.0,12.0,410.0,7.0,277.0,135.0,142.0,207.0,299.0,17.0,,35.0,,33.0,30.0,3.0,227.0,108.0,119.0,1.0,10.0,25.0,,401.0,1183.0,1.0,3.0,235.0,73.0,39.0,117.0,90.0,31.0,14.0,4.0,21.0,21.0,5.0,32.0,1008.0,590.0,449.0,986.0,15.0,37.0,2.0,13.0,116.0,2656.0,74.0,40.0,45.0,373.0,1193.0,1018.0,52.0,80.0,175.0,1887.0,89.0,89.0,20.0,41.0,215.0,49.0,134.0,10.0,1.0,,,,31.0,,2.0,1.0,2.0,,,,19.0,1.0,3.0,5.0,,,1.0,3.0,19.0,10.0,,24.0,3.0,45.0,3.0,4.0,1.0,29.0,,13.0,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,6pt0txy3h08mpuyc99jnu6nf8,A. Pelayo,Defender,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,8lrn7x6cmdlbetphm91ubctbe,Nelson Pierre,Forward,42,2.0,2.0,,3.0,2.0,,,5.0,,5.0,2.0,3.0,3.0,,,,3.0,,,,,3.0,,3.0,,10.0,,,3.0,7.0,,,2.0,1.0,1.0,4.0,2.0,,,3.0,,,,,7.0,4.0,3.0,7.0,1.0,1.0,,,,33.0,,,1.0,,7.0,7.0,2.0,1.0,,12.0,,,,,,,,,0.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,2.0,,,,,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,34wufspo6zerdhewo82hbszmy,R. Priso,Midfielder,6,25.0,11.0,14.0,33.0,121.0,3.0,9.0,320.0,2.0,152.0,75.0,77.0,51.0,314.0,27.0,18.0,33.0,18.0,27.0,23.0,4.0,127.0,64.0,63.0,2.0,10.0,16.0,,266.0,1093.0,,,135.0,23.0,15.0,115.0,437.0,19.0,11.0,14.0,,,5.0,55.0,1007.0,481.0,570.0,996.0,13.0,17.0,5.0,,4.0,1844.0,51.0,40.0,20.0,124.0,1138.0,1051.0,30.0,8.0,87.0,1377.0,6.0,3.0,11.0,36.0,63.0,30.0,51.0,6.0,0.0,,,3.0,2.0,2.0,1.0,,1.0,,,,7.0,,,2.0,,,1.0,,2.0,2.0,,14.0,13.0,15.0,2.0,2.0,1.0,4.0,2.0,3.0,,0.0,1.0,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,
USA_MLS,2025,Vancouver Whitecaps FC,8lqo2ajhgjockasmd198nai1,J. Pupe,Defender,23,,,,2.0,,,,4.0,,2.0,,2.0,1.0,9.0,,,2.0,,2.0,2.0,,2.0,,2.0,,10.0,1.0,,6.0,21.0,,,2.0,1.0,,1.0,8.0,,,2.0,,,,1.0,19.0,11.0,10.0,20.0,,1.0,,,,26.0,2.0,,1.0,2.0,23.0,21.0,1.0,,2.0,29.0,,,2.0,2.0,,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
