liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,Austin Bold FC,d0zbhwc8ciqrcl3jisrw1dpbe,Faris Abdi,Midfielder,14,42.0,15.0,4.0,12.0,5.0,2.0,1.0,15.0,,1.0,14.0,,1.0,3.0,1.0,2.0,,,31.0,2.0,9.0,4.0,10.0,9.0,,,2.0,5.0,4.0,14.0,14.0,5.0,,,2.0,,,,1.0,1.0,1.0,,1.0,,,4.0,,,,2.0,,,4.0,,,2.0,1.0,,3.0,,,,2.0,,1.0,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Austin Bold FC,dk75col4qqfull30rxqam699m,C. Adams,Forward,22,15.0,2.0,,1.0,4.0,,2.0,3.0,,,1.0,,2.0,,2.0,2.0,,,9.0,1.0,3.0,2.0,10.0,3.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,2.0,2.0,,,,1.0,,,2.0,,,1.0,,,1.0,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Austin Bold FC,cqmvrx028gh19yh8qh7w01y0a,R. Avila,Forward,13,19.0,9.0,4.0,6.0,5.0,1.0,2.0,9.0,,,7.0,,2.0,,3.0,1.0,,,15.0,1.0,1.0,4.0,10.0,2.0,,,1.0,1.0,1.0,7.0,7.0,2.0,1.0,1.0,,1.0,,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Austin Bold FC,8n5e6wkrxh5ev1g9qq824o0k5,André Lima,Forward,99,270.0,68.0,26.0,32.0,30.0,19.0,22.0,74.0,,1.0,50.0,3.0,23.0,20.0,21.0,5.0,3.0,2.0,104.0,3.0,7.0,15.0,10.0,23.0,1.0,5.0,3.0,5.0,13.0,45.0,51.0,14.0,,,,,,1.0,8.0,1.0,15.0,6.0,2.0,,21.0,9.0,1.0,,7.0,1.0,,16.0,2.0,3.0,2.0,1.0,,,2.0,,,7.0,1.0,,,,1.0,9.0,,,,,,,,2.0,,,3.0,,2.0,,,,,,2.0,,2.0,1.0,,,,,1.0,,,1.0,,,,1.0,4.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Austin Bold FC,31d0bklhbxhptjuzmgy3l7x79,X. Báez,Midfielder,8,209.0,121.0,16.0,62.0,19.0,57.0,11.0,133.0,2.0,5.0,107.0,3.0,15.0,41.0,15.0,23.0,3.0,1.0,156.0,3.0,16.0,28.0,10.0,18.0,,4.0,3.0,10.0,48.0,107.0,118.0,11.0,2.0,1.0,1.0,1.0,1.0,4.0,,,1.0,2.0,1.0,,,7.0,11.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,6.0,5.0,,7.0,,1.0,1.0,1.0,,2.0,3.0,1.0,1.0,1.0,2.0,3.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Austin Bold FC,biru7c22u25uao9frj7hs5wph,F. Garcia,Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Austin Bold FC,a15n7wjqeljx1jzqkv4ugewnp,Kléber,Forward,10,270.0,132.0,20.0,93.0,41.0,28.0,14.0,138.0,,4.0,115.0,3.0,17.0,45.0,16.0,15.0,3.0,2.0,210.0,3.0,42.0,38.0,10.0,46.0,,5.0,3.0,18.0,35.0,115.0,121.0,19.0,,1.0,4.0,2.0,,3.0,3.0,2.0,7.0,5.0,4.0,,17.0,27.0,6.0,,3.0,7.0,1.0,4.0,24.0,1.0,,4.0,5.0,1.0,7.0,1.0,,4.0,17.0,,4.0,1.0,,1.0,1.0,1.0,3.0,,,,,,1.0,,1.0,,3.0,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,14.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Austin Bold FC,17xf88tw4kgdmyelb4f0pfs2d,S. Guadarrama,Midfielder,33,222.0,94.0,13.0,69.0,34.0,20.0,13.0,99.0,3.0,5.0,71.0,3.0,19.0,31.0,20.0,16.0,3.0,3.0,157.0,3.0,35.0,32.0,10.0,40.0,,4.0,3.0,17.0,23.0,75.0,80.0,21.0,2.0,2.0,,1.0,9.0,6.0,3.0,3.0,8.0,11.0,2.0,,8.0,19.0,9.0,4.0,1.0,8.0,4.0,5.0,18.0,2.0,2.0,1.0,6.0,3.0,5.0,5.0,,5.0,10.0,2.0,4.0,2.0,,4.0,3.0,1.0,2.0,,,,,,,,2.0,1.0,2.0,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,8.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Austin Bold FC,awawticpoc1h45hkw32dlbx05,C. Mallace,Midfielder,6,61.0,29.0,2.0,22.0,7.0,10.0,3.0,36.0,,1.0,25.0,,4.0,8.0,5.0,6.0,,,48.0,2.0,6.0,11.0,10.0,6.0,,1.0,2.0,4.0,15.0,26.0,32.0,4.0,2.0,,,1.0,,1.0,3.0,,3.0,1.0,1.0,,,2.0,7.0,,,,1.0,,2.0,,,,1.0,1.0,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Austin Bold FC,6brdfx2ztpxkzfsmkq2y0lr6d,S. McFarlane,Defender,17,270.0,113.0,23.0,66.0,58.0,34.0,15.0,114.0,,3.0,86.0,3.0,20.0,2.0,33.0,16.0,3.0,7.0,217.0,3.0,35.0,46.0,10.0,40.0,5.0,5.0,3.0,20.0,43.0,93.0,94.0,23.0,5.0,20.0,25.0,3.0,6.0,5.0,2.0,7.0,2.0,6.0,1.0,5.0,6.0,17.0,8.0,6.0,2.0,7.0,20.0,5.0,15.0,,,3.0,5.0,,9.0,1.0,,,3.0,,4.0,1.0,,3.0,1.0,,2.0,,,,,,1.0,1.0,,,,,,,,2.0,,2.0,2.0,1.0,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,,
