root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,cqmtnpcyiai3p83yol1fmbff9,Y. Alvarez,Midfielder,14.0,16,0,1,0,0,0,11,1
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,87vqaza86do6arirqjw2oqd3p,C. Arnoux,Attacker,27.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,6grvi28hzez37brwuct4wzo45,K. Beckerman,Midfielder,5.0,32,4,7,1,1,0,1,0
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,eauhubbodki4io4oeyaxmdr6d,A. Beltran,Defender,2.0,34,0,4,0,0,0,0,6
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,cf94hdjqlqkqqkicq5pqc5g45,E. Bonfigli,Attacker,12.0,10,1,0,0,0,0,9,1
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,czs553xsz7b0exjf8rqikd7th,N. Borchers,Defender,6.0,28,2,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,66la204nyyjcu5pje1jtha3f9,J. Braun,Attacker,13.0,14,0,0,0,0,0,8,4
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,439icty8go8du2gs1z0mtnm51,J. Cruz,Defender,44.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,etqfrkk8gado9ijhg7167gmhh,Diogo de Almeida,Defender,3.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,e0c1m7r6qimsyqhrxb3hpd4gl,F. Espíndola,Attacker,7.0,32,9,7,1,1,0,4,13
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,dc6pbqih4zrw5sw32ifx6hm8l,C. Estridge,Defender,25.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,cpwrke87vea6lm457ub6w8251,E. Fernández,Goalkeeper,1.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,3o1ofvw8de8lo5wdn0cs5gxxx,L. Gil,Midfielder,21.0,30,1,2,0,0,0,11,17
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,o82fcbicf93e6pybq51hvydx,David Viana,Midfielder,25.0,2,0,0,0,0,0,2,0
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,9bg21691mpmk9adnyypmqvg0l,N. Grabavoy,Midfielder,20.0,28,0,0,0,0,0,4,6
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,4fxnafz5s1b6djxhipp4rsul1,W. Johnson,Midfielder,8.0,28,3,4,1,1,0,3,2
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,ccneomdrmaqlv1o1amv9waml1,A. Mansally,Attacker,29.0,6,0,1,0,0,0,1,4
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,Midfielder,19.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,cknz1xxr3tlul71nm4eex7fth,Paulo Júnior,Attacker,23.0,24,2,0,0,0,0,11,13
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,27dp0c0ichq6wkd8vs2k6fphx,J. Morales,Midfielder,11.0,31,3,6,0,0,0,6,8
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,33sjanwfs6jyj9wgdnt0t75jp,N. Muñiz,Midfielder,16.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,9ilakz6bzpj9tull7rgg7g53p,J. Olave,Defender,4.0,23,0,5,1,1,0,1,5
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,8neg6m08c9yd1gfdyt25mg4id,K. Reynish,Goalkeeper,24.0,3,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,8nhhvbpx65k9rxtltgek5cq8l,N. Rimando,Goalkeeper,18.0,33,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Real Salt Lake,Real_Salt_Lake,8u1o82t00014ps9fc5fqdqifp,Á. Saborío,Attacker,15.0,33,17,5,0,0,0,5,6
