liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Corners Won,Overruns,Substitute On,Successful Dribbles,Throw Ins to Own Player,Total Big Chances Created,Throw Ins to Opposition Player,Handballs conceded,Penalties Conceded,Shots Off Target (inc woodwork),Total Shots,Unsuccessful Dribbles,Goals,Goals Openplay,Goals from Inside Box,Hit Woodwork,Offsides,Right Foot Goals,Shots On Target ( inc goals ),Total Big Chances Missed,Unsuccessful lay-offs,Home Goals,Away Goals,Assists (Intentional),Corners Taken (incl short corners),Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Through balls,Unsuccessful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,GK Successful Distribution,Goal Kicks,Total Big Chances Saved,Left Foot Goals,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Scored,Penalties Taken,Penalty Goals,Successful Corners into Box,Attempts from Set Pieces,Second Goal Assists,Foul Won Penalty,Goals Conceded Outside Box,Goals from Outside Box,Own Goal Scored,Last Player Tackle,Headed Goals,Direct Setpiece Goals,Set Pieces Goals,Clearances Off the Line,Crosses not Claimed,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals
USA_USL_Championship,2026,Brooklyn FC,ngmdu10fjli45jvddeljv8yc,M. Anderson,Forward,35,23.0,18.0,5.0,7.0,23.0,2.0,1.0,73.0,1.0,110.0,68.0,42.0,119.0,35.0,5.0,7.0,10.0,9.0,87.0,50.0,37.0,1.0,7.0,14.0,100.0,,41.0,16.0,10.0,28.0,30.0,9.0,6.0,2.0,1.0,10.0,3.0,74.0,55.0,21.0,73.0,2.0,5.0,544.0,34.0,6.0,13.0,17.0,90.0,102.0,76.0,7.0,28.0,26.0,251.0,5.0,5.0,1.0,3.0,28.0,3.0,23.0,1.0,0.0,5.0,,1.0,13.0,,,1.0,1.0,,3.0,9.0,19.0,4.0,4.0,2.0,,3.0,4.0,6.0,,1.0,3.0,1.0,1.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,2.0,,,,,,,,,,,,,
USA_USL_Championship,2026,Brooklyn FC,ntfvll4odl5qsnfv7pz3457u,L. Burns,Goalkeeper,30,,,,2.0,,,,2.0,,,,,,25.0,,2.0,4.0,4.0,,,,,,10.0,31.0,,2.0,,,23.0,5.0,,2.0,,2.0,,2.0,23.0,1.0,25.0,24.0,,,180.0,,2.0,,,14.0,40.0,26.0,,,14.0,69.0,,,12.0,13.0,11.0,3.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,3.0,1.0,,,,,,1.0,7.0,4.0,2.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_Championship,2026,Brooklyn FC,5b4l65jtcl1v3u2h1ty6alfys,C. Frogson,Defender,24,19.0,6.0,13.0,4.0,17.0,,,25.0,,52.0,20.0,32.0,36.0,34.0,4.0,4.0,5.0,5.0,33.0,14.0,19.0,7.0,1.0,17.0,83.0,1.0,15.0,5.0,1.0,14.0,18.0,1.0,4.0,2.0,,,,59.0,26.0,36.0,62.0,3.0,10.0,308.0,3.0,13.0,9.0,6.0,43.0,86.0,62.0,13.0,2.0,24.0,179.0,5.0,5.0,7.0,10.0,19.0,10.0,14.0,,0.0,1.0,,,,26.0,,8.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Brooklyn FC,43tr063d8ut1mygz1xjfaedm2,Gabriel Alves,Defender,3,25.0,8.0,17.0,8.0,31.0,,5.0,85.0,2.0,62.0,21.0,41.0,65.0,160.0,5.0,8.0,9.0,7.0,37.0,13.0,24.0,5.0,2.0,26.0,312.0,,32.0,7.0,2.0,26.0,101.0,2.0,7.0,,8.0,,20.0,236.0,91.0,151.0,221.0,3.0,6.0,656.0,2.0,46.0,9.0,13.0,123.0,318.0,241.0,9.0,,77.0,500.0,16.0,16.0,17.0,36.0,65.0,28.0,41.0,2.0,0.0,1.0,,1.0,2.0,32.0,,21.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Brooklyn FC,4v13dz2g71gh5i527t347shyh,S. Hundal,Forward,9,16.0,13.0,3.0,6.0,15.0,2.0,,19.0,,32.0,27.0,5.0,41.0,8.0,1.0,6.0,5.0,3.0,16.0,14.0,2.0,,4.0,16.0,49.0,,6.0,2.0,1.0,5.0,13.0,4.0,2.0,1.0,,5.0,1.0,37.0,29.0,11.0,39.0,2.0,,201.0,10.0,2.0,3.0,,32.0,52.0,40.0,2.0,8.0,12.0,84.0,2.0,2.0,,1.0,13.0,1.0,11.0,,0.0,,,4.0,,1.0,,,,,1.0,1.0,6.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Brooklyn FC,3bxwstn02kgq9kz4yf2emi3xm,A. Kanté,Midfielder,95,10.0,8.0,2.0,9.0,21.0,3.0,,48.0,,51.0,32.0,19.0,96.0,33.0,8.0,9.0,5.0,5.0,41.0,24.0,17.0,4.0,8.0,39.0,106.0,1.0,22.0,7.0,2.0,15.0,15.0,8.0,4.0,4.0,1.0,4.0,2.0,69.0,60.0,12.0,69.0,4.0,2.0,358.0,7.0,4.0,15.0,6.0,69.0,108.0,71.0,6.0,13.0,37.0,191.0,8.0,8.0,6.0,6.0,31.0,14.0,31.0,,0.0,7.0,,5.0,5.0,1.0,,1.0,1.0,,6.0,9.0,5.0,,,,,1.0,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Brooklyn FC,a2crcglwdookm6m397dxw2qdw,V. Latinovich,Defender,6,58.0,26.0,32.0,9.0,19.0,,6.0,119.0,2.0,84.0,40.0,44.0,23.0,219.0,4.0,9.0,13.0,12.0,26.0,14.0,12.0,16.0,4.0,106.0,400.0,1.0,51.0,9.0,6.0,30.0,123.0,4.0,8.0,,5.0,,40.0,310.0,121.0,249.0,330.0,4.0,5.0,733.0,1.0,71.0,9.0,4.0,108.0,467.0,370.0,9.0,15.0,97.0,619.0,1.0,1.0,17.0,40.0,63.0,35.0,57.0,3.0,0.0,1.0,1.0,1.0,,2.0,1.0,,,,2.0,4.0,,,,,,,,2.0,,,,,,,,,,1.0,,,,34.0,35.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Brooklyn FC,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,Goalkeeper,1,4.0,,4.0,4.0,,,,5.0,1.0,8.0,,8.0,,79.0,,4.0,5.0,4.0,4.0,,4.0,,,24.0,63.0,1.0,1.0,,,38.0,12.0,,4.0,,7.0,,17.0,40.0,9.0,50.0,42.0,,,360.0,,5.0,,4.0,60.0,115.0,59.0,,,56.0,160.0,,,28.0,56.0,52.0,4.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,21.0,3.0,,4.0,,15.0,1.0,2.0,17.0,13.0,4.0,1.0,5.0,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Brooklyn FC,bfm4xr4ue74v0li53slarf9t6,P. Mangione,Midfielder,27,14.0,8.0,6.0,8.0,11.0,4.0,,26.0,,30.0,18.0,12.0,56.0,27.0,5.0,8.0,3.0,3.0,16.0,10.0,6.0,1.0,2.0,21.0,69.0,1.0,11.0,3.0,1.0,9.0,13.0,2.0,2.0,2.0,,3.0,4.0,53.0,45.0,12.0,52.0,1.0,2.0,244.0,4.0,3.0,6.0,2.0,38.0,72.0,56.0,3.0,14.0,16.0,125.0,2.0,,2.0,4.0,14.0,4.0,12.0,,0.0,1.0,,6.0,1.0,1.0,,1.0,,,1.0,4.0,1.0,,,,1.0,1.0,,3.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Brooklyn FC,4dgzsl51kb21rk6ubw1o9853p,R. McLaughlin,Defender,23,17.0,5.0,12.0,8.0,35.0,,1.0,57.0,,60.0,19.0,41.0,69.0,65.0,,8.0,8.0,7.0,43.0,14.0,29.0,3.0,4.0,69.0,170.0,,28.0,5.0,1.0,20.0,4.0,4.0,4.0,2.0,2.0,,8.0,126.0,66.0,68.0,121.0,1.0,14.0,424.0,7.0,14.0,3.0,11.0,68.0,173.0,129.0,15.0,4.0,44.0,299.0,8.0,8.0,11.0,18.0,44.0,8.0,26.0,1.0,0.0,3.0,,4.0,3.0,42.0,,8.0,,,,,1.0,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
