liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Total Tackles,Backward Passes,Tackles Lost,Games Played,Successful Open Play Passes,Aerial Duels won,Rightside Passes,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Ground Duels won,Ground Duels,Total Fouls Conceded,Time Played,Forward Passes,Total Passes,Total Clearances,Duels won,Foul Attempted Tackle,Aerial Duels,Open Play Passes,Appearances,Goals Conceded Inside Box,Goals Conceded,Total Losses Of Possession,Index,Successful Passes Opposition Half,Unsuccessful Short Passes,Recoveries,Successful Short Passes,Unsuccessful Passes Opposition Half,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Times Tackled,Successful Crosses & Corners,Substitute Off,Successful Lay-offs,Interceptions,Leftside Passes,Assists (Intentional),Unsuccessful Long Passes,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Crosses open play,Goal Assists,Unsuccessful Crosses & Corners,Total Fouls Won,Starts,Corners Won,Unsuccessful Passes Own Half,Aerial Duels lost,Tackles Won,Successful Long Passes,Total Touches In Opposition Box,Straight Red Cards,Goals from Inside Box,Total Shots,Total Red Cards,Shots Off Target (inc woodwork),Successful Launches,Penalty Goals Conceded,Blocked Shots,Yellow Cards,Goal Kicks,Goals,Successful Dribbles,GK Successful Distribution,Clearances Off the Line,Goals from Outside Box,Goals Conceded Outside Box,Hit Woodwork,Clean Sheets,Right Foot Goals,Offsides,Throw Ins to Own Player,Key Passes (Attempt Assists),Blocks,Shots On Target ( inc goals ),Home Goals,Away Goals,Foul Won Penalty,Penalties Off Target,Overruns,Penalties Taken,Left Foot Goals,Through balls,Headed Goals,Successful Crosses open play,Unsuccessful lay-offs,Penalty Goals,Handballs conceded,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Drops,Punches,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Throw Ins to Opposition Player,Second Goal Assists,Attempts from Set Pieces,Last Player Tackle,Saves Made from Outside Box,Saves made - caught,Penalties Faced,Catches,Saves made - parried,Penalties Conceded,Own Goal Scored,Red Cards - 2nd Yellow,Goalkeeper Smother,Set Pieces Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Other Goals
USA_USL_Championship,2024,Memphis 901 FC,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,Forward,0,15.0,207.0,59.0,950.0,30.0,27.0,176.0,6.0,28.0,531.0,1.0,62.0,13.0,130.0,62.0,57.0,116.0,11.0,1379.0,196.0,689.0,2.0,58.0,6.0,4.0,657.0,28.0,18.0,21.0,238.0,10.0,376.0,97.0,65.0,507.0,148.0,120.0,559.0,0.0,34.0,24.0,11.0,17.0,4.0,255.0,2.0,33.0,18.0,3.0,14.0,2.0,42.0,8.0,15.0,11.0,24.0,3.0,21.0,52.0,14.0,,1.0,21.0,,10.0,2.0,,3.0,2.0,,3.0,22.0,,,2.0,3.0,1.0,2.0,,2.0,8.0,40.0,,11.0,1.0,2.0,,1.0,2.0,1.0,3.0,8.0,,7.0,3.0,,1.0,,,,,,41.0,20.0,14.0,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Memphis 901 FC,6eoyhons8zoaxiemwt7dhkvoq,T. Bailey,Goalkeeper,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Memphis 901 FC,547hoahcy6nbgk48wvovoaind,Jon Bakero,Midfielder,99,5.0,43.0,20.0,295.0,11.0,4.0,65.0,1.0,12.0,146.0,9.0,45.0,4.0,42.0,41.0,13.0,33.0,9.0,648.0,43.0,190.0,7.0,22.0,2.0,30.0,188.0,12.0,3.0,3.0,77.0,10.0,108.0,37.0,21.0,144.0,37.0,63.0,148.0,0.0,9.0,3.0,6.0,10.0,1.0,37.0,1.0,5.0,4.0,2.0,2.0,1.0,5.0,5.0,8.0,3.0,10.0,21.0,3.0,4.0,31.0,,1.0,11.0,,7.0,,,8.0,,,1.0,4.0,,,,,,1.0,1.0,6.0,2.0,13.0,2.0,4.0,0.0,1.0,,,1.0,,,1.0,,1.0,2.0,,1.0,,,,,,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Memphis 901 FC,47ootnzi4i6wxj8oz9656tqms,D. Borczak,Forward,77,17.0,59.0,66.0,551.0,27.0,35.0,72.0,16.0,30.0,178.0,31.0,60.0,13.0,71.0,120.0,71.0,137.0,18.0,1390.0,89.0,255.0,21.0,102.0,9.0,85.0,249.0,30.0,18.0,21.0,160.0,10.0,131.0,60.0,42.0,177.0,78.0,222.0,184.0,1.0,33.0,6.0,14.0,9.0,7.0,34.0,1.0,11.0,17.0,8.0,16.0,1.0,16.0,30.0,17.0,12.0,9.0,54.0,19.0,7.0,67.0,,4.0,29.0,,14.0,1.0,1.0,13.0,1.0,,4.0,8.0,,1.0,,3.0,,,,3.0,8.0,21.0,6.0,15.0,1.0,3.0,,,4.0,,2.0,1.0,1.0,6.0,5.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0
USA_USL_Championship,2024,Memphis 901 FC,cn8fovjei9tdslashum11dp05,N. Brett,Forward,15,1.0,9.0,5.0,48.0,3.0,,14.0,,4.0,19.0,,7.0,2.0,6.0,6.0,2.0,7.0,,177.0,4.0,28.0,,2.0,,1.0,25.0,4.0,2.0,2.0,15.0,10.0,13.0,6.0,4.0,21.0,6.0,8.0,22.0,0.0,3.0,,2.0,4.0,,3.0,,,2.0,,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,9.0,,,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Memphis 901 FC,7i9qesz7fugndupldntvshwd0,S. Careaga,Midfielder,5,19.0,392.0,78.0,1203.0,32.0,26.0,241.0,9.0,32.0,790.0,16.0,225.0,13.0,94.0,96.0,64.0,142.0,33.0,1705.0,217.0,900.0,16.0,80.0,17.0,34.0,882.0,32.0,21.0,25.0,181.0,10.0,423.0,68.0,97.0,751.0,89.0,176.0,806.0,1.0,35.0,9.0,9.0,20.0,13.0,217.0,2.0,26.0,19.0,11.0,7.0,2.0,20.0,23.0,19.0,6.0,25.0,18.0,17.0,55.0,34.0,,6.0,30.0,1.0,15.0,3.0,3.0,11.0,6.0,,8.0,16.0,,,2.0,4.0,,4.0,1.0,,9.0,21.0,1.0,15.0,4.0,4.0,,,1.0,,7.0,1.0,,,2.0,,2.0,,,,,,20.0,13.0,7.0,2.0,,6.0,,,,,,,,,1.0,,2.0,,,,
USA_USL_Championship,2024,Memphis 901 FC,d99eakp27bro9g50wpzti8rca,A. Cissoko,Defender,91,10.0,927.0,53.0,1792.0,18.0,34.0,75.0,12.0,30.0,1207.0,61.0,307.0,2.0,215.0,90.0,59.0,112.0,36.0,2546.0,642.0,1499.0,105.0,120.0,19.0,98.0,1406.0,30.0,28.0,33.0,239.0,10.0,357.0,97.0,121.0,1171.0,134.0,210.0,1284.0,0.0,7.0,,5.0,1.0,19.0,475.0,1.0,118.0,,73.0,3.0,1.0,3.0,22.0,28.0,1.0,84.0,37.0,22.0,113.0,22.0,1.0,1.0,9.0,1.0,6.0,20.0,3.0,1.0,10.0,13.0,1.0,4.0,11.0,3.0,,5.0,1.0,6.0,1.0,1.0,4.0,7.0,20.0,3.0,1.0,0.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Memphis 901 FC,2v5j1i5ae9fnciilwy3op8and,N. DePuy,Defender,44,,2.0,1.0,9.0,,,1.0,,2.0,3.0,,2.0,2.0,2.0,2.0,,1.0,1.0,15.0,2.0,5.0,,,1.0,1.0,5.0,2.0,1.0,1.0,3.0,10.0,1.0,1.0,,3.0,2.0,2.0,3.0,0.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Memphis 901 FC,7aq775owdtnqe0p1k0qab2qc5,T. Deric,Goalkeeper,1,,379.0,3.0,1148.0,1.0,1.0,,,28.0,299.0,22.0,121.0,,387.0,3.0,6.0,9.0,,2550.0,576.0,865.0,26.0,28.0,,22.0,458.0,28.0,31.0,34.0,395.0,10.0,99.0,2.0,261.0,323.0,324.0,31.0,478.0,0.0,,,,,,168.0,,385.0,,196.0,,1.0,,7.0,28.0,,63.0,,1.0,155.0,2.0,,,2.0,,2.0,62.0,4.0,,3.0,204.0,,,234.0,,,3.0,,7.0,,,1.0,,,,,,,,,,,,,,,,,45.0,94.0,66.0,4.0,16.0,,,,,,,,20.0,2.0,6.0,41.0,15.0,,,,2.0,,1.0,1.0,,
USA_USL_Championship,2024,Memphis 901 FC,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,Midfielder,6,35.0,475.0,149.0,1738.0,60.0,68.0,213.0,21.0,34.0,963.0,17.0,258.0,1.0,247.0,181.0,140.0,289.0,67.0,2680.0,461.0,1228.0,46.0,157.0,43.0,49.0,1206.0,34.0,30.0,35.0,388.0,10.0,512.0,189.0,145.0,927.0,219.0,338.0,981.0,0.0,64.0,6.0,18.0,29.0,53.0,296.0,,58.0,26.0,23.0,13.0,1.0,33.0,37.0,33.0,10.0,61.0,32.0,47.0,54.0,25.0,,1.0,20.0,,17.0,6.0,3.0,8.0,9.0,2.0,1.0,35.0,2.0,,,5.0,1.0,4.0,1.0,,2.0,30.0,10.0,3.0,1.0,0.0,,,2.0,,,14.0,,3.0,,,2.0,,,,,,18.0,16.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Memphis 901 FC,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,Goalkeeper,22,,124.0,,271.0,,,,,7.0,94.0,5.0,56.0,,59.0,,2.0,2.0,,630.0,106.0,197.0,7.0,7.0,,5.0,126.0,7.0,6.0,8.0,61.0,10.0,14.0,2.0,56.0,114.0,47.0,7.0,138.0,0.0,,,,,,35.0,,57.0,,35.0,,,,4.0,7.0,,12.0,,,24.0,,,,,,,17.0,1.0,,,40.0,,,64.0,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,16.0,10.0,23.0,,3.0,,,,,,,,7.0,1.0,1.0,5.0,8.0,,,,1.0,,,,,
USA_USL_Championship,2024,Memphis 901 FC,bkyxv0njobtuf80zatjpe53v9,E. Hyndman,Midfielder,4,17.0,372.0,54.0,1120.0,29.0,33.0,210.0,9.0,26.0,757.0,16.0,267.0,2.0,93.0,75.0,66.0,120.0,15.0,1968.0,237.0,878.0,14.0,82.0,11.0,37.0,849.0,26.0,23.0,26.0,142.0,10.0,415.0,53.0,87.0,735.0,76.0,157.0,785.0,0.0,26.0,2.0,10.0,16.0,15.0,164.0,,40.0,10.0,14.0,4.0,,4.0,14.0,24.0,12.0,21.0,21.0,24.0,50.0,38.0,,1.0,22.0,,10.0,,3.0,12.0,5.0,,1.0,19.0,,,,3.0,2.0,6.0,1.0,,13.0,19.0,2.0,12.0,1.0,0.0,,,2.0,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Memphis 901 FC,58uexaxruilsi52735lkwmqqx,O. Jiménez,Defender,19,14.0,194.0,42.0,855.0,23.0,18.0,101.0,7.0,22.0,380.0,11.0,37.0,7.0,115.0,58.0,28.0,70.0,16.0,1142.0,243.0,508.0,29.0,39.0,10.0,27.0,493.0,22.0,9.0,9.0,222.0,10.0,223.0,66.0,52.0,353.0,137.0,97.0,393.0,0.0,9.0,24.0,11.0,,14.0,127.0,1.0,49.0,4.0,25.0,32.0,1.0,60.0,10.0,15.0,8.0,38.0,16.0,11.0,40.0,10.0,,1.0,5.0,1.0,3.0,4.0,1.0,1.0,4.0,,1.0,,,,,,1.0,1.0,1.0,,98.0,22.0,5.0,2.0,1.0,0.0,,,2.0,,,,,8.0,,,,,,,,,38.0,24.0,12.0,15.0,,,,,,,,,,,1.0,,,,,,
USA_USL_Championship,2024,Memphis 901 FC,1aiv7j0873ovnvqeu7u3wmm8k,N. Meza,Forward,7,9.0,95.0,59.0,539.0,27.0,28.0,116.0,8.0,26.0,263.0,16.0,71.0,19.0,70.0,92.0,45.0,104.0,22.0,857.0,83.0,336.0,9.0,61.0,9.0,49.0,333.0,26.0,7.0,9.0,143.0,10.0,173.0,65.0,41.0,260.0,56.0,153.0,266.0,0.0,30.0,2.0,7.0,19.0,7.0,66.0,1.0,5.0,12.0,3.0,4.0,1.0,11.0,8.0,7.0,7.0,25.0,33.0,20.0,6.0,31.0,,,16.0,,13.0,1.0,1.0,9.0,2.0,,,9.0,,,,2.0,1.0,,,3.0,5.0,7.0,,3.0,,,,,1.0,,,2.0,,2.0,1.0,,1.0,,,,,,7.0,6.0,,1.0,,5.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Memphis 901 FC,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,Midfielder,9,26.0,135.0,110.0,1052.0,48.0,37.0,163.0,16.0,30.0,464.0,15.0,96.0,5.0,146.0,176.0,89.0,199.0,36.0,2100.0,169.0,617.0,15.0,104.0,18.0,81.0,610.0,30.0,24.0,25.0,306.0,10.0,344.0,115.0,86.0,448.0,140.0,280.0,471.0,1.0,58.0,8.0,16.0,18.0,14.0,189.0,1.0,31.0,28.0,11.0,21.0,2.0,23.0,34.0,25.0,18.0,29.0,66.0,21.0,23.0,90.0,,3.0,23.0,,9.0,3.0,2.0,13.0,6.0,,3.0,18.0,,,,1.0,,2.0,,14.0,33.0,38.0,2.0,14.0,3.0,0.0,,,5.0,,3.0,7.0,,8.0,1.0,,2.0,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Memphis 901 FC,7jvc04ax8khbo5twvoo5bbmc5,L. Paul,Midfielder,23,6.0,207.0,30.0,561.0,14.0,11.0,99.0,5.0,23.0,364.0,12.0,110.0,13.0,66.0,40.0,50.0,80.0,15.0,1074.0,125.0,439.0,11.0,62.0,12.0,22.0,429.0,23.0,15.0,15.0,85.0,10.0,166.0,50.0,53.0,362.0,50.0,102.0,373.0,0.0,9.0,,5.0,7.0,8.0,105.0,,16.0,3.0,11.0,1.0,1.0,1.0,38.0,10.0,3.0,17.0,10.0,6.0,11.0,7.0,,,1.0,,,2.0,3.0,3.0,5.0,,,2.0,,,,,,1.0,,,1.0,4.0,5.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Memphis 901 FC,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,Forward,20,11.0,65.0,58.0,452.0,24.0,14.0,84.0,4.0,28.0,173.0,23.0,53.0,18.0,80.0,101.0,36.0,94.0,22.0,1170.0,64.0,263.0,10.0,59.0,15.0,66.0,253.0,28.0,17.0,17.0,150.0,10.0,118.0,72.0,34.0,175.0,74.0,160.0,183.0,1.0,30.0,,6.0,11.0,1.0,62.0,,8.0,13.0,4.0,10.0,,10.0,11.0,10.0,5.0,16.0,43.0,10.0,8.0,54.0,,1.0,26.0,,13.0,1.0,2.0,6.0,5.0,,3.0,12.0,,,2.0,,2.0,1.0,,2.0,2.0,7.0,1.0,13.0,2.0,1.0,,,,,3.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Memphis 901 FC,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,Midfielder,18,13.0,192.0,36.0,866.0,20.0,36.0,103.0,7.0,26.0,413.0,10.0,26.0,15.0,119.0,50.0,67.0,103.0,9.0,1161.0,221.0,541.0,24.0,77.0,4.0,24.0,529.0,26.0,15.0,19.0,195.0,10.0,232.0,71.0,70.0,409.0,109.0,127.0,422.0,0.0,16.0,2.0,5.0,2.0,10.0,191.0,3.0,48.0,9.0,30.0,18.0,4.0,20.0,18.0,11.0,7.0,30.0,14.0,29.0,13.0,23.0,,1.0,3.0,,,6.0,2.0,5.0,3.0,,1.0,13.0,,,,4.0,,2.0,1.0,,99.0,12.0,4.0,3.0,0.0,1.0,,,,,,1.0,,2.0,,,,,,,,,2.0,2.0,,17.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Memphis 901 FC,99jn0tuh729um9mies17f3x90,A. Seeger,Goalkeeper,26,,,,,,,,,1.0,,,,1.0,,2.0,,,,1.0,,,,,,2.0,,1.0,,,,10.0,,,,,,2.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Memphis 901 FC,7cfp6e4dpn8qm38hkk8wc8goa,Bruno Lapa,Midfielder,10,11.0,395.0,105.0,1572.0,25.0,16.0,319.0,7.0,33.0,884.0,13.0,329.0,1.0,164.0,143.0,80.0,185.0,20.0,2627.0,257.0,1143.0,9.0,93.0,12.0,51.0,1043.0,33.0,31.0,36.0,334.0,10.0,614.0,135.0,126.0,918.0,182.0,236.0,979.0,4.0,63.0,30.0,16.0,41.0,7.0,238.0,4.0,29.0,24.0,11.0,17.0,5.0,48.0,49.0,32.0,18.0,30.0,38.0,9.0,61.0,84.0,,10.0,53.0,,23.0,,5.0,19.0,6.0,,11.0,18.0,,,1.0,5.0,1.0,4.0,9.0,1.0,9.0,70.0,1.0,30.0,3.0,8.0,1.0,,6.0,2.0,1.0,9.0,1.0,4.0,1.0,2.0,,,,,,,48.0,22.0,18.0,,,2.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Memphis 901 FC,5zk1vw00mb3nuesjxavig4z1m,Lucas Turci,Defender,8,12.0,769.0,82.0,1991.0,31.0,47.0,103.0,9.0,33.0,1094.0,63.0,424.0,7.0,415.0,128.0,64.0,146.0,57.0,2367.0,829.0,1557.0,137.0,127.0,27.0,109.0,1489.0,33.0,24.0,28.0,477.0,10.0,374.0,142.0,163.0,974.0,313.0,255.0,1142.0,2.0,13.0,1.0,4.0,2.0,52.0,201.0,2.0,273.0,3.0,146.0,13.0,3.0,13.0,9.0,26.0,4.0,115.0,46.0,38.0,168.0,12.0,,1.0,14.0,2.0,10.0,39.0,4.0,8.0,10.0,2.0,3.0,8.0,2.0,,2.0,4.0,,7.0,,3.0,35.0,7.0,18.0,4.0,1.0,2.0,1.0,,1.0,,3.0,6.0,,1.0,1.0,,1.0,,,,,,,,,5.0,,1.0,1.0,,,,,,2.0,,2.0,,,,,,
USA_USL_Championship,2024,Memphis 901 FC,77l6yy5fa2riehqzd6z6ziaui,C. Vom Steeg,Defender,3,14.0,411.0,22.0,1154.0,29.0,28.0,120.0,13.0,24.0,639.0,45.0,109.0,6.0,162.0,51.0,44.0,66.0,11.0,1676.0,365.0,821.0,77.0,89.0,6.0,74.0,795.0,24.0,25.0,27.0,218.0,10.0,255.0,91.0,56.0,599.0,113.0,140.0,659.0,0.0,5.0,7.0,6.0,,17.0,227.0,,71.0,2.0,47.0,13.0,2.0,13.0,13.0,18.0,4.0,62.0,29.0,15.0,60.0,30.0,,1.0,6.0,,3.0,18.0,4.0,5.0,2.0,,1.0,5.0,,1.0,,2.0,,1.0,,,64.0,8.0,13.0,3.0,1.0,0.0,,,,,,1.0,1.0,7.0,1.0,,,,,,,,,,,27.0,,,1.0,,,,,,2.0,,,,,,,,
