liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
USA_US_Open_Cup,2015,DC United,6dkyvo7za3s084xwyhpb298fd,M. Aguilar,Midfielder,17.0,2,0,1,0,0,0,0,0
USA_US_Open_Cup,2015,DC United,b6o0ffhw2hu48cb8dk0bm489h,J. Arrieta,Attacker,19.0,2,1,1,0,0,0,0,0
USA_US_Open_Cup,2015,DC United,7ftzvsdtanjzae4acqwp5r0lx,S. Birnbaum,Defender,15.0,1,0,1,0,0,0,0,0
USA_US_Open_Cup,2015,DC United,40o6uithusfxeusbrfyd4bhed,F. Coria,Midfielder,21.0,2,1,0,0,0,0,0,2
USA_US_Open_Cup,2015,DC United,3vscyl50qba385iuu4odsu505,N. DeLeon,Midfielder,14.0,1,1,0,0,0,0,1,0
USA_US_Open_Cup,2015,DC United,6ki7cq3dsamhsfb1x1a7i5x3p,C. Doyle,Midfielder,30.0,2,0,1,0,0,0,0,0
USA_US_Open_Cup,2015,DC United,9m4gk816h21ik73cmm1xdfh05,A. Dykstra,Goalkeeper,50.0,2,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,DC United,crjpq4kfb8usmbczzdvhxbbo5,M. Halsti,Defender,4.0,2,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,DC United,84glcl7l5zbb8dkjauon561h,J. Jeffrey,Midfielder,,2,0,1,0,0,0,0,1
USA_US_Open_Cup,2015,DC United,dclvq3jjhpa50eps83wrz168l,T. Kemp,Defender,2.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,DC United,36425j4l7676d4wyubqsunh79,P. Kitchen,Midfielder,23.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,DC United,gu8xvo82113jwuz3pquzf5jp,C. Korb,Defender,22.0,1,0,1,0,0,0,1,0
USA_US_Open_Cup,2015,DC United,clvepdo6zkkqb3bzj1cpnpkvd,L. Mishu,Defender,34.0,2,0,1,0,0,0,0,0
USA_US_Open_Cup,2015,DC United,44xe59w51j9i2j144979ynyl1,K. Opare,Defender,6.0,2,1,0,0,0,0,0,0
USA_US_Open_Cup,2015,DC United,49pl202vb1r6qu8kh2n9snahh,J. Robinson,Defender,20.0,2,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,DC United,28jgq65xjxl5ycjv9sq19a6t,C. Rolfe,Attacker,18.0,1,0,0,0,0,0,1,0
USA_US_Open_Cup,2015,DC United,erxgoewhliov1iaty10425dcl,L. Silva,Attacker,11.0,2,0,0,0,0,0,1,1
USA_US_Open_Cup,2015,DC United,5tw4eu899whebkaq8q68wuajt,T. Worra,Goalkeeper,48.0,0,0,0,0,0,0,0,0
