root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Panama,Panama,8e0dqnvgoo9zqxvsbyd90bxii,I. Anderson,Defender,0,3.0,,1.0,2.0,10.0,5.0,2.0,3.0,5.0,57.0,82.0,7.0,11.0,10.0,10.0,3.0,15.0,32.0,26.0,8.0,18.0,18.0,48.0,23.0,9.0,148.0,7.0,55.0,,2.0,6.0,46.0,46.0,,,2.0,0.0,,,,,1.0,,,,,2.0,2.0,,,4.0,,2.0,,2.0,2.0,7.0,,7.0,5.0,,,,3.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,2.0,,2.0,2.0,1.0,3.0,,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Panama,Panama,dg2scgqi9fb7fa7bjhm8kq21,A. Andrade,Defender,0,8.0,3.0,8.0,14.0,24.0,16.0,6.0,10.0,38.0,391.0,511.0,35.0,33.0,10.0,53.0,8.0,92.0,39.0,135.0,25.0,164.0,49.0,328.0,194.0,63.0,661.0,41.0,379.0,,12.0,17.0,308.0,316.0,2.0,8.0,2.0,0.0,147.0,,,,18.0,,,,,28.0,20.0,,,16.0,9.0,8.0,2.0,5.0,,16.0,4.0,27.0,8.0,2.0,6.0,1.0,3.0,1.0,,,,,8.0,4.0,,,8.0,,3.0,1.0,1.0,15.0,5.0,,2.0,11.0,,1.0,3.0,,,,,,2.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Panama,Panama,ezylib4dbjl18dxa8nj7djso9,A. Ayarza,Midfielder,0,3.0,1.0,,1.0,3.0,2.0,1.0,1.0,3.0,37.0,45.0,4.0,5.0,10.0,4.0,3.0,5.0,6.0,10.0,4.0,8.0,7.0,33.0,23.0,4.0,51.0,10.0,36.0,,1.0,3.0,30.0,32.0,,,1.0,0.0,13.0,,,,,,,,,,3.0,,,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,3.0,3.0,,1.0,,,,2.0,,,,,,,,,,,1.0,,1.0,,,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Panama,Panama,2qgum5tkljfe4v74p2iu9fzyt,R. Blackburn,Forward,0,1.0,,,,,,,,,,3.0,,,10.0,,1.0,,,1.0,,,,,,,3.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Panama,Panama,78rxvyelnj7orbbzs4u1fghrd,C. Blackman,Defender,0,5.0,2.0,3.0,6.0,23.0,23.0,3.0,2.0,16.0,100.0,157.0,14.0,29.0,10.0,15.0,5.0,29.0,44.0,51.0,6.0,25.0,29.0,83.0,34.0,17.0,251.0,23.0,99.0,,4.0,6.0,78.0,82.0,2.0,3.0,7.0,0.0,8.0,,,,5.0,,,,,3.0,5.0,,,1.0,2.0,,,1.0,2.0,,,11.0,,2.0,,,4.0,2.0,10.0,,,1.0,3.0,2.0,1.0,,3.0,,3.0,2.0,2.0,3.0,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Panama,Panama,1fz6kqbr8i7sunii6wymjkonp,Y. Bárcenas,Forward,0,5.0,2.0,5.0,9.0,21.0,21.0,2.0,11.0,20.0,174.0,252.0,22.0,40.0,10.0,26.0,5.0,45.0,26.0,84.0,21.0,37.0,42.0,149.0,65.0,25.0,377.0,43.0,169.0,,7.0,19.0,137.0,144.0,1.0,4.0,7.0,0.0,68.0,,,,6.0,,,,,3.0,12.0,,,5.0,6.0,2.0,4.0,8.0,,2.0,,12.0,,2.0,,,5.0,,5.0,,,,7.0,1.0,,1.0,6.0,1.0,4.0,4.0,,7.0,5.0,2.0,2.0,2.0,,1.0,3.0,,,,,,1.0,,,2.0,1.0,2.0,,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,2.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Panama,Panama,6knzu4ywl5yag1h8ij16g2rqh,A. Carrasquilla,Midfielder,0,8.0,3.0,8.0,15.0,45.0,40.0,6.0,8.0,51.0,379.0,502.0,45.0,69.0,10.0,65.0,8.0,112.0,111.0,163.0,30.0,107.0,75.0,312.0,155.0,67.0,643.0,56.0,366.0,,6.0,29.0,291.0,303.0,4.0,10.0,12.0,1.0,105.0,,,,17.0,,,,,22.0,21.0,,,,13.0,1.0,6.0,6.0,,6.0,,2.0,5.0,9.0,,,13.0,6.0,13.0,5.0,2.0,2.0,15.0,4.0,1.0,9.0,3.0,17.0,8.0,8.0,1.0,3.0,5.0,,2.0,4.0,,,3.0,,,,,,2.0,,3.0,5.0,3.0,1.0,,,2.0,1.0,1.0,0.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Panama,Panama,4w81878nkgucue9xq5zt37yp6,J. Córdoba,Defender,0,8.0,4.0,8.0,13.0,29.0,15.0,7.0,14.0,40.0,470.0,545.0,23.0,32.0,10.0,30.0,8.0,53.0,118.0,72.0,25.0,133.0,54.0,426.0,354.0,44.0,709.0,37.0,452.0,,9.0,17.0,409.0,408.0,1.0,8.0,2.0,0.0,182.0,,,5.0,14.0,,,,5.0,21.0,17.0,,,16.0,3.0,8.0,1.0,7.0,,22.0,1.0,4.0,14.0,4.0,,9.0,2.0,,,,,,,2.0,,,,,1.0,,,3.0,2.0,,,9.0,,1.0,2.0,1.0,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Panama,Panama,6fmrelr9khhkywqr8goutjkr9,É. Davis,Defender,0,5.0,3.0,4.0,7.0,14.0,12.0,5.0,3.0,20.0,204.0,319.0,37.0,22.0,10.0,55.0,5.0,80.0,16.0,108.0,15.0,44.0,29.0,161.0,62.0,43.0,398.0,57.0,193.0,,5.0,10.0,151.0,152.0,1.0,2.0,2.0,0.0,87.0,,,,13.0,,,,,6.0,10.0,,,4.0,7.0,5.0,1.0,1.0,1.0,7.0,,39.0,2.0,2.0,1.0,,6.0,9.0,3.0,8.0,2.0,,25.0,8.0,,7.0,15.0,18.0,12.0,2.0,1.0,5.0,3.0,2.0,2.0,2.0,,1.0,1.0,,,,,1.0,,,2.0,,,2.0,2.0,2.0,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Panama,Panama,5memdz6q0gzcn892t31c5a6l1,I. Díaz,Forward,0,8.0,4.0,5.0,8.0,33.0,29.0,6.0,6.0,26.0,170.0,268.0,18.0,53.0,10.0,18.0,8.0,59.0,38.0,100.0,27.0,43.0,60.0,149.0,49.0,21.0,456.0,48.0,165.0,,4.0,24.0,146.0,144.0,4.0,1.0,5.0,0.0,41.0,,,,3.0,,,,,3.0,3.0,,,,4.0,3.0,4.0,3.0,3.0,7.0,,1.0,4.0,4.0,,,17.0,,16.0,,2.0,,,1.0,2.0,,,,7.0,10.0,,29.0,14.0,1.0,5.0,1.0,,,9.0,,,,,,1.0,,2.0,,1.0,1.0,,1.0,1.0,,1.0,0.0,,,,,,,,,,,,,,1.0,,,,1.0,
