liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,New York Red Bulls,4d3qpu9pxlwuw813mqrh2q2fp,E. Horvath,Goalkeeper,34,2.0,,2.0,14.0,,,,,59.0,1.0,,1.0,3.0,,3.0,,235.0,,14.0,,31.0,28.0,3.0,1.0,,1.0,,,,81.0,,257.0,,17.0,,,125.0,82.0,,,,14.0,,,,,,,39.0,194.0,29.0,260.0,250.0,,1.0,,,,1260.0,,,,13.0,,,111.0,398.0,,289.0,1.0,,109.0,548.0,,,,,71.0,109.0,89.0,20.0,,0.0,,,,,153.0,100.0,16.0,9.0,,,,,,,,,,,1.0,9.0,,2.0,23.0,3.0,4.0,3.0,42.0,32.0,10.0,17.0,,,,,,,4.0,,,,,,,,,,,,
USA_MLS,2026,New York Red Bulls,9qshi2dind1f6unpfneiuj14a,J. Marshall-Rutty,Defender,3,17.0,8.0,9.0,13.0,,130.0,1.0,4.0,215.0,1.0,,5.0,99.0,54.0,45.0,278.0,218.0,6.0,13.0,,26.0,23.0,3.0,82.0,46.0,36.0,,10.0,7.0,247.0,1.0,635.0,1.0,94.0,22.0,14.0,50.0,48.0,7.0,6.0,3.0,12.0,3.0,,3.0,3.0,5.0,,17.0,567.0,350.0,228.0,558.0,9.0,15.0,,10.0,97.0,1021.0,20.0,,,26.0,8.0,7.0,132.0,643.0,9.0,575.0,24.0,18.0,68.0,938.0,,22.0,22.0,11.0,11.0,22.0,74.0,16.0,46.0,0.0,1.0,1.0,,1.0,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
USA_MLS,2026,New York Red Bulls,20lfe01vgj07wnqhjqm314pas,J. Masanka Bungi,Midfielder,23,,,,2.0,,6.0,,,12.0,,,1.0,19.0,13.0,6.0,16.0,12.0,1.0,2.0,,5.0,5.0,,19.0,13.0,6.0,,1.0,,2.0,,26.0,,4.0,1.0,1.0,4.0,6.0,,,,1.0,1.0,,,,,,,17.0,14.0,3.0,17.0,2.0,4.0,,,10.0,90.0,6.0,,,2.0,3.0,,18.0,26.0,,17.0,6.0,1.0,9.0,59.0,,1.0,1.0,6.0,1.0,1.0,5.0,5.0,8.0,0.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,New York Red Bulls,br9ewy459g6kw8tx8jghbfx79,J. McCarthy,Goalkeeper,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,New York Red Bulls,80p7shawtxjiydizsg5fo5a1g,A. Mehmeti,Midfielder,15,35.0,12.0,23.0,14.0,2.0,104.0,4.0,9.0,158.0,1.0,,5.0,140.0,70.0,70.0,241.0,299.0,15.0,14.0,2.0,25.0,22.0,3.0,105.0,58.0,47.0,1.0,25.0,10.0,218.0,,804.0,1.0,62.0,29.0,13.0,86.0,200.0,12.0,1.0,1.0,14.0,6.0,,,,4.0,17.0,19.0,679.0,451.0,244.0,676.0,15.0,16.0,3.0,,2.0,1149.0,16.0,2.0,2.0,23.0,23.0,12.0,168.0,821.0,2.0,695.0,31.0,21.0,126.0,1030.0,,1.0,1.0,6.0,17.0,31.0,105.0,22.0,95.0,0.0,,4.0,,,,,1.0,,,2.0,1.0,,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,4.0,,,,,,,1.0,,,,,
USA_MLS,2026,New York Red Bulls,5gd78gkv3k39vofarmapgeuj8,J. Mina,Defender,20,3.0,2.0,1.0,5.0,,26.0,1.0,,40.0,,,2.0,24.0,10.0,14.0,57.0,44.0,2.0,5.0,,5.0,5.0,,21.0,8.0,13.0,,4.0,1.0,44.0,,129.0,,23.0,7.0,2.0,14.0,17.0,1.0,2.0,2.0,1.0,1.0,,,,1.0,,2.0,115.0,77.0,40.0,115.0,,4.0,,2.0,20.0,183.0,1.0,,1.0,6.0,4.0,8.0,22.0,131.0,4.0,117.0,4.0,5.0,14.0,192.0,,3.0,3.0,,2.0,4.0,10.0,7.0,10.0,0.0,4.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2026,New York Red Bulls,7ak1pv4uqkfa5cxsnthsjvfca,R. Mitchell,Forward,33,1.0,,1.0,2.0,,2.0,,,2.0,,,,5.0,2.0,3.0,8.0,,,2.0,,,,,4.0,2.0,2.0,,,,,,3.0,,1.0,,,,1.0,,2.0,,,,,,,,2.0,,2.0,2.0,,2.0,,1.0,,,,10.0,2.0,,,,,1.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,10.0,,,,,,,1.0,,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,New York Red Bulls,e4rpnf90oa672lcm8ego7vllg,R. Mosquera,Forward,79,8.0,4.0,4.0,9.0,,26.0,2.0,,44.0,,15.0,6.0,44.0,27.0,17.0,112.0,32.0,3.0,9.0,,8.0,8.0,,36.0,23.0,13.0,,2.0,7.0,39.0,,105.0,,22.0,8.0,3.0,11.0,8.0,7.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,7.0,1.0,87.0,80.0,11.0,86.0,3.0,2.0,2.0,,3.0,251.0,16.0,,,,3.0,4.0,56.0,105.0,4.0,87.0,5.0,8.0,18.0,183.0,13.0,20.0,7.0,9.0,,2.0,37.0,1.0,16.0,0.0,8.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,New York Red Bulls,c99ykgcq7awzgsjpt9g4xnvxm,D. Nealis,Defender,12,33.0,11.0,22.0,11.0,,32.0,1.0,10.0,212.0,1.0,,3.0,104.0,44.0,60.0,49.0,298.0,8.0,11.0,,21.0,20.0,1.0,71.0,33.0,38.0,1.0,12.0,3.0,220.0,,657.0,,101.0,20.0,11.0,70.0,148.0,3.0,2.0,,11.0,1.0,,1.0,1.0,7.0,,23.0,568.0,273.0,332.0,581.0,9.0,6.0,1.0,4.0,12.0,965.0,8.0,,1.0,45.0,14.0,16.0,116.0,698.0,2.0,604.0,15.0,8.0,94.0,881.0,,2.0,2.0,1.0,11.0,33.0,62.0,34.0,61.0,0.0,,2.0,,1.0,3.0,3.0,1.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
USA_MLS,2026,New York Red Bulls,bhdexzrmy2nnn0muaiem8d711,T. Parker,Defender,26,15.0,4.0,11.0,7.0,,14.0,1.0,2.0,60.0,,,,23.0,8.0,15.0,10.0,103.0,2.0,7.0,,10.0,10.0,,8.0,4.0,4.0,,4.0,,46.0,,214.0,,16.0,7.0,2.0,17.0,56.0,,,,4.0,,,,,,,10.0,181.0,81.0,105.0,176.0,,2.0,,,1.0,416.0,,,,29.0,3.0,2.0,36.0,219.0,,186.0,2.0,1.0,33.0,269.0,,,,,11.0,15.0,18.0,15.0,18.0,0.0,3.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS,2026,New York Red Bulls,2eb4ow1em8164ikjbewzv3b4k,A. Rojas,Forward,70,1.0,,1.0,2.0,,6.0,,,11.0,,,,9.0,4.0,5.0,27.0,10.0,1.0,2.0,,,,,8.0,4.0,4.0,,2.0,,10.0,,30.0,,6.0,,,10.0,5.0,,1.0,,,1.0,,,,,,,24.0,22.0,3.0,25.0,1.0,,,,,48.0,3.0,,,,1.0,3.0,15.0,31.0,1.0,25.0,1.0,2.0,6.0,49.0,,,,1.0,,1.0,5.0,1.0,5.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,New York Red Bulls,65g50zt5gbo1lnrbc7uvwsbo4,T. Rosborough,Midfielder,66,,,,5.0,,8.0,2.0,,12.0,,,2.0,6.0,4.0,2.0,28.0,5.0,,5.0,,4.0,4.0,,6.0,4.0,2.0,,,,12.0,,34.0,,3.0,1.0,,4.0,10.0,,,2.0,,,,,,,3.0,,25.0,20.0,6.0,26.0,,1.0,1.0,,,61.0,2.0,,,,1.0,1.0,13.0,35.0,2.0,26.0,1.0,3.0,9.0,46.0,,1.0,1.0,1.0,,,8.0,2.0,9.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,New York Red Bulls,lytjkkapla9wuzoklh41bbze,J. Ruvalcaba,Forward,11,,,,14.0,,111.0,13.0,,162.0,,,7.0,55.0,32.0,23.0,276.0,69.0,3.0,14.0,,24.0,21.0,3.0,55.0,32.0,23.0,1.0,3.0,15.0,44.0,6.0,332.0,,80.0,13.0,6.0,28.0,109.0,15.0,9.0,12.0,13.0,8.0,,4.0,4.0,8.0,3.0,13.0,281.0,210.0,76.0,269.0,5.0,5.0,,,6.0,1068.0,15.0,1.0,,5.0,10.0,5.0,91.0,333.0,21.0,282.0,10.0,73.0,51.0,466.0,,11.0,11.0,8.0,3.0,7.0,50.0,12.0,44.0,0.0,1.0,4.0,,,,,,,,,5.0,5.0,4.0,1.0,5.0,3.0,2.0,1.0,,,,,,,,,,,,,1.0,2.0,,,,,3.0,,,,,,,,,,,,
USA_MLS,2026,New York Red Bulls,es0bxxdxf6bco25evmg19ic4,M. Sofo,Forward,37,7.0,5.0,2.0,8.0,,33.0,3.0,,43.0,,,5.0,47.0,32.0,15.0,80.0,14.0,6.0,8.0,,10.0,10.0,,40.0,27.0,13.0,1.0,1.0,1.0,12.0,1.0,96.0,,22.0,9.0,2.0,11.0,37.0,1.0,2.0,3.0,2.0,2.0,,,,1.0,4.0,3.0,69.0,44.0,25.0,66.0,1.0,4.0,2.0,,,280.0,13.0,,2.0,2.0,11.0,7.0,52.0,96.0,5.0,69.0,5.0,20.0,27.0,159.0,,5.0,5.0,6.0,1.0,3.0,27.0,5.0,24.0,0.0,6.0,,,,,,1.0,,,,1.0,1.0,1.0,,,1.0,0.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,New York Red Bulls,92np3jwhxchmtfeov82ehe13o,O. Valencia,Defender,5,6.0,3.0,3.0,8.0,,24.0,,2.0,41.0,,6.0,1.0,30.0,16.0,14.0,47.0,32.0,6.0,8.0,,9.0,8.0,1.0,24.0,13.0,11.0,1.0,1.0,2.0,5.0,,88.0,,20.0,2.0,2.0,12.0,31.0,2.0,,2.0,,,1.0,1.0,,2.0,,5.0,72.0,43.0,34.0,71.0,3.0,4.0,,1.0,8.0,199.0,3.0,,,10.0,8.0,2.0,34.0,92.0,2.0,76.0,7.0,1.0,16.0,152.0,5.0,8.0,3.0,2.0,3.0,4.0,19.0,5.0,12.0,0.0,8.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,New York Red Bulls,dai6dbant5z9cra7k7x9u8lt6,R. Voloder,Defender,6,25.0,15.0,10.0,8.0,,33.0,1.0,1.0,199.0,,1.0,1.0,66.0,28.0,38.0,23.0,209.0,2.0,8.0,,22.0,19.0,3.0,41.0,13.0,28.0,,12.0,1.0,114.0,,556.0,2.0,109.0,14.0,9.0,39.0,220.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,,5.0,,17.0,482.0,216.0,287.0,485.0,4.0,9.0,,,,710.0,3.0,,,45.0,4.0,10.0,86.0,576.0,2.0,502.0,13.0,4.0,74.0,709.0,,,,2.0,13.0,29.0,45.0,29.0,45.0,0.0,,2.0,,,1.0,1.0,4.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
