liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Own Player,Throw Ins to Opposition Player,Offsides,Goals from Outside Box,Attempts from Set Pieces,Left Foot Goals,Headed Goals,Handballs conceded,Hit Woodwork,Penalties Taken,Penalty Goals,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Penalties Conceded,Unsuccessful lay-offs,Saves Made,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Straight Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Foul Won Penalty,Last Man Tackle,Second Goal Assists,Penalties Off Target,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Overruns,Goal Kicks,Other Goals
Mexico_Liga_MX,2016-2017,Atlas FC,2tlhmfokon6uywga5h0xtmuhh,C. Aboagye,Midfielder,20,4.0,1013.0,5.0,7.0,1.0,1.0,1.0,461.0,3.0,68.0,4.0,232.0,6.0,1.0,22.0,7.0,4.0,1.0,8.0,124.0,165.0,28.0,58.0,473.0,4.0,15.0,6.0,370.0,10.0,8.0,80.0,2.0,121.0,12.0,72.0,2.0,73.0,10.0,11.0,18.0,607.0,7.0,15.0,10.0,1.0,87.0,147.0,6.0,10.0,49.0,4.0,23.0,1.0,12.0,3.0,7.0,98.0,2.0,11.0,10.0,15.0,5.0,1.0,41.0,137.0,1.0,381.0,393.0,11.0,1.0,1.0,2.0,21.0,49.0,7.0,13.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Atlas FC,ancqubjqqf22bdzlposz8okbt,G. Aguirre,Defender,5,2.0,546.0,1.0,,2.0,,,225.0,,17.0,,74.0,14.0,,29.0,,2.0,1.0,9.0,65.0,110.0,12.0,26.0,239.0,2.0,6.0,2.0,169.0,9.0,2.0,55.0,,49.0,2.0,35.0,,21.0,7.0,3.0,22.0,319.0,,8.0,5.0,1.0,30.0,116.0,5.0,10.0,35.0,,15.0,,5.0,16.0,,55.0,20.0,10.0,2.0,8.0,,1.0,11.0,57.0,,171.0,184.0,25.0,1.0,1.0,,10.0,20.0,2.0,12.0,19.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Atlas FC,6xoxzmuvi9bljciyappnqb8b9,M. Alustiza,Forward,11,5.0,1354.0,3.0,18.0,,9.0,3.0,247.0,12.0,55.0,10.0,142.0,,1.0,16.0,2.0,30.0,1.0,6.0,131.0,61.0,2.0,48.0,257.0,7.0,11.0,12.0,163.0,13.0,55.0,64.0,9.0,70.0,17.0,74.0,10.0,12.0,15.0,7.0,7.0,460.0,19.0,18.0,5.0,,70.0,70.0,50.0,10.0,39.0,25.0,30.0,1.0,23.0,3.0,7.0,79.0,2.0,14.0,17.0,18.0,10.0,3.0,34.0,62.0,8.0,184.0,193.0,9.0,2.0,3.0,3.0,2.0,40.0,,,36.0,2.0,,19.0,1.0,6.0,5.0,1.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Atlas FC,a9r1m43keu60rlo5vl961tcl,D. Arreola,Defender,12,,815.0,1.0,,1.0,,,338.0,1.0,29.0,,95.0,14.0,1.0,34.0,6.0,1.0,,9.0,80.0,191.0,20.0,34.0,354.0,,10.0,5.0,260.0,8.0,3.0,68.0,,143.0,2.0,49.0,1.0,44.0,9.0,7.0,19.0,495.0,,10.0,5.0,9.0,60.0,155.0,3.0,10.0,53.0,2.0,26.0,,13.0,15.0,1.0,84.0,36.0,8.0,,10.0,,,22.0,27.0,,273.0,286.0,24.0,2.0,,,13.0,31.0,7.0,21.0,38.0,7.0,,1.0,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Atlas FC,cxktd9vpx9m7gmgdfcy9v4n3d,D. Barbosa,Defender,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Atlas FC,21f7hh7sala9wz8kqyc29vw0l,M. Barragán,Forward,28,5.0,1245.0,3.0,26.0,1.0,5.0,,347.0,7.0,115.0,3.0,189.0,,1.0,6.0,1.0,16.0,1.0,54.0,166.0,103.0,,77.0,372.0,8.0,26.0,3.0,282.0,14.0,29.0,83.0,,91.0,15.0,73.0,6.0,20.0,15.0,4.0,15.0,540.0,,18.0,7.0,2.0,74.0,86.0,57.0,10.0,73.0,13.0,7.0,3.0,17.0,54.0,5.0,182.0,15.0,15.0,5.0,18.0,,,55.0,80.0,5.0,266.0,289.0,108.0,2.0,2.0,1.0,,109.0,,,19.0,,,12.0,,,1.0,4.0,6.0,2.0,,,,,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Atlas FC,8qk9qvkyk9v85swcn26z4idhx,J. Barraza,Forward,10,4.0,280.0,9.0,8.0,,1.0,,75.0,3.0,22.0,3.0,31.0,1.0,,2.0,2.0,2.0,,3.0,39.0,25.0,2.0,20.0,75.0,2.0,,2.0,49.0,2.0,8.0,22.0,2.0,18.0,5.0,22.0,4.0,8.0,2.0,5.0,5.0,129.0,2.0,11.0,,3.0,13.0,24.0,6.0,10.0,15.0,6.0,4.0,1.0,3.0,9.0,2.0,25.0,5.0,2.0,5.0,11.0,,,7.0,11.0,1.0,53.0,53.0,12.0,,,,1.0,10.0,1.0,2.0,6.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Atlas FC,84r1msh0g1qj25wss1n4fv74l,S. Barreiro,Defender,2,,321.0,1.0,,4.0,,,126.0,,6.0,,45.0,9.0,,14.0,1.0,2.0,1.0,5.0,24.0,65.0,9.0,7.0,131.0,,3.0,,96.0,2.0,3.0,21.0,,19.0,,14.0,,10.0,3.0,1.0,7.0,185.0,,4.0,2.0,1.0,16.0,71.0,3.0,10.0,12.0,1.0,14.0,,,3.0,,24.0,20.0,3.0,,4.0,,,7.0,35.0,,105.0,110.0,8.0,1.0,,,6.0,12.0,3.0,13.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Atlas FC,2q64wn91k1u5wueap0j47kf6x,A. Estrada,Goalkeeper,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Atlas FC,d6d7zbt72rhk98u61zzzskoh5,J. Estrada,Goalkeeper,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
