root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Touches,Successful Short Passes,Starts,Blocks,Successful Passes Opposition Half,PutThrough/Blocked Distribution,Appearances,Unsuccessful Passes Own Half,Tackles Lost,Tackles Won,Unsuccessful Short Passes,Total Tackles,Unsuccessful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution Won,Index,Clean Sheets,Games Played,Total Clearances,Total Passes,Total Losses Of Possession,Successful Long Passes,Ground Duels,Rightside Passes,Successful Open Play Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Leftside Passes,Forward Passes,Interceptions,Successful Passes Own Half,Unsuccessful Launches,Duels won,Unsuccessful Long Passes,Backward Passes,Winning Goal,Ground Duels lost,GK Unsuccessful Distribution,Goals Conceded,Saves Made from Inside Box,Successful Launches,Duels lost,Goal Kicks,Aerial Duels,Saves Made,Catches,Goals Conceded Outside Box,Saves Made from Outside Box,Drops,Aerial Duels won,Saves made - parried,Punches,Goals Conceded Inside Box,GK Successful Distribution,Substitute On,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Total Fouls Won,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Dribbles,Times Tackled,Substitute Off,Foul Attempted Tackle,Total Fouls Conceded,Key Passes (Attempt Assists),Offsides,Aerial Duels lost,Corners Won,Successful Crosses & Corners,Goal Assists,Successful Crosses open play,Assists (Intentional),Successful Dribbles,Overruns,Throw Ins to Opposition Player,Yellow Cards,Handballs conceded,Corners Taken (incl short corners),Right Foot Goals,Unsuccessful Corners into Box,Shots Off Target (inc woodwork),Successful Corners into Box,Attempts from Set Pieces,Shots On Target ( inc goals ),Goals,Goals from Inside Box,Total Shots,Home Goals,Away Goals,Blocked Shots,Through balls,Foul Won Penalty,Penalties Taken,Headed Goals,Unsuccessful lay-offs,Penalty Goals,Left Foot Goals,Goals from Outside Box,Hit Woodwork,Last Player Tackle,Penalties Conceded,Goalkeeper Smother,Saves from Penalty,Penalties Faced,Penalties Saved,Red Cards - 2nd Yellow,Total Red Cards,Second Goal Assists,Penalty Goals Conceded,Clearances Off the Line,Straight Red Cards,Saves made - caught,Penalties Off Target,Own Goal Scored,Crosses not Claimed
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Philadelphia Union,Philadelphia_Union,cgay77hw96w3z8ooc3pfnlbvu,S. Adeniran,Forward,9,86.0,23.0,2.0,1.0,17.0,4.0,7.0,3.0,,2.0,18.0,2.0,18.0,7.0,2.0,10.0,,7.0,,42.0,41.0,,19.0,10.0,23.0,6.0,23.0,42.0,210.0,19.0,30.0,14.0,11.0,1.0,6.0,,12.0,1.0,7.0,0.0,12.0,,1.0,,,18.0,,11.0,,,,,,5.0,,,1.0,,5.0,2.0,2.0,20.0,,1.0,1.0,3.0,7.0,2.0,,2.0,,5.0,6.0,1.0,,,,,5.0,1.0,,,,,,,2.0,,,6.0,,,8.0,,,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Philadelphia Union,Philadelphia_Union,ngmdu10fjli45jvddeljv8yc,M. Anderson,Forward,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Philadelphia Union,Philadelphia_Union,245btyb2u8c4vj1y1vw8a257t,T. Baribo,Forward,28,165.0,85.0,6.0,1.0,68.0,6.0,6.0,1.0,1.0,5.0,15.0,6.0,15.0,10.0,3.0,10.0,2.0,6.0,1.0,105.0,39.0,4.0,32.0,26.0,84.0,10.0,89.0,100.0,495.0,16.0,56.0,24.0,17.0,2.0,22.0,,19.0,1.0,38.0,3.0,22.0,,5.0,,,37.0,,24.0,,,,,,9.0,,,5.0,,,,,22.0,3.0,1.0,2.0,6.0,12.0,,1.0,8.0,5.0,4.0,15.0,2.0,1.0,,1.0,,1.0,2.0,,,,,5.0,,4.0,,,8.0,7.0,5.0,12.0,5.0,2.0,1.0,,,,1.0,1.0,,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Philadelphia Union,Philadelphia_Union,6761vkpm5baaimcyxq3y5r2z9,A. Bedoya,Midfielder,11,190.0,110.0,4.0,1.0,76.0,4.0,7.0,3.0,1.0,3.0,30.0,4.0,36.0,6.0,1.0,10.0,,7.0,3.0,150.0,43.0,6.0,9.0,21.0,114.0,15.0,116.0,148.0,390.0,34.0,30.0,71.0,46.0,4.0,43.0,1.0,21.0,4.0,12.0,0.0,3.0,,5.0,,2.0,9.0,,21.0,,,,,,15.0,,,5.0,,3.0,5.0,5.0,11.0,2.0,9.0,1.0,1.0,1.0,4.0,1.0,3.0,9.0,5.0,6.0,1.0,3.0,,3.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Philadelphia Union,Philadelphia_Union,vii7iwznqiwigznyp13a6505,A. Blake,Goalkeeper,18,221.0,73.0,7.0,,24.0,,7.0,16.0,,,,,34.0,1.0,,10.0,2.0,7.0,3.0,153.0,50.0,30.0,1.0,38.0,59.0,57.0,103.0,78.0,630.0,50.0,3.0,21.0,94.0,,79.0,19.0,3.0,50.0,,0.0,,20.0,9.0,17.0,10.0,,52.0,2.0,22.0,4.0,,5.0,,2.0,9.0,1.0,9.0,69.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Philadelphia Union,Philadelphia_Union,1l8zdwi6eeja1pcroszqejq3t,J. Bueno,Midfielder,20,106.0,57.0,1.0,,34.0,4.0,5.0,3.0,6.0,3.0,12.0,9.0,13.0,15.0,4.0,10.0,,5.0,,78.0,21.0,6.0,17.0,16.0,63.0,11.0,63.0,78.0,128.0,15.0,19.0,23.0,25.0,1.0,29.0,,16.0,3.0,14.0,1.0,2.0,,2.0,,1.0,3.0,,2.0,,,,,,1.0,,,2.0,,4.0,1.0,1.0,,3.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Philadelphia Union,Philadelphia_Union,6t625vlq8y9po4hbvz97qx6ok,C. Donovan,Forward,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Philadelphia Union,Philadelphia_Union,b4e6lsrz4cmr2q50235620qnd,J. Elliott,Defender,3,398.0,216.0,7.0,4.0,72.0,8.0,7.0,18.0,4.0,7.0,19.0,11.0,42.0,14.0,6.0,10.0,2.0,7.0,26.0,327.0,64.0,51.0,27.0,105.0,257.0,32.0,267.0,312.0,630.0,60.0,47.0,72.0,134.0,8.0,195.0,29.0,25.0,41.0,16.0,0.0,13.0,,9.0,,9.0,22.0,1.0,20.0,,,,,,11.0,,,9.0,1.0,,,,4.0,3.0,,,,1.0,,4.0,8.0,,,9.0,,,,,,,,,,1.0,,,,1.0,,,2.0,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Philadelphia Union,Philadelphia_Union,5etbjbt2bng4cv7hb5i4afxpm,L. Flach,Midfielder,31,123.0,65.0,4.0,,40.0,6.0,6.0,3.0,1.0,7.0,12.0,8.0,12.0,10.0,3.0,10.0,,6.0,3.0,87.0,18.0,7.0,18.0,26.0,69.0,11.0,72.0,84.0,308.0,15.0,23.0,16.0,27.0,8.0,32.0,,11.0,3.0,18.0,0.0,8.0,,6.0,,3.0,12.0,,5.0,,,,,,1.0,,,6.0,,2.0,,,3.0,2.0,2.0,,2.0,3.0,4.0,,4.0,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Philadelphia Union,Philadelphia_Union,14862d2infc78x629xbd4be8l,D. Gazdag,Midfielder,10,306.0,193.0,7.0,,125.0,9.0,7.0,8.0,1.0,1.0,33.0,2.0,34.0,13.0,,10.0,1.0,7.0,2.0,234.0,68.0,4.0,30.0,69.0,188.0,31.0,197.0,225.0,592.0,37.0,33.0,56.0,50.0,5.0,73.0,1.0,14.0,4.0,59.0,0.0,17.0,,9.0,,,19.0,,3.0,,,,,,1.0,,,9.0,,,5.0,5.0,21.0,11.0,1.0,4.0,8.0,12.0,2.0,3.0,4.0,7.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,,1.0,,2.0,1.0,,2.0,,1.0,,,6.0,2.0,2.0,7.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
