liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels won,Total Clearances,Successful Passes Own Half,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,Interceptions,PutThrough/Blocked Distribution,Open Play Passes,Times Tackled,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Duels,Time Played,Rightside Passes,Total Tackles,Unsuccessful Crosses open play,Unsuccessful Corners into Box,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Unsuccessful Launches,Total Passes,Successful Crosses open play,Substitute Off,Ground Duels,Shots Off Target (inc woodwork),Successful Dribbles,Aerial Duels,Goals Conceded,Corners Won,Total Losses Of Possession,GK Successful Distribution,Throw Ins to Opposition Player,Games Played,Ground Duels won,Unsuccessful Dribbles,Total Fouls Won,Blocks,Forward Passes,Unsuccessful Long Passes,Ground Duels lost,Tackles Lost,Assists (Intentional),Touches,Goals Conceded Inside Box,Duels lost,Total Shots,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Goals Conceded Outside Box,Backward Passes,Successful Long Passes,Yellow Cards,Key Passes (Attempt Assists),Recoveries,Corners Taken (incl short corners),Appearances,Tackles Won,Shots On Target ( inc goals ),Leftside Passes,Successful Open Play Passes,Aerial Duels lost,Successful Passes Opposition Half,Foul Attempted Tackle,Goal Assists,Duels won,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Index,Starts,Home Goals,Away Goals,Winning Goal,Hit Woodwork,Headed Goals,Goals from Inside Box,Penalty Goals Conceded,Goals,Offsides,Blocked Shots,Right Foot Goals,Substitute On,Through balls,Fifty Fifty,Successful Fifty Fifty,Successful Lay-offs,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Successful Corners into Box,Handballs conceded,Red Cards - 2nd Yellow,Clean Sheets,Straight Red Cards,Own Goal Scored,Total Red Cards,Left Foot Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Punches,Saves from Penalty,Penalties Faced,Penalties Saved,Last Man Tackle,Clearances Off the Line,Penalties Conceded,Second Goal Assists,Foul Won Penalty,Drops,Saves made - caught,Penalty Goals,Penalties Taken,Goals from Outside Box,Crosses not Claimed,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_Championship,2022,Charleston Battery,ar3l52h52v2hs28v6vp1fh46i,S. Adams,Forward,14,1.0,4.0,11.0,,12.0,12.0,,4.0,43.0,9.0,1.0,31.0,,32.0,257.0,10.0,5.0,1.0,2.0,2.0,4.0,,43.0,,3.0,19.0,2.0,,13.0,6.0,1.0,35.0,,1.0,9.0,8.0,3.0,3.0,,14.0,1.0,11.0,3.0,,96.0,5.0,23.0,2.0,4.0,28.0,11.0,1.0,7.0,3.0,,4.0,10.0,3.0,9.0,2.0,,12.0,31.0,12.0,21.0,,,9.0,1.0,4.0,10.0,3.0,0.0,0.0,0.0,,,,,,1.0,,,6.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Charleston Battery,dxfxrbvl0452fu9o033carm22,A. Apodaca,Forward,17,16.0,3.0,75.0,1.0,104.0,107.0,10.0,15.0,308.0,44.0,23.0,219.0,8.0,187.0,1636.0,74.0,18.0,15.0,2.0,110.0,9.0,,323.0,3.0,11.0,129.0,26.0,17.0,58.0,39.0,17.0,230.0,,2.0,33.0,49.0,22.0,14.0,,74.0,5.0,80.0,8.0,2.0,614.0,35.0,122.0,45.0,15.0,208.0,99.0,4.0,98.0,11.0,8.0,30.0,39.0,6.0,33.0,10.0,19.0,77.0,205.0,42.0,151.0,8.0,2.0,65.0,7.0,18.0,10.0,18.0,1.0,5.0,2.0,,,6.0,1.0,6.0,11.0,9.0,4.0,15.0,,3.0,3.0,4.0,,,,,,,,4.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
USA_USL_Championship,2022,Charleston Battery,ani26vxlo22iw1u9oexptml05,L. Archer,Defender,5,43.0,77.0,597.0,9.0,255.0,178.0,54.0,29.0,1137.0,5.0,45.0,962.0,40.0,189.0,2366.0,139.0,24.0,3.0,,30.0,15.0,45.0,1217.0,,2.0,121.0,8.0,7.0,68.0,55.0,4.0,294.0,,10.0,28.0,61.0,,31.0,10.0,602.0,120.0,60.0,13.0,1.0,1569.0,48.0,85.0,11.0,80.0,861.0,135.0,7.0,72.0,101.0,6.0,7.0,135.0,,28.0,11.0,3.0,404.0,896.0,25.0,365.0,16.0,1.0,104.0,,3.0,10.0,27.0,0.0,0.0,0.0,,,,2.0,,,,,1.0,4.0,,,,,,,,,,,,,1.0,3.0,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
USA_USL_Championship,2022,Charleston Battery,457wpw6s1esrs616paqzo355,C. Asensio,Defender,26,8.0,12.0,178.0,1.0,68.0,76.0,12.0,18.0,433.0,13.0,6.0,372.0,79.0,67.0,1097.0,155.0,8.0,28.0,1.0,10.0,7.0,7.0,440.0,13.0,8.0,47.0,3.0,6.0,20.0,30.0,3.0,131.0,,5.0,15.0,23.0,6.0,9.0,5.0,111.0,17.0,24.0,2.0,2.0,678.0,25.0,36.0,3.0,22.0,353.0,51.0,5.0,139.0,19.0,1.0,15.0,42.0,3.0,15.0,6.0,,35.0,366.0,12.0,207.0,2.0,2.0,31.0,13.0,30.0,10.0,13.0,0.0,0.0,0.0,1.0,,,1.0,,1.0,1.0,,2.0,1.0,2.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Charleston Battery,42w1fj2n8ubc7of8feg5z5p90,F. Barajas,Forward,11,,,21.0,,16.0,23.0,1.0,7.0,77.0,7.0,1.0,62.0,2.0,23.0,184.0,13.0,8.0,4.0,5.0,9.0,5.0,1.0,78.0,2.0,1.0,21.0,3.0,3.0,2.0,7.0,3.0,40.0,,,3.0,12.0,6.0,1.0,,24.0,2.0,9.0,5.0,2.0,136.0,7.0,11.0,5.0,2.0,60.0,14.0,,16.0,2.0,,3.0,12.0,9.0,3.0,3.0,2.0,25.0,62.0,2.0,47.0,,2.0,12.0,6.0,9.0,10.0,2.0,0.0,0.0,0.0,,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Charleston Battery,ckefp96qi7xs4yt9n329paajt,A. Booth,Midfielder,7,33.0,10.0,224.0,,151.0,141.0,10.0,37.0,652.0,45.0,33.0,535.0,16.0,235.0,1674.0,198.0,46.0,21.0,,59.0,21.0,5.0,686.0,12.0,11.0,173.0,18.0,9.0,62.0,47.0,15.0,276.0,,,24.0,78.0,17.0,23.0,3.0,180.0,22.0,95.0,19.0,,1046.0,41.0,124.0,34.0,31.0,506.0,129.0,6.0,158.0,29.0,3.0,28.0,98.0,8.0,24.0,27.0,16.0,150.0,502.0,29.0,323.0,17.0,4.0,111.0,12.0,21.0,10.0,20.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,6.0,11.0,3.0,4.0,6.0,1.0,1.0,8.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,
USA_USL_Championship,2022,Charleston Battery,1jv9f0ug200r5n34b5xlmzh0,J. Bunting,Forward,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Charleston Battery,1411z65yde6upoofkxdpymmp6,M. Cichero,Midfielder,24,49.0,2.0,178.0,,141.0,140.0,7.0,15.0,519.0,13.0,28.0,395.0,13.0,181.0,1326.0,99.0,8.0,15.0,9.0,37.0,5.0,8.0,536.0,7.0,14.0,99.0,16.0,5.0,82.0,36.0,6.0,208.0,,2.0,25.0,48.0,3.0,38.0,3.0,148.0,27.0,51.0,2.0,2.0,759.0,33.0,84.0,23.0,28.0,373.0,114.0,3.0,122.0,22.0,6.0,26.0,59.0,18.0,25.0,6.0,7.0,167.0,381.0,33.0,232.0,13.0,2.0,97.0,15.0,27.0,10.0,16.0,2.0,1.0,0.0,1.0,1.0,3.0,,3.0,2.0,5.0,1.0,9.0,1.0,,,8.0,,,,,,,,3.0,1.0,1.0,1.0,,,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Charleston Battery,ngbrldd6l0tg4wpy3lki9eqd,R. Crawford,Midfielder,6,12.0,14.0,339.0,4.0,181.0,187.0,19.0,28.0,710.0,32.0,26.0,585.0,21.0,153.0,1448.0,189.0,34.0,16.0,23.0,17.0,17.0,26.0,766.0,7.0,2.0,130.0,5.0,14.0,23.0,35.0,8.0,303.0,,15.0,22.0,54.0,13.0,6.0,8.0,259.0,81.0,76.0,13.0,5.0,1083.0,29.0,87.0,7.0,40.0,541.0,100.0,6.0,157.0,44.0,5.0,18.0,122.0,34.0,22.0,21.0,2.0,161.0,546.0,11.0,265.0,12.0,5.0,66.0,19.0,46.0,10.0,16.0,0.0,0.0,0.0,1.0,,,4.0,,1.0,4.0,,6.0,4.0,2.0,2.0,9.0,,,,,,,,8.0,3.0,2.0,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Charleston Battery,ed1zepfsh6or1ecaomepc2ane,A. Dexter,Midfielder,25,4.0,9.0,55.0,2.0,42.0,34.0,6.0,14.0,153.0,5.0,6.0,112.0,32.0,49.0,503.0,43.0,11.0,7.0,,16.0,6.0,2.0,154.0,2.0,3.0,39.0,3.0,8.0,10.0,13.0,1.0,75.0,,4.0,13.0,21.0,3.0,2.0,,42.0,8.0,18.0,2.0,,279.0,11.0,24.0,5.0,15.0,107.0,34.0,2.0,28.0,5.0,1.0,4.0,22.0,,13.0,9.0,2.0,41.0,111.0,6.0,59.0,2.0,,25.0,2.0,7.0,10.0,4.0,1.0,0.0,0.0,,,1.0,1.0,1.0,,1.0,,9.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
