liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Outside Box,Goals Openplay,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Through balls,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute On,Aerial Duels lost,Foul Won Penalty,Goals Conceded Inside Box,Goals from Inside Box,Hit Woodwork,Left Foot Goals,Other Goals,Tackles Won,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Passes Own Half,Blocks,GK Successful Distribution,Goal Kicks,Handballs conceded,Interceptions,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Successful Launches,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Red Cards,Unsuccessful Launches,Unsuccessful Long Passes,Assists (Intentional),Clean Sheets,Total Big Chances Saved,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Attempts from Set Pieces,Corners Taken (incl short corners),Successful Corners into Box,Unsuccessful Corners into Box,Second Goal Assists,Catches,Goalkeeper Smother,Penalties Faced,Headed Goals,Penalties Taken,Clearances Off the Line,Last Player Tackle,Own Goal Scored,Unsuccessful lay-offs,Direct Setpiece Goals,Penalty Goals,Set Pieces Goals,Punches,Straight Red Cards,Drops,Penalties Saved,Saves from Penalty,Penalties Off Target,Saves made - caught,Direct Corner Goals,Crosses not Claimed
USA_MLS_Next_Pro,2026,Chicago Fire FC II,5ywmuj75fpflsqyne41dsgpg5,O. González,Defender,34,1.0,,1.0,,,5.0,,2.0,1.0,1.0,,11.0,,1.0,,,1.0,,,,1.0,,1.0,,,,21.0,,2.0,,,,,11.0,,,,,,,,,,,18.0,3.0,15.0,18.0,1.0,,32.0,,,,,4.0,22.0,,18.0,1.0,,4.0,25.0,,,,2.0,2.0,,,,0.0,1.0,1.0,,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,3c3m5kiwgdp1zv4tk8amgi904,E. Herrera,Midfielder,64,1.0,,3.0,13.0,,6.0,,11.0,4.0,7.0,7.0,15.0,2.0,3.0,,,3.0,1.0,,,10.0,3.0,7.0,1.0,16.0,,54.0,,1.0,2.0,2.0,6.0,,12.0,1.0,1.0,,,,,,,,,47.0,20.0,29.0,49.0,4.0,,120.0,,1.0,2.0,,10.0,56.0,1.0,49.0,7.0,1.0,7.0,77.0,1.0,1.0,,5.0,7.0,,,,1.0,3.0,1.0,,2.0,,,,,3.0,,,,3.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,9ii1zrimesdnqccy8dki8knx0,V. Hlyut,Forward,68,10.0,4.0,8.0,47.0,2.0,56.0,4.0,66.0,39.0,27.0,113.0,35.0,4.0,8.0,2.0,,6.0,,,,56.0,33.0,23.0,7.0,24.0,,140.0,1.0,29.0,6.0,5.0,22.0,,34.0,9.0,3.0,2.0,6.0,5.0,2.0,2.0,6.0,5.0,8.0,109.0,82.0,29.0,101.0,1.0,,438.0,21.0,3.0,9.0,7.0,69.0,140.0,5.0,109.0,10.0,18.0,31.0,229.0,2.0,2.0,8.0,28.0,29.0,,,,0.0,2.0,6.0,,6.0,,,,,9.0,1.0,,,5.0,,,,,2.0,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,bbgastaikhh6yvc8haujk54ic,D. Hyte,Forward,57,5.0,,5.0,26.0,,50.0,9.0,70.0,38.0,32.0,101.0,32.0,3.0,5.0,,2.0,11.0,3.0,1.0,1.0,65.0,33.0,32.0,5.0,20.0,1.0,98.0,2.0,36.0,8.0,3.0,25.0,2.0,24.0,5.0,2.0,3.0,5.0,,2.0,2.0,3.0,2.0,2.0,81.0,62.0,25.0,83.0,2.0,1.0,450.0,20.0,,7.0,18.0,71.0,102.0,5.0,85.0,11.0,23.0,17.0,211.0,5.0,5.0,14.0,22.0,16.0,2.0,1.0,1.0,0.0,,5.0,,8.0,1.0,,,,9.0,1.0,1.0,1.0,,1.0,,,,3.0,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,8gksildsf5a192c34p0sc01zo,D. Molenda,Goalkeeper,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,dbezxas6j7tofhxnnpp7p9hjo,J. Montiel,Midfielder,49,,,1.0,,,4.0,1.0,8.0,4.0,4.0,4.0,3.0,,1.0,,,1.0,,,,8.0,4.0,4.0,,2.0,,6.0,,1.0,,,2.0,,1.0,,,,,,,,,1.0,,3.0,1.0,2.0,3.0,1.0,1.0,32.0,2.0,,1.0,1.0,7.0,6.0,,3.0,3.0,,3.0,14.0,1.0,,2.0,3.0,3.0,,,,0.0,1.0,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,4ycsifqidpgttuanylwsyts7o,C. Nagle,Defender,66,6.0,1.0,10.0,67.0,1.0,77.0,1.0,83.0,44.0,39.0,108.0,96.0,4.0,10.0,,,14.0,3.0,,,77.0,39.0,38.0,7.0,77.0,,314.0,1.0,40.0,10.0,6.0,40.0,,88.0,7.0,2.0,,9.0,,1.0,1.0,5.0,2.0,2.0,263.0,151.0,127.0,275.0,6.0,,818.0,14.0,4.0,9.0,14.0,87.0,328.0,2.0,277.0,19.0,10.0,51.0,454.0,2.0,2.0,5.0,31.0,44.0,1.0,,,0.0,1.0,5.0,,11.0,,1.0,,,13.0,1.0,,,22.0,1.0,,,,5.0,,,,,6.0,20.0,,5.0,7.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,9opent0kjdpoy249pdg6wvok4,M. Napoe,Forward,76,3.0,1.0,7.0,15.0,2.0,20.0,4.0,18.0,15.0,3.0,50.0,12.0,2.0,7.0,,,3.0,,,,15.0,13.0,2.0,,4.0,,41.0,,15.0,6.0,1.0,5.0,,10.0,,1.0,,1.0,1.0,,,,2.0,,27.0,20.0,7.0,27.0,1.0,,216.0,7.0,1.0,5.0,,31.0,41.0,1.0,27.0,2.0,10.0,14.0,70.0,2.0,2.0,5.0,14.0,13.0,,,,0.0,6.0,2.0,,3.0,,,,,1.0,,1.0,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,dms2ys879sjvkpa8nf0f5tvkk,J. Nemo,Goalkeeper,60,,,3.0,,,2.0,,,,,,17.0,,3.0,,,6.0,2.0,,,,,,,10.0,,30.0,,2.0,,,12.0,,15.0,,,,3.0,,,,,1.0,5.0,26.0,2.0,34.0,31.0,,,270.0,,1.0,,,6.0,42.0,,36.0,,,6.0,55.0,,,,2.0,,,,,0.0,,,,4.0,,,,,,,,,4.0,,17.0,11.0,,1.0,,,,1.0,,,,5.0,6.0,,,1.0,1.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,4bkk279udkjj5he707vht45jo,D. Nigg,Forward,55,5.0,1.0,9.0,52.0,5.0,104.0,12.0,105.0,58.0,47.0,208.0,81.0,9.0,9.0,,1.0,12.0,3.0,1.0,,100.0,54.0,46.0,19.0,55.0,,224.0,4.0,56.0,17.0,7.0,38.0,1.0,45.0,19.0,8.0,7.0,9.0,3.0,17.0,2.0,13.0,2.0,17.0,173.0,136.0,62.0,164.0,6.0,,735.0,35.0,8.0,12.0,10.0,142.0,233.0,15.0,181.0,23.0,26.0,52.0,465.0,38.0,12.0,23.0,75.0,37.0,4.0,0.0,1.0,0.0,,4.0,,9.0,1.0,,,,17.0,2.0,1.0,1.0,15.0,,,,,5.0,,,,1.0,2.0,25.0,,8.0,15.0,,1.0,,,,,,,,36.0,14.0,20.0,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel Jr.,Midfielder,35,,,1.0,18.0,1.0,14.0,2.0,2.0,,2.0,23.0,10.0,,1.0,,,1.0,,,,2.0,,2.0,,18.0,,67.0,1.0,5.0,4.0,2.0,7.0,,22.0,,,,1.0,1.0,,,2.0,1.0,,61.0,31.0,31.0,62.0,,,82.0,,,,,11.0,68.0,,62.0,,2.0,6.0,79.0,2.0,2.0,,7.0,4.0,,,,0.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,6n55m4ykhmk5eqx0ymc2ufz84,J. Pfrommer,Defender,52,10.0,7.0,5.0,14.0,1.0,37.0,,33.0,12.0,21.0,15.0,66.0,,5.0,,,4.0,,,,23.0,9.0,14.0,,11.0,,151.0,,23.0,2.0,2.0,23.0,,69.0,,,2.0,4.0,1.0,1.0,1.0,1.0,,6.0,130.0,28.0,110.0,131.0,2.0,,348.0,7.0,19.0,1.0,6.0,33.0,160.0,2.0,137.0,7.0,5.0,23.0,225.0,,,4.0,14.0,17.0,,,,0.0,1.0,3.0,,4.0,,,,,5.0,,1.0,,9.0,2.0,,,,4.0,,,,,2.0,8.0,,2.0,6.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,99b7bo7vkfhvkni6wlkfef95g,O. Pineda,Midfielder,65,,,9.0,49.0,2.0,84.0,2.0,50.0,21.0,29.0,82.0,67.0,5.0,9.0,1.0,,13.0,3.0,,,50.0,21.0,29.0,6.0,120.0,,329.0,,33.0,5.0,1.0,28.0,,107.0,7.0,1.0,1.0,7.0,,2.0,1.0,6.0,,15.0,298.0,169.0,144.0,296.0,4.0,,673.0,4.0,6.0,9.0,8.0,50.0,343.0,2.0,311.0,15.0,,32.0,421.0,3.0,1.0,1.0,25.0,22.0,2.0,,,1.0,2.0,,,10.0,,,,,11.0,1.0,,,10.0,1.0,,,,5.0,,,,,,2.0,,2.0,10.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,Midfielder,29,8.0,4.0,3.0,24.0,4.0,39.0,3.0,29.0,16.0,13.0,58.0,31.0,,3.0,,1.0,3.0,,1.0,,21.0,12.0,9.0,8.0,30.0,1.0,120.0,,10.0,2.0,,17.0,,35.0,8.0,4.0,3.0,3.0,1.0,,,3.0,4.0,8.0,107.0,76.0,31.0,99.0,,,257.0,9.0,,1.0,5.0,28.0,120.0,7.0,107.0,1.0,13.0,13.0,160.0,2.0,2.0,3.0,13.0,12.0,,1.0,0.0,1.0,,4.0,,3.0,1.0,1.0,,,1.0,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,pldpnmzoo867jhdvamuhp9n8,O. Pratt,Goalkeeper,91,1.0,1.0,7.0,,,8.0,,2.0,,2.0,,79.0,,7.0,,,9.0,1.0,,,1.0,,1.0,,31.0,,102.0,,3.0,2.0,,43.0,,40.0,,,,7.0,,,,,,22.0,84.0,11.0,100.0,89.0,,,630.0,,5.0,,1.0,40.0,150.0,,111.0,,,39.0,211.0,,,,17.0,6.0,2.0,,,0.0,,,,8.0,,,,,,,,,22.0,,48.0,37.0,,,,,,9.0,,,,16.0,33.0,,2.0,2.0,17.0,21.0,12.0,8.0,5.0,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,54r2nep64r0nrlhpjco561je2,V. Radojević,Defender,14,1.0,1.0,1.0,10.0,1.0,16.0,3.0,6.0,5.0,1.0,18.0,13.0,1.0,1.0,,,1.0,,,,5.0,5.0,,3.0,4.0,1.0,42.0,,8.0,3.0,1.0,2.0,,16.0,3.0,,,1.0,1.0,2.0,,,,2.0,32.0,15.0,20.0,31.0,,,70.0,3.0,3.0,2.0,,18.0,43.0,,33.0,,1.0,10.0,73.0,5.0,2.0,,12.0,6.0,,,,0.0,,,,1.0,,,,,,,,,3.0,,,,,3.0,,,,,,9.0,,3.0,4.0,,,,,,,,,1.0,5.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,bx5qa3vn26qdi3mr2ckt1wmw9,S. Rogers,Defender,5,1.0,1.0,1.0,3.0,,5.0,1.0,3.0,,3.0,4.0,8.0,,1.0,,,2.0,,,,2.0,,2.0,,4.0,,21.0,,4.0,,,,,6.0,,,1.0,1.0,1.0,,,1.0,,,15.0,4.0,11.0,15.0,,,45.0,,3.0,,1.0,6.0,21.0,1.0,15.0,,1.0,6.0,31.0,,,,3.0,5.0,,,,0.0,,,,2.0,,,,,,,,,3.0,2.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,aqw02tnmnj4zr3oexskl3l2i,J. Sandmeyer,Defender,30,26.0,22.0,9.0,13.0,1.0,109.0,1.0,60.0,17.0,43.0,19.0,181.0,5.0,9.0,,1.0,9.0,3.0,,,34.0,13.0,21.0,3.0,115.0,,453.0,1.0,73.0,8.0,4.0,36.0,,166.0,3.0,5.0,2.0,8.0,1.0,,,1.0,,35.0,390.0,150.0,260.0,375.0,4.0,,684.0,3.0,31.0,8.0,6.0,75.0,475.0,7.0,410.0,14.0,9.0,65.0,583.0,,,,52.0,31.0,2.0,0.0,1.0,0.0,1.0,4.0,,6.0,1.0,1.0,1.0,,10.0,,,1.0,13.0,7.0,7.0,7.0,,15.0,,,,3.0,,,,13.0,34.0,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,6n0x8t513vmsmgfasovvoj7u2,J. Shokalook,Forward,44,5.0,2.0,1.0,7.0,2.0,5.0,1.0,8.0,6.0,2.0,16.0,4.0,3.0,1.0,,1.0,1.0,,1.0,,3.0,3.0,,1.0,1.0,,14.0,,2.0,1.0,1.0,1.0,,4.0,1.0,2.0,1.0,1.0,,,,,1.0,,10.0,9.0,2.0,11.0,,,90.0,,,3.0,,10.0,16.0,3.0,11.0,,11.0,5.0,28.0,2.0,2.0,,5.0,4.0,,1.0,0.0,0.0,,3.0,,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Chicago Fire FC II,7puseij7qa0bt3ggynt5jtp0,R. Turdean,Midfielder,37,4.0,1.0,9.0,56.0,1.0,50.0,2.0,50.0,22.0,28.0,106.0,26.0,2.0,9.0,,,8.0,2.0,,,46.0,19.0,27.0,13.0,30.0,,154.0,2.0,27.0,7.0,5.0,22.0,,52.0,13.0,1.0,1.0,8.0,8.0,,,9.0,4.0,,126.0,84.0,52.0,136.0,2.0,,574.0,8.0,2.0,4.0,12.0,56.0,164.0,2.0,136.0,6.0,23.0,28.0,240.0,4.0,,3.0,24.0,26.0,1.0,,,0.0,1.0,3.0,,6.0,,,,,4.0,2.0,,,8.0,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,
