liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Time Played,Recoveries,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Successful Passes Own Half,Total Passes,Ground Duels won,Starts,Throw Ins to Own Player,Unsuccessful Launches,Ground Duels lost,Aerial Duels lost,Successful Dribbles,Aerial Duels won,Unsuccessful Short Passes,Goals Conceded Inside Box,Unsuccessful Long Passes,Games Played,Aerial Duels,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Substitute Off,Duels lost,Total Losses Of Possession,Backward Passes,Appearances,Index,Open Play Passes,Successful Long Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Rightside Passes,Unsuccessful Passes Opposition Half,Overruns,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Duels,Unsuccessful Crosses open play,Forward Passes,Duels won,Winning Goal,Times Tackled,Foul Attempted Tackle,Tackles Won,Total Fouls Conceded,Leftside Passes,Total Tackles,Successful Launches,Blocks,Interceptions,Unsuccessful Dribbles,Handballs conceded,Substitute On,Total Shots,Total Fouls Won,Shots On Target ( inc goals ),Yellow Cards,Key Passes (Attempt Assists),Successful Lay-offs,Saves Made,Goal Kicks,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Shots Off Target (inc woodwork),Through balls,Total Touches In Opposition Box,Tackles Lost,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Saves Made from Outside Box,Punches,Goals from Outside Box,Goals,Right Foot Goals,Home Goals,Away Goals,Successful Crosses & Corners,Corners Won,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Goal Assists,Successful Corners into Box,Blocked Shots,Saves made - parried,Goalkeeper Smother,Assists (Intentional),Red Cards - 2nd Yellow,Goals from Inside Box,Headed Goals,Own Goal Scored,Catches,Clean Sheets,Hit Woodwork,Unsuccessful lay-offs,Penalty Goals Conceded,Left Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Other Goals,Penalties Faced,Penalties Conceded,Goals Conceded Outside Box,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Saved,Total Big Chances Missed,Goals Openplay,Total Big Chances Created,Total Big Chances Scored,Direct Setpiece Goals,Set Pieces Goals,Penalties Off Target,Drops,Second Goal Assists,Penalties Saved,Saves from Penalty
USA_US_Open_Cup,2024,Atlanta United FC,652d6i0jem2jymjfzd8w0ndn9,L. Abram,Defender,4,81.0,176.0,3.0,3.0,32.0,50.0,93.0,4.0,2.0,,1.0,2.0,2.0,,1.0,7.0,2.0,4.0,2.0,3.0,6.0,82.0,73.0,1.0,4.0,14.0,8.0,2.0,10.0,92.0,9.0,,1.0,24.0,10.0,,,11.0,109.0,4.0,2.0,2.0,9.0,2.0,47.0,5.0,0.0,1.0,1.0,1.0,1.0,14.0,3.0,3.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Atlanta United FC,a63su8pudaernrvj1fi9006qc,L. Brennan,Midfielder,25,31.0,191.0,10.0,1.0,27.0,9.0,40.0,7.0,2.0,1.0,,22.0,,2.0,,8.0,1.0,,3.0,,29.0,32.0,32.0,2.0,22.0,24.0,15.0,3.0,10.0,39.0,,2.0,5.0,4.0,14.0,,,8.0,77.0,,1.0,7.0,29.0,7.0,8.0,7.0,0.0,8.0,6.0,1.0,10.0,13.0,3.0,,,1.0,4.0,,1.0,2.0,2.0,1.0,1.0,5.0,,,,,,,1.0,1.0,1.0,10.0,2.0,,,,,,,,,,,4.0,5.0,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Atlanta United FC,astn4ytzoaav30ifi17s4dn8,A. Carleton,Midfielder,41,8.0,20.0,2.0,,5.0,3.0,8.0,,,,,1.0,,,,,,,1.0,,1.0,8.0,8.0,,1.0,4.0,6.0,1.0,10.0,8.0,,,,1.0,1.0,,,,12.0,,,1.0,1.0,1.0,,,0.0,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Atlanta United FC,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,Defender,24,50.0,83.0,7.0,3.0,17.0,34.0,59.0,2.0,,,2.0,4.0,3.0,,3.0,4.0,,4.0,2.0,6.0,6.0,51.0,50.0,,7.0,9.0,3.0,2.0,10.0,58.0,1.0,,,7.0,5.0,,,8.0,64.0,1.0,,,12.0,,26.0,5.0,0.0,1.0,2.0,1.0,2.0,23.0,1.0,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Atlanta United FC,cu84s15ig7u7g9iwwcff82yuh,J. Cohen,Goalkeeper,22,57.0,300.0,20.0,4.0,5.0,72.0,86.0,1.0,3.0,,4.0,,,,1.0,1.0,2.0,8.0,3.0,1.0,1.0,77.0,63.0,,,9.0,,3.0,10.0,63.0,14.0,,,28.0,5.0,,,9.0,111.0,4.0,2.0,,2.0,,38.0,2.0,0.0,,,,,20.0,,2.0,,,,,,,1.0,,,,,6.0,15.0,27.0,3.0,1.0,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Atlanta United FC,5c7gqtyra887hjyg502tvzn1m,M. Edwards,Defender,47,85.0,197.0,11.0,10.0,48.0,39.0,99.0,4.0,2.0,19.0,2.0,8.0,1.0,1.0,3.0,11.0,1.0,2.0,3.0,4.0,12.0,86.0,79.0,2.0,9.0,26.0,16.0,3.0,10.0,98.0,7.0,1.0,5.0,10.0,13.0,,3.0,13.0,147.0,4.0,1.0,10.0,16.0,10.0,22.0,7.0,0.0,,5.0,1.0,7.0,51.0,2.0,2.0,1.0,3.0,,,1.0,,1.0,,1.0,3.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Atlanta United FC,9zuk40rppwiyzn980bw7z1v1m,A. Fortune,Midfielder,35,99.0,180.0,7.0,2.0,78.0,30.0,115.0,6.0,2.0,1.0,2.0,4.0,,3.0,1.0,8.0,2.0,5.0,2.0,1.0,10.0,102.0,96.0,,4.0,20.0,17.0,2.0,10.0,112.0,6.0,1.0,2.0,32.0,15.0,,,13.0,148.0,1.0,2.0,4.0,11.0,3.0,33.0,7.0,0.0,1.0,2.0,1.0,2.0,33.0,1.0,,1.0,4.0,1.0,,,,2.0,,,6.0,,,,,,,,,1.0,7.0,,,,,,,,,,,,6.0,,1.0,2.0,6.0,,4.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Atlanta United FC,ax2y5fvc4dzwn4qkxrfutapsk,A. Gordon,Forward,62,31.0,128.0,5.0,,24.0,7.0,35.0,,2.0,,,10.0,,,,3.0,,1.0,2.0,,10.0,31.0,30.0,2.0,10.0,17.0,12.0,2.0,10.0,35.0,1.0,1.0,5.0,10.0,10.0,,,4.0,54.0,,,6.0,10.0,6.0,5.0,,0.0,5.0,1.0,,3.0,8.0,,,,,5.0,,,2.0,,1.0,,1.0,,,,,,,,1.0,,6.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Atlanta United FC,4tz64bm0vbosads0bbsw7n5xx,S. Gregersen,Defender,5,85.0,131.0,9.0,5.0,36.0,52.0,101.0,5.0,2.0,,2.0,3.0,2.0,,4.0,10.0,2.0,3.0,3.0,6.0,8.0,88.0,84.0,2.0,5.0,13.0,4.0,3.0,10.0,98.0,4.0,1.0,2.0,20.0,8.0,,,13.0,119.0,7.0,2.0,,14.0,,46.0,9.0,1.0,,1.0,2.0,3.0,31.0,2.0,1.0,1.0,3.0,,,1.0,,3.0,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Atlanta United FC,erjg1qs9modbqfkfiz6picyqx,R. Hernández,Defender,2,112.0,300.0,15.0,6.0,86.0,40.0,141.0,9.0,3.0,19.0,4.0,9.0,4.0,2.0,1.0,13.0,2.0,11.0,3.0,5.0,18.0,117.0,110.0,,13.0,50.0,25.0,3.0,10.0,136.0,7.0,2.0,4.0,39.0,34.0,,5.0,24.0,230.0,5.0,2.0,16.0,23.0,7.0,63.0,10.0,0.0,2.0,1.0,2.0,2.0,14.0,4.0,2.0,2.0,7.0,1.0,,,1.0,3.0,,,6.0,1.0,,,,,,,1.0,,3.0,2.0,,,,,,,,,,,9.0,3.0,6.0,5.0,9.0,,3.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
