liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Goals Conceded Inside Box,Starts,Appearances,Index,Goals Conceded,Games Played,Substitute Off,Yellow Cards,Substitute On,Goals,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Open Play Passes,Successful Passes Opposition Half,Aerial Duels lost,Total Passes,Touches,Total Touches In Opposition Box,Successful Long Passes,Duels,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Saves Made,GK Successful Distribution,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Unsuccessful Passes Own Half,Catches,Forward Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Throw Ins to Own Player,Backward Passes,Interceptions,Penalties Conceded,Successful Launches,Corners Won,Total Tackles,Total Fouls Conceded,Foul Attempted Tackle,Ground Duels,Duels won,Total Fouls Won,Aerial Duels won,Ground Duels lost,Tackles Won,Ground Duels won,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Tackles Lost,PutThrough/Blocked Distribution,Blocks,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Total Shots,Handballs conceded,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Shots On Target ( inc goals ),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Crosses open play,Successful Dribbles,Throw Ins to Opposition Player,Successful Lay-offs,Right Foot Goals,Unsuccessful Dribbles,Goals from Inside Box,Penalties Taken,Penalty Goals,Hit Woodwork,Foul Won Penalty,Offsides,Through balls,Goals Conceded Outside Box,Assists (Intentional),Goal Assists,Unsuccessful lay-offs,Punches,Drops,Headed Goals,Left Foot Goals,Clean Sheets,Goals from Outside Box,Penalties Off Target,Goalkeeper Smother,Clearances Off the Line,Set Pieces Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks,Second Goal Assists,Own Goal Scored,Other Goals,Last Man Tackle
USA_US_Open_Cup,2017,Houston Dutch Lions FC,78vw41y9wfddrw30dpxovls6h,C. Acevedo,Forward,24.0,14.0,,,1.0,10.0,,1.0,,,1.0,,,,,4.0,2.0,1.0,4.0,8.0,,,3.0,,2.0,2.0,1.0,3.0,,,,,3.0,,2.0,2.0,2.0,1.0,,2.0,,,,2.0,,,,,,,,,1.0,1.0,,,,,1.0,,2.0,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,,,,
USA_US_Open_Cup,2017,Houston Dutch Lions FC,dchgfdsne42ssyuy5n2y0l4a1,A. Arana,Defender,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Houston Dutch Lions FC,czkgwwfvysqpjugx8fl7xu1nt,D. Armstrong,Forward,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Houston Dutch Lions FC,aezg2kijkauiphxt97pdkotsl,R. Broekmans,Defender,3.0,90.0,1.0,1.0,1.0,10.0,2.0,1.0,,,,,,,,41.0,9.0,1.0,43.0,53.0,,2.0,6.0,12.0,32.0,34.0,2.0,1.0,,,2.0,5.0,9.0,25.0,4.0,32.0,9.0,9.0,,6.0,4.0,3.0,,19.0,,,1.0,,,,,1.0,3.0,3.0,,,,3.0,,,4.0,5.0,1.0,1.0,,2.0,4.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
USA_US_Open_Cup,2017,Houston Dutch Lions FC,7wvcj23p737wtknzjpjg7hp7t,J. Contreras,Midfielder,7.0,30.0,,,1.0,10.0,,1.0,,1.0,1.0,,,,,19.0,13.0,4.0,20.0,24.0,,2.0,5.0,5.0,15.0,16.0,4.0,4.0,,,,,5.0,3.0,4.0,14.0,4.0,2.0,,5.0,,,,10.0,,,,,,,,,3.0,1.0,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
USA_US_Open_Cup,2017,Houston Dutch Lions FC,8gwdirbsfmatgfefrt72wsxk9,N. Coons,Defender,5.0,90.0,1.0,1.0,1.0,10.0,2.0,1.0,,,,,,,,25.0,11.0,1.0,26.0,45.0,,1.0,4.0,1.0,21.0,22.0,1.0,2.0,,,1.0,1.0,9.0,11.0,3.0,21.0,4.0,5.0,,5.0,2.0,1.0,,14.0,,,1.0,,,,,11.0,6.0,,,,,1.0,2.0,1.0,3.0,2.0,1.0,,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
USA_US_Open_Cup,2017,Houston Dutch Lions FC,3ia9nfdoxvtfxnue0t8nsgag9,J. Cortez,Midfielder,13.0,90.0,1.0,1.0,1.0,10.0,2.0,1.0,,,,,,,,19.0,10.0,,20.0,49.0,3.0,,15.0,2.0,12.0,13.0,1.0,5.0,,,,1.0,15.0,3.0,6.0,13.0,7.0,4.0,,5.0,1.0,3.0,,12.0,,,,,,,,3.0,2.0,1.0,,,1.0,2.0,1.0,1.0,14.0,10.0,3.0,1.0,5.0,1.0,9.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,,,,2.0,,,,,,4.0,,,,3.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,4.0,,,0.0,,,,,
USA_US_Open_Cup,2017,Houston Dutch Lions FC,73da1bow1jplk5704qwfwlpm1,J. Covarrubias,Forward,20.0,90.0,1.0,1.0,1.0,10.0,2.0,1.0,,,,,,,,32.0,17.0,1.0,34.0,60.0,3.0,1.0,5.0,11.0,22.0,24.0,1.0,2.0,,,,4.0,22.0,8.0,6.0,23.0,10.0,1.0,1.0,17.0,2.0,1.0,,14.0,,,,,,,,3.0,8.0,,,,1.0,3.0,,,4.0,3.0,,,1.0,2.0,3.0,3.0,8.0,1.0,1.0,,1.0,2.0,2.0,,1.0,,1.0,6.0,,5.0,1.0,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,0.0,,,,,
USA_US_Open_Cup,2017,Houston Dutch Lions FC,bp1qduc4ysliqekra3zwlwno5,S. Dockery,Midfielder,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Houston Dutch Lions FC,d4kt0krv05hoqmaeew8pibbh1,E. Gonzalez,Defender,4.0,90.0,1.0,1.0,1.0,10.0,2.0,1.0,,,,,,,,23.0,4.0,1.0,24.0,31.0,,2.0,2.0,7.0,16.0,17.0,1.0,2.0,,,3.0,5.0,8.0,13.0,2.0,15.0,7.0,4.0,,6.0,2.0,2.0,,10.0,,,1.0,,,,,2.0,3.0,3.0,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
