liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Throw Ins to Own Player,Aerial Duels lost,Total Tackles,Successful Dribbles,Unsuccessful Passes Own Half,Duels won,Shots On Target ( inc goals ),Aerial Duels won,Total Clearances,Aerial Duels,Tackles Won,Interceptions,Ground Duels won,Substitute On,Goals,Right Foot Goals,Substitute Off,Blocked Shots,Throw Ins to Opposition Player,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Goals from Inside Box,Penalties Taken,Goal Assists,Penalty Goals,Offsides,Successful Launches,PutThrough/Blocked Distribution Won,Goals from Outside Box,Clean Sheets,Through balls,Tackles Lost,Yellow Cards,Blocks,Saves Made,GK Successful Distribution,Unsuccessful Launches,Catches,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Clearances Off the Line,Unsuccessful lay-offs,Left Foot Goals,Foul Won Penalty,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Attempts from Set Pieces,Punches,Saves Made from Outside Box,Penalties Faced,Assists (Intentional),Headed Goals,Handballs conceded,Hit Woodwork,Penalties Conceded,Second Goal Assists,Drops,Own Goal Scored,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal,Saves made - caught,Goal Kicks,Set Pieces Goals,Other Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Goalkeeper Smother
USA_US_Open_Cup,2018,DC United,oy75u5wxkw9sp25k39glwhcl,L. Acosta,Midfielder,10.0,,168.0,4.0,121.0,3.0,21.0,2.0,65.0,11.0,,46.0,37.0,17.0,128.0,2.0,92.0,2.0,4.0,28.0,2.0,28.0,3.0,26.0,13.0,1.0,4.0,178.0,3.0,2.0,,24.0,56.0,8.0,10.0,2.0,27.0,2.0,1.0,2.0,1.0,10.0,23.0,97.0,100.0,12.0,,2.0,3.0,6.0,3.0,15.0,4.0,1.0,1.0,3.0,2.0,2.0,14.0,1.0,1.0,1.0,,2.0,,8.0,,6.0,1.0,,,,2.0,,3.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,DC United,6glxg9gvqn1uc1jmwisnml68l,P. Arriola,Midfielder,7.0,1.0,61.0,1.0,32.0,,4.0,1.0,16.0,,,8.0,13.0,4.0,32.0,1.0,27.0,,1.0,4.0,,7.0,,4.0,3.0,1.0,2.0,42.0,,1.0,1.0,4.0,10.0,,10.0,,4.0,,1.0,1.0,,3.0,11.0,28.0,28.0,3.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,DC United,7z9pkb01zugta9xl1bplj79w5,Y. Asad,Midfielder,22.0,2.0,240.0,3.0,124.0,4.0,14.0,2.0,53.0,3.0,1.0,52.0,49.0,25.0,128.0,1.0,95.0,2.0,2.0,28.0,2.0,58.0,3.0,37.0,13.0,2.0,4.0,190.0,10.0,2.0,,32.0,36.0,8.0,10.0,2.0,37.0,2.0,11.0,2.0,8.0,13.0,20.0,97.0,100.0,16.0,2.0,3.0,6.0,2.0,2.0,21.0,1.0,2.0,4.0,5.0,5.0,3.0,19.0,,,,,1.0,,5.0,,12.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,DC United,7ftzvsdtanjzae4acqwp5r0lx,S. Birnbaum,Defender,15.0,,240.0,,151.0,,4.0,,38.0,6.0,1.0,26.0,92.0,17.0,153.0,2.0,121.0,2.0,1.0,23.0,,47.0,,15.0,7.0,2.0,1.0,179.0,,2.0,,5.0,78.0,3.0,10.0,,28.0,2.0,,2.0,,1.0,24.0,129.0,130.0,10.0,1.0,9.0,3.0,,8.0,18.0,,14.0,11.0,23.0,2.0,2.0,4.0,,,,,,,9.0,,1.0,,,,,1.0,2.0,1.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,DC United,6k0onvkpo84py83rbc28852ol,F. Brillant,Defender,13.0,,120.0,,75.0,,3.0,,15.0,3.0,,10.0,54.0,5.0,77.0,1.0,61.0,1.0,,8.0,,18.0,,7.0,1.0,1.0,1.0,88.0,,1.0,,3.0,30.0,,10.0,1.0,9.0,1.0,,1.0,,2.0,26.0,67.0,69.0,4.0,1.0,2.0,1.0,,1.0,5.0,,4.0,4.0,6.0,1.0,1.0,1.0,,,,,,,8.0,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,DC United,2064tn0xmtvyqn799kddgrnpx,S. Clark,Goalkeeper,26.0,,120.0,,22.0,,,,4.0,6.0,,7.0,28.0,1.0,39.0,,26.0,1.0,,7.0,,11.0,,5.0,5.0,1.0,,47.0,,1.0,,2.0,19.0,,10.0,,2.0,1.0,,1.0,,1.0,9.0,18.0,32.0,1.0,,,1.0,,2.0,1.0,,,1.0,,1.0,,1.0,,,,,,,6.0,,,,,,,,2.0,,,,,,,,2.0,17.0,4.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,DC United,7uv8k6pqob0xqw7zchsfxk4ix,C. Durkin,Midfielder,21.0,,171.0,5.0,120.0,,14.0,,43.0,8.0,,19.0,64.0,8.0,123.0,2.0,96.0,1.0,,16.0,,29.0,,12.0,6.0,2.0,,136.0,,2.0,2.0,7.0,43.0,,10.0,,10.0,1.0,,2.0,,4.0,37.0,104.0,107.0,4.0,,,,2.0,4.0,6.0,,3.0,1.0,3.0,,2.0,3.0,,,,1.0,1.0,,11.0,,1.0,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,DC United,ctly31kk772nia6is9ul9ar4l,O. Fisher,Defender,91.0,5.0,240.0,,111.0,1.0,26.0,,31.0,9.0,,40.0,62.0,11.0,113.0,2.0,85.0,2.0,,20.0,,13.0,,17.0,17.0,2.0,5.0,171.0,,2.0,2.0,20.0,38.0,2.0,10.0,2.0,26.0,2.0,5.0,2.0,,12.0,36.0,91.0,93.0,15.0,21.0,3.0,7.0,,8.0,11.0,,3.0,5.0,6.0,4.0,1.0,8.0,,,,,1.0,7.0,8.0,,1.0,,,,,1.0,1.0,,,,,3.0,1.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,DC United,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,Midfielder,23.0,,240.0,,106.0,1.0,16.0,,54.0,4.0,2.0,20.0,40.0,12.0,110.0,2.0,85.0,2.0,3.0,16.0,,29.0,1.0,13.0,7.0,2.0,1.0,138.0,,2.0,1.0,14.0,34.0,3.0,10.0,,19.0,2.0,,2.0,,5.0,31.0,91.0,94.0,7.0,,2.0,6.0,,3.0,12.0,1.0,3.0,5.0,5.0,5.0,3.0,9.0,,1.0,1.0,,,,9.0,,3.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,DC United,84glcl7l5zbb8dkjauon561h,J. Jeffrey,Midfielder,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
