liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,Tacoma Defiance,3p7l8nat5o6ry2pmm8hgfnmui,J. Atencio,Midfielder,84,,1.0,180.0,,,,1.0,,83.0,,4.0,13.0,,18.0,4.0,1.0,6.0,1.0,2.0,,1.0,35.0,47.0,6.0,18.0,,89.0,,1.0,1.0,59.0,5.0,2.0,24.0,,20.0,1.0,,14.0,,15.0,2.0,4.0,10.0,122.0,,2.0,1.0,,16.0,31.0,3.0,10.0,9.0,,6.0,,2.0,,,1.0,17.0,3.0,5.0,,,2.0,,,,,7.0,25.0,,59.0,65.0,1.0,,,6.0,8.0,,5.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Tacoma Defiance,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,Midfielder,49,,,264.0,1.0,4.0,,2.0,,99.0,,5.0,15.0,1.0,22.0,2.0,1.0,7.0,4.0,1.0,,3.0,52.0,42.0,10.0,30.0,1.0,100.0,3.0,4.0,1.0,59.0,5.0,1.0,37.0,1.0,21.0,,,25.0,1.0,19.0,3.0,7.0,12.0,146.0,1.0,7.0,2.0,2.0,27.0,45.0,2.0,10.0,13.0,,4.0,,,,2.0,2.0,32.0,5.0,5.0,,,7.0,,,,,16.0,19.0,,62.0,63.0,5.0,,,5.0,19.0,5.0,3.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Tacoma Defiance,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,Midfielder,98,13.0,,1028.0,75.0,2.0,,7.0,,469.0,2.0,10.0,82.0,1.0,142.0,29.0,1.0,47.0,2.0,4.0,1.0,9.0,181.0,211.0,21.0,81.0,3.0,480.0,4.0,11.0,5.0,325.0,22.0,4.0,128.0,,29.0,5.0,,84.0,1.0,47.0,12.0,11.0,58.0,716.0,,14.0,10.0,3.0,60.0,199.0,9.0,10.0,43.0,,27.0,1.0,5.0,,12.0,8.0,81.0,32.0,23.0,,14.0,14.0,,,,1.0,29.0,170.0,,344.0,352.0,21.0,2.0,,14.0,38.0,7.0,15.0,31.0,0.0,,,,,21.0,,,,,,,,1.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,
USA_USL_Championship,2020,Tacoma Defiance,d99eakp27bro9g50wpzti8rca,A. Cissoko,Midfielder,92,,,818.0,13.0,3.0,,2.0,1.0,393.0,,4.0,21.0,,84.0,12.0,2.0,30.0,8.0,5.0,2.0,12.0,69.0,275.0,21.0,25.0,3.0,414.0,2.0,17.0,3.0,323.0,17.0,7.0,55.0,,83.0,1.0,,40.0,2.0,59.0,9.0,10.0,15.0,555.0,,12.0,8.0,7.0,54.0,187.0,11.0,10.0,49.0,2.0,36.0,,7.0,,18.0,3.0,84.0,27.0,19.0,,,12.0,,,,,23.0,123.0,1.0,340.0,359.0,30.0,,,11.0,35.0,10.0,20.0,31.0,0.0,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Tacoma Defiance,7gi5lm8v10m3ivddvn8qqzk2y,J. Daley,Midfielder,89,2.0,,276.0,1.0,,6.0,2.0,1.0,167.0,,9.0,48.0,,71.0,3.0,2.0,6.0,2.0,,,,51.0,75.0,9.0,25.0,1.0,177.0,4.0,5.0,3.0,134.0,4.0,1.0,31.0,,37.0,3.0,,27.0,1.0,18.0,4.0,7.0,10.0,232.0,2.0,4.0,3.0,2.0,39.0,61.0,3.0,10.0,19.0,1.0,12.0,,6.0,,1.0,4.0,40.0,2.0,4.0,1.0,6.0,4.0,2.0,,,,21.0,31.0,,137.0,146.0,1.0,,,6.0,21.0,3.0,3.0,18.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Tacoma Defiance,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,Forward,99,,,90.0,,,1.0,,1.0,20.0,,1.0,7.0,,8.0,,,,,1.0,,2.0,20.0,4.0,1.0,11.0,,23.0,,,2.0,12.0,2.0,2.0,11.0,,4.0,,,11.0,1.0,2.0,1.0,,,39.0,,1.0,,,6.0,4.0,3.0,10.0,6.0,1.0,,,1.0,,2.0,1.0,10.0,,2.0,,,1.0,,,,,2.0,8.0,1.0,9.0,12.0,4.0,,,1.0,4.0,,,4.0,0.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Tacoma Defiance,28kg6zbpgbb8zrnhidogpxi0a,A. Díaz,Forward,32,5.0,15.0,854.0,4.0,4.0,4.0,,6.0,91.0,9.0,19.0,53.0,1.0,43.0,,2.0,2.0,1.0,7.0,1.0,25.0,89.0,42.0,3.0,33.0,3.0,119.0,3.0,6.0,11.0,84.0,18.0,26.0,35.0,,27.0,5.0,,34.0,4.0,15.0,9.0,7.0,6.0,248.0,,13.0,3.0,,46.0,13.0,48.0,10.0,22.0,19.0,,1.0,4.0,,4.0,7.0,75.0,4.0,19.0,1.0,5.0,13.0,,,1.0,2.0,28.0,26.0,6.0,57.0,84.0,29.0,2.0,,3.0,53.0,,2.0,18.0,3.0,5.0,,,,,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Tacoma Defiance,49iwtxrt13s34ib195mr98ewa,E. Dobbelaere,Midfielder,45,1.0,,354.0,2.0,1.0,2.0,,1.0,107.0,2.0,20.0,18.0,,41.0,,,3.0,2.0,,,6.0,57.0,43.0,7.0,21.0,2.0,108.0,5.0,3.0,7.0,81.0,7.0,1.0,24.0,,41.0,2.0,,22.0,,23.0,5.0,9.0,3.0,182.0,,6.0,1.0,,44.0,27.0,7.0,10.0,23.0,1.0,3.0,,6.0,,3.0,9.0,53.0,5.0,7.0,,1.0,6.0,,,,,24.0,22.0,1.0,83.0,84.0,9.0,,,3.0,30.0,4.0,2.0,20.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Tacoma Defiance,bmlit85nr640d79etfmjroqtx,C. Fernández,Midfielder,97,2.0,,438.0,1.0,4.0,1.0,1.0,,268.0,3.0,7.0,39.0,1.0,98.0,2.0,1.0,16.0,7.0,3.0,1.0,3.0,70.0,135.0,9.0,35.0,2.0,283.0,3.0,5.0,7.0,205.0,11.0,3.0,51.0,,64.0,4.0,,44.0,,42.0,4.0,12.0,12.0,363.0,,8.0,4.0,2.0,48.0,113.0,4.0,10.0,31.0,,27.0,1.0,13.0,,2.0,2.0,53.0,3.0,12.0,,5.0,8.0,,,,,19.0,67.0,,219.0,232.0,5.0,,2.0,5.0,22.0,4.0,4.0,29.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_USL_Championship,2020,Tacoma Defiance,69kkn2i96sg564fexcheqbo4p,A. González,Midfielder,38,9.0,6.0,707.0,1.0,9.0,,1.0,2.0,152.0,8.0,13.0,44.0,4.0,78.0,4.0,1.0,8.0,6.0,4.0,,8.0,79.0,44.0,14.0,29.0,3.0,155.0,6.0,6.0,4.0,112.0,16.0,12.0,37.0,1.0,41.0,4.0,,41.0,7.0,27.0,7.0,14.0,8.0,278.0,5.0,16.0,5.0,,51.0,48.0,26.0,10.0,30.0,8.0,6.0,3.0,10.0,,2.0,7.0,61.0,2.0,16.0,,12.0,16.0,3.0,,2.0,1.0,23.0,22.0,2.0,115.0,118.0,10.0,1.0,,7.0,31.0,7.0,5.0,28.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
