liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Corners Won,Overruns,Substitute On,Successful Dribbles,Throw Ins to Own Player,Total Big Chances Created,Throw Ins to Opposition Player,Handballs conceded,Penalties Conceded,Shots Off Target (inc woodwork),Total Shots,Unsuccessful Dribbles,Goals,Goals Openplay,Goals from Inside Box,Hit Woodwork,Offsides,Right Foot Goals,Shots On Target ( inc goals ),Total Big Chances Missed,Unsuccessful lay-offs,Home Goals,Away Goals,Assists (Intentional),Corners Taken (incl short corners),Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Through balls,Unsuccessful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,GK Successful Distribution,Goal Kicks,Total Big Chances Saved,Left Foot Goals,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Scored,Penalties Taken,Penalty Goals,Successful Corners into Box,Attempts from Set Pieces,Second Goal Assists,Foul Won Penalty,Goals Conceded Outside Box,Goals from Outside Box,Own Goal Scored,Last Player Tackle,Headed Goals,Direct Setpiece Goals,Set Pieces Goals,Clearances Off the Line,Crosses not Claimed,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals
USA_USL_Championship,2026,Orange County SC,2isxv4mvury3ew7on0tx3rpt6,Y. Bazini,Forward,12,33.0,20.0,13.0,10.0,13.0,1.0,1.0,16.0,,54.0,31.0,23.0,41.0,21.0,1.0,10.0,3.0,2.0,21.0,11.0,10.0,1.0,5.0,16.0,57.0,,8.0,2.0,2.0,4.0,8.0,6.0,3.0,3.0,,2.0,,33.0,24.0,10.0,34.0,2.0,2.0,339.0,4.0,5.0,4.0,6.0,36.0,58.0,34.0,4.0,22.0,24.0,110.0,,,2.0,7.0,19.0,5.0,17.0,,0.0,1.0,,7.0,,,1.0,,,,1.0,6.0,2.0,2.0,2.0,2.0,,2.0,1.0,5.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,
USA_USL_Championship,2026,Orange County SC,8sydisziijh84elb8dprtlduy,N. Benalcázar,Midfielder,4,29.0,11.0,18.0,9.0,45.0,2.0,1.0,84.0,5.0,82.0,33.0,49.0,68.0,139.0,4.0,9.0,6.0,5.0,53.0,22.0,31.0,4.0,3.0,76.0,348.0,1.0,43.0,9.0,6.0,37.0,108.0,3.0,9.0,,2.0,,25.0,308.0,141.0,185.0,300.0,6.0,8.0,810.0,6.0,33.0,10.0,16.0,69.0,368.0,325.0,14.0,10.0,43.0,521.0,5.0,5.0,7.0,16.0,37.0,11.0,27.0,,0.0,3.0,,,1.0,20.0,,6.0,,,3.0,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,0.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Orange County SC,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,Defender,5,43.0,11.0,32.0,10.0,22.0,,7.0,112.0,5.0,63.0,25.0,38.0,17.0,152.0,5.0,10.0,8.0,6.0,20.0,14.0,6.0,3.0,2.0,176.0,416.0,2.0,68.0,5.0,2.0,20.0,86.0,2.0,10.0,,6.0,,28.0,359.0,92.0,282.0,346.0,1.0,3.0,900.0,1.0,63.0,12.0,2.0,70.0,436.0,374.0,4.0,12.0,62.0,545.0,,,17.0,36.0,44.0,18.0,26.0,5.0,0.0,,,,,3.0,,,,1.0,3.0,4.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,
USA_USL_Championship,2026,Orange County SC,5lwarg9t4o7hxcq5exe8gwydw,M. Bunbury,Forward,20,6.0,4.0,2.0,3.0,14.0,3.0,1.0,21.0,,24.0,13.0,11.0,28.0,6.0,,3.0,,,18.0,9.0,9.0,,2.0,14.0,38.0,,12.0,6.0,3.0,4.0,4.0,2.0,2.0,2.0,,1.0,,32.0,24.0,8.0,32.0,2.0,4.0,154.0,6.0,7.0,,3.0,18.0,38.0,32.0,6.0,5.0,6.0,78.0,4.0,4.0,1.0,2.0,6.0,4.0,4.0,,1.0,2.0,,1.0,,,,,,,,2.0,4.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Orange County SC,603sxl8xsij9kep03px6s85m2,B. Cambridge,Forward,14,4.0,2.0,2.0,5.0,7.0,1.0,,13.0,,19.0,7.0,12.0,29.0,7.0,,5.0,3.0,3.0,15.0,5.0,10.0,,2.0,6.0,20.0,1.0,10.0,6.0,3.0,3.0,1.0,3.0,1.0,1.0,,1.0,1.0,14.0,12.0,6.0,14.0,2.0,2.0,128.0,4.0,,1.0,4.0,21.0,21.0,15.0,4.0,4.0,6.0,58.0,3.0,3.0,,,9.0,,6.0,1.0,0.0,1.0,1.0,4.0,2.0,,,,,,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Orange County SC,f1hzg65u0b5lvvzj3q1z6qplg,N. Ciotta,Defender,32,,,,2.0,2.0,,,,,2.0,,2.0,,2.0,,2.0,2.0,1.0,2.0,,2.0,,,,4.0,,,1.0,,1.0,,,,,,,,3.0,1.0,2.0,3.0,1.0,1.0,14.0,,,,,1.0,4.0,3.0,2.0,,1.0,7.0,,,1.0,1.0,,1.0,,,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Orange County SC,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,Defender,23,7.0,4.0,3.0,7.0,41.0,,4.0,45.0,1.0,49.0,23.0,26.0,65.0,69.0,4.0,7.0,7.0,5.0,42.0,19.0,23.0,3.0,1.0,5.0,151.0,1.0,32.0,15.0,4.0,19.0,40.0,1.0,6.0,1.0,5.0,,8.0,101.0,43.0,64.0,96.0,6.0,9.0,523.0,6.0,15.0,9.0,5.0,93.0,155.0,104.0,15.0,3.0,51.0,295.0,18.0,18.0,11.0,22.0,49.0,20.0,29.0,,0.0,3.0,,1.0,3.0,33.0,,11.0,,,3.0,3.0,5.0,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Orange County SC,26uulzcbbpgdrvnf5msmqidck,G. Doody,Defender,2,5.0,3.0,2.0,4.0,3.0,,1.0,8.0,,11.0,4.0,7.0,6.0,10.0,,4.0,1.0,,6.0,1.0,5.0,,,8.0,26.0,,4.0,,,4.0,7.0,,,,,,1.0,21.0,11.0,11.0,21.0,2.0,3.0,65.0,1.0,5.0,,1.0,9.0,28.0,22.0,5.0,,6.0,48.0,,,2.0,3.0,4.0,2.0,3.0,,0.0,,,4.0,,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
USA_USL_Championship,2026,Orange County SC,bzs1od5hwli1ohgp3ahu4vklw,T. Espy,Defender,15,6.0,3.0,3.0,6.0,22.0,,,34.0,1.0,13.0,5.0,8.0,4.0,47.0,1.0,6.0,3.0,3.0,7.0,2.0,5.0,1.0,,42.0,158.0,1.0,19.0,2.0,,8.0,61.0,,3.0,2.0,1.0,,4.0,141.0,36.0,116.0,148.0,1.0,,253.0,,9.0,2.0,4.0,23.0,172.0,152.0,1.0,2.0,20.0,194.0,,,7.0,10.0,11.0,9.0,10.0,,1.0,,,3.0,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Orange County SC,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,Defender,13,1.0,,1.0,2.0,5.0,,,10.0,,4.0,2.0,2.0,8.0,7.0,1.0,2.0,,,3.0,2.0,1.0,,,9.0,27.0,,7.0,3.0,1.0,3.0,6.0,,,,,1.0,1.0,23.0,15.0,8.0,22.0,,,34.0,,1.0,2.0,,9.0,27.0,23.0,,,4.0,36.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,0.0,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Orange County SC,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,Midfielder,10,6.0,5.0,1.0,10.0,78.0,6.0,,89.0,1.0,55.0,24.0,31.0,127.0,57.0,6.0,10.0,6.0,5.0,49.0,19.0,30.0,4.0,10.0,39.0,238.0,2.0,46.0,8.0,5.0,35.0,74.0,12.0,9.0,8.0,2.0,3.0,20.0,202.0,135.0,81.0,191.0,3.0,6.0,788.0,7.0,6.0,9.0,19.0,80.0,248.0,211.0,9.0,18.0,37.0,369.0,17.0,17.0,8.0,13.0,43.0,11.0,24.0,2.0,0.0,4.0,1.0,1.0,3.0,1.0,2.0,,1.0,,6.0,11.0,5.0,1.0,1.0,1.0,,1.0,,5.0,,,0.0,1.0,1.0,3.0,2.0,5.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Orange County SC,sqm6jwnogmzp7u7rsv3rtel0,J. Johnson,Forward,17,2.0,2.0,,5.0,15.0,,,20.0,,21.0,11.0,10.0,25.0,9.0,1.0,5.0,1.0,,19.0,9.0,10.0,2.0,1.0,8.0,33.0,,13.0,1.0,,7.0,1.0,1.0,3.0,3.0,,1.0,1.0,25.0,16.0,10.0,24.0,1.0,1.0,209.0,6.0,1.0,2.0,5.0,23.0,33.0,25.0,2.0,2.0,8.0,69.0,4.0,4.0,1.0,4.0,9.0,3.0,4.0,,0.0,2.0,1.0,2.0,3.0,2.0,,,,,1.0,2.0,3.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Orange County SC,46nav8x1n8s7c9zrmzo5eobje,T. Kadono,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Orange County SC,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,Midfielder,27,7.0,5.0,2.0,10.0,52.0,,2.0,103.0,2.0,38.0,24.0,14.0,106.0,153.0,5.0,10.0,8.0,6.0,31.0,19.0,12.0,5.0,13.0,92.0,373.0,2.0,47.0,10.0,5.0,26.0,99.0,13.0,10.0,3.0,2.0,8.0,35.0,288.0,182.0,142.0,272.0,1.0,2.0,875.0,4.0,26.0,12.0,6.0,131.0,396.0,307.0,3.0,4.0,89.0,520.0,27.0,9.0,27.0,55.0,97.0,19.0,34.0,1.0,0.0,2.0,1.0,,3.0,2.0,1.0,,1.0,,6.0,9.0,,1.0,,,,,1.0,3.0,,,0.0,1.0,,18.0,,17.0,6.0,,11.0,,,,,,,,,,,,,,,,,,,,6.0,3.0,,,2.0,1.0,,,,,,,,,,,,,
USA_USL_Championship,2026,Orange County SC,dkthr61wm6be3phr7se1cknx0,O. Kurnik,Midfielder,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Orange County SC,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,Forward,11,36.0,21.0,15.0,9.0,15.0,7.0,2.0,34.0,1.0,82.0,45.0,37.0,73.0,23.0,9.0,9.0,5.0,3.0,46.0,24.0,22.0,2.0,4.0,22.0,83.0,1.0,16.0,8.0,4.0,13.0,24.0,4.0,7.0,4.0,1.0,2.0,4.0,42.0,33.0,10.0,39.0,2.0,8.0,599.0,11.0,4.0,10.0,10.0,71.0,84.0,43.0,10.0,25.0,41.0,181.0,3.0,3.0,5.0,8.0,29.0,15.0,33.0,2.0,2.0,8.0,,2.0,2.0,1.0,1.0,,1.0,,5.0,13.0,7.0,3.0,3.0,3.0,,3.0,2.0,8.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,3.0,1.0,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Orange County SC,9mrqjp79du7kchqihqz5aopp0,A. Marinch,Forward,22,1.0,1.0,,1.0,,,,4.0,,10.0,6.0,4.0,4.0,2.0,,1.0,1.0,1.0,9.0,5.0,4.0,,,3.0,6.0,,2.0,1.0,,2.0,1.0,,1.0,1.0,,,,4.0,4.0,,4.0,1.0,,58.0,4.0,,,2.0,8.0,6.0,4.0,1.0,,2.0,17.0,1.0,1.0,,,3.0,,2.0,,0.0,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Orange County SC,4ck48cs6ntujyughwbxm9zai1,M. Palomino,Midfielder,18,5.0,1.0,4.0,8.0,54.0,,1.0,49.0,,56.0,23.0,33.0,78.0,38.0,3.0,8.0,2.0,1.0,51.0,22.0,29.0,4.0,4.0,35.0,167.0,1.0,22.0,12.0,8.0,21.0,47.0,6.0,7.0,6.0,,10.0,9.0,139.0,84.0,64.0,136.0,2.0,4.0,523.0,10.0,6.0,10.0,13.0,67.0,174.0,145.0,6.0,8.0,29.0,275.0,13.0,4.0,2.0,7.0,31.0,11.0,22.0,2.0,0.0,2.0,,1.0,10.0,1.0,3.0,1.0,,,4.0,6.0,3.0,,,,,,,2.0,,,,,1.0,10.0,2.0,3.0,,2.0,7.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Orange County SC,f1j8v0figkewc23fmaexubo4p,K. Partida,Midfielder,19,5.0,4.0,1.0,8.0,27.0,,1.0,42.0,4.0,51.0,29.0,22.0,34.0,67.0,10.0,8.0,3.0,2.0,46.0,25.0,21.0,4.0,3.0,55.0,195.0,1.0,16.0,4.0,3.0,16.0,52.0,3.0,6.0,2.0,,1.0,7.0,163.0,70.0,99.0,162.0,4.0,6.0,542.0,3.0,11.0,17.0,9.0,43.0,201.0,169.0,10.0,4.0,32.0,266.0,3.0,3.0,10.0,11.0,24.0,11.0,21.0,,0.0,,,2.0,2.0,2.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
