liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,GK Successful Distribution,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Headed Goals,GK Unsuccessful Distribution,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Dribbles,Blocked Shots,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Offsides,Corners Won,Yellow Cards,Substitute Off,Throw Ins to Opposition Player,Unsuccessful Dribbles,Assists (Intentional),Goal Assists,Right Foot Goals,Handballs conceded,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Hit Woodwork,Unsuccessful lay-offs,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Through balls,Goals Conceded Outside Box,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Faced,Saves made - caught,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2018,New York Red Bulls,36p2olvqxa4r4dqiilmaqn6xh,R. Meara,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,New York Red Bulls,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,New York Red Bulls,b3vvxolwxcukqk76hb4scvh79,A. Murillo,Defender,62,12.0,540.0,,47.0,,1.0,,179.0,21.0,88.0,4.0,13.0,3.0,5.0,7.0,107.0,45.0,12.0,,42.0,184.0,15.0,120.0,2.0,6.0,55.0,9.0,4.0,53.0,48.0,6.0,8.0,14.0,369.0,6.0,7.0,3.0,47.0,,85.0,9.0,61.0,33.0,1.0,,9.0,4.0,10.0,64.0,15.0,3.0,,12.0,6.0,,,24.0,69.0,,127.0,129.0,17.0,3.0,8.0,31.0,4.0,23.0,23.0,7.0,1.0,,4.0,4.0,1.0,4.0,1.0,,21.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,New York Red Bulls,64vrzsvixp5cvq9b7ol723zkl,A. Muyl,Midfielder,19,7.0,321.0,,2.0,1.0,,,102.0,27.0,53.0,,1.0,3.0,2.0,13.0,69.0,18.0,6.0,,32.0,104.0,11.0,70.0,1.0,4.0,33.0,13.0,4.0,35.0,15.0,5.0,7.0,5.0,173.0,5.0,6.0,1.0,40.0,,35.0,10.0,27.0,18.0,2.0,,1.0,4.0,7.0,60.0,3.0,2.0,,7.0,5.0,,,29.0,29.0,,70.0,71.0,20.0,1.0,4.0,42.0,2.0,5.0,11.0,1.0,,,,,,2.0,2.0,4.0,,5.0,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,New York Red Bulls,bhdexzrmy2nnn0muaiem8d711,T. Parker,Defender,26,,360.0,,1.0,,1.0,,97.0,9.0,32.0,10.0,24.0,2.0,1.0,14.0,50.0,27.0,1.0,,23.0,106.0,6.0,52.0,1.0,1.0,47.0,20.0,1.0,34.0,23.0,4.0,4.0,13.0,159.0,4.0,,4.0,11.0,,69.0,4.0,48.0,20.0,,,7.0,6.0,13.0,38.0,17.0,2.0,,,4.0,,,4.0,8.0,,57.0,59.0,27.0,2.0,1.0,18.0,,13.0,7.0,,2.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,New York Red Bulls,246vnjq690m4ju1wkfrezlql1,C. Rivas,Forward,11,2.0,42.0,,,,,,9.0,1.0,5.0,,,,,2.0,13.0,,,,4.0,9.0,4.0,5.0,,,4.0,1.0,,5.0,1.0,,,1.0,20.0,4.0,3.0,,9.0,,4.0,,1.0,1.0,,,,,,11.0,,,,2.0,4.0,,,8.0,3.0,,5.0,5.0,2.0,,,10.0,,,1.0,1.0,,4.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,New York Red Bulls,7or9pf8u0yubojk9fu8g5sslx,L. Robles,Goalkeeper,31,,540.0,30.0,,,20.0,,51.0,,34.0,35.0,71.0,,,,72.0,32.0,,,,137.0,,24.0,2.0,,71.0,10.0,,65.0,55.0,6.0,,6.0,188.0,6.0,,,,,119.0,,76.0,1.0,,,42.0,,1.0,1.0,5.0,3.0,,,6.0,,24.0,,8.0,,29.0,66.0,1.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,23.0,1.0,,,2.0,8.0,6.0,15.0,,,,,,,1.0,,,,1.0,1.0,,,,,
Concacaf_Concacaf_Champions_Cup,2018,New York Red Bulls,2xkudoxz92f1vgbjlsbfum3f9,A. Romero,Midfielder,10,3.0,84.0,,1.0,1.0,,1.0,42.0,4.0,28.0,1.0,4.0,2.0,2.0,,16.0,4.0,3.0,,7.0,42.0,,27.0,,4.0,11.0,12.0,1.0,13.0,7.0,,3.0,1.0,63.0,3.0,,,9.0,,19.0,2.0,88.0,5.0,2.0,,4.0,1.0,1.0,10.0,1.0,,1.0,3.0,3.0,,,5.0,7.0,1.0,31.0,31.0,1.0,,2.0,5.0,1.0,1.0,4.0,,1.0,3.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,New York Red Bulls,d9yyl291mkmq386x6ub23bzrp,D. Royer,Midfielder,77,4.0,420.0,,1.0,,1.0,1.0,110.0,14.0,54.0,1.0,5.0,4.0,6.0,8.0,80.0,11.0,7.0,,43.0,112.0,7.0,60.0,2.0,8.0,48.0,32.0,3.0,43.0,18.0,6.0,8.0,10.0,193.0,6.0,4.0,,50.0,,54.0,18.0,41.0,27.0,2.0,,4.0,11.0,7.0,65.0,5.0,3.0,,5.0,6.0,1.0,,30.0,12.0,1.0,62.0,64.0,15.0,,3.0,38.0,4.0,,20.0,3.0,3.0,,1.0,1.0,3.0,1.0,1.0,6.0,,3.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,New York Red Bulls,7ng17v0bgu3val0qu9bhp63md,M. Rzatkowski,Midfielder,90,,194.0,,,,,1.0,79.0,12.0,41.0,,2.0,3.0,1.0,4.0,31.0,22.0,5.0,,16.0,81.0,4.0,62.0,,2.0,18.0,14.0,,16.0,12.0,2.0,6.0,3.0,113.0,4.0,1.0,,17.0,,43.0,6.0,93.0,9.0,1.0,,1.0,3.0,1.0,22.0,2.0,,1.0,1.0,4.0,,,9.0,12.0,1.0,62.0,63.0,5.0,1.0,5.0,13.0,,3.0,8.0,,,2.0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,New York Red Bulls,21vmi7qtrujzez3ziux0wa4et,F. Valot,Midfielder,22,,257.0,,,1.0,,,101.0,13.0,48.0,1.0,2.0,8.0,,9.0,64.0,15.0,12.0,,40.0,103.0,5.0,57.0,1.0,1.0,42.0,19.0,3.0,44.0,16.0,2.0,11.0,3.0,176.0,4.0,3.0,1.0,36.0,,55.0,13.0,70.0,34.0,1.0,,4.0,5.0,15.0,60.0,4.0,1.0,,5.0,4.0,,,17.0,16.0,,59.0,61.0,24.0,1.0,6.0,26.0,6.0,6.0,19.0,2.0,1.0,2.0,2.0,2.0,,3.0,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,New York Red Bulls,f393lhns0ptvcs7cj0t07f00l,B. Wright-Phillips,Forward,99,3.0,521.0,,,7.0,1.0,3.0,121.0,19.0,65.0,2.0,7.0,2.0,3.0,19.0,93.0,8.0,6.0,,48.0,124.0,17.0,65.0,2.0,11.0,55.0,21.0,6.0,54.0,24.0,6.0,6.0,4.0,216.0,6.0,11.0,,54.0,1.0,55.0,22.0,64.0,34.0,8.0,1.0,4.0,8.0,14.0,87.0,2.0,3.0,,3.0,6.0,,,34.0,29.0,2.0,66.0,69.0,33.0,2.0,4.0,53.0,2.0,,20.0,6.0,3.0,,4.0,4.0,5.0,3.0,,2.0,,6.0,3.0,3.0,3.0,2.0,,,,,,,,,,3.0,,,,,1.0,,,,,,,,,,
