liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Time Played,Recoveries,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Successful Passes Own Half,Total Passes,Ground Duels won,Starts,Throw Ins to Own Player,Unsuccessful Launches,Ground Duels lost,Aerial Duels lost,Successful Dribbles,Aerial Duels won,Unsuccessful Short Passes,Goals Conceded Inside Box,Unsuccessful Long Passes,Games Played,Aerial Duels,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Substitute Off,Duels lost,Total Losses Of Possession,Backward Passes,Appearances,Index,Open Play Passes,Successful Long Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Rightside Passes,Unsuccessful Passes Opposition Half,Overruns,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Duels,Unsuccessful Crosses open play,Forward Passes,Duels won,Winning Goal,Times Tackled,Foul Attempted Tackle,Tackles Won,Total Fouls Conceded,Leftside Passes,Total Tackles,Successful Launches,Blocks,Interceptions,Unsuccessful Dribbles,Handballs conceded,Substitute On,Total Shots,Total Fouls Won,Shots On Target ( inc goals ),Yellow Cards,Key Passes (Attempt Assists),Successful Lay-offs,Saves Made,Goal Kicks,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Shots Off Target (inc woodwork),Through balls,Total Touches In Opposition Box,Tackles Lost,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Saves Made from Outside Box,Punches,Goals from Outside Box,Goals,Right Foot Goals,Home Goals,Away Goals,Successful Crosses & Corners,Corners Won,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Goal Assists,Successful Corners into Box,Blocked Shots,Saves made - parried,Goalkeeper Smother,Assists (Intentional),Red Cards - 2nd Yellow,Goals from Inside Box,Headed Goals,Own Goal Scored,Catches,Clean Sheets,Hit Woodwork,Unsuccessful lay-offs,Penalty Goals Conceded,Left Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Other Goals,Penalties Faced,Penalties Conceded,Goals Conceded Outside Box,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Saved,Total Big Chances Missed,Goals Openplay,Total Big Chances Created,Total Big Chances Scored,Direct Setpiece Goals,Set Pieces Goals,Penalties Off Target,Drops,Second Goal Assists,Penalties Saved,Saves from Penalty
USA_US_Open_Cup,2024,Crown Legacy FC (Charlotte FC II),8texi81doeqhy7eu6fnhrstbe,J. Assi,Forward,47,46.0,68.0,3.0,,26.0,20.0,55.0,4.0,1.0,11.0,,7.0,,2.0,1.0,9.0,,,1.0,1.0,11.0,46.0,45.0,1.0,7.0,18.0,8.0,1.0,10.0,55.0,1.0,,3.0,2.0,11.0,1.0,1.0,9.0,85.0,,,2.0,12.0,2.0,13.0,5.0,0.0,4.0,4.0,1.0,4.0,32.0,2.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Crown Legacy FC (Charlotte FC II),3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,Defender,44,54.0,90.0,1.0,4.0,22.0,34.0,65.0,1.0,1.0,9.0,2.0,2.0,,,,8.0,1.0,2.0,1.0,,3.0,55.0,54.0,,2.0,14.0,15.0,1.0,10.0,64.0,1.0,3.0,3.0,26.0,8.0,1.0,,10.0,87.0,,1.0,2.0,3.0,2.0,20.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Crown Legacy FC (Charlotte FC II),9qhpi9y9iujvkbocafhgrj04q,C. Duke,Midfielder,60,6.0,30.0,1.0,,5.0,1.0,6.0,3.0,,,,1.0,,1.0,,,1.0,,1.0,,4.0,6.0,6.0,,1.0,3.0,5.0,1.0,10.0,6.0,,,,,,,,,13.0,,1.0,,4.0,,1.0,3.0,0.0,1.0,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Crown Legacy FC (Charlotte FC II),4npcsyrhri5kmeks8gfon146i,N. Holliday,Goalkeeper,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Crown Legacy FC (Charlotte FC II),3ve0xap9f0gjsslhgjsmakx04,A. John,Midfielder,48,25.0,60.0,4.0,1.0,17.0,8.0,30.0,1.0,1.0,,,3.0,2.0,,1.0,5.0,,,1.0,3.0,4.0,25.0,23.0,1.0,5.0,13.0,10.0,1.0,10.0,30.0,2.0,1.0,2.0,4.0,5.0,,,5.0,46.0,1.0,,1.0,7.0,1.0,9.0,2.0,0.0,1.0,1.0,,1.0,7.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Crown Legacy FC (Charlotte FC II),3sg9rl2w343fvx1uv046ox4pg,A. Lucas,Midfielder,77,1.0,9.0,1.0,,1.0,,2.0,2.0,,,,1.0,,1.0,,1.0,1.0,,1.0,,3.0,1.0,1.0,,1.0,3.0,1.0,1.0,10.0,2.0,,,1.0,1.0,2.0,,,1.0,8.0,,1.0,1.0,3.0,1.0,,2.0,0.0,1.0,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Crown Legacy FC (Charlotte FC II),dercetgxemr74f5yasq86s5t6,P. Mayaka,Midfielder,66,59.0,90.0,8.0,4.0,20.0,39.0,72.0,1.0,1.0,,1.0,,1.0,,,9.0,1.0,4.0,1.0,1.0,1.0,59.0,56.0,,1.0,16.0,9.0,1.0,10.0,72.0,3.0,2.0,2.0,24.0,9.0,,,13.0,84.0,1.0,1.0,,2.0,,18.0,1.0,0.0,,,1.0,,21.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Crown Legacy FC (Charlotte FC II),drt65b9m2f494wnoyep49bn1m,F. Mirkovic,Midfielder,86,59.0,90.0,7.0,3.0,30.0,31.0,74.0,3.0,1.0,1.0,1.0,3.0,1.0,,1.0,10.0,1.0,3.0,1.0,2.0,6.0,61.0,52.0,,4.0,23.0,15.0,1.0,10.0,70.0,9.0,,,25.0,14.0,,,13.0,95.0,1.0,1.0,4.0,8.0,1.0,21.0,4.0,0.0,3.0,,1.0,,13.0,1.0,,,,,,,4.0,2.0,1.0,,1.0,,,,,,,,3.0,,1.0,,,,1.0,,,,,,,,,1.0,2.0,,3.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,
USA_US_Open_Cup,2024,Crown Legacy FC (Charlotte FC II),exk9svcdgcbn05ms00fhorvv8,J. Neeley,Defender,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Crown Legacy FC (Charlotte FC II),7ofdnarha4k4b8nggld7gxnqi,J. Nyandjo,Forward,97,7.0,90.0,1.0,,6.0,1.0,11.0,1.0,1.0,,,3.0,,,,4.0,1.0,,1.0,,4.0,7.0,7.0,,3.0,7.0,3.0,1.0,10.0,11.0,,,3.0,3.0,4.0,,,4.0,17.0,,1.0,,4.0,,2.0,1.0,0.0,1.0,2.0,,2.0,3.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
