root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Throw Ins to Own Player,Ground Duels,Aerial Duels won,Unsuccessful Passes Opposition Half,Attempts from Set Pieces,Aerial Duels,Blocks,Goals Conceded Outside Box,Duels,Shots On Target ( inc goals ),Index,Unsuccessful Passes Own Half,Total Tackles,Tackles Won,Total Losses Of Possession,Tackles Lost,Appearances,Starts,Times Tackled,Goals Conceded,Backward Passes,Interceptions,Unsuccessful Short Passes,Leftside Passes,Duels won,Ground Duels lost,Successful Dribbles,Rightside Passes,Total Passes,Successful Passes Opposition Half,Games Played,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels won,Duels lost,Unsuccessful Launches,Penalty Goals Conceded,Successful Long Passes,Touches,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Forward Passes,Total Shots,Successful Launches,Open Play Passes,Throw Ins to Opposition Player,Successful Open Play Passes,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Time Played,Unsuccessful Long Passes,Total Clearances,Successful Passes Own Half,Recoveries,Total Fouls Won,Winning Goal,Successful Crosses & Corners,Unsuccessful Dribbles,Total Fouls Conceded,Substitute On,Key Passes (Attempt Assists),Foul Attempted Tackle,Clearances Off the Line,Yellow Cards,Substitute Off,PutThrough/Blocked Distribution,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals from Outside Box,Successful Crosses open play,Goals,Successful Lay-offs,Left Foot Goals,Blocked Shots,Home Goals,Away Goals,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Unsuccessful Crosses open play,Saves Made,Penalties Faced,GK Successful Distribution,Saves made - parried,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Goal Kicks,Penalties Saved,Saves Made from Inside Box,Saves from Penalty,Drops,Corners Won,Goal Assists,Offsides,Unsuccessful lay-offs,Assists (Intentional),Straight Red Cards,Total Red Cards,Crosses not Claimed,Clean Sheets,Saves made - caught,Punches,Foul Won Penalty,Penalties Taken,Right Foot Goals,Goals from Inside Box,Penalty Goals,Successful Corners into Box,Second Goal Assists,Through balls,Handballs conceded,Headed Goals,Set Pieces Goals,Hit Woodwork,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,5svbgnfcze34y8jw1t0dpbwgk,K. Bean,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,5bkjn37cpfbshvgui6ethwhlg,M. Belboda,Forward,11,1.0,6.0,,2.0,,1.0,1.0,2.0,7.0,,10.0,2.0,,,11.0,,1.0,1.0,2.0,6.0,2.0,,4.0,4.0,1.0,5.0,1.0,1.0,11.0,5.0,1.0,7.0,1.0,6.0,,,,22.0,7.0,4.0,1.0,4.0,,,11.0,,7.0,,4.0,90.0,,,2.0,2.0,,0.0,,1.0,3.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,9bzat64urgt7fct9unz5qzifo,G. Burgess,Defender,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,2wy3k3h692qi8riwhmnzy1g5w,J. Burgess,Forward,2,9.0,7.0,,4.0,1.0,1.0,1.0,2.0,8.0,1.0,10.0,2.0,4.0,4.0,11.0,,1.0,1.0,1.0,6.0,2.0,3.0,5.0,6.0,6.0,1.0,,1.0,17.0,4.0,1.0,12.0,6.0,2.0,,,1.0,49.0,11.0,5.0,1.0,8.0,1.0,,17.0,,12.0,1.0,4.0,90.0,,3.0,9.0,3.0,2.0,0.0,1.0,,,,,,,1.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,6to0zreqm2a9qy7whoijk19g4,X. Deroza,Midfielder,9,,3.0,,1.0,,1.0,,2.0,4.0,,10.0,,,,1.0,,1.0,1.0,,5.0,6.0,,1.0,2.0,3.0,,,,9.0,2.0,1.0,8.0,3.0,1.0,,,1.0,12.0,7.0,1.0,1.0,1.0,,,2.0,,1.0,,3.0,61.0,,,6.0,,3.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,bev0tnmxqji7br71j5h1r6sr8,H. Dill,Midfielder,7,2.0,18.0,,8.0,1.0,,,2.0,18.0,,10.0,2.0,3.0,3.0,21.0,,1.0,1.0,7.0,6.0,1.0,2.0,3.0,3.0,5.0,13.0,,6.0,17.0,4.0,1.0,10.0,5.0,13.0,1.0,,,47.0,10.0,7.0,,7.0,,,15.0,1.0,10.0,3.0,4.0,90.0,4.0,1.0,6.0,8.0,2.0,0.0,,2.0,4.0,,,3.0,,1.0,,1.0,,,,,,,,,1.0,,,,3.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,bujpyovzb2z8hko5c3ts0y3h0,C. Eve,Defender,20,,3.0,,2.0,,,,,3.0,,10.0,,1.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,4.0,2.0,1.0,3.0,1.0,2.0,,,,7.0,3.0,1.0,,1.0,,,3.0,,2.0,1.0,1.0,28.0,,,1.0,,,0.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,4riv4jrigxs5n12rhnh8p9zpw,L. Fulton,Defender,4,,5.0,,1.0,,1.0,,2.0,6.0,,10.0,2.0,1.0,1.0,6.0,,1.0,1.0,2.0,6.0,3.0,4.0,3.0,12.0,2.0,3.0,,4.0,29.0,4.0,1.0,26.0,2.0,4.0,,,3.0,44.0,23.0,3.0,1.0,10.0,,2.0,28.0,,25.0,,4.0,90.0,,4.0,22.0,5.0,1.0,0.0,,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,e6jw9ygrh0cx30u5p1htf21as,N. Grant,Defender,5,6.0,6.0,,,,,,2.0,6.0,,10.0,2.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,3.0,,,2.0,1.0,4.0,2.0,1.0,,5.0,3.0,1.0,3.0,4.0,2.0,,,1.0,20.0,2.0,2.0,,4.0,,,5.0,3.0,3.0,,1.0,35.0,,,,2.0,1.0,0.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Bermuda Under 17,Bermuda_Under_17,2dwmq1ehehdz3v7podnkj66s,M. Henry,Forward,3,,3.0,,,,1.0,1.0,1.0,4.0,,10.0,2.0,,,5.0,,1.0,1.0,1.0,2.0,1.0,,,,1.0,2.0,,7.0,10.0,,1.0,8.0,1.0,3.0,1.0,,1.0,15.0,7.0,2.0,1.0,2.0,,,8.0,,6.0,,1.0,25.0,2.0,,8.0,4.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
