liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,FC Tulsa,cck9l8jgv8i7ydhfqu0nz68rt,M. Gamble,Forward,9,6.0,8.0,2212.0,9.0,1.0,3.0,857.0,15.0,214.0,3.0,453.0,11.0,3.0,29.0,16.0,4.0,24.0,390.0,240.0,33.0,,177.0,896.0,4.0,12.0,36.0,659.0,50.0,32.0,206.0,,197.0,35.0,172.0,7.0,1.0,115.0,24.0,47.0,40.0,1275.0,,30.0,205.0,,241.0,110.0,10.0,88.0,18.0,,31.0,3.0,18.0,2.0,40.0,231.0,1.0,54.0,1.0,6.0,30.0,,1.0,119.0,244.0,652.0,690.0,26.0,18.0,143.0,15.0,12.0,86.0,6.0,44.0,14.0,5.0,,2.0,5.0,7.0,,,,,,,,,,,2.0,,1.0,2.0,1.0,3.0,,,1.0,,,1.0,,,,,,,,5.0,,,,,,75.0,2.0,1.0,0.0,
USA_USL_Championship,2018,FC Tulsa,1qu7igozcqji1b93u23ezh68l,P. Gee,Defender,2,69.0,9.0,2718.0,162.0,7.0,3.0,1068.0,21.0,178.0,16.0,438.0,37.0,1.0,72.0,16.0,8.0,27.0,481.0,381.0,57.0,,199.0,1074.0,9.0,22.0,23.0,753.0,60.0,23.0,271.0,,137.0,18.0,260.0,6.0,25.0,152.0,31.0,61.0,80.0,1761.0,,33.0,210.0,,465.0,33.0,10.0,133.0,8.0,,50.0,16.0,28.0,25.0,26.0,262.0,50.0,68.0,,69.0,33.0,,2.0,102.0,294.0,797.0,803.0,52.0,37.0,129.0,20.0,40.0,108.0,2.0,14.0,15.0,10.0,10.0,6.0,3.0,,,,,,,,,,,,2.0,,1.0,1.0,6.0,3.0,,,1.0,,,,,,,1.0,1.0,,,7.0,,,,,,53.0,1.0,2.0,0.0,
USA_USL_Championship,2018,FC Tulsa,alhspyodgeoovbk7zbqr4ptnu,C. Gentry,Goalkeeper,29,,,318.0,,7.0,,45.0,,,,11.0,13.0,,39.0,,1.0,,41.0,46.0,,,1.0,97.0,,,,35.0,10.0,,40.0,,15.0,,26.0,,,40.0,3.0,,14.0,138.0,,5.0,1.0,,66.0,,10.0,1.0,,,22.0,,,1.0,,2.0,2.0,11.0,,,5.0,,,1.0,16.0,31.0,57.0,1.0,,1.0,,,,2.0,,,,,,,,14.0,40.0,,,1.0,7.0,6.0,7.0,1.0,18.0,,,,,,,,,,,2.0,,,,,,,,,1.0,,,1.0,1.0,,,,,0.0,35.0
USA_USL_Championship,2018,FC Tulsa,cdr7bcw07yznz732rxpcii2uh,F. Hollinger-Janzen,Forward,88,,1.0,90.0,,,,27.0,,5.0,,14.0,,,1.0,,1.0,3.0,12.0,9.0,1.0,,3.0,27.0,,1.0,,22.0,1.0,2.0,4.0,,9.0,2.0,4.0,1.0,,4.0,1.0,,,44.0,,1.0,7.0,,5.0,1.0,10.0,5.0,1.0,,1.0,,,4.0,,14.0,2.0,2.0,,,1.0,,,6.0,8.0,23.0,23.0,7.0,1.0,9.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,0.0,
USA_USL_Championship,2018,FC Tulsa,9qfijekrjyw76nngw862mv6jt,A. Jusino,Midfielder,5,4.0,,1662.0,55.0,7.0,,652.0,,53.0,1.0,172.0,24.0,7.0,43.0,14.0,4.0,48.0,198.0,357.0,48.0,,97.0,668.0,2.0,39.0,8.0,486.0,38.0,10.0,140.0,,66.0,6.0,86.0,3.0,16.0,101.0,17.0,19.0,58.0,1035.0,,23.0,138.0,,307.0,16.0,10.0,112.0,2.0,,42.0,1.0,13.0,43.0,4.0,229.0,63.0,42.0,,4.0,23.0,,2.0,69.0,242.0,512.0,528.0,91.0,33.0,117.0,15.0,55.0,69.0,6.0,1.0,8.0,13.0,23.0,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,9.0,,,0.0,
USA_USL_Championship,2018,FC Tulsa,5ckm42yvujv4i50e98i69qrxl,R. Lennon,Defender,23,5.0,4.0,305.0,1.0,,,67.0,3.0,27.0,,27.0,2.0,2.0,4.0,2.0,1.0,13.0,42.0,20.0,3.0,,22.0,73.0,3.0,7.0,2.0,44.0,6.0,5.0,26.0,,20.0,,23.0,2.0,,3.0,4.0,5.0,8.0,123.0,,5.0,23.0,,16.0,10.0,10.0,19.0,4.0,,3.0,,6.0,8.0,2.0,44.0,4.0,7.0,,5.0,5.0,,,12.0,10.0,41.0,47.0,21.0,2.0,25.0,1.0,1.0,11.0,1.0,9.0,1.0,3.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,4.0,,,0.0,
USA_USL_Championship,2018,FC Tulsa,8fnof0i3ksalhkm40a0cymxg5,J. Levin,Midfielder,6,2.0,,1034.0,4.0,4.0,,419.0,,73.0,,162.0,9.0,3.0,16.0,5.0,2.0,8.0,101.0,188.0,22.0,,58.0,424.0,3.0,19.0,10.0,328.0,22.0,3.0,74.0,,111.0,5.0,48.0,2.0,4.0,68.0,12.0,15.0,28.0,591.0,,14.0,82.0,,112.0,1.0,10.0,47.0,,,22.0,,9.0,7.0,2.0,97.0,26.0,24.0,,2.0,14.0,,3.0,42.0,128.0,345.0,350.0,15.0,18.0,50.0,4.0,36.0,40.0,2.0,10.0,3.0,7.0,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,7.0,,,0.0,
USA_USL_Championship,2018,FC Tulsa,46uhpisydewgldmpbrd2rwt1,S. Maidana,Midfielder,10,2.0,,117.0,1.0,,,46.0,,9.0,1.0,21.0,,2.0,4.0,2.0,1.0,3.0,23.0,12.0,3.0,,12.0,48.0,2.0,5.0,1.0,31.0,,1.0,16.0,,12.0,1.0,17.0,,,4.0,2.0,3.0,1.0,70.0,1.0,4.0,15.0,,16.0,3.0,10.0,8.0,,,1.0,,4.0,,,18.0,,1.0,,2.0,4.0,,,7.0,11.0,30.0,32.0,3.0,3.0,10.0,,1.0,8.0,2.0,5.0,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
USA_USL_Championship,2018,FC Tulsa,8uq33asg5fkqkylus6hamjsgl,I. Mirković,Midfielder,18,2.0,1.0,1935.0,7.0,11.0,,1014.0,2.0,173.0,,420.0,24.0,10.0,63.0,25.0,5.0,12.0,214.0,443.0,56.0,,110.0,1036.0,14.0,62.0,3.0,783.0,38.0,7.0,173.0,,246.0,18.0,122.0,6.0,,149.0,24.0,38.0,53.0,1304.0,,26.0,195.0,,343.0,12.0,10.0,106.0,3.0,,80.0,,39.0,9.0,1.0,216.0,16.0,43.0,,2.0,26.0,,6.0,98.0,274.0,845.0,863.0,21.0,38.0,110.0,18.0,37.0,97.0,2.0,26.0,4.0,28.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,3.0,,,,,,15.0,,,0.0,
USA_USL_Championship,2018,FC Tulsa,c95y6ofony9txrdndr8db7ap5,E. Montano,Defender,0,8.0,1.0,353.0,14.0,,,134.0,2.0,16.0,,49.0,5.0,2.0,6.0,9.0,3.0,6.0,58.0,53.0,15.0,,26.0,134.0,1.0,4.0,1.0,97.0,7.0,2.0,32.0,,56.0,2.0,30.0,2.0,6.0,28.0,4.0,13.0,10.0,240.0,,4.0,35.0,,56.0,4.0,10.0,25.0,,,5.0,,4.0,6.0,1.0,47.0,17.0,10.0,,8.0,4.0,,,16.0,6.0,102.0,102.0,12.0,10.0,22.0,5.0,9.0,19.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,5.0,,,0.0,
USA_USL_Championship,2018,FC Tulsa,4509thv388ui91pr6exfdkfkl,J. Morton,Defender,14,19.0,7.0,2407.0,111.0,11.0,1.0,1164.0,12.0,126.0,6.0,352.0,37.0,2.0,85.0,30.0,6.0,66.0,345.0,592.0,57.0,,160.0,1183.0,7.0,19.0,9.0,816.0,59.0,20.0,245.0,,264.0,13.0,171.0,5.0,21.0,170.0,27.0,55.0,93.0,1781.0,,32.0,158.0,,525.0,32.0,10.0,154.0,11.0,,122.0,6.0,25.0,63.0,9.0,287.0,108.0,65.0,,19.0,32.0,,2.0,67.0,268.0,921.0,938.0,129.0,39.0,133.0,18.0,64.0,91.0,5.0,,9.0,8.0,14.0,1.0,3.0,1.0,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,1.0,,,,1.0,2.0,,,7.0,,,,,,21.0,1.0,0.0,0.0,
USA_USL_Championship,2018,FC Tulsa,an9pg9b568q1eiii10cn0r9hx,Claudio Andrés Muñoz,Defender,3,2.0,,2703.0,3.0,12.0,,1209.0,,73.0,,283.0,19.0,2.0,49.0,15.0,7.0,62.0,185.0,818.0,45.0,,107.0,1257.0,1.0,20.0,7.0,969.0,59.0,10.0,156.0,,295.0,4.0,77.0,1.0,,149.0,30.0,24.0,81.0,1633.0,,31.0,102.0,,481.0,16.0,10.0,129.0,4.0,,132.0,,14.0,65.0,,229.0,119.0,66.0,,2.0,31.0,,1.0,38.0,408.0,1054.0,1101.0,127.0,29.0,100.0,16.0,83.0,64.0,1.0,2.0,6.0,6.0,21.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,1.0,1.0,,7.0,,,,,,4.0,,,0.0,
USA_USL_Championship,2018,FC Tulsa,4fsa5gccqi6eiy0a4jau4swrt,W. Omsberg,Defender,22,,,360.0,,4.0,,125.0,,10.0,,17.0,9.0,,17.0,1.0,1.0,6.0,44.0,72.0,10.0,,22.0,128.0,,1.0,,80.0,7.0,1.0,39.0,,9.0,,20.0,,,14.0,4.0,2.0,19.0,188.0,,4.0,19.0,,69.0,3.0,10.0,24.0,,,9.0,,5.0,9.0,,34.0,24.0,8.0,,,4.0,,,4.0,40.0,87.0,89.0,15.0,7.0,10.0,3.0,6.0,15.0,,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,0.0,
USA_USL_Championship,2018,FC Tulsa,2rj4ek0l7s9wsp1rn830lztg5,J. Pírez,Forward,8,,12.0,1019.0,,,1.0,226.0,3.0,102.0,1.0,119.0,,4.0,4.0,4.0,2.0,30.0,110.0,83.0,8.0,,52.0,257.0,5.0,36.0,5.0,195.0,19.0,25.0,56.0,,67.0,5.0,47.0,7.0,,19.0,12.0,7.0,9.0,418.0,,18.0,91.0,,41.0,39.0,10.0,73.0,6.0,1.0,6.0,1.0,28.0,34.0,6.0,155.0,16.0,21.0,,,18.0,,2.0,52.0,47.0,170.0,201.0,64.0,6.0,82.0,2.0,3.0,39.0,6.0,38.0,19.0,14.0,,1.0,2.0,6.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,3.0,,,,,,19.0,1.0,0.0,1.0,
USA_USL_Championship,2018,FC Tulsa,8up0rt8umisgqxxwq5vih60h5,J. Rivas,Midfielder,11,20.0,12.0,2379.0,15.0,,12.0,780.0,24.0,205.0,21.0,404.0,11.0,6.0,31.0,12.0,6.0,27.0,368.0,247.0,18.0,,135.0,796.0,5.0,26.0,14.0,611.0,46.0,47.0,166.0,18.0,194.0,34.0,190.0,11.0,2.0,149.0,27.0,31.0,39.0,1235.0,64.0,29.0,167.0,1.0,211.0,84.0,10.0,77.0,29.0,2.0,19.0,2.0,34.0,12.0,25.0,206.0,19.0,52.0,10.0,63.0,29.0,38.0,2.0,102.0,186.0,616.0,630.0,39.0,12.0,129.0,6.0,11.0,65.0,2.0,33.0,18.0,11.0,,,4.0,4.0,,,,,,,,,,,1.0,,,1.0,,11.0,2.0,2.0,2.0,,,,,,,1.0,,,,5.0,,,,,,60.0,7.0,5.0,1.0,
USA_USL_Championship,2018,FC Tulsa,4qiu85481bqaor8ah04qs5v55,C. Rodriguez,Midfielder,19,,,135.0,2.0,,,63.0,,17.0,1.0,28.0,3.0,,3.0,,,2.0,10.0,29.0,6.0,,5.0,64.0,1.0,1.0,,54.0,4.0,,8.0,,19.0,2.0,7.0,,,12.0,1.0,1.0,1.0,85.0,,5.0,9.0,,18.0,,10.0,9.0,,,2.0,1.0,1.0,2.0,,13.0,3.0,4.0,,,5.0,,,2.0,10.0,55.0,56.0,4.0,5.0,4.0,1.0,1.0,7.0,4.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,
USA_USL_Championship,2018,FC Tulsa,czu9f4sxl5hpe05isdexmiy2,B. Servania,Midfielder,81,3.0,,1204.0,4.0,1.0,,536.0,3.0,104.0,,249.0,2.0,2.0,14.0,9.0,1.0,12.0,149.0,199.0,27.0,,81.0,543.0,2.0,23.0,14.0,429.0,28.0,13.0,95.0,,139.0,10.0,76.0,5.0,,61.0,13.0,17.0,22.0,715.0,,16.0,117.0,,169.0,28.0,10.0,65.0,5.0,,19.0,,16.0,9.0,7.0,138.0,6.0,29.0,,3.0,16.0,,1.0,61.0,131.0,442.0,448.0,21.0,17.0,73.0,10.0,11.0,56.0,3.0,34.0,8.0,15.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,4.0,,,,,,25.0,,,0.0,
USA_USL_Championship,2018,FC Tulsa,7esleaz6nmhqk4jq2jdo5lrai,T. Smith,Defender,0,,,110.0,,,,39.0,,7.0,,7.0,,,,,,2.0,5.0,30.0,3.0,,2.0,39.0,1.0,1.0,,37.0,3.0,,2.0,,8.0,,1.0,,,9.0,1.0,,1.0,65.0,,2.0,5.0,,14.0,,10.0,3.0,,,,,,,1.0,7.0,7.0,3.0,,,2.0,,,2.0,10.0,37.0,37.0,2.0,1.0,4.0,2.0,5.0,3.0,1.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,
USA_USL_Championship,2018,FC Tulsa,4jdrc2lodlaxu76ng8q1b2489,Eti Tavares,Midfielder,7,25.0,14.0,1892.0,19.0,,3.0,468.0,17.0,126.0,5.0,253.0,4.0,2.0,13.0,22.0,5.0,33.0,289.0,110.0,35.0,,99.0,470.0,4.0,30.0,28.0,350.0,50.0,15.0,112.0,,78.0,21.0,108.0,6.0,3.0,87.0,21.0,37.0,29.0,860.0,,28.0,188.0,,111.0,81.0,10.0,94.0,5.0,,8.0,5.0,23.0,8.0,46.0,229.0,14.0,55.0,,25.0,28.0,,5.0,102.0,155.0,356.0,358.0,41.0,31.0,135.0,4.0,11.0,86.0,7.0,8.0,10.0,10.0,3.0,2.0,3.0,2.0,,,,,,,,,,,3.0,,,,2.0,3.0,,,,,,1.0,,,,,,,1.0,7.0,,,,,,64.0,2.0,1.0,1.0,
