liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Unsuccessful lay-offs,Successful Short Passes,Successful Crosses & Corners,Overruns,Tackles Lost,Shots Off Target (inc woodwork),Recoveries,Unsuccessful Long Passes,Corners Taken (incl short corners),Backward Passes,Unsuccessful Crosses & Corners,Throw Ins to Opposition Player,Unsuccessful Launches,Total Fouls Won,Goals,Unsuccessful Crosses open play,Yellow Cards,Blocked Shots,Foul Attempted Tackle,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Goals Conceded Inside Box,Games Played,Total Fouls Conceded,Successful Crosses open play,Successful Lay-offs,Total Shots,Times Tackled,Key Passes (Attempt Assists),Substitute Off,Rightside Passes,Duels lost,Tackles Won,Goals Conceded,Right Foot Goals,Total Losses Of Possession,Corners Won,Unsuccessful Short Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Corners into Box,Aerial Duels lost,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Ground Duels,Total Passes,Through balls,Shots On Target ( inc goals ),Aerial Duels,Unsuccessful Passes Own Half,Successful Passes Own Half,Leftside Passes,Duels,Open Play Passes,Goal Assists,Interceptions,Successful Open Play Passes,Successful Passes Opposition Half,Starts,Successful Dribbles,Goals from Inside Box,Unsuccessful Passes Opposition Half,Goals Conceded Outside Box,Total Clearances,Ground Duels won,Index,Total Touches In Opposition Box,Time Played,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Duels won,Substitute On,Successful Corners into Box,Aerial Duels won,Total Tackles,Successful Long Passes,Assists (Intentional),Home Goals,Away Goals,Winning Goal,Penalty Goals Conceded,Penalties Conceded,Offsides,Blocks,Hit Woodwork,Clean Sheets,Successful Launches,Goals from Outside Box,Headed Goals,Handballs conceded,Penalty Goals,Penalties Off Target,Attempts from Set Pieces,Penalties Taken,Last Player Tackle,Goal Kicks,GK Successful Distribution,Left Foot Goals,Clearances Off the Line,Saves Made from Inside Box,Saves made - parried,Penalties Faced,Saves Made from Outside Box,Saves made - caught,Goalkeeper Smother,Catches,Drops,Punches,GK Unsuccessful Distribution,Saves Made,Foul Won Penalty,Own Goal Scored,Total Red Cards,Straight Red Cards,Second Goal Assists,Crosses not Claimed,Other Goals,Red Cards - 2nd Yellow,Saves from Penalty,Penalties Saved,Set Pieces Goals
Canada_Canadian_Premier_League,2024,Pacific FC,a7svtuij5zwx432jixgweo6qc,E. Lajeunesse,Defender,3,14.0,,543.0,,,11.0,2.0,54.0,58.0,,68.0,7.0,28.0,37.0,17.0,,7.0,2.0,,9.0,5.0,20.0,13.0,14.0,13.0,,,2.0,13.0,5.0,,239.0,46.0,20.0,15.0,,217.0,2.0,99.0,380.0,157.0,,13.0,568.0,72.0,83.0,725.0,,,35.0,57.0,342.0,38.0,118.0,695.0,,21.0,541.0,226.0,13.0,4.0,,107.0,2.0,28.0,50.0,10.0,5.0,1198.0,33.0,1026.0,36.0,72.0,1.0,,22.0,31.0,25.0,,,,0.0,1.0,,,3.0,,5.0,6.0,,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Pacific FC,6f8o1o8adqhvar5n92brgfnjd,P. Lamothe,Midfielder,8,22.0,1.0,426.0,1.0,2.0,14.0,5.0,62.0,11.0,1.0,98.0,6.0,,8.0,8.0,,6.0,2.0,1.0,20.0,8.0,11.0,10.0,22.0,33.0,1.0,6.0,5.0,23.0,7.0,9.0,101.0,75.0,28.0,10.0,,102.0,2.0,42.0,130.0,53.0,,8.0,446.0,1.0,126.0,499.0,2.0,,14.0,19.0,209.0,170.0,140.0,493.0,,10.0,440.0,238.0,12.0,10.0,,40.0,,9.0,59.0,10.0,9.0,1070.0,67.0,687.0,19.0,65.0,10.0,,6.0,42.0,20.0,,,,0.0,,,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,
Canada_Canadian_Premier_League,2024,Pacific FC,br7fuyg4h8gseboweg8wjujft,T. Meilleur-Giguère,Defender,26,28.0,,1053.0,,,13.0,6.0,86.0,103.0,,56.0,,,56.0,10.0,3.0,,3.0,3.0,6.0,2.0,6.0,28.0,28.0,12.0,,,10.0,3.0,3.0,,283.0,54.0,13.0,34.0,1.0,220.0,5.0,102.0,551.0,205.0,,30.0,1140.0,9.0,60.0,1345.0,,4.0,107.0,72.0,857.0,455.0,167.0,1300.0,,36.0,1097.0,283.0,27.0,1.0,3.0,133.0,6.0,142.0,36.0,10.0,27.0,2432.0,24.0,1651.0,13.0,113.0,1.0,,77.0,26.0,87.0,,2.0,1.0,0.0,1.0,1.0,1.0,17.0,,9.0,23.0,,2.0,1.0,,,,,,10.0,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Pacific FC,a4vocop6icezy6ib6syi2ax9l,S. Melvin,Goalkeeper,55,7.0,,85.0,,,,,53.0,42.0,,,,,25.0,,,,,,,,,8.0,7.0,,,,,,,1.0,26.0,1.0,,10.0,,43.0,,1.0,91.0,43.0,,,112.0,,1.0,155.0,,,2.0,6.0,92.0,38.0,3.0,82.0,,,59.0,20.0,6.0,,,37.0,2.0,8.0,,10.0,,609.0,1.0,226.0,1.0,2.0,1.0,,2.0,,27.0,,,,0.0,,,,,,2.0,7.0,,,,,,,,,52.0,75.0,,,12.0,5.0,,7.0,,,3.0,1.0,3.0,10.0,24.0,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Pacific FC,ajted8vhmwnyq6dwil49yfieh,R. Moore,Forward,12,20.0,5.0,145.0,3.0,3.0,2.0,9.0,26.0,3.0,1.0,66.0,4.0,,2.0,11.0,3.0,4.0,2.0,7.0,10.0,15.0,6.0,13.0,20.0,23.0,3.0,10.0,20.0,30.0,9.0,5.0,53.0,102.0,6.0,17.0,2.0,124.0,9.0,45.0,36.0,48.0,,46.0,151.0,4.0,83.0,199.0,,11.0,75.0,6.0,37.0,44.0,158.0,190.0,2.0,2.0,142.0,117.0,11.0,8.0,3.0,46.0,4.0,11.0,27.0,10.0,68.0,1072.0,56.0,377.0,9.0,56.0,9.0,,29.0,8.0,6.0,1.0,1.0,2.0,2.0,1.0,,8.0,1.0,,2.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,
Canada_Canadian_Premier_League,2024,Pacific FC,4v4eoxj7vw4vlmtm861f1jcdm,G. Mukumbilwa,Midfielder,2,11.0,,250.0,4.0,,3.0,,24.0,28.0,,77.0,21.0,19.0,16.0,10.0,,21.0,2.0,1.0,1.0,6.0,5.0,4.0,11.0,3.0,4.0,1.0,,14.0,2.0,2.0,72.0,29.0,12.0,5.0,,131.0,2.0,39.0,133.0,67.0,,11.0,267.0,36.0,47.0,334.0,,,16.0,21.0,159.0,52.0,63.0,326.0,1.0,13.0,262.0,112.0,7.0,4.0,,67.0,1.0,44.0,29.0,10.0,3.0,657.0,18.0,541.0,13.0,34.0,4.0,,5.0,15.0,17.0,,,,0.0,,1.0,,1.0,,3.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Pacific FC,bot5iwz6xukegdxkwxt4nqevp,A. Ndom,Midfielder,44,6.0,,218.0,,,1.0,1.0,20.0,18.0,,14.0,1.0,2.0,6.0,3.0,,1.0,1.0,1.0,5.0,2.0,,,6.0,7.0,,,2.0,2.0,1.0,1.0,107.0,17.0,2.0,,,41.0,2.0,17.0,103.0,35.0,,2.0,241.0,8.0,26.0,276.0,2.0,1.0,8.0,14.0,171.0,52.0,34.0,264.0,,6.0,230.0,70.0,6.0,5.0,,22.0,,20.0,11.0,10.0,1.0,455.0,15.0,340.0,1.0,17.0,,,6.0,3.0,23.0,,,,0.0,,,,3.0,,5.0,3.0,,,,,,1.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Pacific FC,eo0w4lswxgn9my7s1zgn1klck,D. O'Hea,Forward,17,7.0,,52.0,,1.0,3.0,3.0,13.0,2.0,,23.0,2.0,,1.0,4.0,,2.0,,2.0,2.0,1.0,1.0,3.0,7.0,4.0,,4.0,5.0,7.0,2.0,4.0,11.0,25.0,,5.0,,39.0,2.0,19.0,17.0,21.0,,15.0,53.0,,24.0,74.0,,2.0,27.0,5.0,16.0,23.0,51.0,72.0,,1.0,51.0,37.0,5.0,7.0,,18.0,2.0,1.0,14.0,10.0,21.0,347.0,10.0,120.0,3.0,26.0,2.0,,12.0,3.0,1.0,,,,0.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Pacific FC,21483wddquqry3x2k7spmk9as,J. Quintana,Defender,5,17.0,,397.0,,,17.0,4.0,49.0,65.0,,34.0,1.0,4.0,51.0,21.0,,1.0,6.0,1.0,12.0,3.0,7.0,12.0,17.0,25.0,,,4.0,8.0,3.0,2.0,73.0,52.0,32.0,13.0,,153.0,,59.0,253.0,124.0,,16.0,433.0,13.0,116.0,557.0,,,46.0,47.0,315.0,197.0,162.0,535.0,,14.0,415.0,118.0,14.0,10.0,,78.0,1.0,62.0,80.0,10.0,11.0,1199.0,36.0,806.0,18.0,110.0,3.0,,30.0,49.0,36.0,,,,0.0,,,4.0,10.0,,2.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,
Canada_Canadian_Premier_League,2024,Pacific FC,eahe0hwh6qh420q4qax90pmju,A. Reid,Forward,10,19.0,1.0,119.0,8.0,1.0,3.0,4.0,30.0,4.0,15.0,41.0,14.0,,1.0,15.0,,4.0,3.0,2.0,14.0,7.0,5.0,7.0,19.0,21.0,3.0,3.0,10.0,24.0,17.0,6.0,43.0,63.0,9.0,9.0,,100.0,9.0,41.0,49.0,45.0,6.0,11.0,126.0,3.0,90.0,171.0,4.0,6.0,15.0,1.0,36.0,38.0,105.0,157.0,2.0,5.0,112.0,98.0,7.0,11.0,,58.0,2.0,2.0,38.0,10.0,34.0,674.0,52.0,320.0,10.0,42.0,12.0,6.0,4.0,12.0,7.0,2.0,,,0.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Pacific FC,d246qvrmnc1mi2clu1dzaqelm,A. Sellouf,Forward,21,20.0,1.0,378.0,11.0,3.0,3.0,4.0,55.0,10.0,23.0,119.0,26.0,,4.0,24.0,4.0,13.0,,12.0,4.0,29.0,4.0,16.0,20.0,6.0,4.0,14.0,15.0,56.0,16.0,5.0,161.0,77.0,8.0,17.0,3.0,199.0,13.0,78.0,131.0,88.0,10.0,10.0,398.0,14.0,134.0,486.0,2.0,11.0,16.0,27.0,160.0,75.0,150.0,461.0,,8.0,374.0,249.0,11.0,32.0,3.0,87.0,1.0,1.0,67.0,10.0,49.0,1202.0,67.0,757.0,19.0,73.0,9.0,7.0,6.0,11.0,20.0,,1.0,3.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,3.0,,2.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Pacific FC,4x9j9kpa9vap3r780lx9ty2ju,C. Toussaint,Midfielder,28,19.0,,535.0,3.0,2.0,15.0,6.0,80.0,24.0,,113.0,9.0,1.0,12.0,17.0,,9.0,5.0,2.0,9.0,12.0,13.0,10.0,19.0,17.0,3.0,15.0,12.0,21.0,14.0,5.0,183.0,69.0,38.0,14.0,,177.0,1.0,102.0,250.0,126.0,,15.0,559.0,14.0,136.0,685.0,,6.0,27.0,35.0,259.0,139.0,163.0,664.0,,16.0,538.0,303.0,13.0,13.0,,100.0,4.0,24.0,82.0,10.0,13.0,1221.0,54.0,935.0,27.0,94.0,6.0,,12.0,53.0,24.0,,,,0.0,1.0,,,4.0,1.0,4.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Pacific FC,8xq5azxy3qws97truxpp9hfbp,A. Tîrcoveanu,Midfielder,88,22.0,,221.0,11.0,5.0,3.0,10.0,59.0,11.0,34.0,69.0,38.0,,,21.0,2.0,5.0,3.0,11.0,10.0,33.0,5.0,11.0,22.0,12.0,3.0,5.0,22.0,50.0,18.0,8.0,33.0,81.0,12.0,14.0,,199.0,18.0,60.0,100.0,71.0,26.0,10.0,246.0,3.0,125.0,317.0,3.0,12.0,14.0,10.0,84.0,115.0,139.0,303.0,1.0,7.0,234.0,173.0,9.0,18.0,2.0,99.0,3.0,5.0,54.0,10.0,28.0,856.0,71.0,585.0,21.0,58.0,13.0,6.0,4.0,15.0,25.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,7.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Pacific FC,5813y28i9a86z3x6lu3bfvr4k,M. Vales,Midfielder,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Pacific FC,zib665udcicnpia6rt9qs844,C. Weir,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Pacific FC,eojxqfdewy3jdl9h3nb5d6ui1,S. Yeates,Midfielder,7,27.0,2.0,874.0,29.0,7.0,13.0,14.0,112.0,24.0,64.0,261.0,72.0,2.0,7.0,33.0,1.0,20.0,3.0,7.0,16.0,25.0,17.0,24.0,27.0,29.0,5.0,19.0,22.0,52.0,38.0,9.0,299.0,131.0,31.0,29.0,,374.0,9.0,164.0,292.0,188.0,33.0,25.0,904.0,25.0,203.0,1092.0,,8.0,40.0,49.0,380.0,240.0,243.0,1049.0,3.0,9.0,868.0,553.0,23.0,21.0,1.0,211.0,5.0,12.0,97.0,10.0,35.0,2092.0,106.0,1544.0,46.0,112.0,4.0,21.0,15.0,44.0,30.0,3.0,1.0,0.0,0.0,1.0,,2.0,2.0,,4.0,2.0,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Pacific FC,dryx6vgko76wuqqr4g9pjl4ru,S. Young,Midfielder,20,29.0,2.0,1006.0,,2.0,23.0,15.0,143.0,56.0,,116.0,3.0,,30.0,17.0,2.0,3.0,5.0,6.0,10.0,12.0,37.0,24.0,29.0,22.0,,12.0,22.0,36.0,10.0,8.0,360.0,104.0,40.0,29.0,2.0,275.0,1.0,154.0,429.0,210.0,,23.0,1096.0,2.0,176.0,1306.0,1.0,7.0,54.0,71.0,598.0,401.0,230.0,1274.0,,37.0,1066.0,498.0,26.0,16.0,2.0,142.0,5.0,52.0,95.0,10.0,30.0,2248.0,81.0,1690.0,58.0,126.0,3.0,,31.0,63.0,90.0,,1.0,1.0,0.0,1.0,,,20.0,,6.0,10.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Pacific FC,30laxsjrvlspm5eh8ofw5zdw4,D. Zadravec,Goalkeeper,27,3.0,1.0,35.0,,,,,18.0,11.0,,,,,4.0,,,,,,,,,5.0,3.0,,,,,,,,11.0,,,6.0,,12.0,,,28.0,11.0,,,43.0,,,54.0,,,1.0,5.0,39.0,15.0,1.0,27.0,,,23.0,4.0,3.0,,,6.0,1.0,2.0,,10.0,,270.0,,80.0,,1.0,,,1.0,,8.0,,,,0.0,,,,,,,1.0,,,,,,,,,23.0,31.0,,,3.0,2.0,,3.0,,,3.0,,,6.0,6.0,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Pacific FC,e2mie9ithpvbp7xvhph4burc9,D. Zanatta,Forward,9,25.0,5.0,291.0,7.0,4.0,10.0,13.0,55.0,6.0,2.0,128.0,44.0,2.0,1.0,11.0,5.0,44.0,2.0,13.0,11.0,24.0,21.0,13.0,25.0,29.0,7.0,26.0,31.0,47.0,22.0,15.0,125.0,126.0,13.0,15.0,4.0,238.0,21.0,92.0,78.0,98.0,,40.0,299.0,12.0,130.0,397.0,1.0,18.0,59.0,18.0,106.0,66.0,189.0,388.0,2.0,6.0,290.0,200.0,19.0,10.0,5.0,124.0,2.0,11.0,44.0,10.0,104.0,1566.0,86.0,721.0,46.0,63.0,6.0,,19.0,23.0,8.0,2.0,5.0,0.0,2.0,,,11.0,3.0,1.0,1.0,1.0,,,2.0,2.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
