liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Goals Conceded Inside Box,Starts,Appearances,Index,Goals Conceded,Games Played,Substitute Off,Yellow Cards,Substitute On,Goals,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Open Play Passes,Successful Passes Opposition Half,Aerial Duels lost,Total Passes,Touches,Total Touches In Opposition Box,Successful Long Passes,Duels,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Saves Made,GK Successful Distribution,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Unsuccessful Passes Own Half,Catches,Forward Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Throw Ins to Own Player,Backward Passes,Interceptions,Penalties Conceded,Successful Launches,Corners Won,Total Tackles,Total Fouls Conceded,Foul Attempted Tackle,Ground Duels,Duels won,Total Fouls Won,Aerial Duels won,Ground Duels lost,Tackles Won,Ground Duels won,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Tackles Lost,PutThrough/Blocked Distribution,Blocks,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Total Shots,Handballs conceded,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Shots On Target ( inc goals ),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Crosses open play,Successful Dribbles,Throw Ins to Opposition Player,Successful Lay-offs,Right Foot Goals,Unsuccessful Dribbles,Goals from Inside Box,Penalties Taken,Penalty Goals,Hit Woodwork,Foul Won Penalty,Offsides,Through balls,Goals Conceded Outside Box,Assists (Intentional),Goal Assists,Unsuccessful lay-offs,Punches,Drops,Headed Goals,Left Foot Goals,Clean Sheets,Goals from Outside Box,Penalties Off Target,Goalkeeper Smother,Clearances Off the Line,Set Pieces Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks,Second Goal Assists,Own Goal Scored,Other Goals,Last Man Tackle
USA_US_Open_Cup,2017,GPS Omens,9vc663dpaqzyn8iwnsxh83svd,Z. Abdu-Glass,Goalkeeper,99.0,210.0,2.0,2.0,2.0,10.0,3.0,2.0,,,,,,,,7.0,11.0,,47.0,55.0,,21.0,1.0,3.0,3.0,22.0,1.0,,4.0,13.0,10.0,25.0,26.0,11.0,,1.0,25.0,,,20.0,13.0,5.0,1.0,44.0,2.0,1.0,2.0,2.0,,,9.0,,,,,7.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,GPS Omens,7am9hi4wd8pdfuzuklh04wdl,E. Anderson,Forward,13.0,83.0,2.0,,2.0,10.0,2.0,2.0,,1.0,2.0,,,,,13.0,4.0,2.0,14.0,17.0,,1.0,9.0,3.0,7.0,8.0,7.0,3.0,,,,,7.0,4.0,6.0,7.0,6.0,4.0,,6.0,1.0,,,5.0,,,,,,,,,2.0,,,,,,1.0,,2.0,6.0,2.0,5.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,GPS Omens,16w31e1hse1j316j4ia00svzd,A. Ashenfelter,Defender,0.0,60.0,1.0,,1.0,10.0,1.0,1.0,,,1.0,,,,,7.0,,1.0,7.0,22.0,1.0,1.0,10.0,3.0,4.0,4.0,2.0,2.0,,,,1.0,3.0,4.0,2.0,3.0,3.0,2.0,,1.0,1.0,2.0,,2.0,,,5.0,,,,,,,2.0,,1.0,,6.0,1.0,1.0,8.0,8.0,1.0,1.0,1.0,4.0,7.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,GPS Omens,7kg1cmuiz2nk9rmz5qqjh3so9,K. Caldwell,Forward,2.0,210.0,2.0,2.0,2.0,10.0,3.0,2.0,,2.0,,2.0,,,,20.0,9.0,2.0,26.0,45.0,2.0,,12.0,8.0,14.0,17.0,3.0,8.0,,,,1.0,19.0,9.0,8.0,17.0,9.0,2.0,1.0,8.0,6.0,2.0,,9.0,,,2.0,,,,,,7.0,,,,1.0,,3.0,2.0,9.0,4.0,3.0,1.0,6.0,,3.0,1.0,1.0,,,,,,3.0,,1.0,1.0,,1.0,3.0,,2.0,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,
USA_US_Open_Cup,2017,GPS Omens,80y52g1zieuqu40cai0apuzmx,T. Day,Midfielder,18.0,89.0,1.0,1.0,2.0,10.0,2.0,2.0,1.0,,1.0,,,,,18.0,5.0,2.0,18.0,33.0,,,11.0,3.0,13.0,13.0,2.0,7.0,,,,,9.0,8.0,5.0,13.0,5.0,5.0,,5.0,4.0,1.0,,8.0,,,,,,,,4.0,2.0,3.0,,,,3.0,3.0,3.0,9.0,4.0,1.0,,5.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,GPS Omens,700cf944l4qxsd141x0jm91bd,J. Edwards,Defender,4.0,210.0,2.0,2.0,2.0,10.0,3.0,2.0,,1.0,,,,,,16.0,4.0,1.0,17.0,41.0,,2.0,11.0,3.0,9.0,9.0,3.0,2.0,,,3.0,4.0,16.0,5.0,4.0,7.0,8.0,4.0,,6.0,4.0,3.0,,10.0,,,5.0,,,,,2.0,,,,1.0,,5.0,1.0,1.0,8.0,9.0,2.0,2.0,1.0,5.0,7.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,GPS Omens,c9j69hb940o4kj2lmw28tlcrt,N. Grumman,Midfielder,12.0,150.0,1.0,2.0,2.0,10.0,2.0,2.0,1.0,,,,,,,20.0,5.0,,20.0,27.0,,,5.0,4.0,9.0,9.0,2.0,1.0,,,,,14.0,4.0,11.0,9.0,11.0,3.0,,9.0,3.0,2.0,,11.0,,,1.0,,,,,,2.0,1.0,,,,1.0,,,3.0,4.0,1.0,2.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,GPS Omens,b2l6z4jinv400uyk49qhzdxbd,D. Howerton,Midfielder,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,GPS Omens,epauaaewuuru45jk2lp1w9zop,J. Hyland,Defender,19.0,210.0,2.0,2.0,2.0,10.0,3.0,2.0,,,,,,,,20.0,1.0,1.0,20.0,42.0,,3.0,5.0,3.0,8.0,8.0,1.0,2.0,,,5.0,6.0,18.0,7.0,6.0,5.0,12.0,,,7.0,3.0,5.0,,17.0,,,2.0,,,,,6.0,,4.0,,2.0,,2.0,,,4.0,3.0,1.0,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,GPS Omens,c13s3kxd463sbhv3t9q16vgtl,J. Johnson,Midfielder,8.0,186.0,1.0,2.0,2.0,10.0,2.0,2.0,1.0,,,,,,,14.0,6.0,,14.0,24.0,,,7.0,2.0,9.0,9.0,,6.0,,,,,11.0,4.0,5.0,9.0,5.0,3.0,,2.0,3.0,3.0,,6.0,,,,,,,,,3.0,1.0,,,,1.0,1.0,,7.0,1.0,,,6.0,,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
