liga,temporada,equipo,id,nombre,posicion,dorsal,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Through balls,Total Clearances,Penalty Goals Conceded,Unsuccessful Passes Own Half,Successful Long Passes,Index,Clean Sheets,Leftside Passes,Unsuccessful Launches,Successful Dribbles,Open Play Passes,Interceptions,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Successful Open Play Passes,Aerial Duels lost,Total Fouls Won,Key Passes (Attempt Assists),Blocks,Unsuccessful Long Passes,Times Tackled,Tackles Won,Successful Short Passes,Goals Conceded Outside Box,Throw Ins to Own Player,PutThrough/Blocked Distribution,Successful Launches,Goals Conceded Inside Box,Ground Duels lost,Blocked Shots,Total Fouls Conceded,Total Losses Of Possession,Unsuccessful Short Passes,Successful Crosses & Corners,Total Tackles,Starts,Successful Crosses open play,Recoveries,Unsuccessful Passes Opposition Half,Forward Passes,Tackles Lost,Touches,Time Played,Successful Passes Opposition Half,Goals Conceded,Appearances,Substitute Off,Games Played,Duels lost,Aerial Duels,Backward Passes,Substitute On,Foul Attempted Tackle,Corners Won,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Ground Duels,Ground Duels won,Rightside Passes,Duels,Unsuccessful Dribbles,Total Touches In Opposition Box,Duels won,Throw Ins to Opposition Player,Winning Goal,Penalties Faced,Yellow Cards,Saves made - caught,Catches,Goal Kicks,Saves Made from Inside Box,Punches,Saves Made,Saves Made from Outside Box,Crosses not Claimed,Aerial Duels won,GK Unsuccessful Distribution,Drops,Saves made - parried,GK Successful Distribution,Total Shots,Shots Off Target (inc woodwork),Assists (Intentional),Offsides,Foul Won Penalty,Hit Woodwork,Attempts from Set Pieces,Unsuccessful Corners into Box,Goals from Inside Box,Successful Corners into Box,Right Foot Goals,Goals,Shots On Target ( inc goals ),Second Goal Assists,Corners Taken (incl short corners),Headed Goals,Unsuccessful lay-offs,Handballs conceded,Penalties Taken,Successful Lay-offs,Goal Assists,Home Goals,Away Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Total Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target,Penalties Conceded,Own Goal Scored,Left Foot Goals,Clearances Off the Line,Last Man Tackle,Straight Red Cards,Penalty Goals,Saves from Penalty,Penalties Saved,Goalkeeper Smother
USA_USL_League_One,2022,Central Valley Fuego FC,2wm183ku9bk2vnwg65g080ep6,J. Chavez,Defender,15,224.0,,,,84.0,1.0,79.0,118.0,10.0,7.0,420.0,48.0,1.0,1193.0,26.0,8.0,782.0,976.0,27.0,10.0,4.0,13.0,132.0,2.0,11.0,898.0,8.0,7.0,12.0,20.0,23.0,39.0,5.0,35.0,241.0,92.0,1.0,20.0,24.0,1.0,72.0,145.0,456.0,9.0,1471.0,2175.0,235.0,31.0,27.0,,27.0,66.0,76.0,48.0,3.0,17.0,1.0,1016.0,1240.0,70.0,31.0,316.0,146.0,1.0,14.0,80.0,,0.0,,4.0,,,1.0,,,,,,49.0,1.0,,,,7.0,4.0,,,,,,,1.0,,,1.0,3.0,,,1.0,,,,,,0.0,1.0,2.0,,2.0,,,,2.0,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,4mrcwdc6kac651lpgxt14g44p,M. Dabo,Midfielder,7,84.0,1.0,1.0,,11.0,1.0,30.0,17.0,10.0,3.0,174.0,12.0,3.0,556.0,16.0,9.0,258.0,473.0,15.0,6.0,6.0,,24.0,8.0,21.0,467.0,3.0,2.0,15.0,3.0,11.0,36.0,1.0,20.0,103.0,60.0,,28.0,8.0,,71.0,55.0,195.0,7.0,683.0,859.0,226.0,14.0,14.0,1.0,14.0,51.0,27.0,66.0,6.0,12.0,1.0,484.0,568.0,73.0,37.0,133.0,100.0,3.0,3.0,49.0,,0.0,,3.0,,,,,,,,,12.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,64rloz5jf0cpeqdcfhv62shnu,C. Dieye,Forward,24,112.0,29.0,30.0,,3.0,,34.0,19.0,10.0,,127.0,11.0,29.0,378.0,14.0,21.0,98.0,266.0,12.0,16.0,20.0,5.0,26.0,60.0,22.0,248.0,1.0,7.0,33.0,,14.0,109.0,11.0,36.0,259.0,86.0,12.0,42.0,15.0,12.0,75.0,108.0,104.0,20.0,747.0,1300.0,181.0,15.0,25.0,15.0,25.0,121.0,22.0,90.0,10.0,26.0,7.0,267.0,379.0,196.0,87.0,58.0,218.0,37.0,60.0,97.0,,1.0,,9.0,,,,,,,,,10.0,,,,,30.0,19.0,2.0,7.0,,1.0,,1.0,3.0,,4.0,4.0,11.0,,1.0,,,4.0,,3.0,2.0,3.0,1.0,,1.0,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,e5ijexrsv8b3at2koyyf3px0q,F. Dulysse,Defender,13,125.0,,,,49.0,2.0,50.0,46.0,10.0,4.0,261.0,31.0,3.0,959.0,11.0,3.0,674.0,840.0,15.0,5.0,2.0,6.0,64.0,2.0,14.0,811.0,7.0,,8.0,12.0,19.0,34.0,2.0,26.0,132.0,61.0,,21.0,18.0,,78.0,75.0,366.0,7.0,1108.0,1587.0,183.0,26.0,18.0,4.0,18.0,49.0,47.0,62.0,,11.0,,857.0,982.0,63.0,29.0,293.0,110.0,1.0,11.0,61.0,,0.0,,6.0,,,1.0,,,,,,32.0,1.0,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,b2sl4wp77nrynvodb6k19yfze,D. Díaz,Midfielder,27,18.0,11.0,11.0,,,,3.0,3.0,10.0,,11.0,2.0,8.0,68.0,2.0,1.0,18.0,50.0,5.0,3.0,4.0,,4.0,10.0,3.0,47.0,1.0,1.0,2.0,,3.0,25.0,2.0,9.0,47.0,14.0,2.0,4.0,3.0,2.0,15.0,26.0,18.0,1.0,129.0,283.0,34.0,4.0,6.0,3.0,6.0,30.0,6.0,20.0,3.0,5.0,2.0,50.0,68.0,40.0,15.0,19.0,46.0,5.0,15.0,16.0,,0.0,,2.0,,,,,,,,,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,3xdy9dt582mtv1v1psyncirys,A. Escalante,Midfielder,34,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,3vazi05w94t7dtkeljlkpjmne,V. Falck,Midfielder,8,135.0,18.0,27.0,2.0,22.0,2.0,37.0,43.0,10.0,4.0,231.0,5.0,8.0,820.0,14.0,15.0,345.0,686.0,25.0,16.0,33.0,7.0,19.0,39.0,17.0,660.0,5.0,12.0,30.0,3.0,31.0,79.0,5.0,26.0,259.0,116.0,7.0,31.0,27.0,3.0,107.0,125.0,217.0,14.0,1172.0,2338.0,365.0,36.0,28.0,8.0,28.0,104.0,49.0,184.0,1.0,10.0,7.0,703.0,838.0,134.0,55.0,206.0,183.0,13.0,53.0,79.0,,3.0,,6.0,,,,,,,,,24.0,,,,,29.0,14.0,3.0,2.0,,1.0,5.0,6.0,4.0,3.0,3.0,6.0,15.0,,9.0,1.0,,1.0,,4.0,3.0,4.0,2.0,,2.0,,,1.0,,,1.0,2.0,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,4msgc3oh64mw6h8qw2a6mhxm2,M. Fernández,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,51ldg63kr1hnxd7cw6nazvhn8,W. Gillingham,Defender,4,118.0,,,,34.0,1.0,42.0,60.0,10.0,6.0,126.0,25.0,4.0,613.0,13.0,4.0,388.0,502.0,18.0,6.0,2.0,8.0,63.0,3.0,3.0,467.0,3.0,4.0,7.0,4.0,6.0,14.0,,11.0,130.0,55.0,1.0,5.0,11.0,1.0,53.0,76.0,309.0,2.0,746.0,1019.0,140.0,9.0,18.0,2.0,18.0,32.0,30.0,30.0,7.0,7.0,,527.0,645.0,29.0,15.0,180.0,59.0,3.0,5.0,27.0,3.0,0.0,,4.0,,,,,,,,,12.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,bi09noj35c150zhzzxmmf9atw,M. Hornsby,Defender,25,220.0,40.0,44.0,,35.0,2.0,97.0,67.0,10.0,3.0,39.0,44.0,18.0,974.0,39.0,22.0,433.0,759.0,26.0,14.0,13.0,7.0,85.0,24.0,25.0,706.0,6.0,125.0,49.0,5.0,20.0,48.0,6.0,18.0,346.0,135.0,14.0,42.0,22.0,12.0,136.0,167.0,409.0,17.0,1495.0,1928.0,354.0,26.0,27.0,9.0,27.0,74.0,43.0,194.0,5.0,7.0,18.0,773.0,993.0,122.0,74.0,351.0,165.0,11.0,19.0,91.0,35.0,0.0,,3.0,,,,,,,,,17.0,,,,,6.0,4.0,2.0,,,1.0,1.0,1.0,,1.0,,,2.0,,2.0,,,2.0,,,2.0,,,,,,,,,,,,1.0,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,721t5jed45esx73e3xlspzw2c,M. McFarlane,Forward,12,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,126qsftg5at8fs1x93gpsfw89,M. North,Goalkeeper,18,53.0,,,,4.0,1.0,9.0,38.0,10.0,2.0,38.0,24.0,1.0,101.0,,,104.0,79.0,,2.0,1.0,,51.0,,1.0,86.0,1.0,,,7.0,6.0,,,,53.0,2.0,,1.0,6.0,,58.0,44.0,105.0,,229.0,548.0,20.0,7.0,7.0,,7.0,,1.0,,1.0,,,124.0,177.0,4.0,4.0,34.0,5.0,,,5.0,,0.0,1.0,1.0,,4.0,46.0,7.0,1.0,14.0,7.0,2.0,1.0,10.0,1.0,2.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,9nbyjbw55ntt9xxrzps6wt82c,J. Partida,Midfielder,3,34.0,4.0,6.0,,7.0,,13.0,19.0,10.0,1.0,77.0,6.0,1.0,226.0,4.0,5.0,121.0,192.0,10.0,7.0,3.0,2.0,15.0,4.0,8.0,176.0,,,7.0,2.0,10.0,27.0,,19.0,50.0,19.0,2.0,12.0,6.0,2.0,27.0,27.0,48.0,4.0,309.0,649.0,76.0,10.0,16.0,3.0,16.0,37.0,14.0,45.0,10.0,10.0,1.0,195.0,229.0,47.0,20.0,59.0,61.0,,5.0,24.0,,1.0,,5.0,,,,,,,,,4.0,,,,,5.0,2.0,,,,1.0,,2.0,,,,1.0,3.0,,2.0,,,,,1.0,,0.0,1.0,,1.0,,,,,,,1.0,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,1d3o1u737jwck27g5ql2pp3vt,O. Ramos,Midfielder,6,237.0,5.0,34.0,1.0,21.0,2.0,52.0,123.0,10.0,4.0,355.0,37.0,8.0,1192.0,35.0,15.0,544.0,962.0,21.0,35.0,27.0,7.0,114.0,17.0,27.0,899.0,7.0,2.0,25.0,13.0,26.0,89.0,11.0,45.0,317.0,123.0,15.0,46.0,28.0,2.0,137.0,219.0,412.0,19.0,1605.0,2283.0,493.0,33.0,30.0,16.0,30.0,110.0,52.0,165.0,2.0,33.0,7.0,1022.0,1259.0,178.0,89.0,327.0,230.0,3.0,9.0,120.0,,0.0,,9.0,,,,,,,,,31.0,,,,,18.0,13.0,3.0,,,1.0,4.0,20.0,,9.0,,1.0,5.0,,29.0,,,1.0,,3.0,3.0,0.0,1.0,,1.0,,,,,,,1.0,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,8p2147r97gz3gnxw044xrr4yx,M. Schenfeld,Defender,30,85.0,40.0,46.0,,6.0,2.0,19.0,31.0,10.0,,62.0,8.0,6.0,536.0,14.0,13.0,214.0,452.0,18.0,33.0,12.0,3.0,28.0,28.0,11.0,430.0,7.0,24.0,23.0,3.0,12.0,67.0,5.0,34.0,189.0,57.0,19.0,17.0,15.0,18.0,58.0,112.0,138.0,6.0,831.0,1352.0,266.0,19.0,25.0,12.0,25.0,85.0,32.0,191.0,10.0,14.0,6.0,461.0,546.0,123.0,56.0,155.0,155.0,6.0,30.0,70.0,1.0,0.0,,8.0,,,,,,,,,14.0,,,,,16.0,8.0,2.0,1.0,,,2.0,5.0,1.0,1.0,,2.0,8.0,,6.0,,,2.0,,2.0,2.0,2.0,0.0,,1.0,,,,,,,2.0,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,6kwn9ngkob2fci56hybelrfmd,N. Smith,Defender,5,203.0,30.0,30.0,,37.0,3.0,71.0,64.0,10.0,5.0,349.0,36.0,20.0,983.0,39.0,16.0,432.0,789.0,19.0,31.0,18.0,7.0,79.0,25.0,31.0,756.0,8.0,189.0,34.0,11.0,23.0,81.0,6.0,36.0,314.0,124.0,17.0,50.0,22.0,16.0,139.0,162.0,406.0,19.0,1592.0,1996.0,405.0,31.0,23.0,1.0,23.0,100.0,48.0,174.0,1.0,22.0,10.0,820.0,1023.0,182.0,101.0,94.0,230.0,10.0,16.0,130.0,36.0,1.0,,8.0,,,,,,,,,29.0,,,,,7.0,4.0,1.0,,,1.0,,,1.0,,1.0,1.0,3.0,,1.0,,,,,,1.0,0.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,dlxpsnnp36wxr9cpe72dtv949,S. Strong,Defender,2,73.0,,,,31.0,1.0,25.0,24.0,10.0,,172.0,17.0,,521.0,10.0,,348.0,448.0,11.0,2.0,4.0,6.0,40.0,1.0,8.0,427.0,,1.0,5.0,1.0,17.0,20.0,5.0,18.0,78.0,33.0,,10.0,9.0,,35.0,48.0,195.0,2.0,614.0,854.0,103.0,17.0,14.0,1.0,14.0,31.0,39.0,35.0,5.0,8.0,2.0,451.0,524.0,32.0,12.0,122.0,71.0,1.0,16.0,40.0,,0.0,,1.0,,,,,,,,,28.0,,,,,7.0,6.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,8d9qym4ldjxqfen1s3l833iay,M. Torralva,Midfielder,28,16.0,,,,4.0,,4.0,2.0,10.0,,20.0,3.0,1.0,52.0,1.0,1.0,34.0,36.0,3.0,1.0,,1.0,12.0,,1.0,37.0,,,3.0,,2.0,1.0,,1.0,20.0,4.0,,1.0,2.0,,6.0,12.0,26.0,,71.0,143.0,5.0,2.0,4.0,2.0,4.0,4.0,7.0,3.0,2.0,1.0,,39.0,55.0,4.0,3.0,6.0,11.0,,,7.0,3.0,0.0,,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,2041ool4qi7wsnaa4y987ffca,Z. Vazquez,Forward,26,22.0,5.0,6.0,,2.0,,6.0,,10.0,1.0,8.0,4.0,1.0,57.0,1.0,1.0,15.0,35.0,3.0,3.0,1.0,1.0,4.0,4.0,2.0,35.0,,1.0,5.0,,,4.0,,,36.0,18.0,,4.0,2.0,,11.0,22.0,21.0,2.0,95.0,179.0,20.0,,6.0,1.0,6.0,7.0,4.0,15.0,4.0,,2.0,35.0,57.0,12.0,8.0,13.0,16.0,2.0,9.0,9.0,,1.0,,,,,,,,,,,1.0,,,,,6.0,3.0,,1.0,,,,1.0,1.0,,1.0,1.0,3.0,,1.0,,,,,1.0,,0.0,1.0,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,et6iog1ep6dh6h2kzc35raa5l,A. Velarde,Midfielder,10,5.0,3.0,9.0,,,1.0,,3.0,10.0,,14.0,,,42.0,1.0,1.0,20.0,37.0,1.0,,,,1.0,2.0,2.0,37.0,1.0,,1.0,,3.0,5.0,,4.0,23.0,4.0,1.0,4.0,1.0,,3.0,14.0,10.0,2.0,79.0,124.0,21.0,4.0,6.0,1.0,6.0,6.0,1.0,11.0,5.0,,1.0,40.0,45.0,9.0,4.0,10.0,10.0,,2.0,4.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,5.0,,1.0,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Central Valley Fuego FC,8rgufeeancbd5szqsvrwlc06h,A. Vera,Midfielder,19,43.0,13.0,15.0,,3.0,,19.0,14.0,10.0,1.0,7.0,6.0,3.0,174.0,6.0,5.0,79.0,132.0,6.0,3.0,7.0,1.0,12.0,4.0,5.0,120.0,,27.0,13.0,5.0,6.0,14.0,,9.0,78.0,31.0,3.0,5.0,5.0,3.0,28.0,39.0,77.0,,282.0,412.0,58.0,6.0,9.0,4.0,9.0,20.0,9.0,43.0,4.0,5.0,5.0,134.0,177.0,25.0,11.0,50.0,34.0,2.0,1.0,14.0,3.0,0.0,,1.0,,,,,,,,,3.0,,,,,,,,1.0,,,,2.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,
