liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,Houston Dynamo FC,bp80805lbr82c9acpasjz4kq1,T. Hadebe,Defender,17,6.0,55.0,20.0,95.0,,12.0,763.0,22.0,63.0,1.0,2.0,,249.0,95.0,1009.0,23.0,5.0,,129.0,,1114.0,8.0,954.0,20.0,4.0,1812.0,130.0,4.0,15.0,,10.0,1.0,,,36.0,439.0,30.0,114.0,,,246.0,22.0,,7.0,1.0,28.0,373.0,41.0,,5.0,2.0,25.0,2.0,100.0,5.0,30.0,2.0,74.0,,2.0,2.0,41.0,55.0,,2.0,,,1442.0,18.0,8.0,2.0,50.0,2.0,77.0,47.0,985.0,67.0,42.0,2.0,22.0,2.0,142.0,38.0,88.0,1138.0,9.0,10.0,3.0,2.0,0.0,0.0,21.0,10.0,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,14vaaznanx198j577pjs74dlh,H. Herrera,Midfielder,16,4.0,52.0,6.0,39.0,,7.0,182.0,6.0,13.0,,7.0,,117.0,62.0,445.0,12.0,18.0,1.0,68.0,,489.0,5.0,402.0,31.0,,682.0,73.0,5.0,13.0,1.0,7.0,4.0,,,13.0,165.0,13.0,10.0,6.0,1.0,269.0,10.0,6.0,9.0,,19.0,169.0,7.0,,10.0,,18.0,15.0,85.0,1.0,20.0,1.0,16.0,6.0,,,,43.0,6.0,,,3.0,642.0,6.0,3.0,4.0,5.0,10.0,62.0,29.0,425.0,60.0,37.0,6.0,10.0,2.0,100.0,25.0,36.0,513.0,6.0,8.0,2.0,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,Midfielder,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,4m1a1e1aqovig7w39zrfy8smh,S. Junqua,Defender,29,,28.0,4.0,28.0,,7.0,147.0,4.0,17.0,,7.0,,4.0,30.0,234.0,5.0,7.0,1.0,40.0,,269.0,1.0,222.0,9.0,,505.0,53.0,29.0,3.0,1.0,8.0,2.0,,,17.0,138.0,14.0,18.0,2.0,,88.0,15.0,,6.0,,11.0,79.0,13.0,,2.0,,4.0,4.0,100.0,1.0,11.0,,12.0,1.0,1.0,,5.0,12.0,1.0,,,,405.0,7.0,,11.0,7.0,3.0,53.0,27.0,229.0,36.0,13.0,7.0,15.0,,63.0,9.0,40.0,274.0,,,,,,0.0,1.0,1.0,,,2.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,Defender,3,4.0,134.0,30.0,177.0,6.0,51.0,617.0,19.0,42.0,,66.0,,39.0,199.0,1012.0,28.0,55.0,3.0,224.0,,1206.0,1.0,951.0,81.0,5.0,2585.0,243.0,168.0,28.0,5.0,23.0,14.0,1.0,,91.0,495.0,71.0,47.0,14.0,9.0,416.0,31.0,25.0,26.0,,43.0,445.0,23.0,1.0,17.0,,11.0,22.0,50.0,5.0,46.0,3.0,90.0,21.0,5.0,1.0,43.0,61.0,16.0,,1.0,,1874.0,20.0,5.0,1.0,41.0,23.0,257.0,120.0,984.0,201.0,100.0,52.0,31.0,1.0,356.0,49.0,143.0,1236.0,6.0,16.0,2.0,,,0.0,10.0,7.0,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,8ge9cveyv8y8ezzod0x5nf88a,M. Nelson,Goalkeeper,26,,,1.0,10.0,,,27.0,,,,,,8.0,4.0,28.0,,,,5.0,,19.0,,23.0,,,154.0,,,,,,,,,1.0,9.0,,2.0,,,1.0,2.0,,,,7.0,16.0,,,,,,,29.0,,8.0,1.0,5.0,,,,,5.0,,,,,45.0,,,1.0,,,,,16.0,,,,2.0,,6.0,,,33.0,,,,,,0.0,,,15.0,,,,,,3.0,,,,,,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,4ck48cs6ntujyughwbxm9zai1,M. Palomino,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,bhdexzrmy2nnn0muaiem8d711,T. Parker,Defender,5,2.0,74.0,26.0,99.0,,15.0,897.0,15.0,45.0,,2.0,,578.0,99.0,1138.0,15.0,7.0,,147.0,,1236.0,,1074.0,23.0,4.0,2252.0,100.0,7.0,17.0,,6.0,3.0,,,50.0,199.0,25.0,112.0,1.0,,241.0,28.0,,1.0,,37.0,421.0,30.0,,2.0,,16.0,1.0,51.0,3.0,40.0,3.0,73.0,,3.0,,18.0,64.0,,,,,1518.0,10.0,5.0,2.0,20.0,5.0,87.0,32.0,1094.0,55.0,38.0,2.0,28.0,,156.0,29.0,62.0,1285.0,3.0,8.0,1.0,,,0.0,21.0,6.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,Forward,19,9.0,29.0,5.0,23.0,,3.0,43.0,5.0,7.0,1.0,17.0,2.0,73.0,46.0,156.0,7.0,7.0,1.0,33.0,,189.0,3.0,151.0,27.0,,622.0,54.0,5.0,4.0,1.0,7.0,7.0,,1.0,4.0,21.0,6.0,3.0,11.0,1.0,118.0,17.0,1.0,7.0,,8.0,38.0,2.0,,3.0,2.0,28.0,19.0,87.0,,9.0,1.0,4.0,5.0,5.0,,1.0,5.0,5.0,,,7.0,321.0,3.0,,12.0,1.0,1.0,57.0,20.0,156.0,47.0,32.0,16.0,17.0,1.0,98.0,12.0,22.0,189.0,15.0,2.0,6.0,1.0,1.0,0.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,ba2aut8k62b83ca053l5bf1lh,F. Picault,Midfielder,10,19.0,135.0,26.0,108.0,1.0,15.0,172.0,66.0,125.0,7.0,54.0,2.0,93.0,168.0,443.0,31.0,53.0,2.0,156.0,1.0,592.0,16.0,437.0,128.0,3.0,2359.0,362.0,16.0,32.0,2.0,43.0,28.0,2.0,2.0,42.0,199.0,29.0,40.0,48.0,,276.0,30.0,1.0,37.0,1.0,43.0,115.0,59.0,,19.0,7.0,113.0,80.0,47.0,5.0,45.0,2.0,21.0,5.0,9.0,,15.0,6.0,4.0,5.0,,10.0,1161.0,14.0,5.0,4.0,31.0,25.0,192.0,109.0,436.0,237.0,194.0,54.0,30.0,3.0,355.0,73.0,168.0,599.0,42.0,16.0,23.0,4.0,3.0,2.0,8.0,,,,23.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,1z5seteg20ktl47soddbmb5xx,D. Quintero,Forward,23,11.0,173.0,22.0,78.0,16.0,10.0,126.0,12.0,16.0,5.0,72.0,3.0,202.0,255.0,615.0,18.0,39.0,3.0,210.0,2.0,760.0,12.0,559.0,118.0,,1776.0,216.0,10.0,13.0,3.0,20.0,19.0,,3.0,27.0,181.0,20.0,,46.0,38.0,508.0,31.0,68.0,42.0,2.0,29.0,316.0,4.0,,55.0,8.0,69.0,85.0,98.0,5.0,30.0,1.0,37.0,19.0,19.0,,,56.0,3.0,5.0,3.0,15.0,1265.0,10.0,4.0,9.0,5.0,11.0,126.0,82.0,554.0,200.0,130.0,20.0,31.0,21.0,436.0,59.0,86.0,825.0,30.0,10.0,19.0,6.0,2.0,1.0,1.0,,,,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,39vckcm04e4nn9x9tz3b2ygic,N. Quiñónes,Forward,21,,8.0,,8.0,,2.0,6.0,4.0,6.0,,5.0,,7.0,14.0,29.0,2.0,2.0,,9.0,,38.0,,27.0,19.0,,114.0,38.0,2.0,4.0,,4.0,2.0,,,,19.0,2.0,1.0,10.0,,23.0,8.0,,7.0,,3.0,5.0,2.0,,3.0,,8.0,13.0,68.0,,3.0,,1.0,,,,,2.0,,,,,94.0,,,8.0,2.0,,7.0,13.0,29.0,32.0,23.0,5.0,8.0,,39.0,4.0,15.0,38.0,2.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,77kab5634937x4txa891wg2s4,B. Raines,Midfielder,35,,3.0,,1.0,,2.0,1.0,,,,,,,,2.0,,2.0,,3.0,,5.0,,2.0,1.0,,34.0,3.0,,,,,,,,3.0,1.0,2.0,,1.0,,1.0,1.0,,,,1.0,3.0,,,,,,1.0,10.0,,1.0,,,,1.0,,,,,,,,10.0,,,1.0,,1.0,1.0,2.0,2.0,3.0,1.0,,1.0,,4.0,1.0,2.0,5.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,azzlg3wwltk1o9fhnjs374b85,M. Rodríguez,Midfielder,8,14.0,70.0,18.0,86.0,6.0,17.0,206.0,18.0,23.0,,51.0,,116.0,128.0,507.0,14.0,21.0,2.0,95.0,,581.0,10.0,483.0,86.0,,1503.0,186.0,7.0,36.0,3.0,26.0,16.0,3.0,,18.0,189.0,34.0,15.0,8.0,24.0,314.0,30.0,37.0,17.0,3.0,23.0,157.0,5.0,,20.0,,34.0,28.0,37.0,3.0,24.0,1.0,25.0,13.0,15.0,,7.0,24.0,5.0,,8.0,14.0,924.0,17.0,6.0,12.0,17.0,8.0,140.0,77.0,489.0,163.0,104.0,23.0,30.0,2.0,209.0,27.0,82.0,602.0,24.0,31.0,10.0,,,0.0,1.0,2.0,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,1zt4jb3cd9yqr3sr9mlajdnth,D. Steres,Defender,2,3.0,52.0,14.0,61.0,,10.0,649.0,24.0,58.0,2.0,1.0,,305.0,52.0,857.0,15.0,3.0,,87.0,,926.0,1.0,769.0,21.0,1.0,1341.0,103.0,2.0,18.0,1.0,5.0,,1.0,,36.0,333.0,18.0,72.0,1.0,,208.0,18.0,,1.0,,26.0,285.0,34.0,,3.0,2.0,9.0,2.0,49.0,2.0,27.0,1.0,35.0,,1.0,,12.0,88.0,,2.0,,,1097.0,8.0,6.0,4.0,20.0,3.0,21.0,24.0,842.0,45.0,45.0,1.0,18.0,1.0,95.0,30.0,58.0,944.0,6.0,10.0,3.0,1.0,1.0,0.0,10.0,4.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,e81zc97bmfjgwo978gplrx46i,X. Valdez,Goalkeeper,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,7tjrziff3z2fl88t52j3rk3bp,Z. Valentin,Defender,4,,23.0,4.0,14.0,,3.0,107.0,2.0,3.0,,4.0,,101.0,26.0,170.0,3.0,3.0,,32.0,,199.0,,159.0,5.0,1.0,374.0,18.0,21.0,2.0,,2.0,3.0,,,10.0,4.0,7.0,7.0,,,64.0,5.0,,1.0,,4.0,56.0,1.0,,2.0,,1.0,1.0,80.0,1.0,4.0,,9.0,1.0,3.0,,3.0,11.0,1.0,,,,270.0,4.0,,1.0,5.0,1.0,41.0,10.0,168.0,15.0,7.0,4.0,5.0,,47.0,6.0,11.0,202.0,,1.0,,,,0.0,3.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,9qf3vz7n2kvtjmeh5c07808vd,M. Vera,Midfielder,22,5.0,66.0,28.0,123.0,,32.0,648.0,14.0,23.0,,,,383.0,64.0,1098.0,22.0,29.0,,97.0,2.0,1170.0,4.0,968.0,85.0,2.0,2198.0,195.0,2.0,35.0,,16.0,,,,33.0,384.0,56.0,9.0,11.0,,451.0,28.0,,15.0,,38.0,285.0,9.0,,6.0,,5.0,21.0,31.0,4.0,41.0,3.0,31.0,1.0,17.0,1.0,8.0,130.0,1.0,,,8.0,1464.0,24.0,6.0,,22.0,19.0,143.0,87.0,1073.0,172.0,99.0,,28.0,2.0,149.0,46.0,96.0,1195.0,6.0,28.0,1.0,,,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
USA_MLS,2022,Houston Dynamo FC,5iegbcu89n3fv2deuig645hxw,Micael,Defender,57,,4.0,,1.0,,,18.0,,1.0,,,,4.0,3.0,23.0,,,,4.0,,26.0,,21.0,1.0,,45.0,3.0,,1.0,,,1.0,,,1.0,14.0,1.0,4.0,,,5.0,1.0,,,,1.0,7.0,1.0,,,,,,10.0,,1.0,,,,,,,2.0,,,,,32.0,1.0,1.0,1.0,,,2.0,1.0,22.0,2.0,1.0,,1.0,,4.0,,2.0,27.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
