liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,FC Cincinnati,ejmps4o7wp1pqmx1727prw91x,F. Adi,Midfielder,9,210.0,72.0,26.0,28.0,44.0,16.0,29.0,73.0,,3.0,43.0,2.0,29.0,13.0,24.0,8.0,2.0,5.0,108.0,2.0,13.0,14.0,10.0,32.0,1.0,2.0,2.0,10.0,20.0,43.0,44.0,19.0,1.0,,,3.0,,,1.0,1.0,3.0,1.0,1.0,,10.0,13.0,1.0,,10.0,3.0,,19.0,3.0,1.0,1.0,1.0,,,2.0,,,2.0,3.0,,,,,9.0,,1.0,,,,,,2.0,,,1.0,,6.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Cincinnati,bu3257jenng1txn67hk03erbp,F. Alashe,Midfielder,27,133.0,44.0,13.0,24.0,11.0,13.0,6.0,45.0,1.0,6.0,35.0,,9.0,6.0,8.0,5.0,1.0,2.0,58.0,2.0,12.0,8.0,10.0,18.0,,,2.0,6.0,18.0,35.0,36.0,9.0,3.0,1.0,,,1.0,3.0,,,,1.0,,,2.0,9.0,1.0,1.0,3.0,,1.0,6.0,6.0,,,,4.0,,,,,,2.0,,4.0,,,3.0,,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Cincinnati,9qjtctagf147jg0c5mk53bb9x,E. Alexander,Midfielder,16,114.0,56.0,12.0,24.0,10.0,27.0,6.0,58.0,,1.0,46.0,1.0,7.0,16.0,7.0,6.0,1.0,,75.0,2.0,11.0,9.0,10.0,12.0,,1.0,2.0,5.0,21.0,49.0,51.0,6.0,1.0,,,,,1.0,,2.0,,,,,,6.0,5.0,,,,,1.0,6.0,,,1.0,2.0,,1.0,,,,2.0,,,2.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Cincinnati,vwhniiv2ql07idgifpmf110q,F. Amaya,Midfielder,24,118.0,53.0,17.0,24.0,14.0,27.0,4.0,55.0,1.0,1.0,46.0,2.0,6.0,14.0,7.0,9.0,1.0,,83.0,2.0,15.0,10.0,10.0,18.0,1.0,2.0,2.0,6.0,14.0,47.0,49.0,9.0,1.0,,,,2.0,2.0,1.0,2.0,2.0,2.0,,,1.0,9.0,3.0,1.0,,2.0,1.0,3.0,9.0,,,,3.0,1.0,1.0,2.0,,1.0,4.0,1.0,2.0,1.0,,3.0,1.0,,1.0,,,,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Cincinnati,9ffrfxl90gv947oi9z2p2vy6t,L. Bertone,Midfielder,6,20.0,17.0,2.0,9.0,4.0,5.0,2.0,17.0,,1.0,13.0,1.0,3.0,1.0,2.0,1.0,,1.0,20.0,1.0,1.0,8.0,10.0,1.0,,1.0,1.0,1.0,6.0,14.0,14.0,1.0,,,,,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Cincinnati,9m07pgfzvwoikbgd6nmnjidp1,C. Bone,Midfielder,19,92.0,38.0,10.0,21.0,18.0,10.0,7.0,38.0,1.0,1.0,30.0,,8.0,6.0,10.0,4.0,1.0,1.0,60.0,2.0,4.0,6.0,10.0,8.0,,,2.0,3.0,16.0,30.0,30.0,5.0,2.0,1.0,,1.0,1.0,1.0,,,1.0,2.0,,,2.0,3.0,,,2.0,,3.0,4.0,1.0,,,,1.0,1.0,1.0,3.0,,1.0,,2.0,1.0,,,2.0,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Cincinnati,4yqbrtn4plw6ukovr928ga0h5,R. Dally,Forward,81,5.0,,,,,,,,,,,,,,,,,,,1.0,,,10.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Cincinnati,80liia62fzhdd3mi78blalpzp,M. Deplagne,Defender,17,210.0,114.0,17.0,46.0,30.0,51.0,13.0,116.0,,,86.0,2.0,19.0,34.0,20.0,17.0,2.0,4.0,152.0,2.0,8.0,42.0,10.0,16.0,3.0,2.0,2.0,8.0,23.0,95.0,97.0,11.0,,5.0,18.0,1.0,,6.0,,,1.0,1.0,1.0,1.0,4.0,5.0,11.0,,5.0,1.0,5.0,8.0,,,,1.0,,,2.0,,,1.0,,,,,,3.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Cincinnati,dv09p12tc7rdd22262wamfnx1,N. Hagglund,Defender,14,210.0,150.0,8.0,33.0,39.0,83.0,21.0,153.0,,1.0,102.0,2.0,37.0,22.0,20.0,13.0,2.0,17.0,176.0,2.0,5.0,77.0,10.0,26.0,9.0,2.0,2.0,2.0,46.0,114.0,116.0,5.0,1.0,,,,,16.0,1.0,,1.0,,,,3.0,21.0,14.0,,18.0,1.0,,21.0,3.0,,,,2.0,,1.0,,,,3.0,,2.0,,,3.0,9.0,1.0,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
USA_US_Open_Cup,2019,FC Cincinnati,1fn0h8sa46al0r02n1bdpb3rp,J. Hoyte,Defender,32,120.0,52.0,12.0,16.0,19.0,26.0,8.0,53.0,,1.0,40.0,1.0,11.0,21.0,10.0,7.0,1.0,2.0,88.0,1.0,2.0,15.0,10.0,5.0,4.0,1.0,1.0,1.0,5.0,41.0,42.0,2.0,2.0,1.0,16.0,,,3.0,,,,,,6.0,,3.0,2.0,,2.0,,1.0,3.0,1.0,,,2.0,1.0,,2.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
