liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,Los Angeles FC,6k22ppzw6wv0c4gskzxk28fyt,K. Acosta,Midfielder,23,15.0,167.0,31.0,137.0,34.0,22.0,462.0,27.0,45.0,1.0,100.0,1.0,376.0,260.0,1177.0,39.0,50.0,2.0,205.0,1.0,1330.0,12.0,1128.0,94.0,6.0,2819.0,221.0,51.0,39.0,4.0,24.0,23.0,4.0,3.0,45.0,302.0,45.0,16.0,8.0,57.0,754.0,35.0,97.0,13.0,,32.0,420.0,18.0,,51.0,3.0,37.0,34.0,45.0,4.0,37.0,5.0,38.0,39.0,6.0,,9.0,49.0,2.0,2.0,7.0,16.0,1903.0,23.0,8.0,4.0,20.0,25.0,284.0,82.0,1131.0,176.0,121.0,30.0,35.0,8.0,391.0,74.0,100.0,1382.0,25.0,21.0,10.0,1.0,2.0,1.0,7.0,3.0,,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles FC,4eph69hyci7ap30ms501yc3x1,C. Arango,Forward,9,49.0,157.0,31.0,65.0,,9.0,109.0,62.0,106.0,12.0,16.0,2.0,118.0,170.0,339.0,24.0,37.0,3.0,167.0,1.0,443.0,18.0,329.0,157.0,4.0,2587.0,365.0,2.0,55.0,4.0,47.0,32.0,,5.0,13.0,123.0,18.0,24.0,40.0,,234.0,37.0,,37.0,6.0,28.0,141.0,44.0,,21.0,18.0,181.0,84.0,59.0,4.0,32.0,4.0,10.0,4.0,19.0,,2.0,10.0,4.0,16.0,7.0,13.0,1018.0,9.0,4.0,6.0,4.0,11.0,124.0,102.0,276.0,259.0,219.0,16.0,37.0,4.0,359.0,59.0,146.0,506.0,101.0,34.0,52.0,9.0,9.0,6.0,2.0,1.0,,,15.0,2.0,1.0,4.0,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles FC,cxvl0khnpfpb0csjxsatcfnit,G. Bale,Forward,11,8.0,25.0,2.0,17.0,,2.0,37.0,9.0,19.0,,6.0,,34.0,30.0,117.0,6.0,7.0,,28.0,,141.0,2.0,111.0,9.0,,370.0,42.0,5.0,,,6.0,3.0,,,4.0,56.0,3.0,8.0,4.0,1.0,81.0,13.0,1.0,5.0,,8.0,29.0,10.0,,6.0,3.0,24.0,7.0,90.0,,10.0,2.0,3.0,1.0,2.0,,,6.0,1.0,3.0,1.0,7.0,220.0,1.0,,11.0,2.0,,26.0,14.0,113.0,23.0,18.0,5.0,13.0,2.0,48.0,11.0,24.0,145.0,16.0,,8.0,1.0,2.0,0.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles FC,6fnojo4m3daqz5moaa9yu1dk9,L. Blessing,Forward,7,8.0,81.0,16.0,137.0,,22.0,148.0,13.0,30.0,,5.0,,140.0,70.0,462.0,21.0,31.0,,90.0,3.0,549.0,4.0,450.0,79.0,1.0,1332.0,197.0,1.0,25.0,1.0,30.0,7.0,,,25.0,151.0,35.0,11.0,15.0,,314.0,30.0,,24.0,1.0,14.0,183.0,17.0,,15.0,,42.0,43.0,83.0,,16.0,2.0,9.0,,11.0,,2.0,12.0,,,,4.0,846.0,13.0,1.0,14.0,19.0,18.0,78.0,88.0,459.0,167.0,92.0,5.0,30.0,1.0,180.0,41.0,105.0,552.0,12.0,22.0,4.0,,,0.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles FC,9bsl9l00l69qc7odmqzez5xp1,D. Bouanga,Forward,99,12.0,61.0,9.0,51.0,,14.0,52.0,15.0,32.0,1.0,20.0,,33.0,74.0,172.0,6.0,24.0,,65.0,,235.0,7.0,161.0,72.0,1.0,798.0,157.0,7.0,23.0,,13.0,11.0,1.0,3.0,11.0,99.0,21.0,6.0,23.0,,124.0,10.0,,19.0,2.0,10.0,50.0,17.0,,14.0,3.0,60.0,40.0,100.0,,12.0,2.0,4.0,4.0,4.0,,1.0,11.0,4.0,3.0,1.0,7.0,475.0,7.0,,1.0,5.0,14.0,55.0,53.0,170.0,125.0,87.0,20.0,10.0,,157.0,20.0,70.0,237.0,25.0,15.0,13.0,2.0,1.0,2.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles FC,6jbob98hqg50s3fg4hug5oel1,G. Chiellini,Defender,14,2.0,44.0,10.0,43.0,,5.0,222.0,10.0,28.0,,1.0,,58.0,49.0,374.0,10.0,1.0,1.0,79.0,,438.0,1.0,338.0,9.0,1.0,761.0,60.0,1.0,8.0,1.0,10.0,1.0,1.0,,31.0,206.0,11.0,41.0,1.0,,152.0,13.0,,2.0,,6.0,174.0,18.0,,1.0,,2.0,1.0,46.0,2.0,8.0,2.0,35.0,,6.0,,14.0,36.0,,,,,555.0,6.0,1.0,3.0,14.0,1.0,15.0,23.0,360.0,32.0,19.0,1.0,13.0,1.0,85.0,18.0,41.0,453.0,2.0,3.0,,,,0.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles FC,1wa6jf39zdyi462b1fk50vl61,J. Cifuentes,Midfielder,20,30.0,201.0,29.0,206.0,2.0,36.0,294.0,36.0,66.0,3.0,40.0,,334.0,237.0,1005.0,44.0,59.0,5.0,245.0,1.0,1238.0,10.0,949.0,169.0,4.0,2654.0,373.0,12.0,49.0,6.0,17.0,20.0,2.0,2.0,48.0,325.0,66.0,14.0,40.0,13.0,718.0,36.0,16.0,55.0,1.0,30.0,418.0,30.0,,39.0,7.0,84.0,83.0,63.0,4.0,34.0,4.0,44.0,7.0,18.0,,8.0,56.0,5.0,7.0,1.0,11.0,1780.0,30.0,9.0,7.0,19.0,31.0,173.0,138.0,995.0,307.0,205.0,27.0,36.0,17.0,444.0,79.0,168.0,1250.0,55.0,21.0,25.0,5.0,2.0,1.0,2.0,3.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles FC,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,Midfielder,20,,2.0,,1.0,,,6.0,,1.0,,,,3.0,1.0,10.0,1.0,1.0,,2.0,,12.0,,9.0,3.0,,29.0,4.0,,3.0,,,,,,1.0,2.0,,,,,4.0,2.0,,,,,6.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,12.0,,1.0,2.0,,,1.0,,10.0,3.0,3.0,,2.0,,2.0,2.0,1.0,12.0,,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles FC,6nmcuw8asxh6k3l5khx5atmfp,M. Crépeau,Goalkeeper,16,,3.0,36.0,298.0,,1.0,461.0,1.0,11.0,,,,168.0,240.0,580.0,1.0,1.0,,295.0,,499.0,,373.0,1.0,10.0,3266.0,16.0,,2.0,,3.0,1.0,1.0,,55.0,142.0,1.0,20.0,,,119.0,36.0,,1.0,,34.0,565.0,10.0,1.0,,,,,53.0,2.0,40.0,6.0,292.0,,,1.0,94.0,207.0,,,,,1201.0,,3.0,,2.0,,,4.0,358.0,5.0,2.0,,36.0,,302.0,1.0,14.0,875.0,,1.0,,,,0.0,,34.0,341.0,,,,,,79.0,,32.0,2.0,2.0,,79.0,9.0,22.0,34.0,47.0,2.0,4.0,,,,,,,2.0,,,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles FC,5tz98dy8lh2p8a7mq3x9uagnp,F. Escobar,Defender,2,3.0,78.0,13.0,74.0,,18.0,223.0,16.0,29.0,1.0,13.0,,240.0,87.0,456.0,13.0,20.0,1.0,108.0,,548.0,,433.0,38.0,2.0,1164.0,117.0,110.0,10.0,1.0,12.0,4.0,1.0,,34.0,38.0,28.0,18.0,10.0,,237.0,20.0,,10.0,,8.0,194.0,13.0,,13.0,1.0,28.0,18.0,98.0,2.0,11.0,3.0,30.0,4.0,9.0,,14.0,23.0,4.0,1.0,,1.0,887.0,10.0,3.0,7.0,14.0,10.0,92.0,50.0,442.0,88.0,54.0,13.0,20.0,1.0,174.0,24.0,63.0,564.0,5.0,5.0,2.0,1.0,0.0,0.0,6.0,5.0,,1.0,,,12.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
