liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,Colorado Springs Switchbacks FC,6lehq7bt5okf4y9lbxan577x1,C. Adams,Midfielder,34,,4.0,10.0,1.0,1.0,1.0,,19.0,,,1.0,5.0,10.0,2.0,1.0,9.0,2.0,80.0,,39.0,,5.0,5.0,19.0,,1.0,,45.0,58.0,40.0,2.0,,10.0,,4.0,38.0,12.0,,,10.0,1.0,,3.0,3.0,6.0,,1.0,,6.0,5.0,,,46.0,1.0,21.0,1.0,6.0,5.0,3.0,,4.0,,0.0,1.0,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Colorado Springs Switchbacks FC,1o5qnb5ktq4u6t11lj3fqntg,A. Beaudry,Goalkeeper,16,,,,,3.0,,,27.0,,,,,10.0,,,5.0,7.0,90.0,,16.0,,,,12.0,,,,20.0,46.0,28.0,,,9.0,,,21.0,12.0,,,,,,1.0,1.0,5.0,,1.0,,12.0,,,3.0,33.0,,1.0,,2.0,,,,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,,,,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Colorado Springs Switchbacks FC,ew3qxbn1ev1qv7wi0iwoc642c,J. Burke,Goalkeeper,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Colorado Springs Switchbacks FC,dv0qqd4mx117y4al165nsdic4,T. Clegg,Defender,4,2.0,1.0,15.0,4.0,3.0,2.0,,50.0,1.0,,,5.0,10.0,4.0,,11.0,8.0,180.0,5.0,85.0,7.0,10.0,3.0,34.0,,2.0,,95.0,125.0,87.0,12.0,1.0,39.0,,1.0,79.0,22.0,,,8.0,3.0,2.0,2.0,2.0,10.0,,2.0,,7.0,2.0,,2.0,97.0,,37.0,2.0,8.0,5.0,1.0,2.0,6.0,4.0,0.0,1.0,,1.0,,,,3.0,,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Colorado Springs Switchbacks FC,d67mnqsp2nri79bpvblsufbis,B. Creek,Defender,37,,,5.0,,,,,6.0,,,,4.0,10.0,1.0,,3.0,,41.0,,19.0,,1.0,4.0,3.0,,2.0,,20.0,24.0,19.0,1.0,,5.0,,,19.0,7.0,,1.0,5.0,1.0,,1.0,1.0,1.0,,,2.0,1.0,5.0,,,20.0,,13.0,,1.0,1.0,1.0,,,1.0,0.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Colorado Springs Switchbacks FC,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,Forward,77,1.0,,6.0,,,,,,,,,5.0,10.0,2.0,,3.0,,15.0,1.0,4.0,5.0,1.0,1.0,1.0,,1.0,1.0,6.0,7.0,4.0,,,1.0,,,4.0,2.0,1.0,,1.0,,,1.0,1.0,2.0,1.0,,2.0,,2.0,,,6.0,1.0,4.0,,3.0,,,4.0,,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Colorado Springs Switchbacks FC,bjm0d2f9er34ymm41sulmkout,S. Echevarria,Midfielder,13,,,5.0,1.0,,,,9.0,,,1.0,4.0,10.0,3.0,,6.0,3.0,90.0,,35.0,1.0,1.0,3.0,9.0,,,,38.0,51.0,36.0,3.0,,12.0,,1.0,33.0,12.0,1.0,,4.0,,,1.0,1.0,3.0,,1.0,1.0,2.0,6.0,1.0,3.0,39.0,,27.0,,,1.0,2.0,1.0,,,0.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Colorado Springs Switchbacks FC,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,Midfielder,7,,,18.0,4.0,,1.0,,5.0,,,4.0,9.0,10.0,5.0,1.0,20.0,1.0,116.0,3.0,20.0,3.0,9.0,9.0,8.0,3.0,2.0,6.0,28.0,58.0,20.0,3.0,2.0,5.0,1.0,,19.0,6.0,3.0,2.0,15.0,2.0,4.0,3.0,3.0,8.0,6.0,1.0,2.0,4.0,9.0,1.0,,28.0,,15.0,1.0,14.0,6.0,5.0,,3.0,13.0,0.0,2.0,,,,2.0,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Cup,2025,Colorado Springs Switchbacks FC,cnqxbvy77blk2ulx06t65it49,A. Fontana,Midfielder,21,3.0,3.0,29.0,4.0,1.0,4.0,2.0,23.0,,,2.0,15.0,10.0,7.0,2.0,29.0,4.0,249.0,,55.0,2.0,14.0,13.0,14.0,4.0,6.0,3.0,64.0,116.0,59.0,,4.0,18.0,2.0,5.0,55.0,22.0,4.0,4.0,27.0,7.0,2.0,4.0,4.0,9.0,3.0,3.0,3.0,6.0,14.0,1.0,1.0,68.0,1.0,37.0,4.0,11.0,14.0,6.0,2.0,2.0,6.0,0.0,,,1.0,1.0,1.0,2.0,,,0.0,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Colorado Springs Switchbacks FC,39t59x9q2xumbn2hphk7urp7u,I. Foster,Defender,33,4.0,2.0,22.0,,3.0,1.0,,30.0,,,3.0,10.0,10.0,8.0,1.0,32.0,5.0,180.0,3.0,60.0,3.0,12.0,10.0,4.0,1.0,3.0,7.0,74.0,129.0,60.0,1.0,,34.0,,5.0,55.0,29.0,,2.0,19.0,2.0,2.0,4.0,4.0,14.0,7.0,2.0,,8.0,7.0,18.0,4.0,74.0,1.0,30.0,1.0,17.0,9.0,6.0,,6.0,,0.0,2.0,,,,2.0,3.0,,,,,,,,3.0,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Colorado Springs Switchbacks FC,eokcgp51j8ukeclqxis10b2ms,C. Gozdieski,Midfielder,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Colorado Springs Switchbacks FC,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,Forward,20,2.0,,20.0,2.0,,4.0,,14.0,1.0,,3.0,15.0,10.0,8.0,2.0,21.0,1.0,199.0,,32.0,7.0,5.0,8.0,8.0,1.0,2.0,1.0,40.0,69.0,33.0,,,1.0,,1.0,32.0,11.0,2.0,1.0,13.0,3.0,1.0,4.0,4.0,8.0,1.0,2.0,3.0,5.0,21.0,1.0,2.0,41.0,,19.0,4.0,7.0,5.0,6.0,7.0,,11.0,0.0,1.0,,,,2.0,1.0,2.0,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Colorado Springs Switchbacks FC,duuhalibp64gdz6nub5ub0ovd,C. Herrera,Goalkeeper,1,,,2.0,,15.0,4.0,,45.0,,,,,10.0,1.0,,31.0,14.0,270.0,1.0,34.0,1.0,2.0,,17.0,,,,47.0,113.0,54.0,4.0,,46.0,,,40.0,22.0,1.0,,1.0,1.0,,3.0,3.0,31.0,,3.0,,28.0,,,4.0,85.0,2.0,9.0,4.0,27.0,1.0,,,30.0,,0.0,,,,,,,,,,,,,,3.0,,,,,,,,,,26.0,36.0,,,,,,,,9.0,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,
USA_USL_Cup,2025,Colorado Springs Switchbacks FC,dio84sg1k4gsedcpordxs69lg,Q. Huerman,Forward,11,3.0,2.0,31.0,8.0,1.0,1.0,3.0,20.0,,,2.0,19.0,10.0,14.0,2.0,51.0,8.0,263.0,,69.0,1.0,12.0,18.0,36.0,2.0,11.0,6.0,86.0,162.0,74.0,,3.0,17.0,1.0,5.0,66.0,18.0,10.0,5.0,30.0,4.0,3.0,4.0,4.0,17.0,16.0,3.0,1.0,8.0,20.0,2.0,3.0,91.0,2.0,57.0,1.0,30.0,12.0,7.0,1.0,3.0,6.0,1.0,2.0,,3.0,1.0,1.0,3.0,5.0,,2.0,1.0,2.0,,2.0,,,,2.0,13.0,7.0,3.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Colorado Springs Switchbacks FC,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,Forward,9,4.0,,15.0,4.0,,2.0,2.0,4.0,,,4.0,11.0,10.0,11.0,2.0,26.0,1.0,143.0,1.0,22.0,3.0,4.0,9.0,8.0,2.0,2.0,1.0,33.0,65.0,22.0,,2.0,4.0,2.0,,21.0,8.0,1.0,2.0,12.0,2.0,1.0,3.0,3.0,11.0,1.0,2.0,1.0,2.0,13.0,,2.0,33.0,1.0,19.0,2.0,10.0,3.0,6.0,2.0,,18.0,0.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,
