liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded Inside Box,Total Passes,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Leftside Passes,Foul Attempted Tackle,Penalty Goals Conceded,Time Played,Ground Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Successful Passes Opposition Half,Substitute Off,Total Tackles,Unsuccessful Short Passes,Open Play Passes,Index,Tackles Won,Ground Duels won,Games Played,Successful Dribbles,Duels,Total Shots,Total Clearances,Total Fouls Won,Blocks,Throw Ins to Own Player,Ground Duels,Rightside Passes,Successful Short Passes,Unsuccessful Crosses open play,Throw Ins to Opposition Player,Recoveries,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Passes Own Half,Appearances,Goals Conceded,Starts,Shots On Target ( inc goals ),Successful Open Play Passes,Forward Passes,Duels won,Duels lost,Touches,Unsuccessful Passes Opposition Half,Winning Goal,Corners Won,Overruns,Through balls,Successful Long Passes,Assists (Intentional),Unsuccessful Corners into Box,Goals,Goal Assists,Penalties Conceded,Penalties Taken,Aerial Duels,Left Foot Goals,Successful Launches,Aerial Duels won,Goal Kicks,Clean Sheets,Penalty Goals,Successful Lay-offs,Goals Conceded Outside Box,Hit Woodwork,Yellow Cards,GK Successful Distribution,Unsuccessful Dribbles,Key Passes (Attempt Assists),Corners Taken (incl short corners),Blocked Shots,Tackles Lost,Attempts from Set Pieces,Unsuccessful Long Passes,Goals from Inside Box,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Backward Passes,Handballs conceded,Unsuccessful Passes Own Half,Goals Openplay,Successful Crosses & Corners,Right Foot Goals,Interceptions,Unsuccessful lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Successful Corners into Box,Successful Crosses open play,Substitute On,Home Goals,Away Goals,Offsides,Other Goals,Second Goal Assists,Red Cards - 2nd Yellow,Total Red Cards,Saves Made from Inside Box,Saves Made,Clearances Off the Line,Punches,Saves Made from Outside Box,Saves made - parried,GK Unsuccessful Distribution,Catches,Goalkeeper Smother,Drops,Penalties Faced,Straight Red Cards,Last Player Tackle,Headed Goals,Own Goal Scored,Goals from Outside Box,Set Pieces Goals,Penalties Saved,Saves from Penalty,Foul Won Penalty,Crosses not Claimed,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved,Direct Setpiece Goals,Penalties Off Target
USA_MLS_Next_Pro,2025,Columbus Crew 2,85pop2wwleebbojihqnhyluz8,K. Abbott,Goalkeeper,70,,34.0,,28.0,6.0,11.0,,,90.0,,,,,,,1.0,22.0,10.0,,1.0,1.0,,1.0,,2.0,,,,1.0,8.0,26.0,,,16.0,,6.0,28.0,1.0,,1.0,,17.0,15.0,1.0,,50.0,4.0,0.0,,,,2.0,,,,,,,,,,,10.0,1.0,,,,,,16.0,,,,,,,5.0,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,2.0,3.0,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Columbus Crew 2,e0pkyzm6eqzlrxme33k7dwgt0,C. Adams,Forward,52,34.0,420.0,14.0,319.0,195.0,85.0,6.0,2.0,1582.0,65.0,43.0,5.0,192.0,5.0,13.0,95.0,373.0,10.0,9.0,56.0,22.0,24.0,157.0,35.0,19.0,19.0,2.0,5.0,121.0,94.0,307.0,5.0,,40.0,106.0,101.0,130.0,22.0,39.0,17.0,19.0,272.0,76.0,68.0,89.0,679.0,88.0,1.0,9.0,4.0,2.0,12.0,1.0,,10.0,1.0,,1.0,36.0,2.0,1.0,12.0,,1.0,1.0,25.0,5.0,,1.0,,24.0,15.0,1.0,6.0,4.0,,6.0,9.0,35.0,24.0,8.0,165.0,,18.0,8.0,3.0,7.0,7.0,7.0,1.0,16.0,,3.0,5.0,5.0,5.0,5.0,,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Columbus Crew 2,zszuprx5v1djlz77uzn2gzkk,S. Adja,Midfielder,61,1.0,1.0,1.0,,4.0,,,,21.0,1.0,,,,,,1.0,1.0,10.0,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,1.0,,1.0,2.0,,,,1.0,,1.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Columbus Crew 2,58w3qcq1xrkpq5f9miuxp4ys4,B. Adu-Gyamfi,Forward,42,40.0,537.0,19.0,422.0,203.0,152.0,9.0,2.0,1659.0,58.0,33.0,9.0,294.0,10.0,25.0,104.0,529.0,10.0,17.0,50.0,27.0,12.0,127.0,20.0,14.0,13.0,3.0,25.0,108.0,89.0,404.0,8.0,3.0,45.0,101.0,115.0,133.0,27.0,45.0,19.0,13.0,414.0,141.0,56.0,71.0,804.0,90.0,0.0,9.0,3.0,2.0,18.0,4.0,1.0,2.0,4.0,,,19.0,,,6.0,,,,15.0,5.0,,,,13.0,20.0,1.0,9.0,8.0,,11.0,2.0,43.0,13.0,11.0,155.0,2.0,34.0,2.0,5.0,2.0,10.0,3.0,6.0,7.0,,5.0,8.0,0.0,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Columbus Crew 2,290iohuheoqdrdocbg25ipgk4,A. Alaouieh,Midfielder,44,43.0,809.0,6.0,665.0,268.0,64.0,3.0,2.0,1879.0,65.0,44.0,15.0,393.0,4.0,43.0,125.0,798.0,10.0,32.0,105.0,25.0,23.0,191.0,18.0,16.0,39.0,5.0,76.0,170.0,344.0,654.0,15.0,13.0,78.0,74.0,144.0,276.0,25.0,49.0,20.0,7.0,654.0,166.0,111.0,80.0,1254.0,118.0,0.0,12.0,4.0,7.0,11.0,5.0,,,7.0,,,21.0,,3.0,6.0,,2.0,,6.0,6.0,,2.0,,23.0,20.0,,4.0,11.0,,19.0,,50.0,15.0,25.0,235.0,1.0,41.0,,4.0,,27.0,1.0,11.0,11.0,,4.0,5.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Columbus Crew 2,uf1c33lttgfz9nr2v9m6y9gq,K. Auvray,Midfielder,37,7.0,106.0,4.0,84.0,48.0,28.0,2.0,,286.0,14.0,8.0,4.0,58.0,3.0,2.0,17.0,104.0,10.0,2.0,8.0,7.0,3.0,24.0,4.0,1.0,3.0,,,22.0,23.0,81.0,4.0,,10.0,10.0,22.0,26.0,7.0,8.0,3.0,3.0,82.0,40.0,8.0,16.0,154.0,25.0,0.0,2.0,2.0,,3.0,,,1.0,,,,2.0,,,,,,,4.0,1.0,,,,4.0,3.0,,3.0,,,5.0,1.0,8.0,2.0,2.0,15.0,,1.0,1.0,,1.0,,,2.0,1.0,,,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Columbus Crew 2,4nvz6yrxluelbpsjavcjtgnx0,T. Brown,Defender,49,15.0,275.0,14.0,228.0,94.0,15.0,4.0,,709.0,33.0,17.0,5.0,119.0,1.0,10.0,39.0,270.0,10.0,7.0,20.0,8.0,4.0,63.0,8.0,10.0,6.0,,42.0,53.0,114.0,223.0,5.0,6.0,30.0,26.0,47.0,112.0,8.0,17.0,8.0,5.0,223.0,68.0,27.0,36.0,446.0,36.0,1.0,7.0,,,5.0,3.0,,2.0,3.0,,,10.0,2.0,,7.0,,2.0,,,2.0,2.0,,,12.0,9.0,,1.0,3.0,,8.0,2.0,19.0,3.0,11.0,78.0,2.0,16.0,2.0,3.0,,8.0,,6.0,3.0,,3.0,,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Columbus Crew 2,4bjmhb55kv6xfixdff153gudx,R. Camacho,Defender,4,2.0,58.0,,56.0,2.0,19.0,,,45.0,,,,21.0,1.0,1.0,2.0,55.0,10.0,,3.0,1.0,1.0,3.0,,2.0,1.0,,,3.0,11.0,53.0,,,3.0,,2.0,35.0,1.0,2.0,1.0,,53.0,27.0,3.0,,64.0,2.0,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Columbus Crew 2,8warl67c0id3dorr48mn7h82c,G. De Libera,Midfielder,51,8.0,288.0,5.0,257.0,44.0,83.0,2.0,,438.0,9.0,3.0,2.0,143.0,5.0,8.0,27.0,284.0,10.0,5.0,10.0,10.0,1.0,20.0,,3.0,1.0,,,19.0,81.0,251.0,2.0,,19.0,7.0,31.0,114.0,10.0,8.0,5.0,,253.0,65.0,10.0,10.0,333.0,18.0,0.0,3.0,1.0,1.0,6.0,,,,,,,1.0,,,,,,,5.0,,,,,,3.0,,2.0,3.0,,4.0,,12.0,1.0,5.0,59.0,,15.0,,,,4.0,,1.0,,,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Columbus Crew 2,2d6x2013shqu5q4m0pl8oi904,G. Di Noto,Defender,63,17.0,731.0,5.0,689.0,49.0,319.0,4.0,,935.0,11.0,4.0,,132.0,4.0,12.0,23.0,684.0,10.0,8.0,23.0,12.0,1.0,57.0,,46.0,10.0,8.0,1.0,34.0,199.0,672.0,,,31.0,2.0,42.0,557.0,12.0,19.0,11.0,,642.0,185.0,35.0,22.0,841.0,25.0,0.0,,,,17.0,,,,,,,23.0,,1.0,12.0,26.0,2.0,,,2.0,,,26.0,2.0,,,,4.0,,19.0,,5.0,11.0,3.0,28.0,,17.0,,,,10.0,,10.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
