root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Throw Ins to Own Player,Ground Duels,Aerial Duels won,Unsuccessful Passes Opposition Half,Attempts from Set Pieces,Aerial Duels,Blocks,Goals Conceded Outside Box,Duels,Shots On Target ( inc goals ),Index,Unsuccessful Passes Own Half,Total Tackles,Tackles Won,Total Losses Of Possession,Tackles Lost,Appearances,Starts,Times Tackled,Goals Conceded,Backward Passes,Interceptions,Unsuccessful Short Passes,Leftside Passes,Duels won,Ground Duels lost,Successful Dribbles,Rightside Passes,Total Passes,Successful Passes Opposition Half,Games Played,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels won,Duels lost,Unsuccessful Launches,Penalty Goals Conceded,Successful Long Passes,Touches,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Forward Passes,Total Shots,Successful Launches,Open Play Passes,Throw Ins to Opposition Player,Successful Open Play Passes,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Time Played,Unsuccessful Long Passes,Total Clearances,Successful Passes Own Half,Recoveries,Total Fouls Won,Winning Goal,Successful Crosses & Corners,Unsuccessful Dribbles,Total Fouls Conceded,Substitute On,Key Passes (Attempt Assists),Foul Attempted Tackle,Clearances Off the Line,Yellow Cards,Substitute Off,PutThrough/Blocked Distribution,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals from Outside Box,Successful Crosses open play,Goals,Successful Lay-offs,Left Foot Goals,Blocked Shots,Home Goals,Away Goals,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Unsuccessful Crosses open play,Saves Made,Penalties Faced,GK Successful Distribution,Saves made - parried,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Goal Kicks,Penalties Saved,Saves Made from Inside Box,Saves from Penalty,Drops,Corners Won,Goal Assists,Offsides,Unsuccessful lay-offs,Assists (Intentional),Straight Red Cards,Total Red Cards,Crosses not Claimed,Clean Sheets,Saves made - caught,Punches,Foul Won Penalty,Penalties Taken,Right Foot Goals,Goals from Inside Box,Penalty Goals,Successful Corners into Box,Second Goal Assists,Through balls,Handballs conceded,Headed Goals,Set Pieces Goals,Hit Woodwork,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Curaçao Under 17,Curaçao_Under_17,bvm1jgp1y4oip285u67ugam1g,D. Agustien,Defender,10,,14.0,,14.0,,1.0,,1.0,15.0,,10.0,6.0,5.0,,26.0,5.0,3.0,2.0,3.0,14.0,4.0,,16.0,4.0,8.0,6.0,,18.0,37.0,8.0,3.0,18.0,8.0,7.0,2.0,3.0,2.0,52.0,16.0,19.0,1.0,11.0,,,35.0,1.0,18.0,1.0,13.0,155.0,3.0,,10.0,5.0,3.0,0.0,,3.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Curaçao Under 17,Curaçao_Under_17,7y13dcpvhde1pkpbt3qktej9w,N. Calister,Defender,5,6.0,10.0,,2.0,,,,1.0,10.0,,10.0,2.0,4.0,2.0,11.0,2.0,2.0,1.0,1.0,7.0,,1.0,3.0,2.0,4.0,6.0,,3.0,14.0,5.0,2.0,10.0,4.0,6.0,,2.0,2.0,37.0,8.0,4.0,,9.0,,1.0,13.0,6.0,9.0,,6.0,65.0,1.0,5.0,5.0,4.0,,0.0,,1.0,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Curaçao Under 17,Curaçao_Under_17,3v76zqaq8ycztbzn9a1rn3fv8,I. Emelina,Goalkeeper,1,,1.0,1.0,6.0,,1.0,,2.0,2.0,,10.0,12.0,,,18.0,,3.0,3.0,,18.0,,,,18.0,1.0,1.0,,6.0,54.0,1.0,3.0,36.0,,1.0,2.0,5.0,10.0,83.0,26.0,18.0,,30.0,,1.0,13.0,,10.0,,16.0,255.0,18.0,4.0,35.0,12.0,1.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,14.0,5.0,34.0,5.0,12.0,,5.0,36.0,,9.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Curaçao Under 17,Curaçao_Under_17,d1vxla3ww5jcoh83fbqa5b0us,K. Hato,Midfielder,20,5.0,7.0,,6.0,,,,1.0,7.0,,10.0,1.0,2.0,2.0,13.0,,2.0,,1.0,2.0,2.0,,7.0,8.0,3.0,4.0,,,22.0,2.0,2.0,15.0,3.0,4.0,,1.0,,38.0,15.0,7.0,,12.0,,,22.0,3.0,15.0,,1.0,37.0,,,13.0,5.0,1.0,0.0,,1.0,2.0,2.0,,2.0,,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Curaçao Under 17,Curaçao_Under_17,bnd7qme0dhz9nvf7vq6wpt1jo,S. Hooi,Midfielder,6,,27.0,1.0,8.0,,2.0,3.0,2.0,29.0,,10.0,19.0,13.0,8.0,32.0,5.0,3.0,3.0,1.0,21.0,6.0,5.0,10.0,24.0,19.0,9.0,1.0,37.0,103.0,12.0,3.0,76.0,18.0,10.0,6.0,6.0,13.0,156.0,63.0,27.0,1.0,36.0,,2.0,91.0,,66.0,,19.0,270.0,17.0,15.0,64.0,19.0,4.0,0.0,,,5.0,,1.0,5.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Curaçao Under 17,Curaçao_Under_17,3784crgfjoyrw37vx653s915g,P. Hook,Midfielder,19,,13.0,8.0,9.0,,12.0,,1.0,25.0,,10.0,3.0,,,23.0,,3.0,1.0,8.0,13.0,20.0,1.0,12.0,4.0,9.0,12.0,,7.0,40.0,10.0,3.0,28.0,1.0,16.0,,4.0,2.0,58.0,26.0,12.0,4.0,9.0,,,28.0,,16.0,,12.0,166.0,,2.0,18.0,5.0,1.0,0.0,,1.0,4.0,2.0,,,,,1.0,4.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Curaçao Under 17,Curaçao_Under_17,4hl0bh4o8u399ixxrvjoijv2s,L. Inesia,Forward,8,,26.0,1.0,8.0,,1.0,1.0,2.0,27.0,1.0,10.0,7.0,11.0,7.0,24.0,4.0,3.0,3.0,4.0,17.0,7.0,3.0,11.0,11.0,14.0,13.0,1.0,8.0,44.0,9.0,3.0,29.0,13.0,13.0,2.0,5.0,2.0,84.0,27.0,15.0,,18.0,1.0,,44.0,,29.0,,15.0,242.0,4.0,9.0,20.0,11.0,1.0,0.0,,1.0,5.0,,1.0,4.0,,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,,0.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Curaçao Under 17,Curaçao_Under_17,47w5i3a1b2fw7ygv46o053oyc,D. Isabella,Midfielder,4,6.0,10.0,1.0,7.0,,2.0,,1.0,12.0,,10.0,7.0,4.0,2.0,15.0,2.0,2.0,2.0,,13.0,2.0,2.0,6.0,6.0,6.0,5.0,,9.0,45.0,8.0,2.0,31.0,5.0,6.0,5.0,2.0,3.0,71.0,28.0,14.0,1.0,28.0,,2.0,43.0,,29.0,,12.0,180.0,8.0,8.0,23.0,4.0,1.0,0.0,,,3.0,,,2.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Curaçao Under 17,Curaçao_Under_17,48cmfbpu7b96iwqo4swq5xo9g,Q. Jourdain,Goalkeeper,12,,1.0,,,,,,,1.0,,10.0,1.0,,,1.0,,1.0,,,3.0,,,,,,1.0,,,2.0,,1.0,1.0,,1.0,,1.0,1.0,4.0,,1.0,,2.0,,,,,,,3.0,15.0,1.0,,1.0,2.0,,0.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Curaçao Under 17,Curaçao_Under_17,9oz3s9ovfar037ztxq54nw7pw,D. Kleiboer,Defender,2,8.0,32.0,,13.0,,,2.0,1.0,32.0,,10.0,6.0,16.0,5.0,26.0,11.0,3.0,3.0,2.0,19.0,3.0,2.0,13.0,16.0,21.0,11.0,,1.0,51.0,14.0,3.0,34.0,21.0,11.0,1.0,5.0,1.0,100.0,33.0,17.0,,31.0,,,46.0,4.0,31.0,2.0,18.0,233.0,4.0,4.0,21.0,8.0,5.0,0.0,1.0,1.0,4.0,,1.0,4.0,1.0,,2.0,3.0,,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
