liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,Sporting Kansas City,2kcvwgrqcwgsisxo2lulusq1h,G. Kinda,Midfielder,10,23.0,172.0,36.0,435.0,3.0,21.0,496.0,18.0,1.0,6.0,9.0,101.0,102.0,24.0,,34.0,,7.0,189.0,127.0,160.0,5.0,1085.0,50.0,7.0,132.0,1.0,65.0,800.0,93.0,4.0,37.0,79.0,25.0,186.0,13.0,16.0,420.0,16.0,,316.0,24.0,513.0,87.0,8.0,13.0,19.0,,1.0,8.0,6.0,13.0,38.0,,95.0,4.0,12.0,401.0,2.0,11.0,58.0,,73.0,3.0,13.0,5.0,10.0,,,22.0,93.0,13.0,12.0,78.0,2.0,8.0,,12.0,7.0,,3.0,,,2.0,25.0,4.0,2.0,9.0,3.0,1.0,19.0,,1.0,,3.0,5.0,,5.0,4.0,,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,
USA_MLS,2023,Sporting Kansas City,46vr35g415omy60ahbiv40wk5,T. Leibold,Defender,14,18.0,104.0,19.0,460.0,53.0,23.0,517.0,19.0,2.0,10.0,14.0,76.0,25.0,18.0,,18.0,,3.0,117.0,189.0,90.0,21.0,958.0,19.0,13.0,210.0,,59.0,759.0,125.0,3.0,6.0,49.0,26.0,171.0,8.0,6.0,448.0,12.0,,280.0,18.0,531.0,45.0,9.0,16.0,13.0,2.0,1.0,13.0,4.0,12.0,12.0,2.0,96.0,7.0,14.0,442.0,2.0,10.0,50.0,1.0,45.0,1.0,12.0,2.0,7.0,,,16.0,55.0,14.0,10.0,71.0,0.0,9.0,,,,1.0,,,,,13.0,9.0,1.0,3.0,2.0,,8.0,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Sporting Kansas City,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,Goalkeeper,22,,2.0,,249.0,,1.0,224.0,,,1.0,,75.0,112.0,14.0,36.0,48.0,95.0,,102.0,233.0,1.0,,1191.0,,8.0,72.0,,8.0,457.0,,1.0,,1.0,,166.0,1.0,,183.0,19.0,1.0,16.0,14.0,350.0,,,,20.0,19.0,8.0,1.0,,,,,56.0,,1.0,201.0,2.0,13.0,75.0,,1.0,1.0,93.0,,,,82.0,,1.0,26.0,,101.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,17.0,4.0,39.0,11.0,,2.0,,5.0,4.0,,,,,,,,,,
USA_MLS,2023,Sporting Kansas City,33skk40ltk8q7rev7b81ygbmd,T. Melia,Goalkeeper,29,2.0,6.0,,336.0,,1.0,284.0,,,1.0,,157.0,146.0,20.0,63.0,92.0,159.0,,196.0,278.0,5.0,,1779.0,,11.0,80.0,,5.0,677.0,,2.0,2.0,2.0,,302.0,,,202.0,24.0,4.0,58.0,20.0,528.0,3.0,,,27.0,61.0,13.0,,,2.0,,,22.0,,1.0,244.0,3.0,20.0,128.0,,2.0,3.0,187.0,,1.0,2.0,150.0,,4.0,35.0,,192.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,20.0,2.0,53.0,22.0,,5.0,1.0,6.0,2.0,,,,,1.0,,,,2.0,2.0
USA_MLS,2023,Sporting Kansas City,5qq4iy1v4yt2euqcsfffmsvl5,L. Ndenbe,Defender,18,22.0,147.0,39.0,909.0,149.0,48.0,1014.0,39.0,5.0,6.0,20.0,123.0,41.0,24.0,,30.0,,6.0,237.0,383.0,129.0,24.0,1808.0,23.0,27.0,370.0,,104.0,1481.0,252.0,3.0,25.0,74.0,26.0,373.0,3.0,10.0,888.0,27.0,3.0,538.0,24.0,1036.0,67.0,11.0,16.0,29.0,10.0,1.0,13.0,12.0,15.0,26.0,26.0,37.0,10.0,18.0,879.0,2.0,21.0,118.0,2.0,62.0,2.0,23.0,4.0,6.0,2.0,,11.0,73.0,43.0,10.0,127.0,0.0,12.0,,,,1.0,1.0,,,2.0,16.0,12.0,,4.0,1.0,,13.0,,,,1.0,1.0,,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2023,Sporting Kansas City,44kah50v5w1on1mhbostzfrze,K. Pierre,Defender,24,,2.0,,6.0,,,6.0,,,,,,,1.0,,,,,,2.0,2.0,,5.0,,,1.0,,,8.0,3.0,,2.0,,,2.0,1.0,,6.0,,,4.0,1.0,6.0,2.0,,,,,,,,,,,10.0,,,6.0,,,,,,,,,,,,,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Sporting Kansas City,936lj4sgmt36ovtu791nd7ys5,A. Pulido,Forward,9,12.0,297.0,6.0,728.0,2.0,37.0,803.0,5.0,10.0,30.0,48.0,109.0,222.0,32.0,,29.0,,17.0,345.0,260.0,209.0,4.0,2567.0,138.0,13.0,230.0,3.0,137.0,1314.0,292.0,3.0,39.0,179.0,17.0,130.0,2.0,48.0,657.0,35.0,3.0,471.0,32.0,874.0,88.0,19.0,8.0,37.0,1.0,,6.0,58.0,5.0,103.0,1.0,71.0,24.0,88.0,699.0,4.0,30.0,80.0,3.0,121.0,2.0,9.0,13.0,16.0,,,32.0,118.0,43.0,9.0,146.0,3.0,3.0,3.0,1.0,1.0,2.0,12.0,,,1.0,34.0,3.0,2.0,31.0,1.0,,51.0,,3.0,4.0,14.0,4.0,1.0,22.0,14.0,,8.0,,6.0,8.0,,2.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Sporting Kansas City,682h3bzmosnq6lovf1ioivluy,J. Pulskamp,Goalkeeper,1,,2.0,,71.0,,,58.0,,,1.0,,21.0,29.0,5.0,6.0,21.0,45.0,,30.0,58.0,1.0,,450.0,,6.0,16.0,,1.0,146.0,,,,,1.0,56.0,,,39.0,7.0,2.0,13.0,5.0,101.0,1.0,,,7.0,14.0,4.0,,,,,,36.0,,1.0,50.0,,5.0,30.0,,,,29.0,,,,30.0,,2.0,9.0,1.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,1.0,13.0,4.0,,,1.0,1.0,3.0,,,,,,,1.0,,,
USA_MLS,2023,Sporting Kansas City,2j676nd4cjhwzxx6y30vw4frp,N. Radoja,Midfielder,6,23.0,178.0,1.0,1011.0,1.0,32.0,1086.0,1.0,,16.0,26.0,74.0,328.0,29.0,,137.0,,7.0,153.0,502.0,143.0,34.0,2077.0,14.0,8.0,367.0,4.0,80.0,1369.0,135.0,4.0,24.0,73.0,41.0,297.0,4.0,8.0,971.0,26.0,,509.0,29.0,1127.0,89.0,3.0,27.0,28.0,15.0,2.0,14.0,19.0,14.0,12.0,,47.0,17.0,35.0,874.0,2.0,25.0,168.0,4.0,54.0,2.0,36.0,2.0,11.0,1.0,,19.0,105.0,43.0,14.0,116.0,0.0,,,,,,,,,,24.0,,1.0,1.0,1.0,,5.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Sporting Kansas City,4cfvnypovkt900sfxmdhvxtec,C. Rindov,Defender,28,,,,6.0,,,9.0,,,,,2.0,,1.0,,,,,3.0,5.0,,,4.0,,,3.0,,2.0,10.0,1.0,,,,,5.0,1.0,,6.0,,,1.0,1.0,9.0,,,,,,,,,,,,10.0,,,6.0,,,2.0,1.0,,,1.0,,,,,,,1.0,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Sporting Kansas City,5b84u9j65yoptelzov3nykudx,D. Rosero,Defender,5,29.0,243.0,,1372.0,,21.0,1501.0,,,81.0,19.0,96.0,614.0,30.0,,116.0,,12.0,182.0,1065.0,115.0,36.0,2619.0,30.0,117.0,348.0,,89.0,1885.0,87.0,9.0,21.0,98.0,31.0,488.0,,20.0,1338.0,38.0,6.0,307.0,30.0,1537.0,64.0,1.0,15.0,40.0,28.0,18.0,13.0,47.0,18.0,4.0,,52.0,9.0,128.0,1256.0,4.0,30.0,170.0,25.0,51.0,2.0,76.0,3.0,4.0,,,4.0,145.0,69.0,16.0,165.0,1.0,,,,,,,,,,14.0,,,8.0,,,3.0,,,,2.0,,,,2.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2023,Sporting Kansas City,ekh0noa7dbkv89m4gcd3billh,J. Russell,Forward,7,18.0,250.0,75.0,513.0,11.0,47.0,653.0,26.0,4.0,27.0,18.0,203.0,252.0,28.0,,41.0,,15.0,348.0,177.0,198.0,22.0,1968.0,121.0,21.0,56.0,,125.0,1159.0,174.0,1.0,47.0,119.0,16.0,191.0,4.0,34.0,498.0,26.0,2.0,360.0,28.0,673.0,104.0,32.0,8.0,28.0,10.0,2.0,24.0,25.0,8.0,64.0,,88.0,9.0,52.0,472.0,4.0,24.0,81.0,3.0,94.0,2.0,35.0,12.0,15.0,,,28.0,131.0,32.0,8.0,160.0,0.0,24.0,1.0,52.0,33.0,2.0,2.0,,,4.0,42.0,8.0,1.0,19.0,3.0,14.0,46.0,1.0,,1.0,8.0,3.0,2.0,18.0,8.0,,9.0,,5.0,3.0,6.0,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS,2023,Sporting Kansas City,b7uk3tp9v4j1tdtyjont2yaqx,D. Sallói,Forward,10,26.0,295.0,105.0,858.0,7.0,58.0,1042.0,60.0,7.0,21.0,35.0,283.0,108.0,38.0,,34.0,,24.0,500.0,183.0,242.0,18.0,3235.0,199.0,17.0,413.0,,196.0,1726.0,323.0,5.0,39.0,164.0,20.0,232.0,1.0,66.0,824.0,48.0,6.0,729.0,38.0,1076.0,110.0,41.0,17.0,52.0,10.0,,24.0,32.0,13.0,95.0,2.0,61.0,16.0,53.0,824.0,5.0,37.0,115.0,5.0,132.0,4.0,22.0,23.0,9.0,,,59.0,131.0,40.0,3.0,218.0,4.0,54.0,,88.0,40.0,1.0,7.0,,,3.0,51.0,30.0,3.0,42.0,6.0,23.0,51.0,,2.0,,8.0,8.0,,25.0,9.0,,7.0,1.0,6.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Sporting Kansas City,6p31nnhcwtu63z6p92tt6l3vt,K. Shelton,Forward,11,20.0,143.0,14.0,240.0,9.0,27.0,302.0,14.0,4.0,28.0,17.0,54.0,107.0,26.0,,6.0,,2.0,144.0,82.0,95.0,17.0,921.0,26.0,10.0,33.0,1.0,59.0,510.0,77.0,2.0,15.0,72.0,10.0,86.0,18.0,6.0,239.0,18.0,,160.0,26.0,303.0,43.0,3.0,6.0,18.0,2.0,,7.0,20.0,9.0,30.0,2.0,20.0,12.0,48.0,234.0,1.0,8.0,49.0,,52.0,,4.0,1.0,4.0,,,11.0,71.0,23.0,4.0,63.0,0.0,2.0,,,,,1.0,,,,18.0,2.0,,4.0,,,12.0,,,,1.0,1.0,,5.0,1.0,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Sporting Kansas City,bsam14hhfnimjei73c7e8n45x,B. Sweat,Defender,2,9.0,57.0,20.0,265.0,51.0,18.0,328.0,20.0,3.0,10.0,3.0,65.0,15.0,15.0,,16.0,,2.0,119.0,129.0,42.0,9.0,640.0,5.0,19.0,100.0,,46.0,500.0,59.0,,1.0,31.0,7.0,163.0,8.0,2.0,258.0,9.0,1.0,137.0,15.0,337.0,16.0,2.0,7.0,10.0,11.0,1.0,6.0,5.0,5.0,10.0,8.0,14.0,2.0,15.0,249.0,,7.0,37.0,,26.0,1.0,26.0,1.0,4.0,,,4.0,26.0,27.0,,72.0,0.0,1.0,,,,,,,,2.0,8.0,1.0,,,,,6.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Sporting Kansas City,8azoo2y8vawzd90sh1cqwz9w5,E. Thommy,Midfielder,26,30.0,322.0,100.0,1137.0,11.0,87.0,1252.0,63.0,3.0,11.0,49.0,225.0,306.0,38.0,,80.0,,24.0,404.0,420.0,298.0,25.0,2733.0,103.0,12.0,377.0,4.0,134.0,1965.0,341.0,7.0,60.0,152.0,47.0,270.0,5.0,52.0,1098.0,40.0,4.0,751.0,38.0,1294.0,159.0,27.0,30.0,42.0,1.0,1.0,38.0,13.0,15.0,84.0,1.0,53.0,20.0,24.0,1057.0,4.0,33.0,143.0,6.0,139.0,2.0,23.0,31.0,23.0,,,41.0,170.0,32.0,17.0,157.0,0.0,34.0,,51.0,19.0,1.0,4.0,1.0,,5.0,53.0,9.0,6.0,28.0,4.0,21.0,38.0,,1.0,1.0,2.0,5.0,11.0,26.0,5.0,,4.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Sporting Kansas City,f1w7g457si4dgxw85mfy1aulm,M. Tzionis,Forward,77,11.0,126.0,11.0,213.0,2.0,16.0,254.0,9.0,2.0,3.0,12.0,45.0,72.0,21.0,,4.0,,9.0,112.0,47.0,113.0,3.0,712.0,22.0,4.0,31.0,,34.0,437.0,85.0,,19.0,64.0,21.0,67.0,15.0,12.0,212.0,8.0,,168.0,21.0,255.0,59.0,4.0,11.0,10.0,3.0,,10.0,10.0,6.0,30.0,1.0,86.0,5.0,13.0,209.0,,6.0,31.0,2.0,54.0,2.0,8.0,4.0,3.0,,,2.0,62.0,8.0,10.0,42.0,0.0,2.0,,3.0,1.0,1.0,,,,,19.0,1.0,,3.0,,1.0,19.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Sporting Kansas City,dai6dbant5z9cra7k7x9u8lt6,R. Voloder,Defender,4,9.0,104.0,7.0,527.0,34.0,14.0,622.0,7.0,,19.0,29.0,74.0,150.0,14.0,,38.0,,1.0,137.0,353.0,67.0,21.0,1028.0,7.0,33.0,211.0,,60.0,825.0,74.0,2.0,10.0,46.0,18.0,196.0,3.0,1.0,519.0,15.0,3.0,174.0,14.0,631.0,39.0,1.0,5.0,17.0,20.0,3.0,8.0,18.0,7.0,10.0,9.0,35.0,18.0,37.0,489.0,2.0,11.0,55.0,5.0,28.0,2.0,44.0,1.0,1.0,1.0,,,58.0,37.0,13.0,104.0,0.0,,,,,,,,,,11.0,,1.0,,,,6.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Sporting Kansas City,6ved9qz0sjx0iex5ij5c7nx1,R. Walter,Midfielder,54,25.0,220.0,18.0,1408.0,11.0,35.0,1512.0,15.0,,33.0,37.0,109.0,549.0,37.0,,121.0,,11.0,223.0,636.0,166.0,39.0,3068.0,22.0,34.0,400.0,2.0,100.0,1893.0,253.0,2.0,16.0,116.0,34.0,345.0,4.0,20.0,1373.0,48.0,7.0,778.0,37.0,1547.0,71.0,9.0,26.0,52.0,21.0,5.0,15.0,21.0,16.0,33.0,2.0,48.0,16.0,54.0,1287.0,5.0,33.0,246.0,8.0,95.0,4.0,39.0,7.0,4.0,,,16.0,104.0,48.0,8.0,139.0,3.0,6.0,,1.0,1.0,1.0,2.0,,,,21.0,6.0,2.0,9.0,1.0,,9.0,,,,2.0,2.0,,2.0,3.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
