liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,Las Vegas Lights FC,i5wj5hcg2r9934e7gauxtgmi,I. Almaguer,Midfielder,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Las Vegas Lights FC,dsn9vjjy6irj5xr0gbomracix,C. Bromstedt,Midfielder,23,61.0,1.0,4.0,2.0,,2.0,1.0,1.0,,27.0,2.0,,2.0,,1.0,2.0,4.0,2.0,44.0,12.0,,10.0,1.0,2.0,4.0,,25.0,29.0,1.0,1.0,2.0,2.0,,2.0,,10.0,6.0,14.0,1.0,3.0,4.0,15.0,1.0,5.0,1.0,1.0,1.0,24.0,1.0,25.0,7.0,,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Las Vegas Lights FC,7g3h4v00wfqyrkd11oe3x012i,C. Carter,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Las Vegas Lights FC,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,Midfielder,15,13.0,1.0,3.0,,,2.0,,,1.0,15.0,,1.0,,1.0,,1.0,1.0,,19.0,6.0,,6.0,1.0,1.0,1.0,,12.0,16.0,,,1.0,,,3.0,,10.0,1.0,3.0,,,1.0,7.0,,,,,,13.0,6.0,13.0,5.0,,0.0,1.0,0.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Las Vegas Lights FC,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,Midfielder,20,28.0,1.0,2.0,3.0,,1.0,2.0,,,32.0,,2.0,,,2.0,1.0,2.0,3.0,39.0,11.0,,19.0,1.0,2.0,3.0,,30.0,34.0,2.0,,6.0,,,2.0,,10.0,5.0,10.0,,,5.0,13.0,,,1.0,2.0,2.0,31.0,7.0,32.0,3.0,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Las Vegas Lights FC,3kuft9ocsrjgrzf3tb4rmvip6,B. El-mesmari,Forward,7,77.0,1.0,5.0,2.0,,7.0,3.0,,3.0,28.0,,,,2.0,3.0,,3.0,2.0,37.0,6.0,,18.0,1.0,3.0,4.0,2.0,23.0,28.0,1.0,1.0,5.0,,,5.0,,10.0,5.0,4.0,1.0,,5.0,5.0,1.0,,,,,23.0,13.0,23.0,9.0,,0.0,0.0,0.0,1.0,2.0,2.0,,,2.0,,,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Las Vegas Lights FC,dzo2odov052991qseshgfruju,D. Iskenderian,Forward,14,90.0,1.0,4.0,2.0,,4.0,3.0,,1.0,21.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,2.0,41.0,8.0,1.0,14.0,1.0,4.0,4.0,,19.0,24.0,2.0,,10.0,1.0,,3.0,,10.0,7.0,4.0,,1.0,6.0,7.0,1.0,1.0,1.0,,,17.0,2.0,20.0,11.0,,0.0,0.0,0.0,,3.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Las Vegas Lights FC,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,Midfielder,17,71.0,1.0,4.0,4.0,2.0,4.0,2.0,,,33.0,1.0,,1.0,2.0,2.0,,6.0,4.0,43.0,11.0,,19.0,1.0,5.0,4.0,,30.0,34.0,1.0,2.0,7.0,1.0,,3.0,,10.0,10.0,7.0,,,9.0,11.0,1.0,,,2.0,1.0,29.0,9.0,30.0,7.0,,0.0,0.0,0.0,1.0,2.0,,1.0,,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Las Vegas Lights FC,5wh6uwpitd38kicoappcfl0id,D. Keinan,Defender,42,90.0,1.0,6.0,3.0,,3.0,3.0,1.0,,49.0,1.0,4.0,3.0,,3.0,3.0,3.0,5.0,62.0,19.0,,12.0,1.0,2.0,3.0,,40.0,50.0,1.0,2.0,3.0,,2.0,6.0,,10.0,8.0,15.0,2.0,1.0,5.0,32.0,1.0,2.0,4.0,2.0,2.0,43.0,13.0,44.0,6.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Las Vegas Lights FC,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,Defender,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
