root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guatemala,Guatemala,87n9n1ci6e31j5cnla90f5w4p,P. Altán,Midfielder,0,4.0,,1.0,5.0,9.0,9.0,2.0,3.0,10.0,31.0,61.0,5.0,16.0,10.0,5.0,4.0,14.0,10.0,21.0,8.0,8.0,17.0,25.0,8.0,6.0,102.0,6.0,30.0,,4.0,7.0,23.0,24.0,1.0,,3.0,0.0,7.0,,,,2.0,,,,,1.0,2.0,,,1.0,,1.0,,2.0,3.0,1.0,,1.0,,1.0,,1.0,4.0,4.0,1.0,2.0,,1.0,1.0,2.0,,1.0,,3.0,6.0,2.0,1.0,5.0,2.0,,1.0,,,,1.0,,,,,,2.0,,2.0,1.0,,1.0,1.0,,,,1.0,0.0,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guatemala,Guatemala,suissk0a0wxk7egdz2ie2d3p,J. Aparicio,Midfielder,0,4.0,5.0,2.0,5.0,10.0,6.0,6.0,3.0,13.0,138.0,172.0,25.0,18.0,10.0,21.0,4.0,40.0,33.0,53.0,14.0,48.0,24.0,108.0,55.0,30.0,261.0,18.0,135.0,3.0,5.0,12.0,95.0,105.0,1.0,,1.0,0.0,39.0,,,,11.0,,,,,5.0,13.0,,,3.0,10.0,2.0,6.0,2.0,2.0,6.0,,1.0,4.0,,,1.0,4.0,,,,,,2.0,2.0,,,2.0,,1.0,3.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guatemala,Guatemala,4izv3gaooz4fba3m4cds7ra0a,J. Ardón,Midfielder,0,4.0,5.0,4.0,11.0,18.0,14.0,7.0,4.0,18.0,91.0,175.0,27.0,25.0,10.0,32.0,4.0,59.0,2.0,28.0,14.0,56.0,32.0,52.0,26.0,39.0,315.0,10.0,91.0,3.0,8.0,11.0,46.0,52.0,1.0,2.0,2.0,0.0,23.0,,,,13.0,,,,,12.0,6.0,,,8.0,12.0,3.0,4.0,4.0,,7.0,2.0,24.0,4.0,3.0,4.0,1.0,5.0,2.0,1.0,,,,6.0,3.0,,,5.0,,4.0,2.0,2.0,4.0,3.0,,1.0,4.0,1.0,,2.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guatemala,Guatemala,c39ttfkgkfwwix1krbr2yf5qt,R. Betancourth,Forward,0,2.0,1.0,,,1.0,1.0,2.0,,3.0,15.0,25.0,4.0,2.0,10.0,6.0,2.0,10.0,5.0,6.0,2.0,3.0,3.0,11.0,5.0,4.0,36.0,3.0,15.0,,,1.0,9.0,11.0,,,1.0,0.0,4.0,,,,,,,,,,2.0,,,,1.0,1.0,1.0,,2.0,1.0,,1.0,,,,,1.0,,,,,,2.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guatemala,Guatemala,6mprdiwpfxi6c3jqc4k8rbjhm,Ó. Castellanos,Defender,0,4.0,5.0,4.0,10.0,16.0,12.0,7.0,5.0,24.0,159.0,207.0,18.0,25.0,10.0,24.0,4.0,34.0,39.0,56.0,16.0,51.0,32.0,137.0,84.0,22.0,359.0,23.0,147.0,3.0,9.0,13.0,132.0,128.0,1.0,4.0,3.0,0.0,46.0,,,,7.0,,,,,4.0,5.0,,,4.0,2.0,3.0,2.0,4.0,,7.0,1.0,,4.0,1.0,,4.0,2.0,3.0,,2.0,,,9.0,2.0,,8.0,1.0,11.0,6.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guatemala,Guatemala,6arhlk3kabe5msgda7zo2pql1,A. Galindo,Midfielder,0,3.0,3.0,3.0,5.0,14.0,11.0,3.0,5.0,6.0,47.0,83.0,9.0,22.0,10.0,13.0,3.0,27.0,10.0,27.0,14.0,20.0,28.0,35.0,8.0,12.0,207.0,8.0,46.0,2.0,4.0,11.0,32.0,34.0,3.0,1.0,4.0,0.0,9.0,,,,1.0,,,,,3.0,3.0,,,,3.0,3.0,3.0,3.0,,6.0,,2.0,3.0,1.0,,,6.0,,2.0,,1.0,,2.0,,,,2.0,,3.0,2.0,,3.0,,2.0,,,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guatemala,Guatemala,corksuxe4qz1azyla3yndnkve,E. García,Midfielder,0,3.0,,,1.0,6.0,4.0,1.0,1.0,2.0,20.0,42.0,4.0,7.0,10.0,11.0,3.0,17.0,1.0,12.0,4.0,5.0,10.0,15.0,4.0,5.0,64.0,3.0,19.0,,,3.0,15.0,14.0,,,2.0,0.0,11.0,,,,,,,,,1.0,,,,1.0,2.0,1.0,,,3.0,3.0,,1.0,2.0,1.0,,,2.0,1.0,1.0,,,1.0,6.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,4.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guatemala,Guatemala,8xm5il40sgac4e3lmqm64x8et,G. Gordillo,Defender,0,1.0,,1.0,,,,1.0,1.0,4.0,31.0,35.0,5.0,1.0,10.0,5.0,1.0,9.0,1.0,4.0,1.0,15.0,1.0,22.0,18.0,9.0,45.0,3.0,29.0,,,1.0,21.0,20.0,1.0,2.0,,0.0,12.0,,,,4.0,,,,,4.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guatemala,Guatemala,aggjh662fgl2me6slzt0ll8t1,N. Hagen,Goalkeeper,0,4.0,5.0,4.0,,5.0,2.0,7.0,,43.0,151.0,211.0,,2.0,10.0,18.0,4.0,25.0,52.0,15.0,,58.0,5.0,127.0,112.0,24.0,360.0,,100.0,3.0,,,103.0,85.0,,,2.0,0.0,41.0,16.0,11.0,57.0,6.0,3.0,4.0,3.0,35.0,24.0,24.0,5.0,4.0,11.0,1.0,,1.0,,,3.0,5.0,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,12.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,7.0,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Guatemala,Guatemala,8wcmpf86y69lxbo2woyttgset,C. Jiménez,Defender,0,1.0,1.0,,,1.0,1.0,1.0,,,7.0,10.0,,1.0,10.0,,1.0,,2.0,4.0,,5.0,1.0,7.0,3.0,,11.0,,7.0,,,,7.0,7.0,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
