root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Shots,Total Losses Of Possession,Index,Total Fouls Conceded,Substitute Off,Yellow Cards,Games Played,Foul Attempted Tackle,Successful Passes Own Half,PutThrough/Blocked Distribution Won,Total Tackles,Shots Off Target (inc woodwork),Ground Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Successful Open Play Passes,Substitute On,Unsuccessful Passes Opposition Half,Forward Passes,Penalty Goals Conceded,Tackles Won,Successful Short Passes,Touches,Successful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution,Duels,Recoveries,Backward Passes,Time Played,Duels won,Times Tackled,Unsuccessful Passes Own Half,Ground Duels,Open Play Passes,Goals Conceded,Starts,Leftside Passes,Unsuccessful Dribbles,Unsuccessful Short Passes,Appearances,Shots On Target ( inc goals ),Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Corners Won,Aerial Duels won,Aerial Duels,Rightside Passes,Duels lost,Key Passes (Attempt Assists),Home Goals,Away Goals,Winning Goal,Successful Long Passes,Total Fouls Won,Foul Won Penalty,Tackles Lost,Assists (Intentional),Successful Crosses & Corners,Total Clearances,Successful Dribbles,Hit Woodwork,Offsides,Goals from Inside Box,Goal Assists,Goals,Interceptions,Unsuccessful Crosses open play,Successful Lay-offs,Successful Crosses open play,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Throw Ins to Own Player,Blocked Shots,Unsuccessful Launches,Punches,Penalties Saved,Successful Launches,Catches,Saves Made,Saves from Penalty,Clean Sheets,Penalties Faced,Saves Made from Outside Box,GK Unsuccessful Distribution,GK Successful Distribution,Saves Made from Inside Box,Saves made - parried,Through balls,Corners Taken (incl short corners),Blocks,Set Pieces Goals,Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Penalty Goals,Unsuccessful lay-offs,Penalties Taken,Handballs conceded,Left Foot Goals,Headed Goals,Goalkeeper Smother,Total Red Cards,Straight Red Cards,Goals Conceded Outside Box,Fifty Fifty,Successful Fifty Fifty,Drops,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Saves made - caught,Last Man Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Suriname,Suriname,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,Goalkeeper,1,,24.0,10.0,,,,3.0,,52.0,,,,,24.0,,37.0,,14.0,49.0,,,41.0,104.0,5.0,,,,19.0,,270.0,,,10.0,,55.0,5.0,3.0,19.0,,,3.0,,81.0,57.0,3.0,24.0,,,,,13.0,,,0.0,0.0,0.0,16.0,,,,,,1.0,,,,,,,,,,,,,,,,20.0,,,4.0,1.0,7.0,,,,4.0,4.0,28.0,3.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Suriname,Suriname,abk9geafxglsmnu9qhra8x1at,R. Haps,Defender,5,3.0,33.0,10.0,5.0,,1.0,3.0,3.0,59.0,4.0,3.0,,11.0,5.0,2.0,115.0,,15.0,53.0,,3.0,105.0,211.0,60.0,11.0,6.0,24.0,16.0,21.0,270.0,11.0,5.0,4.0,22.0,132.0,5.0,3.0,7.0,3.0,12.0,3.0,3.0,135.0,118.0,3.0,17.0,2.0,1.0,,2.0,54.0,13.0,5.0,0.0,0.0,0.0,13.0,6.0,,,,1.0,5.0,2.0,1.0,,,,,7.0,2.0,,1.0,2.0,,3.0,19.0,1.0,3.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Suriname,Suriname,1vf4soayvwhb4qggpbs4xpe51,N. Hasselbaink,Forward,9,1.0,12.0,10.0,2.0,,,3.0,1.0,3.0,,,,5.0,,6.0,12.0,3.0,6.0,3.0,,,11.0,32.0,9.0,3.0,2.0,8.0,1.0,,78.0,3.0,2.0,,8.0,17.0,,,1.0,2.0,5.0,3.0,1.0,17.0,12.0,,5.0,,3.0,,,13.0,5.0,2.0,1.0,0.0,1.0,1.0,1.0,,,,,,2.0,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Suriname,Suriname,b1o6ctqy1mhjg4iiec8aedat,F. Jozefzoon,Forward,7,1.0,15.0,10.0,2.0,2.0,,2.0,1.0,12.0,1.0,,1.0,5.0,,3.0,25.0,,6.0,2.0,,,27.0,51.0,16.0,4.0,1.0,10.0,3.0,15.0,142.0,4.0,3.0,3.0,9.0,30.0,4.0,2.0,14.0,,5.0,2.0,,32.0,27.0,2.0,5.0,1.0,1.0,,1.0,1.0,6.0,,0.0,0.0,0.0,,1.0,,,,1.0,,3.0,,,,,,,3.0,,,4.0,,,,1.0,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Suriname,Suriname,6anvl82jyio52wo87cbxdp4np,S. Klaiber,Defender,3,1.0,21.0,10.0,4.0,3.0,1.0,3.0,3.0,41.0,1.0,7.0,1.0,8.0,4.0,3.0,69.0,,14.0,26.0,,3.0,69.0,113.0,29.0,8.0,3.0,23.0,7.0,16.0,182.0,10.0,1.0,3.0,16.0,82.0,5.0,3.0,33.0,1.0,9.0,3.0,,83.0,70.0,3.0,13.0,5.0,,2.0,7.0,8.0,13.0,3.0,0.0,0.0,0.0,1.0,1.0,,4.0,,,1.0,,,,,,,1.0,4.0,,,4.0,,2.0,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Suriname,Suriname,aakvzzodeulk4gshmdrrsl51x,C. Kohinor,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Suriname,Suriname,62qaikyhyz2incznifhj1k251,R. Koolwijk,Midfielder,6,2.0,12.0,10.0,1.0,1.0,1.0,3.0,,41.0,,5.0,1.0,6.0,,,72.0,2.0,8.0,13.0,,1.0,70.0,99.0,36.0,6.0,2.0,13.0,7.0,19.0,111.0,7.0,2.0,1.0,12.0,79.0,1.0,1.0,17.0,,7.0,3.0,1.0,83.0,76.0,1.0,7.0,,1.0,1.0,1.0,34.0,6.0,3.0,0.0,0.0,0.0,6.0,1.0,,4.0,,1.0,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Suriname,Suriname,bj5pc70owet6hnvsycv3jt5yi,I. Kort,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Suriname,Suriname,7dwqdyf6cbb8iw4fsh0lo75qt,K. Leerdam,Defender,18,2.0,18.0,10.0,4.0,,1.0,3.0,3.0,59.0,1.0,5.0,2.0,5.0,2.0,4.0,105.0,,13.0,42.0,,4.0,98.0,149.0,48.0,6.0,2.0,30.0,7.0,14.0,270.0,17.0,,2.0,11.0,120.0,5.0,3.0,28.0,,13.0,3.0,,122.0,107.0,3.0,15.0,8.0,,11.0,19.0,38.0,13.0,2.0,0.0,0.0,0.0,9.0,1.0,,1.0,,,4.0,,,,,,,3.0,,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Suriname,Suriname,devvpv4u2vs2cofnwp4678mvp,D. Malone,Midfielder,4,1.0,6.0,10.0,3.0,,,3.0,1.0,115.0,2.0,4.0,1.0,5.0,2.0,1.0,139.0,,2.0,53.0,,4.0,140.0,177.0,29.0,8.0,3.0,17.0,21.0,13.0,270.0,12.0,,4.0,13.0,145.0,5.0,3.0,54.0,,4.0,3.0,,150.0,144.0,3.0,6.0,,,4.0,4.0,30.0,5.0,,0.0,0.0,0.0,4.0,3.0,,,,,6.0,1.0,,,,,,5.0,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Suriname,Suriname,a8bnv85md62w1akhqrifgk5hx,A. Nibte,Defender,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Suriname,Suriname,c3amzc6i5dtwdgv9sd3w4e7oq,A. Verwey,Forward,10,,,10.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,8.0,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Suriname,Suriname,1fhp1665yo7bqgbm8vha0ahux,G. Vlijter,Forward,20,4.0,20.0,10.0,1.0,2.0,,3.0,1.0,15.0,,1.0,2.0,4.0,,10.0,23.0,,10.0,7.0,,,29.0,61.0,15.0,2.0,,17.0,3.0,12.0,236.0,6.0,3.0,2.0,6.0,34.0,5.0,3.0,17.0,,12.0,3.0,2.0,42.0,30.0,3.0,12.0,7.0,,4.0,11.0,6.0,11.0,3.0,2.0,0.0,0.0,1.0,,,1.0,,,,1.0,,,2.0,,2.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,
