liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,Barbados Under 17,2o9pp9epsnlu92v5wkrpg8ftg,E. Haynes,Defender,19,7.0,,,8.0,1.0,1.0,,8.0,,8.0,2.0,52.0,3.0,3.0,8.0,180.0,32.0,3.0,6.0,4.0,2.0,1.0,,21.0,2.0,37.0,,10.0,,,4.0,7.0,1.0,2.0,,2.0,10.0,41.0,77.0,2.0,3.0,17.0,6.0,48.0,44.0,0.0,1.0,,,,5.0,,,12.0,,4.0,,14.0,,,,,,,,,,,7.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Barbados Under 17,92aius1oy3vmgwpmqfp0fnx1w,J. Hutchinson,Defender,20,11.0,2.0,,1.0,3.0,13.0,2.0,5.0,1.0,7.0,3.0,49.0,2.0,4.0,3.0,100.0,19.0,4.0,1.0,7.0,2.0,4.0,2.0,1.0,1.0,40.0,1.0,12.0,1.0,4.0,7.0,11.0,1.0,1.0,,4.0,10.0,41.0,83.0,2.0,4.0,22.0,1.0,48.0,42.0,0.0,1.0,,,,2.0,,5.0,24.0,1.0,,,21.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Barbados Under 17,p2oy45ydbot5d345ri85apsk,J. Johnson,Forward,7,16.0,1.0,2.0,1.0,,,,7.0,1.0,9.0,1.0,38.0,1.0,3.0,5.0,182.0,16.0,8.0,10.0,8.0,3.0,,2.0,4.0,2.0,27.0,2.0,20.0,,4.0,8.0,16.0,2.0,6.0,1.0,6.0,10.0,20.0,65.0,3.0,8.0,11.0,12.0,28.0,29.0,0.0,4.0,,,,2.0,,15.0,13.0,2.0,,,8.0,,2.0,,4.0,,,,,,,2.0,,,,,,,,,,1.0,1.0,4.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Barbados Under 17,7m32nl3zxogbf0e2wxpkicefo,K. Lashley,Goalkeeper,1,,,,2.0,,,,2.0,,2.0,,17.0,,,2.0,90.0,15.0,,,,1.0,,,3.0,1.0,14.0,,3.0,,,,,,,,17.0,10.0,10.0,31.0,1.0,,9.0,,10.0,15.0,0.0,,,,,,,,,,,,5.0,,,,,,,,,,14.0,1.0,,1.0,,3.0,7.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Barbados Under 17,ct3qtqzjmxjc67upjstlj0s9g,A. Manning,Midfielder,17,24.0,1.0,,1.0,4.0,,,14.0,1.0,12.0,1.0,84.0,,3.0,1.0,206.0,23.0,13.0,5.0,11.0,3.0,7.0,3.0,22.0,2.0,67.0,2.0,36.0,1.0,11.0,11.0,24.0,2.0,9.0,2.0,20.0,10.0,71.0,129.0,3.0,13.0,25.0,5.0,83.0,72.0,0.0,7.0,,2.0,,2.0,,22.0,49.0,5.0,,,15.0,1.0,8.0,,,,,,,,,5.0,,,,,,,,,,3.0,,,5.0,,,,,1.0,,2.0,,3.0,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_U17,2025,Barbados Under 17,1ue72vlhbni2eoz0grmjt5yc4,J. McFarlane,Defender,14,24.0,2.0,2.0,8.0,,19.0,3.0,10.0,,16.0,5.0,72.0,2.0,12.0,4.0,270.0,37.0,7.0,13.0,16.0,3.0,1.0,7.0,3.0,3.0,50.0,3.0,23.0,2.0,12.0,16.0,23.0,7.0,2.0,,14.0,10.0,56.0,130.0,3.0,8.0,34.0,15.0,72.0,56.0,0.0,2.0,1.0,,,2.0,1.0,6.0,19.0,1.0,1.0,,29.0,,,,,,,,,,,6.0,,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Barbados Under 17,2ptj0di4gazcq4pb3veinzbx0,J. Murray,Defender,5,11.0,,2.0,11.0,,,,13.0,,17.0,1.0,82.0,5.0,2.0,13.0,239.0,52.0,6.0,10.0,3.0,3.0,,5.0,21.0,3.0,60.0,2.0,24.0,2.0,4.0,3.0,9.0,1.0,3.0,1.0,5.0,10.0,62.0,114.0,3.0,8.0,31.0,12.0,77.0,65.0,0.0,1.0,2.0,,,4.0,2.0,1.0,13.0,1.0,4.0,,29.0,1.0,1.0,,,,,,,,,5.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Barbados Under 17,e87ux5mvp3jq954uwg6pvw5ck,J. Neblett-Roach,Defender,2,24.0,2.0,2.0,4.0,,21.0,3.0,18.0,2.0,26.0,,80.0,4.0,8.0,9.0,231.0,28.0,6.0,8.0,17.0,4.0,1.0,11.0,24.0,2.0,50.0,,34.0,,17.0,18.0,23.0,8.0,2.0,,8.0,10.0,53.0,133.0,4.0,6.0,45.0,10.0,79.0,54.0,0.0,7.0,,,,1.0,1.0,10.0,26.0,1.0,,,1.0,,,,,1.0,,,,,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Barbados Under 17,63974n8hsmavwnemm2e321pn8,T. Nightengale,Midfielder,16,28.0,2.0,,1.0,4.0,,,21.0,2.0,22.0,3.0,50.0,,5.0,3.0,213.0,15.0,14.0,10.0,9.0,4.0,4.0,2.0,8.0,2.0,27.0,2.0,36.0,1.0,19.0,10.0,23.0,2.0,7.0,1.0,14.0,10.0,28.0,94.0,4.0,18.0,22.0,10.0,50.0,28.0,0.0,2.0,4.0,,1.0,4.0,5.0,6.0,13.0,3.0,1.0,1.0,14.0,,5.0,,4.0,1.0,,,,,,1.0,,,,,,,,,,2.0,,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Barbados Under 17,dbf0bm92plj9qzwxqf2oozpxw,D. Thorne,Forward,9,15.0,4.0,2.0,,2.0,,,10.0,1.0,11.0,,36.0,,1.0,,241.0,11.0,4.0,5.0,8.0,4.0,2.0,1.0,10.0,3.0,25.0,,24.0,,11.0,9.0,12.0,1.0,3.0,1.0,5.0,10.0,15.0,71.0,4.0,6.0,5.0,7.0,26.0,25.0,0.0,3.0,2.0,,,1.0,3.0,15.0,14.0,1.0,,1.0,6.0,1.0,15.0,,4.0,1.0,,,,,,,,,,,,,,,,2.0,,4.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Concacaf_U17,2025,Barbados Under 17,emhjdsqhfcw3w1ad04tq9szys,I. Welch,Goalkeeper,21,,,2.0,,,,,2.0,,5.0,,29.0,1.0,,2.0,90.0,23.0,,4.0,,1.0,,3.0,10.0,1.0,20.0,,5.0,,3.0,,,,,,8.0,10.0,3.0,37.0,1.0,,10.0,6.0,6.0,24.0,0.0,,,,,,,,1.0,,,,9.0,,,,,,1.0,,,,24.0,4.0,1.0,3.0,1.0,2.0,22.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
