liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Total Tackles,Backward Passes,Tackles Lost,Games Played,Successful Open Play Passes,Aerial Duels won,Rightside Passes,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Ground Duels won,Ground Duels,Total Fouls Conceded,Time Played,Forward Passes,Total Passes,Total Clearances,Duels won,Foul Attempted Tackle,Aerial Duels,Open Play Passes,Appearances,Goals Conceded Inside Box,Goals Conceded,Total Losses Of Possession,Index,Successful Passes Opposition Half,Unsuccessful Short Passes,Recoveries,Successful Short Passes,Unsuccessful Passes Opposition Half,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Times Tackled,Successful Crosses & Corners,Substitute Off,Successful Lay-offs,Interceptions,Leftside Passes,Assists (Intentional),Unsuccessful Long Passes,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Crosses open play,Goal Assists,Unsuccessful Crosses & Corners,Total Fouls Won,Starts,Corners Won,Unsuccessful Passes Own Half,Aerial Duels lost,Tackles Won,Successful Long Passes,Total Touches In Opposition Box,Straight Red Cards,Goals from Inside Box,Total Shots,Total Red Cards,Shots Off Target (inc woodwork),Successful Launches,Penalty Goals Conceded,Blocked Shots,Yellow Cards,Goal Kicks,Goals,Successful Dribbles,GK Successful Distribution,Clearances Off the Line,Goals from Outside Box,Goals Conceded Outside Box,Hit Woodwork,Clean Sheets,Right Foot Goals,Offsides,Throw Ins to Own Player,Key Passes (Attempt Assists),Blocks,Shots On Target ( inc goals ),Home Goals,Away Goals,Foul Won Penalty,Penalties Off Target,Overruns,Penalties Taken,Left Foot Goals,Through balls,Headed Goals,Successful Crosses open play,Unsuccessful lay-offs,Penalty Goals,Handballs conceded,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Drops,Punches,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Throw Ins to Opposition Player,Second Goal Assists,Attempts from Set Pieces,Last Player Tackle,Saves Made from Outside Box,Saves made - caught,Penalties Faced,Catches,Saves made - parried,Penalties Conceded,Own Goal Scored,Red Cards - 2nd Yellow,Goalkeeper Smother,Set Pieces Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Other Goals
USA_USL_Championship,2024,Orange County SC,2dli5kpfv5ekmn2tiqabd0ljo,A. Aemiro,Goalkeeper,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Orange County SC,1iyhipdn84for8bbxb07kw4x5,T. Amang,Forward,21,8.0,38.0,58.0,390.0,14.0,10.0,53.0,4.0,20.0,109.0,34.0,56.0,10.0,60.0,111.0,53.0,111.0,26.0,1029.0,42.0,176.0,10.0,87.0,13.0,87.0,169.0,20.0,13.0,15.0,140.0,10.0,79.0,60.0,22.0,112.0,54.0,198.0,116.0,2.0,31.0,1.0,5.0,8.0,1.0,25.0,1.0,,13.0,,2.0,1.0,2.0,35.0,10.0,4.0,8.0,53.0,6.0,4.0,42.0,,5.0,24.0,,11.0,,3.0,3.0,5.0,,6.0,10.0,,,1.0,2.0,,2.0,3.0,12.0,2.0,9.0,1.0,13.0,4.0,2.0,,,1.0,,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Orange County SC,457wpw6s1esrs616paqzo355,C. Asensio,Defender,3,,16.0,1.0,47.0,1.0,1.0,11.0,,3.0,29.0,,11.0,2.0,6.0,2.0,3.0,4.0,,66.0,10.0,35.0,2.0,3.0,,1.0,35.0,3.0,,,8.0,10.0,13.0,5.0,1.0,25.0,4.0,5.0,29.0,0.0,1.0,,1.0,2.0,,3.0,,1.0,,1.0,1.0,,1.0,2.0,1.0,,3.0,1.0,1.0,4.0,,,,,,,2.0,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Orange County SC,amv1k59v4y61ld157atwkk7bo,R. Ayoub,Midfielder,25,,2.0,,20.0,,3.0,1.0,2.0,3.0,10.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,,35.0,9.0,14.0,,4.0,,2.0,14.0,3.0,1.0,1.0,5.0,10.0,8.0,3.0,1.0,9.0,4.0,5.0,10.0,0.0,,,,,,3.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Orange County SC,3461sfmst5pjeiaof78d0efo,B. Barjolo,Forward,24,,3.0,7.0,23.0,1.0,,1.0,,8.0,7.0,,5.0,8.0,3.0,7.0,,7.0,1.0,48.0,2.0,11.0,1.0,,,,10.0,8.0,2.0,2.0,12.0,10.0,5.0,3.0,3.0,8.0,4.0,7.0,8.0,0.0,4.0,,,,,3.0,,,1.0,,1.0,,1.0,,,1.0,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Orange County SC,3aszpburdmdlgwvqpcz81xh5g,J. Buckley,Defender,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Orange County SC,3gofrteqre0ms4u0uhw7v69k9,S. Casiple,Midfielder,8,12.0,403.0,55.0,1077.0,19.0,26.0,127.0,10.0,23.0,688.0,9.0,241.0,6.0,124.0,63.0,37.0,92.0,28.0,1477.0,281.0,871.0,12.0,46.0,21.0,17.0,805.0,23.0,15.0,18.0,197.0,10.0,361.0,74.0,104.0,673.0,140.0,109.0,747.0,0.0,8.0,17.0,8.0,16.0,19.0,222.0,3.0,50.0,1.0,18.0,8.0,4.0,44.0,8.0,17.0,3.0,28.0,8.0,16.0,74.0,5.0,,1.0,4.0,,3.0,9.0,2.0,1.0,3.0,,1.0,3.0,,,,3.0,,5.0,,,5.0,15.0,5.0,1.0,0.0,1.0,,,,,,5.0,1.0,1.0,,,1.0,,,,,,42.0,24.0,12.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Orange County SC,7im0ak1zd8rk6bmnnq41cgcbu,A. Chattha,Midfielder,15,18.0,438.0,99.0,1314.0,35.0,40.0,183.0,11.0,32.0,746.0,19.0,268.0,9.0,141.0,127.0,75.0,174.0,48.0,2213.0,257.0,914.0,56.0,94.0,27.0,47.0,887.0,32.0,23.0,29.0,255.0,10.0,336.0,85.0,118.0,721.0,104.0,221.0,773.0,0.0,33.0,1.0,14.0,16.0,12.0,206.0,2.0,56.0,14.0,38.0,13.0,3.0,13.0,21.0,23.0,8.0,50.0,28.0,29.0,52.0,23.0,,,14.0,,12.0,12.0,,2.0,9.0,,,15.0,,,,6.0,,5.0,,2.0,55.0,11.0,5.0,2.0,,,,,2.0,,,1.0,,1.0,2.0,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Orange County SC,2wm183ku9bk2vnwg65g080ep6,J. Chavez,Defender,0,2.0,199.0,12.0,394.0,5.0,10.0,21.0,3.0,10.0,241.0,22.0,63.0,3.0,57.0,25.0,15.0,27.0,10.0,664.0,143.0,308.0,34.0,37.0,4.0,35.0,298.0,10.0,12.0,12.0,63.0,10.0,52.0,34.0,13.0,229.0,30.0,62.0,251.0,0.0,,,1.0,,10.0,81.0,,23.0,,14.0,,,,5.0,7.0,1.0,27.0,13.0,7.0,22.0,10.0,,,1.0,,,4.0,,1.0,1.0,,,,,,,,,2.0,,,1.0,2.0,7.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Orange County SC,khvgxqohya7mawca1qx5q590,S. Djeffal,Midfielder,4,19.0,224.0,52.0,754.0,30.0,14.0,95.0,4.0,21.0,455.0,13.0,135.0,8.0,93.0,65.0,42.0,94.0,21.0,1210.0,165.0,570.0,14.0,55.0,13.0,26.0,545.0,21.0,15.0,18.0,147.0,10.0,262.0,66.0,50.0,442.0,83.0,120.0,477.0,1.0,17.0,9.0,8.0,13.0,10.0,175.0,,27.0,5.0,7.0,5.0,,23.0,14.0,13.0,2.0,33.0,13.0,10.0,35.0,5.0,,1.0,6.0,,4.0,3.0,2.0,1.0,5.0,,1.0,14.0,,1.0,,3.0,,2.0,1.0,,3.0,9.0,3.0,2.0,1.0,0.0,,,1.0,,,,,1.0,1.0,,,,,,,,15.0,10.0,4.0,1.0,,,,,,,,,,,,,,,,,
