liga,temporada,equipo,id,nombre,posicion,dorsal,Through balls,Time Played,Shots On Target ( inc goals ),Successful Short Passes,Ground Duels lost,Aerial Duels lost,Handballs conceded,Headed Goals,Duels,Goal Assists,Aerial Duels won,Total Losses Of Possession,Penalty Goals Conceded,Total Fouls Won,Successful Long Passes,Yellow Cards,Goals Conceded Inside Box,Forward Passes,Foul Attempted Tackle,Ground Duels,Goals from Inside Box,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Duels won,Rightside Passes,Games Played,Right Foot Goals,Total Fouls Conceded,Unsuccessful Long Passes,Successful Passes Opposition Half,Tackles Won,Leftside Passes,Substitute On,Open Play Passes,Ground Duels won,Unsuccessful Short Passes,Starts,Unsuccessful Passes Own Half,PutThrough/Blocked Distribution Won,Tackles Lost,Successful Passes Own Half,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded,Overruns,Successful Launches,Goals,Unsuccessful Crosses & Corners,Interceptions,Recoveries,Index,PutThrough/Blocked Distribution,Hit Woodwork,Unsuccessful lay-offs,Total Touches In Opposition Box,Assists (Intentional),Unsuccessful Crosses open play,Aerial Duels,Unsuccessful Passes Opposition Half,Total Passes,Total Clearances,Duels lost,Blocks,Total Shots,Successful Crosses & Corners,Unsuccessful Launches,Successful Crosses open play,Corners Won,Times Tackled,Goals Conceded Outside Box,Touches,Appearances,Offsides,Successful Open Play Passes,Throw Ins to Own Player,Total Tackles,Substitute Off,Unsuccessful Dribbles,Backward Passes,Successful Dribbles,Successful Lay-offs,Home Goals,Away Goals,Winning Goal,Left Foot Goals,Goals from Outside Box,Clearances Off the Line,Penalties Conceded,Penalty Goals,Penalties Taken,Attempts from Set Pieces,Foul Won Penalty,Successful Corners into Box,Corners Taken (incl short corners),Set Pieces Goals,Unsuccessful Corners into Box,GK Successful Distribution,Goal Kicks,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Other Goals,Second Goal Assists,Catches,Saves Made from Outside Box,GK Unsuccessful Distribution,Drops,Punches,Saves Made,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Saves made - parried,Saves from Penalty,Penalties Saved,Goalkeeper Smother,Straight Red Cards,Last Man Tackle,Penalties Off Target,Last Player Tackle,Crosses not Claimed
USA_USL_Championship,2023,Colorado Springs Switchbacks FC,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,Defender,3,,1972.0,5.0,727.0,28.0,16.0,1.0,1.0,98.0,,20.0,211.0,6.0,11.0,87.0,2.0,30.0,478.0,1.0,62.0,2.0,,194.0,9.0,814.0,5.0,54.0,171.0,23.0,,11.0,99.0,319.0,14.0,311.0,1.0,976.0,34.0,95.0,22.0,64.0,7.0,7.0,498.0,,3.0,33.0,,11.0,2.0,,34.0,140.0,10.0,15.0,1.0,,22.0,,,36.0,130.0,1008.0,66.0,44.0,15.0,14.0,3.0,25.0,3.0,2.0,6.0,3.0,1244.0,23.0,1.0,785.0,17.0,21.0,1.0,2.0,48.0,2.0,,2.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_Championship,2023,Colorado Springs Switchbacks FC,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,Forward,11,3.0,2001.0,24.0,320.0,151.0,5.0,1.0,,277.0,4.0,3.0,382.0,2.0,16.0,24.0,8.0,26.0,133.0,17.0,269.0,2.0,5.0,139.0,29.0,344.0,,121.0,79.0,32.0,2.0,32.0,27.0,269.0,24.0,178.0,10.0,480.0,118.0,112.0,22.0,19.0,21.0,9.0,83.0,25.0,24.0,30.0,18.0,2.0,2.0,64.0,20.0,100.0,10.0,44.0,2.0,1.0,129.0,4.0,64.0,8.0,184.0,483.0,10.0,156.0,2.0,53.0,8.0,5.0,8.0,38.0,87.0,4.0,1048.0,32.0,11.0,341.0,33.0,33.0,14.0,65.0,93.0,69.0,3.0,2.0,0.0,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Colorado Springs Switchbacks FC,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,Midfielder,0,5.0,1662.0,4.0,785.0,62.0,18.0,,,161.0,1.0,19.0,281.0,1.0,8.0,76.0,5.0,17.0,364.0,12.0,124.0,,,189.0,5.0,861.0,2.0,81.0,261.0,28.0,1.0,18.0,65.0,496.0,26.0,244.0,8.0,998.0,62.0,124.0,20.0,36.0,17.0,11.0,382.0,3.0,18.0,20.0,1.0,2.0,1.0,31.0,25.0,91.0,10.0,31.0,1.0,2.0,19.0,,8.0,37.0,184.0,1050.0,16.0,80.0,3.0,9.0,17.0,11.0,5.0,6.0,24.0,3.0,1332.0,28.0,1.0,817.0,5.0,37.0,16.0,8.0,181.0,17.0,10.0,0.0,1.0,0.0,,1.0,,,,,2.0,,12.0,37.0,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Colorado Springs Switchbacks FC,4ettsbmpobpo495sn0zd1x6vo,D. Clarke,Defender,46,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Colorado Springs Switchbacks FC,2rsduabh7r8i29f9i6znwbfu1,R. Damus,Forward,9,,1964.0,32.0,139.0,124.0,47.0,3.0,2.0,275.0,2.0,14.0,193.0,4.0,56.0,3.0,6.0,31.0,25.0,16.0,214.0,12.0,,56.0,27.0,142.0,2.0,104.0,49.0,32.0,12.0,45.0,4.0,84.0,12.0,43.0,13.0,170.0,90.0,52.0,19.0,10.0,5.0,6.0,59.0,8.0,12.0,34.0,4.0,,15.0,6.0,4.0,65.0,10.0,16.0,2.0,3.0,123.0,1.0,5.0,61.0,52.0,198.0,2.0,171.0,,59.0,1.0,1.0,1.0,6.0,60.0,3.0,541.0,32.0,25.0,114.0,1.0,18.0,8.0,34.0,81.0,16.0,9.0,11.0,4.0,0.0,1.0,3.0,,,2.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Colorado Springs Switchbacks FC,cfxdx6a401i4f8mgqutrws5ck,J. Dubrovich,Goalkeeper,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Colorado Springs Switchbacks FC,bjm0d2f9er34ymm41sulmkout,S. Echevarria,Midfielder,13,2.0,1706.0,4.0,532.0,79.0,27.0,,,192.0,1.0,24.0,155.0,2.0,28.0,29.0,9.0,23.0,201.0,21.0,141.0,1.0,2.0,113.0,1.0,561.0,5.0,86.0,177.0,28.0,3.0,37.0,34.0,309.0,13.0,153.0,9.0,646.0,62.0,79.0,19.0,29.0,24.0,12.0,254.0,2.0,11.0,25.0,,2.0,3.0,7.0,23.0,86.0,10.0,36.0,,,16.0,1.0,7.0,51.0,91.0,674.0,14.0,106.0,5.0,5.0,2.0,15.0,2.0,2.0,22.0,2.0,904.0,28.0,2.0,533.0,12.0,25.0,9.0,11.0,143.0,10.0,12.0,2.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Colorado Springs Switchbacks FC,492xymfeeamtb7ovbzs5q9lud,D. Erdmann,Defender,22,,75.0,,5.0,2.0,,,,4.0,,,12.0,,1.0,2.0,,1.0,15.0,,4.0,,,11.0,,7.0,,2.0,2.0,5.0,,1.0,7.0,2.0,1.0,1.0,5.0,17.0,2.0,4.0,,4.0,,,5.0,,,1.0,,,,1.0,2.0,3.0,10.0,,,,,,1.0,,8.0,18.0,4.0,2.0,,,,3.0,,,,,27.0,5.0,,6.0,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Colorado Springs Switchbacks FC,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,Midfielder,7,,872.0,6.0,129.0,49.0,13.0,1.0,,127.0,2.0,3.0,133.0,1.0,18.0,6.0,1.0,12.0,47.0,5.0,111.0,1.0,2.0,54.0,5.0,135.0,,65.0,52.0,20.0,1.0,10.0,11.0,87.0,11.0,30.0,9.0,189.0,62.0,43.0,11.0,12.0,9.0,3.0,52.0,7.0,9.0,13.0,6.0,,1.0,13.0,5.0,33.0,10.0,15.0,,,42.0,2.0,13.0,16.0,55.0,189.0,7.0,62.0,,11.0,4.0,3.0,4.0,12.0,35.0,1.0,393.0,20.0,2.0,135.0,6.0,14.0,10.0,18.0,60.0,30.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Colorado Springs Switchbacks FC,d50x000h9o6i8kd8aihie4lx,M. Foster,Forward,99,2.0,2394.0,22.0,428.0,102.0,23.0,2.0,,225.0,4.0,6.0,303.0,1.0,35.0,19.0,4.0,27.0,116.0,12.0,196.0,4.0,1.0,144.0,21.0,447.0,1.0,100.0,110.0,34.0,4.0,33.0,31.0,338.0,9.0,196.0,7.0,582.0,94.0,113.0,27.0,22.0,15.0,8.0,122.0,9.0,45.0,30.0,8.0,2.0,4.0,45.0,9.0,87.0,10.0,39.0,2.0,2.0,143.0,3.0,45.0,29.0,167.0,591.0,7.0,125.0,3.0,43.0,13.0,10.0,13.0,20.0,57.0,3.0,1012.0,34.0,28.0,438.0,34.0,17.0,13.0,38.0,169.0,42.0,8.0,1.0,3.0,0.0,,,1.0,,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
