liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,Toronto FC II,7c3asx73extld50awe557y3ft,A. Akinola,Forward,20,4.0,6.0,904.0,1.0,1.0,5.0,213.0,5.0,88.0,3.0,114.0,1.0,2.0,6.0,1.0,4.0,20.0,118.0,77.0,3.0,,50.0,244.0,8.0,25.0,13.0,179.0,25.0,16.0,56.0,,70.0,8.0,52.0,3.0,,21.0,10.0,6.0,8.0,373.0,,16.0,72.0,1.0,40.0,34.0,10.0,32.0,10.0,,9.0,3.0,7.0,10.0,19.0,102.0,2.0,29.0,1.0,4.0,16.0,,1.0,50.0,46.0,157.0,188.0,30.0,2.0,70.0,1.0,1.0,22.0,6.0,18.0,6.0,10.0,,1.0,2.0,3.0,,,,,,,,,,,3.0,,,,1.0,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2018,Toronto FC II,akm3d6i87d7txxinml69jx32t,A. Andrews,Forward,43,6.0,,257.0,21.0,1.0,,143.0,1.0,19.0,2.0,50.0,3.0,2.0,11.0,4.0,1.0,9.0,69.0,57.0,11.0,,31.0,147.0,,4.0,4.0,98.0,7.0,2.0,42.0,,18.0,3.0,38.0,,2.0,29.0,1.0,7.0,10.0,237.0,,7.0,33.0,,63.0,6.0,10.0,25.0,1.0,,7.0,2.0,1.0,9.0,7.0,51.0,4.0,8.0,,6.0,7.0,,,17.0,47.0,101.0,105.0,18.0,8.0,26.0,3.0,6.0,16.0,6.0,3.0,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Toronto FC II,5i2pjvl7len68g2yksk3yh1pl,Borja Angoitia,Goalkeeper,30,,,450.0,,9.0,,61.0,,,,22.0,28.0,,62.0,,5.0,,64.0,52.0,,,1.0,137.0,,,,37.0,12.0,,63.0,,13.0,,52.0,,,55.0,5.0,,11.0,179.0,,5.0,1.0,,105.0,,10.0,1.0,,,37.0,,1.0,,,1.0,7.0,17.0,,,5.0,,,,19.0,42.0,74.0,,,,,,1.0,,,,,,,,,9.0,42.0,2.0,,1.0,4.0,3.0,5.0,,22.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Toronto FC II,547hoahcy6nbgk48wvovoaind,Jon Bakero,Forward,22,13.0,1.0,630.0,6.0,,3.0,335.0,4.0,74.0,4.0,192.0,1.0,,8.0,8.0,3.0,8.0,131.0,90.0,3.0,,60.0,346.0,4.0,8.0,8.0,250.0,19.0,17.0,68.0,,109.0,15.0,71.0,1.0,,34.0,7.0,17.0,10.0,471.0,,8.0,51.0,,96.0,21.0,10.0,16.0,4.0,,28.0,4.0,1.0,4.0,10.0,63.0,2.0,22.0,,13.0,8.0,,,39.0,67.0,268.0,278.0,12.0,2.0,47.0,1.0,3.0,12.0,1.0,26.0,13.0,3.0,1.0,2.0,4.0,1.0,,,,,,,,,,,3.0,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Toronto FC II,bw6uiwm29k6lgd8hp5hj4vvft,K. Bjornethun,Defender,38,25.0,1.0,2121.0,147.0,14.0,,912.0,6.0,146.0,9.0,275.0,47.0,6.0,84.0,17.0,7.0,37.0,337.0,468.0,37.0,,122.0,940.0,8.0,23.0,12.0,665.0,39.0,1.0,206.0,3.0,286.0,9.0,160.0,1.0,50.0,149.0,25.0,42.0,78.0,1490.0,11.0,26.0,125.0,,381.0,4.0,10.0,115.0,1.0,,69.0,5.0,22.0,49.0,8.0,211.0,82.0,46.0,,32.0,26.0,7.0,3.0,59.0,127.0,711.0,734.0,86.0,25.0,96.0,12.0,51.0,66.0,1.0,,,13.0,11.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,5.0,,,,1.0,,,,,,,,,,,,1.0,,,,,
USA_USL_Championship,2018,Toronto FC II,8xiikcvufow3u6jo0opzhtip5,R. Boskovic,Defender,49,1.0,1.0,2609.0,4.0,20.0,1.0,1186.0,4.0,47.0,,316.0,58.0,5.0,138.0,26.0,9.0,60.0,284.0,659.0,61.0,,118.0,1231.0,1.0,36.0,14.0,830.0,56.0,13.0,256.0,,450.0,5.0,158.0,,,171.0,29.0,39.0,99.0,1686.0,,30.0,140.0,,521.0,23.0,10.0,166.0,2.0,,145.0,,11.0,80.0,5.0,280.0,175.0,65.0,,1.0,30.0,,2.0,54.0,213.0,938.0,975.0,140.0,38.0,114.0,23.0,78.0,86.0,1.0,,11.0,14.0,25.0,,2.0,1.0,,,,,,,,,,,,,,2.0,,1.0,,,4.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,
USA_USL_Championship,2018,Toronto FC II,bewzox1rnh1n28tkj5k0rmrqh,D. Campbell,Midfielder,48,30.0,1.0,1759.0,79.0,4.0,1.0,851.0,7.0,141.0,5.0,389.0,18.0,5.0,43.0,15.0,7.0,27.0,329.0,279.0,45.0,,158.0,864.0,7.0,35.0,17.0,626.0,35.0,3.0,201.0,1.0,130.0,8.0,171.0,2.0,20.0,122.0,21.0,40.0,60.0,1287.0,1.0,22.0,172.0,,300.0,16.0,10.0,115.0,2.0,,37.0,4.0,24.0,30.0,17.0,229.0,39.0,42.0,,30.0,22.0,,2.0,87.0,293.0,650.0,663.0,57.0,33.0,114.0,12.0,40.0,85.0,1.0,5.0,1.0,16.0,2.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Toronto FC II,6svipdrmjeox6opbfeowlnuuh,G. Catalano,Goalkeeper,70,,,434.0,,3.0,,34.0,,,,10.0,17.0,2.0,49.0,,2.0,,51.0,39.0,,,1.0,99.0,,2.0,,30.0,14.0,,50.0,,7.0,,33.0,,,38.0,4.0,,17.0,156.0,,5.0,2.0,,77.0,,10.0,2.0,,,19.0,,,2.0,,4.0,5.0,16.0,,,5.0,,,2.0,15.0,20.0,49.0,2.0,,2.0,,,,1.0,,,1.0,,,,,20.0,42.0,1.0,1.0,1.0,5.0,6.0,15.0,,29.0,,,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Toronto FC II,7jqjjold6yqsefpfj8xds2dih,A. Cavalluzzo,Goalkeeper,80,,,449.0,,15.0,,62.0,,,,24.0,27.0,,68.0,,2.0,,71.0,60.0,,,1.0,153.0,,,,48.0,7.0,,69.0,,20.0,,57.0,,,54.0,5.0,,12.0,202.0,,5.0,1.0,,105.0,,10.0,3.0,,,36.0,,2.0,2.0,,3.0,3.0,9.0,,,5.0,,,,28.0,37.0,84.0,2.0,,,,,1.0,,,,,,,,,16.0,54.0,1.0,,3.0,5.0,8.0,11.0,1.0,24.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,
USA_USL_Championship,2018,Toronto FC II,f1fc7z0aq1mwpr87bbuobeyqy,D. DaSilva,Forward,0,,,59.0,,,,12.0,,5.0,,5.0,,,1.0,2.0,,3.0,9.0,4.0,1.0,,4.0,14.0,1.0,,1.0,9.0,1.0,,5.0,,4.0,,5.0,,,4.0,1.0,2.0,,25.0,,1.0,5.0,,3.0,,10.0,5.0,,,,,1.0,2.0,1.0,10.0,1.0,1.0,,,1.0,,,2.0,2.0,7.0,9.0,5.0,,5.0,1.0,,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
