liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Headed Goals,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Throw Ins to Opposition Player,Left Foot Goals,Foul Won Penalty,Clearances Off the Line,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Penalty Goals,Penalties Conceded,Saves Made,GK Successful Distribution,Crosses not Claimed,Own Goal Scored,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Last Man Tackle,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2015,Seattle Sounders FC,abbr148gjj0whyyijov67knv9,O. Alonso,Midfielder,6.0,21.0,,6.0,,,,1.0,5.0,3.0,,1767.0,3.0,39.0,,1337.0,2.0,120.0,1.0,559.0,5.0,33.0,25.0,6.0,2.0,9.0,155.0,718.0,68.0,,74.0,,1383.0,43.0,26.0,1152.0,13.0,7.0,107.0,461.0,6.0,79.0,1.0,172.0,20.0,32.0,31.0,1694.0,21.0,31.0,8.0,220.0,,398.0,,69.0,150.0,1.0,,124.0,1.0,39.0,19.0,8.0,248.0,31.0,15.0,3.0,,,,,89.0,404.0,,,1231.0,1276.0,28.0,5.0,1.0,,3.0,57.0,98.0,11.0,33.0,131.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Seattle Sounders FC,bzry98hy5bhb4mhil7j4ccfdh,M. Azira,Midfielder,42.0,12.0,,2.0,,,,4.0,3.0,5.0,,728.0,3.0,5.0,,454.0,2.0,50.0,1.0,187.0,9.0,23.0,14.0,3.0,2.0,8.0,99.0,194.0,28.0,,53.0,,456.0,15.0,2.0,347.0,9.0,3.0,76.0,132.0,3.0,58.0,3.0,79.0,8.0,20.0,24.0,585.0,12.0,9.0,3.0,72.0,,139.0,,27.0,45.0,,,33.0,1.0,4.0,11.0,,91.0,11.0,11.0,6.0,,2.0,,,38.0,135.0,,,378.0,380.0,19.0,2.0,,,1.0,24.0,46.0,4.0,20.0,34.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Seattle Sounders FC,d456kwxcb0puaj7bpi94ewyj9,C. Barrett,Forward,19.0,19.0,4.0,1.0,,,,10.0,9.0,8.0,8.0,764.0,7.0,23.0,1.0,248.0,3.0,69.0,2.0,106.0,,4.0,6.0,8.0,1.0,27.0,126.0,62.0,9.0,,83.0,,253.0,10.0,1.0,162.0,5.0,15.0,87.0,65.0,9.0,79.0,2.0,22.0,9.0,14.0,16.0,353.0,19.0,7.0,,35.0,,49.0,,85.0,30.0,7.0,,4.0,2.0,4.0,16.0,4.0,78.0,3.0,6.0,8.0,,1.0,,,21.0,70.0,4.0,,161.0,166.0,43.0,,5.0,,1.0,9.0,48.0,,9.0,14.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Seattle Sounders FC,apy7g10omrmrjeyybf5v6jxzp,Thomás Bedinelli,Midfielder,18.0,11.0,1.0,1.0,,,,4.0,7.0,13.0,4.0,547.0,7.0,19.0,1.0,190.0,1.0,60.0,3.0,103.0,,3.0,8.0,2.0,1.0,6.0,90.0,61.0,10.0,,31.0,,195.0,8.0,5.0,152.0,6.0,8.0,34.0,82.0,3.0,47.0,1.0,24.0,7.0,14.0,6.0,318.0,11.0,3.0,,62.0,,35.0,,100.0,31.0,6.0,,9.0,2.0,16.0,3.0,11.0,71.0,,7.0,19.0,,,,,34.0,18.0,1.0,,157.0,161.0,9.0,,2.0,1.0,1.0,9.0,40.0,1.0,1.0,28.0,,,,,,,1.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Seattle Sounders FC,84m7fyzkeih4rj34xu4tt1v4l,A. Correa,Defender,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Seattle Sounders FC,46rpoi1qzsje5lc67v6ggkb11,A. Craven,Forward,0.0,3.0,,1.0,,,,3.0,,,,67.0,,2.0,,11.0,,5.0,1.0,5.0,,,,,1.0,2.0,7.0,7.0,1.0,,4.0,,15.0,2.0,1.0,11.0,3.0,1.0,4.0,6.0,,4.0,1.0,1.0,,,,24.0,3.0,1.0,,5.0,,2.0,,21.0,3.0,1.0,,,1.0,1.0,,,7.0,,4.0,,,,,,2.0,2.0,,,7.0,11.0,2.0,,,,,1.0,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Seattle Sounders FC,1l550ygo81yhbyuecd36rx711,C. Dempsey,Midfielder,2.0,22.0,12.0,1.0,,,,,5.0,8.0,7.0,1952.0,4.0,95.0,8.0,949.0,16.0,232.0,3.0,500.0,3.0,22.0,5.0,18.0,3.0,44.0,284.0,296.0,9.0,1.0,148.0,,963.0,20.0,15.0,756.0,18.0,49.0,170.0,288.0,24.0,145.0,14.0,86.0,22.0,24.0,34.0,1268.0,22.0,5.0,,145.0,2.0,224.0,,77.0,95.0,31.0,10.0,37.0,3.0,43.0,30.0,28.0,219.0,22.0,21.0,9.0,1.0,,,5.0,80.0,219.0,10.0,1.0,780.0,793.0,74.0,6.0,11.0,8.0,12.0,7.0,124.0,2.0,4.0,65.0,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,Seattle Sounders FC,774fgdux4lyp6ee3h3e4rhvit,B. Evans,Midfielder,3.0,28.0,1.0,4.0,,,,1.0,4.0,10.0,,2360.0,12.0,13.0,1.0,1063.0,4.0,96.0,,248.0,53.0,79.0,22.0,4.0,5.0,44.0,249.0,648.0,57.0,,112.0,,1087.0,22.0,5.0,818.0,25.0,8.0,191.0,271.0,6.0,131.0,1.0,114.0,27.0,43.0,70.0,1488.0,28.0,17.0,14.0,135.0,,413.0,,49.0,137.0,4.0,,78.0,,22.0,61.0,8.0,240.0,108.0,30.0,10.0,,,,1.0,59.0,307.0,1.0,1.0,875.0,896.0,105.0,7.0,,2.0,3.0,50.0,103.0,7.0,74.0,76.0,7.0,10.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2015,Seattle Sounders FC,ctly31kk772nia6is9ul9ar4l,O. Fisher,Defender,91.0,14.0,,4.0,,,,3.0,1.0,11.0,2.0,1042.0,63.0,2.0,,447.0,3.0,73.0,2.0,155.0,18.0,34.0,12.0,4.0,2.0,8.0,158.0,217.0,35.0,,53.0,,457.0,17.0,2.0,342.0,13.0,5.0,87.0,188.0,2.0,71.0,1.0,72.0,11.0,21.0,27.0,731.0,14.0,7.0,8.0,96.0,,172.0,,100.0,63.0,1.0,,28.0,2.0,13.0,13.0,15.0,117.0,25.0,15.0,11.0,,,,,46.0,24.0,,,362.0,370.0,21.0,2.0,,,,27.0,54.0,8.0,32.0,50.0,4.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2015,Seattle Sounders FC,27fyf4lu42ovf02lksw45pjo5,S. Frei,Goalkeeper,24.0,33.0,,2.0,,,,,1.0,,,2955.0,,,,346.0,,,,141.0,162.0,381.0,,,5.0,1.0,389.0,313.0,1.0,,2.0,,837.0,1.0,,212.0,32.0,,383.0,76.0,1.0,306.0,,315.0,33.0,1.0,77.0,1219.0,33.0,1.0,,3.0,,661.0,,69.0,9.0,,,242.0,,5.0,7.0,,11.0,19.0,37.0,,,,,,1.0,100.0,,,211.0,454.0,8.0,10.0,,,,,2.0,1.0,3.0,2.0,77.0,,,,,,,,,,1.0,121.0,338.0,1.0,,13.0,5.0,1.0,31.0,50.0,16.0,71.0,3.0,42.0,157.0,1.0,1.0,1.0,
