liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels won,Total Clearances,Successful Passes Own Half,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,Interceptions,PutThrough/Blocked Distribution,Open Play Passes,Times Tackled,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Duels,Time Played,Rightside Passes,Total Tackles,Unsuccessful Crosses open play,Unsuccessful Corners into Box,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Unsuccessful Launches,Total Passes,Successful Crosses open play,Substitute Off,Ground Duels,Shots Off Target (inc woodwork),Successful Dribbles,Aerial Duels,Goals Conceded,Corners Won,Total Losses Of Possession,GK Successful Distribution,Throw Ins to Opposition Player,Games Played,Ground Duels won,Unsuccessful Dribbles,Total Fouls Won,Blocks,Forward Passes,Unsuccessful Long Passes,Ground Duels lost,Tackles Lost,Assists (Intentional),Touches,Goals Conceded Inside Box,Duels lost,Total Shots,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Goals Conceded Outside Box,Backward Passes,Successful Long Passes,Yellow Cards,Key Passes (Attempt Assists),Recoveries,Corners Taken (incl short corners),Appearances,Tackles Won,Shots On Target ( inc goals ),Leftside Passes,Successful Open Play Passes,Aerial Duels lost,Successful Passes Opposition Half,Foul Attempted Tackle,Goal Assists,Duels won,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Index,Starts,Home Goals,Away Goals,Winning Goal,Hit Woodwork,Headed Goals,Goals from Inside Box,Penalty Goals Conceded,Goals,Offsides,Blocked Shots,Right Foot Goals,Substitute On,Through balls,Fifty Fifty,Successful Fifty Fifty,Successful Lay-offs,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Successful Corners into Box,Handballs conceded,Red Cards - 2nd Yellow,Clean Sheets,Straight Red Cards,Own Goal Scored,Total Red Cards,Left Foot Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Punches,Saves from Penalty,Penalties Faced,Penalties Saved,Last Man Tackle,Clearances Off the Line,Penalties Conceded,Second Goal Assists,Foul Won Penalty,Drops,Saves made - caught,Penalty Goals,Penalties Taken,Goals from Outside Box,Crosses not Claimed,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_Championship,2022,Colorado Springs Switchbacks FC,cnyz9by7c5ws261h9i0t03xl,T. Adewole,Defender,2,8.0,6.0,127.0,2.0,40.0,22.0,7.0,4.0,203.0,1.0,4.0,170.0,,28.0,338.0,61.0,6.0,,,3.0,2.0,10.0,210.0,,1.0,15.0,,,13.0,7.0,,44.0,,,5.0,9.0,,3.0,2.0,85.0,20.0,6.0,1.0,,249.0,6.0,11.0,1.0,18.0,156.0,20.0,1.0,8.0,14.0,2.0,,24.0,,5.0,5.0,1.0,56.0,164.0,5.0,43.0,4.0,,17.0,,,10.0,4.0,,,0.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Colorado Springs Switchbacks FC,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,Forward,23,72.0,29.0,169.0,,170.0,152.0,12.0,38.0,687.0,67.0,66.0,527.0,9.0,384.0,2559.0,187.0,34.0,7.0,,104.0,18.0,4.0,697.0,,16.0,245.0,34.0,22.0,139.0,43.0,17.0,349.0,,,36.0,95.0,26.0,39.0,3.0,187.0,24.0,150.0,17.0,2.0,1173.0,31.0,217.0,62.0,25.0,511.0,146.0,12.0,186.0,16.0,5.0,16.0,107.0,,36.0,17.0,28.0,137.0,517.0,67.0,358.0,44.0,3.0,167.0,,7.0,10.0,30.0,9.0,4.0,5.0,,2.0,11.0,1.0,13.0,31.0,13.0,8.0,6.0,5.0,,,26.0,,,,,,,,,3.0,1.0,3.0,,,1.0,3.0,4.0,,,,,,,,2.0,,1.0,,,,1.0,2.0,,,,
USA_USL_Championship,2022,Colorado Springs Switchbacks FC,8qqehla9xvhut6uua4a0zcju2,S. Anderson,Defender,2,3.0,20.0,122.0,2.0,75.0,68.0,9.0,15.0,308.0,11.0,12.0,240.0,66.0,80.0,714.0,30.0,17.0,12.0,2.0,11.0,7.0,15.0,315.0,3.0,1.0,70.0,3.0,6.0,10.0,9.0,2.0,119.0,,9.0,8.0,37.0,8.0,14.0,3.0,124.0,32.0,33.0,4.0,,522.0,8.0,40.0,5.0,22.0,219.0,43.0,1.0,63.0,21.0,3.0,8.0,38.0,2.0,8.0,13.0,2.0,98.0,235.0,7.0,123.0,10.0,,40.0,5.0,15.0,10.0,7.0,,,0.0,,,,1.0,,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Colorado Springs Switchbacks FC,dg5dg94rk3iguuwa55ca9or8p,H. Barry,Forward,10,13.0,19.0,244.0,,238.0,206.0,7.0,40.0,1056.0,109.0,9.0,867.0,13.0,258.0,2652.0,352.0,19.0,4.0,,164.0,11.0,5.0,1105.0,2.0,5.0,216.0,24.0,48.0,42.0,46.0,35.0,477.0,,,30.0,92.0,62.0,25.0,2.0,272.0,30.0,124.0,13.0,6.0,1626.0,35.0,153.0,60.0,36.0,817.0,208.0,11.0,267.0,50.0,3.0,45.0,90.0,,30.0,6.0,36.0,214.0,820.0,29.0,625.0,5.0,9.0,105.0,2.0,4.0,10.0,30.0,10.0,6.0,2.0,2.0,,11.0,2.0,16.0,19.0,22.0,15.0,,9.0,,,17.0,,,,,,,,,2.0,,6.0,,,,1.0,6.0,3.0,,,,,,,,,,,,3.0,3.0,5.0,,,,
USA_USL_Championship,2022,Colorado Springs Switchbacks FC,5ulmvt2y2v42prk4kdadcdyp5,K. Belmar,Forward,90,32.0,10.0,61.0,,57.0,56.0,5.0,10.0,183.0,17.0,16.0,134.0,17.0,127.0,595.0,53.0,6.0,4.0,,14.0,3.0,2.0,191.0,4.0,3.0,71.0,3.0,6.0,56.0,14.0,4.0,109.0,,6.0,28.0,36.0,9.0,24.0,1.0,54.0,8.0,35.0,2.0,1.0,339.0,10.0,59.0,3.0,5.0,133.0,49.0,4.0,66.0,1.0,2.0,3.0,31.0,1.0,28.0,4.0,,18.0,126.0,24.0,77.0,8.0,1.0,68.0,4.0,4.0,10.0,3.0,,,0.0,,,,,,3.0,4.0,,25.0,1.0,,,3.0,,,,,,,,,2.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,
USA_USL_Championship,2022,Colorado Springs Switchbacks FC,bigiacypufyahxaysge8nybbp,J. Caldwell,Goalkeeper,1,11.0,32.0,520.0,26.0,229.0,154.0,1.0,1.0,453.0,,,595.0,2.0,16.0,2730.0,199.0,1.0,,,,,89.0,824.0,,,5.0,,,11.0,43.0,,235.0,346.0,1.0,30.0,4.0,,3.0,,425.0,223.0,1.0,,,1109.0,35.0,1.0,,75.0,425.0,6.0,8.0,1.0,170.0,3.0,,257.0,,30.0,1.0,,199.0,342.0,,75.0,,,15.0,,,10.0,30.0,,,0.0,,,,2.0,,,,,,,,,,23.0,72.0,55.0,3.0,63.0,16.0,17.0,,,,10.0,,,,,,,15.0,2.0,5.0,2.0,1.0,,,,,2.0,5.0,,,,,,,
USA_USL_Championship,2022,Colorado Springs Switchbacks FC,bjm0d2f9er34ymm41sulmkout,S. Echevarria,Midfielder,13,20.0,17.0,337.0,1.0,120.0,108.0,24.0,34.0,748.0,12.0,31.0,662.0,11.0,180.0,1833.0,228.0,39.0,11.0,6.0,12.0,29.0,18.0,782.0,2.0,7.0,132.0,5.0,4.0,48.0,29.0,3.0,170.0,,,33.0,71.0,6.0,29.0,5.0,211.0,36.0,61.0,15.0,2.0,1038.0,26.0,89.0,8.0,31.0,623.0,84.0,3.0,161.0,39.0,7.0,11.0,94.0,7.0,33.0,24.0,3.0,182.0,632.0,28.0,328.0,15.0,2.0,91.0,3.0,19.0,10.0,20.0,,,0.0,,,,3.0,,1.0,2.0,,13.0,1.0,,,4.0,,,,,,,,,1.0,1.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Colorado Springs Switchbacks FC,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,Defender,34,10.0,20.0,189.0,3.0,62.0,48.0,16.0,4.0,370.0,4.0,6.0,316.0,20.0,55.0,824.0,48.0,11.0,3.0,,1.0,3.0,7.0,378.0,,4.0,36.0,,1.0,19.0,9.0,,85.0,,4.0,10.0,19.0,2.0,7.0,3.0,141.0,24.0,17.0,3.0,1.0,492.0,8.0,26.0,,17.0,286.0,38.0,1.0,36.0,30.0,1.0,2.0,37.0,,10.0,8.0,,153.0,309.0,9.0,127.0,4.0,1.0,29.0,,3.0,10.0,10.0,,,0.0,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Colorado Springs Switchbacks FC,492xymfeeamtb7ovbzs5q9lud,D. Erdmann,Defender,31,17.0,44.0,346.0,6.0,126.0,89.0,24.0,8.0,576.0,4.0,32.0,478.0,1.0,101.0,1288.0,157.0,11.0,1.0,,10.0,3.0,26.0,604.0,,4.0,64.0,5.0,,37.0,23.0,,137.0,,,19.0,15.0,3.0,4.0,9.0,260.0,79.0,49.0,2.0,,743.0,19.0,69.0,6.0,38.0,402.0,47.0,4.0,23.0,76.0,9.0,2.0,64.0,,19.0,9.0,1.0,164.0,455.0,20.0,132.0,10.0,,32.0,,1.0,10.0,15.0,,,0.0,,,,1.0,,5.0,1.0,,4.0,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Colorado Springs Switchbacks FC,39t59x9q2xumbn2hphk7urp7u,I. Foster,Defender,33,23.0,32.0,263.0,8.0,142.0,115.0,13.0,33.0,620.0,17.0,14.0,498.0,101.0,133.0,1539.0,232.0,39.0,16.0,,19.0,14.0,20.0,640.0,1.0,7.0,92.0,6.0,8.0,41.0,22.0,8.0,209.0,,12.0,25.0,53.0,11.0,7.0,7.0,244.0,47.0,39.0,9.0,,969.0,17.0,57.0,7.0,44.0,466.0,95.0,5.0,123.0,32.0,1.0,7.0,85.0,2.0,25.0,30.0,1.0,41.0,479.0,18.0,237.0,7.0,,76.0,2.0,17.0,10.0,16.0,0.0,1.0,0.0,,,1.0,2.0,1.0,3.0,4.0,,9.0,1.0,,,1.0,,,,,,,,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Colorado Springs Switchbacks FC,44nrrrjr233eellmujjz45h5g,B. Halsey,Defender,3,2.0,1.0,58.0,,25.0,20.0,4.0,1.0,128.0,4.0,5.0,104.0,22.0,21.0,255.0,11.0,2.0,4.0,,1.0,1.0,7.0,129.0,2.0,2.0,19.0,1.0,1.0,2.0,4.0,,38.0,,2.0,4.0,9.0,3.0,6.0,2.0,46.0,9.0,10.0,1.0,,187.0,3.0,10.0,1.0,9.0,97.0,16.0,1.0,30.0,7.0,1.0,3.0,13.0,,4.0,1.0,,42.0,103.0,,48.0,,,11.0,2.0,4.0,10.0,3.0,,,0.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Colorado Springs Switchbacks FC,bxxgsxabn34u2r3fuzokmwatx,J. Henríquez,Midfielder,14,5.0,4.0,104.0,,96.0,104.0,7.0,25.0,387.0,41.0,24.0,300.0,11.0,168.0,1092.0,85.0,23.0,27.0,,22.0,12.0,1.0,396.0,7.0,9.0,149.0,10.0,25.0,19.0,20.0,7.0,201.0,,1.0,15.0,75.0,21.0,27.0,,123.0,22.0,74.0,13.0,4.0,666.0,15.0,88.0,21.0,21.0,271.0,74.0,5.0,93.0,29.0,1.0,10.0,57.0,3.0,15.0,10.0,11.0,95.0,291.0,14.0,204.0,13.0,4.0,80.0,8.0,29.0,10.0,13.0,4.0,0.0,3.0,,,4.0,1.0,4.0,,5.0,3.0,2.0,4.0,,,6.0,,,,,,,,,1.0,,1.0,,,,1.0,2.0,4.0,,,,,,,,,1.0,,,1.0,1.0,,,,,
