liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
Mexico_Supercopa_MX,2023-2024,CF América,5v79f3j9k15flsot7c4470iy,K. Álvarez,Defender,5,0,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,c2sm93wtigxc9gl3ayobtucph,N. Araújo,Defender,14,1,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,2odk7k9uwg1d08shh65a0onpw,A. Arredondo,Midfielder,185,0,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,claujooxyw4dzynzmy752r3l5,S. Cáceres,Defender,4,0,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,dl40zb7nm9ayqf10noredupd5,C. Calderón,Defender,18,1,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,5jj07az7i7svdgh5egd1s5dqt,R. Cota,Goalkeeper,30,1,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,Attacker,24,1,1,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,zr2h4w74ju6ilhilvdmmitp1,J. dos Santos,Midfielder,6,1,0,0,0,0,0,0,1
Mexico_Supercopa_MX,2023-2024,CF América,9vy0gclovljnladztpsu1usr8,D. Espinoza,Midfielder,197,1,0,0,0,0,0,1,0
Mexico_Supercopa_MX,2023-2024,CF América,d6d7zbt72rhk98u61zzzskoh5,J. Estrada,Goalkeeper,12,0,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,733ho2s9aqwwxzbqfiia3b7bp,Álvaro Fidalgo,Midfielder,8,1,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,11k6v0xq6o4d72q42cmz4blnu,I. Hernández,Attacker,19,0,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,76a0p6bdffuxw4ogr6a1r86lm,R. Juárez,Defender,29,1,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,atpdftqkh9h0r74rk12waemay,E. Lara,Defender,23,1,0,0,0,0,0,0,1
Mexico_Supercopa_MX,2023-2024,CF América,a90ij1awgqzkdenmj391fiz11,I. Lichnovsky,Defender,31,0,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,5q1kcpk3g539uawnt9g4nd20a,E. Lozano,Attacker,34,0,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,a1qs3b34p5u2s6mmlhdkgdp7t,L. Malagón,Goalkeeper,1,0,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,5ysw10inm8syf7r9xvbpk9n11,H. Martín,Attacker,21,1,1,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,7lcegswg90fuud1yp14qiqui,S. Naveda,Midfielder,16,1,0,1,0,0,0,0,1
Mexico_Supercopa_MX,2023-2024,CF América,7pg9lq56ajyr368bpwsajwyne,M. Ramírez,Midfielder,210,1,0,0,0,0,0,1,0
Mexico_Supercopa_MX,2023-2024,CF América,16trid756c0hhbd01arr5h250,D. Reyes,Attacker,303,0,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,a1ootdgvyfcn6u2tdmnts68ve,I. Reyes,Defender,3,0,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,euha4w0awkqy0zo5rktvje57t,B. Rodríguez,Attacker,7,0,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,4qlsgfu3mc2xaav1y9bpvfsh5,I. Rodríguez,Midfielder,15,1,0,0,0,0,0,1,0
Mexico_Supercopa_MX,2023-2024,CF América,3w1286ifdcqq1vler06gyqcyc,F. Rossano,Defender,193,0,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,2v7owi3b2ahe4ph566dwh8t1w,P. Salas,Attacker,214,0,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,6yo3mz13torp582on4m1qfwmh,R. Sánchez,Midfielder,20,0,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,c94pw47zvf1kyaj4h7oreon2t,D. Valdés,Midfielder,10,0,0,0,0,0,0,0,0
Mexico_Supercopa_MX,2023-2024,CF América,5u0lgize7ek0uadc9li0zisyc,M. Vázquez,Defender,32,1,0,0,0,0,0,1,0
Mexico_Supercopa_MX,2023-2024,CF América,i5f7g3p3e0i6zwc2bc9eglw5,Á. Zendejas,Attacker,17,1,0,0,0,0,0,0,1
