liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Crosses open play,Rightside Passes,Penalties Conceded,Blocked Shots,Ground Duels won,Total Shots,Goal Assists,Unsuccessful Crosses open play,Successful Corners into Box,Goals Conceded,Overruns,Foul Attempted Tackle,Clearances Off the Line,Aerial Duels lost,Successful Launches,Goals Conceded Inside Box,Second Goal Assists,Total Losses Of Possession,Yellow Cards,Unsuccessful Corners into Box,Starts,Unsuccessful Passes Own Half,Total Clearances,Corners Taken (incl short corners),Times Tackled,Games Played,Through balls,Successful Lay-offs,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Right Foot Goals,Leftside Passes,Penalties Taken,Tackles Won,Successful Short Passes,Successful Long Passes,Blocks,Successful Passes Opposition Half,Backward Passes,Successful Open Play Passes,Index,Penalty Goals Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Attempts from Set Pieces,Corners Won,GK Successful Distribution,Unsuccessful Dribbles,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Offsides,Key Passes (Attempt Assists),Goals from Inside Box,Shots On Target ( inc goals ),Total Tackles,Total Fouls Won,Appearances,Ground Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals from Outside Box,Duels won,Assists (Intentional),Aerial Duels won,Total Fouls Conceded,Duels lost,Unsuccessful Short Passes,Forward Passes,Touches,Aerial Duels,Goals,Interceptions,Penalty Goals,PutThrough/Blocked Distribution,Total Passes,Unsuccessful Passes Opposition Half,Total Touches In Opposition Box,Successful Dribbles,Successful Passes Own Half,Clean Sheets,Unsuccessful Launches,Time Played,Duels,Tackles Lost,Shots Off Target (inc woodwork),Successful Crosses & Corners,Goal Kicks,Handballs conceded,Set Pieces Goals,Ground Duels,Unsuccessful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Saves Made from Outside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Punches,Saves made - parried,Saves Made,Saves Made from Inside Box,Drops,Catches,Penalties Faced,Foul Won Penalty,Headed Goals,Hit Woodwork,Substitute Off,Substitute On,Throw Ins to Opposition Player,Last Player Tackle,Left Foot Goals,Own Goal Scored,Unsuccessful lay-offs,Penalties Saved,Saves made - caught,Saves from Penalty,Total Red Cards,Red Cards - 2nd Yellow,Straight Red Cards,Other Goals,Crosses not Claimed,Penalties Off Target
USA_MLS_Next_Pro,2024,Chicago Fire FC II,a8t1jn05xxxccikegk8fdaiok,R. Blake,Defender,59,1.0,21.0,1.0,5.0,20.0,3.0,,2.0,,9.0,,5.0,,4.0,2.0,8.0,,61.0,4.0,,4.0,13.0,10.0,,5.0,14.0,,1.0,4.0,12.0,,48.0,,8.0,92.0,10.0,1.0,51.0,19.0,99.0,10.0,2.0,102.0,143.0,,2.0,,1.0,21.0,1.0,8.0,1.0,2.0,,,15.0,2.0,14.0,22.0,44.0,,26.0,,6.0,7.0,26.0,32.0,58.0,224.0,10.0,,4.0,,11.0,146.0,33.0,5.0,3.0,52.0,,8.0,313.0,52.0,7.0,3.0,1.0,,,,42.0,2.0,,,0.0,,,,,,,,,,,,,,4.0,10.0,1.0,,,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Chicago Fire FC II,83uri423ckm6ngfoerw6gwh04,D. Borso,Midfielder,62,1.0,9.0,,1.0,20.0,5.0,1.0,2.0,,2.0,1.0,2.0,,2.0,,2.0,,35.0,1.0,,1.0,3.0,6.0,,8.0,5.0,,,,2.0,,16.0,,8.0,48.0,2.0,,30.0,13.0,46.0,10.0,,50.0,56.0,,,,7.0,19.0,,5.0,,1.0,,2.0,11.0,7.0,5.0,16.0,11.0,,24.0,1.0,4.0,4.0,18.0,9.0,23.0,131.0,6.0,,5.0,,1.0,61.0,10.0,4.0,2.0,21.0,,1.0,185.0,42.0,3.0,3.0,1.0,,,,36.0,2.0,,,0.0,,,,,,,,,,,,,,1.0,4.0,1.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Chicago Fire FC II,2buy6q56o0ixo30fatz7ps9w4,J. Zapata,Defender,46,1.0,71.0,,3.0,32.0,2.0,,1.0,,13.0,,15.0,,5.0,3.0,10.0,,85.0,7.0,3.0,5.0,17.0,9.0,3.0,16.0,20.0,,6.0,9.0,18.0,,86.0,,17.0,245.0,20.0,3.0,96.0,63.0,256.0,10.0,1.0,265.0,309.0,,1.0,,6.0,39.0,3.0,,,4.0,,,23.0,6.0,20.0,50.0,54.0,,37.0,,5.0,26.0,55.0,36.0,99.0,435.0,10.0,,6.0,,12.0,319.0,41.0,1.0,4.0,170.0,,10.0,639.0,92.0,6.0,2.0,1.0,,2.0,,82.0,4.0,,,1.0,,,,,,,,,,,,,1.0,3.0,15.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Chicago Fire FC II,38p90lsdc5iv1jvjbhiinv6ne,J. Casas,Midfielder,37,,158.0,,4.0,35.0,6.0,1.0,3.0,2.0,23.0,1.0,11.0,,10.0,9.0,18.0,,140.0,1.0,7.0,15.0,45.0,20.0,9.0,7.0,15.0,1.0,6.0,8.0,28.0,1.0,193.0,,12.0,515.0,36.0,4.0,194.0,93.0,533.0,10.0,3.0,551.0,639.0,,2.0,1.0,2.0,72.0,5.0,,,9.0,2.0,4.0,24.0,7.0,15.0,35.0,106.0,,47.0,1.0,12.0,19.0,45.0,78.0,213.0,801.0,22.0,2.0,15.0,,17.0,657.0,71.0,9.0,4.0,360.0,,10.0,1156.0,92.0,12.0,2.0,3.0,1.0,,,70.0,10.0,2.0,0.0,1.0,,,,,,,,,,,,,,9.0,,,,1.0,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Chicago Fire FC II,b3xoqrbmua9uzr0tw8kmnw9as,C. Cupps,Defender,64,1.0,130.0,1.0,,30.0,2.0,,4.0,,30.0,1.0,1.0,,15.0,6.0,26.0,,118.0,,,10.0,28.0,48.0,,4.0,15.0,,,7.0,42.0,,137.0,,16.0,350.0,28.0,7.0,95.0,38.0,326.0,10.0,5.0,378.0,407.0,,,30.0,1.0,31.0,4.0,17.0,1.0,1.0,,1.0,25.0,5.0,15.0,22.0,88.0,,45.0,,15.0,7.0,37.0,46.0,161.0,642.0,30.0,,17.0,,12.0,466.0,64.0,5.0,1.0,284.0,1.0,21.0,974.0,82.0,9.0,1.0,1.0,30.0,1.0,,52.0,4.0,,,0.0,,,,,,,,,,,,,,3.0,5.0,6.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Chicago Fire FC II,2343y1f4dtezub9633ghspqi2,J. Dean,Midfielder,24,1.0,1.0,,,3.0,1.0,1.0,,,1.0,,,,1.0,2.0,1.0,,17.0,,,1.0,5.0,4.0,,2.0,1.0,,,2.0,3.0,,13.0,,2.0,26.0,2.0,,14.0,12.0,26.0,10.0,1.0,28.0,39.0,,,,1.0,3.0,,4.0,,,,,3.0,,1.0,5.0,13.0,,5.0,1.0,2.0,2.0,6.0,10.0,15.0,62.0,3.0,,,,4.0,41.0,8.0,3.0,,15.0,,2.0,90.0,11.0,1.0,1.0,1.0,,,,8.0,,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Chicago Fire FC II,84oe7sbhy91b5xvbo2w28i7f8,J. Diouf,Defender,41,1.0,112.0,,1.0,31.0,8.0,,4.0,,18.0,1.0,8.0,1.0,19.0,9.0,14.0,,125.0,3.0,,14.0,42.0,56.0,,6.0,17.0,,,5.0,30.0,,140.0,,12.0,397.0,31.0,8.0,98.0,45.0,404.0,10.0,2.0,428.0,499.0,,2.0,9.0,5.0,59.0,4.0,31.0,,3.0,,3.0,21.0,6.0,17.0,23.0,96.0,,66.0,,35.0,13.0,42.0,66.0,227.0,733.0,54.0,,24.0,,10.0,524.0,58.0,14.0,4.0,331.0,,15.0,1138.0,108.0,9.0,5.0,1.0,9.0,,,54.0,4.0,,,1.0,,,,,,,,,,,,,,10.0,3.0,7.0,,,,,,,,1.0,1.0,,,,
USA_MLS_Next_Pro,2024,Chicago Fire FC II,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,Goalkeeper,78,,40.0,,,1.0,,,,,12.0,,,,1.0,5.0,11.0,,50.0,,,7.0,14.0,3.0,,,7.0,,,,46.0,,55.0,,,113.0,26.0,,16.0,,114.0,10.0,1.0,139.0,136.0,,,57.0,,61.0,1.0,,,,,,,1.0,7.0,1.0,48.0,,2.0,,1.0,,2.0,2.0,92.0,272.0,2.0,,,,,187.0,34.0,,,123.0,1.0,21.0,630.0,4.0,,,,29.0,,,2.0,,,,0.0,13.0,1.0,13.0,2.0,6.0,33.0,19.0,1.0,4.0,1.0,,,,,,,,,,,,1.0,,,,,,,
USA_MLS_Next_Pro,2024,Chicago Fire FC II,99hdzy5s45xr72d3lgttdmne1,J. Gal,Goalkeeper,25,,40.0,1.0,,,,,,,9.0,,1.0,,,6.0,8.0,,49.0,,,8.0,26.0,7.0,,,8.0,,,,44.0,,88.0,,,127.0,37.0,,9.0,,108.0,10.0,2.0,164.0,144.0,,,97.0,,68.0,1.0,,,1.0,,,,,8.0,2.0,48.0,,3.0,,3.0,1.0,2.0,4.0,84.0,308.0,3.0,,,,,212.0,22.0,,,155.0,1.0,28.0,750.0,5.0,,,,49.0,,,2.0,,,,0.0,7.0,,4.0,2.0,5.0,24.0,17.0,,12.0,2.0,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Chicago Fire FC II,79knhnp7bvpjomzz14k715wtm,O. Glasgow,Forward,55,16.0,117.0,1.0,12.0,126.0,60.0,2.0,65.0,,38.0,6.0,9.0,,27.0,1.0,32.0,,353.0,7.0,2.0,23.0,42.0,26.0,2.0,58.0,23.0,2.0,8.0,32.0,27.0,3.0,179.0,,27.0,515.0,25.0,3.0,321.0,203.0,520.0,10.0,4.0,540.0,681.0,5.0,20.0,,32.0,102.0,6.0,88.0,12.0,23.0,4.0,24.0,45.0,49.0,23.0,105.0,162.0,1.0,151.0,2.0,25.0,41.0,132.0,135.0,203.0,1308.0,52.0,5.0,13.0,,61.0,702.0,188.0,115.0,33.0,236.0,5.0,13.0,2055.0,283.0,18.0,36.0,17.0,,4.0,,231.0,68.0,3.0,2.0,3.0,,,,,,,,,,,2.0,,,1.0,,5.0,,2.0,,4.0,,,,,,,,,
