liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,bovk9ga2q38axmomcanv67h79,D. Álvarez,Midfielder,11.0,8,0,2,1,1,0,3,2
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,8f8h57y9u27itkkdehbdss4b9,J. Aquino,Midfielder,20.0,6,0,0,0,0,0,0,3
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,a07qa8wa5v6aa040b5yev5p05,E. Arévalo,Midfielder,5.0,3,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,6stnu5c38qqzze7xbyrfwb74l,H. Ayala,Defender,4.0,6,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,bn8eqcglavl5j1kmlgyy3hed,A. Briseño,Defender,13.0,3,1,1,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,cwd9n2pi4gpyy486mnm7hvqhh,G. Castillo,Midfielder,95.0,2,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,ebd087qhfyhs6i8k2442xgb11,J. Dueñas,Midfielder,29.0,6,0,3,2,1,1,0,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,d5v66qyfnyed52vg60c8xblxx,A. Escoto,Attacker,30.0,2,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,cje0cib3r1m2fdhxaxcyeevp,J. Espericueta,Midfielder,34.0,2,0,0,0,0,0,2,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,5seuruocknsnp24elefzrwdsl,E. Esqueda,Attacker,16.0,1,0,0,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,bhforubddmdvwp9r508bsdoet,J. Estrada,Defender,14.0,5,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,dqvozoc1khvnkn6i1ctraiyfp,F. Fernández,Attacker,5.0,2,0,0,0,0,0,2,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,3brsbjbzkowz9i2sq8gthncnp,A. Fernández,Goalkeeper,21.0,0,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,4zjhf8g09in1aj4k6c7x485at,A. Gignac,Attacker,10.0,7,4,2,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,evk0esdocrzt5zxqmv4ostdcl,J. Damm,Midfielder,25.0,9,1,0,0,0,0,3,5
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,4i9mwmaay4x7nkbuda0v777it,J. González,Defender,26.0,2,0,0,0,0,0,0,2
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,eo9onyvn5rc88vavgwp9glryt,J. Guerrón,Attacker,8.0,3,0,2,0,0,0,0,2
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,7uuli7jqi66bkkotgkypsignp,N. Guzmán,Goalkeeper,1.0,8,0,1,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,envpdcapbpk8477snh5aidhp1,I. Jiménez,Defender,2.0,5,0,1,0,0,0,0,1
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,lgp88ye6zxaut9f9a8ea6ifp,G. Lugo,Attacker,23.0,3,0,0,0,0,0,1,2
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,1pr709b760f7kc7x5p8x3s991,U. Luna,Midfielder,98.0,2,0,0,0,0,0,2,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,dii7yftnuoyzl8zim6fdrphp1,H. Mancilla,Attacker,17.0,1,0,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,do3gqdmzzs8vmd58n0fsgz1zp,E. Palos,Goalkeeper,22.0,2,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,casil63kq0cfbxw6sr0q9unrp,G. Pizarro,Midfielder,19.0,6,0,1,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,ftlw4gsezckwp2oud3fdt1at,J. Rivas,Defender,24.0,5,1,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,exftif1568v22xyk6oqhv41qt,Rafael Sóbis,Attacker,9.0,6,0,3,0,0,0,0,3
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,bpaf9z8su2xb5fejhnexdp7th,J. Torres,Midfielder,18.0,7,1,0,0,0,0,3,3
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,6t4m47wbrylj0zp336aogocet,J. Torres Nilo,Defender,6.0,5,0,2,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,6fsf66enwskhbdre911rc6nkl,I. Uche,Attacker,28.0,1,1,0,0,0,0,1,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,6ibclg8sdwhfalu6l1lli26s5,Juninho,Defender,3.0,6,0,0,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,g2b0g1dxjxj9wk3rf5ivrtg5,M. Viniegra,Midfielder,15.0,5,0,1,0,0,0,2,1
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,azo5b09nmtvgiw8xdho8xv9w5,A. Zamora,Defender,35.0,3,2,1,0,0,0,0,0
Concacaf_Concacaf_Champions_Cup,2015-2016,Club Tigres UANL,d8htrjr6ponlb7rlw9fywp045,L. Zelarayán,Midfielder,8.0,4,0,0,0,0,0,3,1
