liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Successful Lay-offs,Successful Passes Own Half,Starts,Successful Short Passes,Touches,Total Fouls Conceded,Duels won,Duels lost,Tackles Won,Total Tackles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Interceptions,Shots On Target ( inc goals ),Successful Long Passes,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Clearances,Goals,Successful Crosses open play,Total Losses Of Possession,Substitute Off,Offsides,Aerial Duels won,Clean Sheets,Blocked Shots,Goals from Inside Box,Unsuccessful Crosses & Corners,Ground Duels won,Backward Passes,Tackles Lost,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Dribbles,Total Shots,Unsuccessful Passes Opposition Half,Goals Conceded Outside Box,Aerial Duels lost,Successful Passes Opposition Half,Unsuccessful lay-offs,Throw Ins to Own Player,Leftside Passes,Goals Conceded Inside Box,Key Passes (Attempt Assists),Goals Conceded,Total Touches In Opposition Box,Unsuccessful Crosses open play,Appearances,Blocks,GK Successful Distribution,Yellow Cards,Open Play Passes,Times Tackled,Ground Duels lost,Right Foot Goals,Rightside Passes,Unsuccessful Long Passes,Forward Passes,Successful Crosses & Corners,Successful Dribbles,Unsuccessful Launches,Successful Open Play Passes,Headed Goals,Time Played,Goal Kicks,Duels,Recoveries,Unsuccessful Short Passes,Substitute On,Total Fouls Won,Foul Attempted Tackle,Total Passes,Corners Won,Games Played,Penalty Goals Conceded,Index,Aerial Duels,Ground Duels,Home Goals,Away Goals,Winning Goal,Foul Won Penalty,Throw Ins to Opposition Player,Total Red Cards,Red Cards - 2nd Yellow,Successful Launches,Straight Red Cards,Overruns,Hit Woodwork,Penalties Conceded,Attempts from Set Pieces,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Assists (Intentional),Goal Assists,Goals from Outside Box,Penalties Faced,Saves Made,Catches,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made from Outside Box,Left Foot Goals,Through balls,Last Player Tackle,Second Goal Assists,Penalties Taken,Penalty Goals,Goalkeeper Smother,Saves from Penalty,Penalties Saved,Saves made - parried,Punches,Drops,Clearances Off the Line,Own Goal Scored,Saves made - caught,Crosses not Claimed,Penalties Off Target,Set Pieces Goals
Mexico_Liga_MX,2024-2025,Atlas FC,gb0n69fb9wkq9pob0jkwlzbo,I. Larios,Forward,211,6,,21,1,51,139,6,20,35,5,8,15,2,2,2,,,2,,,1,57,1,,4,,2,,10,16,21,3,,51,15,4,23,2,6,32,,2,19,2,1,4,10,9,12,1,,,64,20,29,,14,,12,2,4,,49,,203,,55,12,15,11,4,2,66,7,12,,10,10,45,,,0,,,,,,,,,,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlas FC,c2tyovjvvyrt7fs89e4euz3hm,R. Lozano,Defender,17,29,8,46,13,150,464,27,61,108,8,15,73,4,11,5,5,7,23,6,2,5,177,10,,21,1,13,1,26,40,47,7,,155,17,9,76,7,32,115,,3,25,10,3,17,31,24,16,2,,3,226,45,76,,70,8,86,6,10,3,154,1,1022,,169,41,65,3,16,13,228,14,16,1,10,53,116,0,2,1,,2,,,1,,2,1,,,1,1,,2,3,1,,,,,,,1,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlas FC,8swufhwyim1itr5o9xrv0v1ed,M. Manotas,Forward,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlas FC,ct2l9vkkkxyv2i4y1m0copox6,A. Mora,Defender,4,3,,176,8,207,405,9,53,31,22,27,63,3,16,1,15,3,19,34,,,70,3,,23,1,,,,30,24,5,,222,1,4,44,2,20,46,,,45,8,,10,7,,13,8,3,2,276,2,11,,76,37,140,,1,23,214,,716,3,84,37,26,5,3,4,285,,13,3,10,43,41,,,0,,,,,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlas FC,5oy70cjxq70r7cwtj4t1749n9,J. Murillo,Midfielder,15,23,9,102,14,254,558,17,50,88,9,15,57,7,12,5,10,8,11,11,2,2,148,7,4,10,2,4,2,27,40,96,6,1,264,27,12,73,4,27,164,2,22,142,18,13,22,40,27,19,2,,1,319,35,61,2,25,6,58,2,8,2,262,,1394,,138,43,51,5,17,10,321,14,19,3,10,37,101,1,1,1,,4,,,,,3,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlas FC,dsif2f4ny3beg21vrvnociwru,J. Márquez,Midfielder,18,33,9,245,18,513,952,15,105,82,25,36,113,13,23,4,15,13,19,13,3,4,201,11,1,15,4,6,2,19,90,143,11,1,528,16,17,113,5,17,287,,7,171,18,17,23,37,17,19,,,3,626,28,65,3,160,27,167,4,9,15,513,,1473,,187,80,86,1,46,10,641,5,19,2,10,32,155,2,1,1,,,,,1,,4,3,,,5,2,,,1,1,,,,,,,,2,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlas FC,aa53igsrv81m9zy3ub1ri4v6d,M. Nervo,Defender,2,20,,482,19,613,1068,8,61,47,9,17,159,4,39,1,49,12,38,75,,,180,,1,38,6,1,,,23,39,8,,662,,5,121,7,28,180,,17,260,20,5,27,17,,19,22,17,1,777,2,19,,153,98,369,,,61,623,,1710,18,108,36,61,,6,2,821,3,19,3,10,66,42,,,0,,9,,,18,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlas FC,5rigugxkjo6yummreudad70t1,C. Orrantía,Defender,23,1,,21,2,58,150,,7,5,3,4,14,,2,,2,,2,6,,3,35,1,,1,1,3,,12,6,16,1,,60,1,,24,,1,42,,31,36,2,3,2,4,12,4,,,,71,2,4,,2,6,20,3,2,4,57,,191,,12,6,8,2,,,74,2,4,,10,2,10,,,0,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlas FC,5mnxp6vqp768gc8jetep0j5ec,P. Ramírez,Defender,216,2,1,33,1,80,122,2,10,13,3,4,9,1,4,1,2,1,1,1,,1,19,,,3,,,,2,7,11,1,,82,1,2,10,2,1,50,,,19,2,1,4,1,1,6,,,,89,7,12,,30,1,31,1,1,1,80,,190,,23,12,8,5,2,1,91,1,6,,10,4,19,,,0,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlas FC,21051apcxzotsbfnwivngarbp,L. Reyes,Defender,14,40,,202,16,366,976,15,74,57,22,31,108,16,21,4,31,14,32,26,1,11,267,1,1,17,6,4,1,48,57,67,9,1,397,8,20,124,7,13,209,,114,34,14,21,21,34,46,18,4,,3,485,20,44,,187,49,217,14,8,31,377,1,1462,,131,54,59,2,18,10,505,9,18,3,10,30,101,0,1,0,,71,1,,11,1,1,,2,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlas FC,cexkin0o29ncglurh7l9akgyx,C. Robles,Defender,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlas FC,62hgf13it1y2bhucfxl7bmdhx,A. Rocha,Midfielder,26,20,3,461,18,728,1094,25,67,80,22,34,116,14,18,5,61,9,34,12,2,,159,9,1,18,2,5,2,9,49,145,12,1,789,6,19,91,4,17,330,,1,234,18,12,22,19,7,18,3,,4,857,18,63,2,275,46,251,2,4,24,745,,1456,,147,99,70,,12,14,905,2,18,3,10,35,112,0,2,1,,2,,,6,,,,1,4,6,1,2,,,,,,,,,,,1,,1,1,1,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlas FC,92dkvly8droq0str7j2vy0x78,V. Ríos,Midfielder,185,5,3,83,5,151,280,17,46,30,11,26,32,4,12,1,9,5,11,12,1,,35,4,,17,,,1,,29,26,15,,160,,5,21,3,10,77,,,54,5,3,8,7,,11,1,,1,188,1,20,,58,8,54,,,4,156,1,473,,76,10,24,6,3,9,192,,11,1,10,27,49,1,0,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlas FC,4n3tno8s37apgk7pbq8tqywb8,J. Serrato,Midfielder,192,5,,8,2,23,51,5,6,13,,1,10,,,,1,2,5,,,,18,1,,1,,,,,5,6,1,1,24,2,,5,2,3,16,,,5,2,2,4,1,,2,1,,,34,2,10,,15,2,8,,1,,24,,144,,19,5,8,,3,1,34,,2,,10,4,15,,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlas FC,1dnmq5wwsj3d1ra5ec3lqanai,A. Sánchez,Goalkeeper,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlas FC,bsijqtivxx9jbkjsh9c7ixu51,C. Vargas,Goalkeeper,12,,,296,16,271,713,1,6,3,,,186,,,,86,,30,18,,,189,,,5,5,,,,1,,,1,357,,,156,6,1,61,,,108,18,,24,,,16,,160,1,329,,2,,95,181,340,,,92,242,,1440,135,9,158,5,,3,,543,,16,2,10,6,3,,,0,,,,,18,,,,,,,,,,,,3,59,5,32,50,25,,,,,,,3,1,1,15,7,2,,,,,,
Mexico_Liga_MX,2024-2025,Atlas FC,8oiw6d6y3tzcc58ijwwg0hh49,É. Zaldívar,Midfielder,6,12,,208,14,342,695,12,65,43,17,27,59,1,15,5,25,2,20,19,1,3,131,11,2,13,1,,1,16,52,68,10,,367,5,6,55,3,12,162,,73,178,10,5,13,13,16,17,4,,1,414,11,31,,38,21,142,3,3,12,357,1,1053,,108,43,38,3,23,4,426,5,17,,10,25,83,1,0,0,,28,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Mexico_Liga_MX,2024-2025,Atlas FC,6aab54ufh6p2lnlg98r3i9s5x,G. del Prete,Forward,10,5,5,39,3,70,139,4,14,21,2,2,15,1,,1,6,3,4,,1,1,37,2,,2,,1,1,5,12,25,,,76,8,2,16,,3,38,,,26,3,4,3,7,2,3,,,1,88,12,18,,14,4,26,1,5,,73,1,232,,35,13,11,,5,3,91,3,3,1,10,5,30,1,0,0,,,,,,,,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlético de San Luis,3equc198ccdse2w40j67kovdh,F. Boli,Forward,0,5,3,47,9,100,288,4,40,63,1,6,22,18,3,13,2,2,3,6,4,,93,8,7,10,,4,4,,30,39,5,1,102,21,31,19,2,18,55,,,28,12,4,14,59,,14,,,1,103,40,45,3,39,1,18,,6,,82,1,816,,103,33,21,5,18,1,124,5,14,1,10,28,75,3,1,0,,,,,,,3,1,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlético de San Luis,72cwohn97yrl4pdiibvkfqgpg,L. Cañamar,Midfielder,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlético de San Luis,ctiesvd76yq85nbnwfxvll39x,R. Chávez,Defender,5,34,,264,17,521,1159,28,82,73,17,32,129,8,24,5,50,15,45,46,2,21,240,5,4,23,4,5,1,38,59,151,15,3,571,12,13,122,4,17,328,,124,306,15,12,19,40,38,21,7,,3,688,21,56,,28,29,215,21,12,18,559,1,1589,,155,49,100,4,15,14,700,7,21,1,10,40,115,2,0,2,,23,,,8,,3,,,,,,,2,2,1,,,,,,,1,1,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlético de San Luis,5av0x4no7v8epor7wm4ss371m,A. Cruz,Defender,18,31,2,423,17,611,1089,3,73,39,16,26,153,2,13,,61,9,65,51,,8,201,3,1,29,4,1,,9,44,94,10,,672,5,2,97,4,18,257,,55,129,17,9,21,2,9,18,4,,1,793,11,21,,236,74,366,8,2,33,646,,1504,,112,72,79,1,16,,825,,18,1,10,47,65,,,0,,13,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Mexico_Liga_MX,2024-2025,Atlético de San Luis,evk0esdocrzt5zxqmv4ostdcl,J. Damm,Midfielder,25,1,,6,,15,22,,4,,2,2,1,,,,,1,,,,,2,,,,,,,1,4,6,,,15,,,2,,,9,,,7,,1,,,,1,,,,16,,,,,,3,,2,,15,,24,,4,1,1,1,,,16,,1,,10,,4,,,0,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlético de San Luis,dmqmxkyprphad4zlbcv0igcet,J. Domínguez,Defender,4,6,,541,16,727,983,10,40,32,7,13,89,2,18,2,38,5,28,42,,,100,5,,20,2,1,,2,20,72,6,3,765,2,4,63,3,18,224,,1,319,12,4,15,8,2,17,8,1,3,836,4,14,,137,48,326,,1,29,749,,1353,1,72,48,41,1,6,3,854,,17,1,10,38,34,,,0,,1,,,5,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlético de San Luis,8z500j8o7agchtuoqjwqvgudx,Rodrigo Dourado,Midfielder,13,23,7,467,20,765,1209,36,97,87,29,46,110,4,29,2,62,16,38,68,1,1,146,1,,29,5,1,1,2,68,85,17,1,827,6,6,74,5,23,361,,1,271,19,11,24,20,2,20,12,,5,870,14,64,,280,27,301,1,4,11,761,1,1776,,184,94,83,,18,24,937,1,20,1,10,52,132,0,1,1,,,,,8,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlético de San Luis,b5pf64v2vu42s1td4u9uh5c7o,Vitinho,Forward,11,9,10,44,6,140,299,4,28,37,2,4,28,5,1,14,8,5,4,,2,,83,5,5,,,6,1,7,28,61,2,,148,19,19,31,2,3,104,1,1,73,5,4,7,33,4,11,,,2,169,28,34,,17,1,25,,12,,141,1,582,,65,25,27,5,12,1,176,8,11,,10,3,62,2,0,0,2,,,,,,,,,2,10,3,1,1,1,1,,,,,,,1,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlético de San Luis,14x84apbgj4ztpu0m82hbvsru,B. Galdames,Midfielder,7,10,3,32,1,93,235,6,33,35,3,5,28,1,2,2,5,4,6,3,,1,77,1,,3,,1,,6,30,44,2,2,98,10,3,28,3,6,69,,4,24,3,5,6,8,3,14,,,1,122,25,29,,31,2,27,3,9,1,94,,250,,68,25,26,13,16,3,126,2,14,,10,9,59,,,0,,,,,,,3,,,,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlético de San Luis,cx2zyexwxy0nqw9u6yzmnpqp6,D. Guillén,Defender,15,2,,156,4,200,310,6,23,21,2,4,37,2,9,2,10,,15,16,1,,44,1,1,14,2,,1,,9,23,2,,210,1,4,22,2,7,54,,2,92,6,,8,4,,10,9,,2,243,5,14,1,29,15,103,,,9,206,,454,,44,13,22,6,5,1,247,,10,,10,21,23,1,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Mexico_Liga_MX,2024-2025,Atlético de San Luis,dh9uepuoe9cudkwnspfq3v4r9,J. Güémez,Midfielder,16,22,12,244,11,506,857,13,63,67,14,24,116,7,12,7,32,9,19,17,1,3,181,4,,15,2,4,1,16,48,126,10,,538,6,14,113,3,12,298,,6,129,14,12,17,18,14,20,2,,1,631,32,55,,182,25,217,4,8,4,516,,1126,,130,71,91,9,16,5,654,6,20,,10,27,103,1,0,1,,,,,1,,,1,,,7,2,1,4,4,,,,,,,,1,3,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlético de San Luis,eqg3xn8mplfpc9ys8kb6dch6,M. Klimowicz,Midfielder,10,12,7,44,7,118,288,9,36,36,6,10,36,4,1,9,5,5,8,1,3,,85,7,1,4,,7,2,2,32,42,4,,123,13,13,30,2,,79,2,2,27,3,5,5,20,2,11,,,,158,24,36,2,59,7,31,,10,,122,,565,,72,25,29,4,12,6,159,5,11,1,10,4,68,2,1,2,1,,,,,,3,,,,,,,1,1,1,,,,,,,1,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlético de San Luis,8pwe3xcs77n0pwocevaabqymt,Léo Bonatini,Forward,9,10,7,53,7,124,260,3,15,26,1,2,37,8,2,7,5,4,8,5,4,,76,6,2,4,,2,4,2,11,51,1,,129,6,15,31,3,6,76,2,1,33,5,6,8,35,2,14,1,,,152,14,20,3,51,5,31,,3,2,115,,646,,41,15,32,7,6,2,166,8,14,,10,10,31,3,1,0,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,1,1,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlético de San Luis,eclrpz6phap3g9v02yfsvktex,C. López,Goalkeeper,23,,,22,1,20,50,,,,,,16,,,,4,,6,1,,,16,,,,1,,,,,,,,24,,,10,,,2,,,7,,,,,,1,,13,1,24,,,,9,16,24,,,10,15,,90,10,,10,,,,,40,,1,,10,,,,,0,,,,,4,,,,,,,,,,,,,1,1,1,4,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlético de San Luis,8fdn4ollhabj63gxxzijpdroq,Ó. Macías,Midfielder,21,25,6,326,15,595,905,19,71,52,24,40,75,5,16,4,39,15,26,17,1,,109,7,,2,5,1,1,3,69,143,16,1,634,7,9,52,1,7,309,,2,190,10,2,11,9,3,17,5,,,688,17,45,,179,16,197,1,6,8,614,1,1292,,123,69,59,2,23,14,709,4,17,1,10,9,114,1,0,0,,,,,3,,,,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlético de San Luis,d3o1bmhtcv2qm9umgz49p5qi2,G. Martínez,Defender,17,,,5,,6,8,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,6,,,,,,1,,,3,,,,,,2,,,,6,,,,1,,2,,,,6,,7,,,1,,2,,,6,,2,,10,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Atlético de San Luis,e8k7ga8z2lo9ino1tud0a1n9w,I. Moreno,Defender,3,3,,45,2,69,178,2,20,12,5,10,24,,4,,9,1,16,6,,2,38,2,,2,,,,1,18,27,5,,78,3,,9,1,1,35,1,23,42,3,1,4,,1,7,,,,99,5,11,,4,6,29,2,6,3,75,,172,,32,10,18,5,2,1,102,2,7,,10,3,29,,,0,,2,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
