liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Headed Goals,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Throw Ins to Opposition Player,Left Foot Goals,Foul Won Penalty,Clearances Off the Line,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Penalty Goals,Penalties Conceded,Saves Made,GK Successful Distribution,Crosses not Claimed,Own Goal Scored,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Last Man Tackle,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2015,New York City Football Club,7i7ysz3j5bhwh0vzmijx1hgwl,A. Fitzgerald,Goalkeeper,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,9bg21691mpmk9adnyypmqvg0l,N. Grabavoy,Midfielder,11.0,26.0,2.0,2.0,1.0,1.0,,4.0,6.0,19.0,2.0,1884.0,17.0,54.0,,804.0,9.0,177.0,2.0,447.0,3.0,8.0,21.0,3.0,2.0,33.0,217.0,271.0,26.0,,108.0,,832.0,23.0,9.0,705.0,30.0,11.0,116.0,226.0,31.0,118.0,4.0,129.0,22.0,32.0,19.0,1139.0,26.0,11.0,6.0,148.0,,227.0,10.0,45.0,102.0,8.0,,11.0,1.0,37.0,33.0,12.0,214.0,24.0,32.0,21.0,1.0,2.0,,,79.0,202.0,2.0,,690.0,716.0,66.0,3.0,2.0,1.0,,22.0,112.0,4.0,32.0,69.0,1.0,,1.0,1.0,1.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,26vqrxpxgfamc65cjpvkavr2t,J. Hernández,Defender,2.0,26.0,,8.0,,,,,2.0,1.0,,2294.0,2.0,,,932.0,2.0,58.0,,214.0,47.0,88.0,11.0,2.0,2.0,32.0,218.0,554.0,34.0,,93.0,,949.0,38.0,2.0,679.0,38.0,2.0,181.0,196.0,2.0,119.0,1.0,111.0,26.0,18.0,63.0,1299.0,26.0,14.0,29.0,103.0,,441.0,,43.0,100.0,,,89.0,,10.0,56.0,1.0,191.0,140.0,40.0,1.0,,1.0,,,59.0,254.0,,,752.0,768.0,88.0,4.0,,,2.0,26.0,91.0,8.0,81.0,44.0,15.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,98npz4hgq8tqqb1mcuaoxq6l1,Andoni Iraola,Defender,51.0,9.0,,2.0,,,,1.0,,11.0,,759.0,64.0,,,346.0,8.0,84.0,3.0,121.0,5.0,12.0,10.0,,,9.0,93.0,182.0,26.0,,41.0,,353.0,8.0,8.0,282.0,22.0,,53.0,20.0,5.0,51.0,3.0,40.0,8.0,18.0,13.0,566.0,9.0,5.0,4.0,67.0,,100.0,,41.0,47.0,,,18.0,3.0,7.0,6.0,4.0,82.0,27.0,22.0,11.0,,,,,26.0,149.0,,,295.0,300.0,15.0,,1.0,,1.0,21.0,35.0,5.0,18.0,41.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,e7lr9m8e22kb0xxf0b9pffmxh,A. Jacobson,Midfielder,4.0,33.0,1.0,5.0,1.0,1.0,,,4.0,6.0,2.0,2837.0,4.0,27.0,1.0,1325.0,6.0,150.0,3.0,596.0,14.0,52.0,35.0,16.0,2.0,35.0,325.0,496.0,70.0,,200.0,,1341.0,46.0,26.0,1042.0,51.0,19.0,252.0,350.0,14.0,197.0,7.0,202.0,33.0,52.0,61.0,1770.0,33.0,29.0,11.0,227.0,1.0,478.0,1.0,46.0,194.0,3.0,,47.0,3.0,36.0,66.0,9.0,328.0,65.0,53.0,6.0,,1.0,,2.0,99.0,363.0,,,1073.0,1089.0,101.0,4.0,1.0,2.0,3.0,55.0,134.0,15.0,63.0,128.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,d1p2mgz94oi55fa1wd2uhx5ud,E. Holmen Johansen,Goalkeeper,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,yjqhx63akww5l4m2fkrjq6z9,F. Lampard,Midfielder,8.0,10.0,3.0,,,,,1.0,5.0,2.0,1.0,733.0,1.0,21.0,2.0,373.0,5.0,66.0,1.0,164.0,3.0,20.0,8.0,12.0,1.0,7.0,132.0,135.0,9.0,,65.0,,383.0,8.0,5.0,271.0,13.0,16.0,85.0,99.0,6.0,68.0,11.0,31.0,9.0,22.0,19.0,520.0,10.0,7.0,,67.0,,121.0,2.0,97.0,33.0,4.0,,27.0,1.0,16.0,4.0,8.0,78.0,9.0,14.0,2.0,,,1.0,1.0,38.0,97.0,3.0,,288.0,298.0,11.0,,1.0,1.0,2.0,8.0,45.0,1.0,7.0,29.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,5vt3tmawbb1c87csuukwtr9at,T. McNamara,Midfielder,15.0,19.0,5.0,3.0,,,,4.0,5.0,21.0,1.0,1324.0,17.0,9.0,2.0,494.0,10.0,131.0,6.0,249.0,8.0,20.0,22.0,8.0,,10.0,216.0,143.0,17.0,,96.0,,502.0,18.0,4.0,371.0,28.0,20.0,116.0,134.0,14.0,120.0,3.0,58.0,15.0,49.0,19.0,769.0,19.0,12.0,1.0,108.0,1.0,151.0,2.0,100.0,48.0,12.0,,15.0,5.0,21.0,6.0,17.0,124.0,28.0,28.0,23.0,,2.0,,1.0,66.0,86.0,4.0,,378.0,386.0,16.0,,3.0,2.0,2.0,13.0,76.0,4.0,12.0,42.0,1.0,2.0,3.0,2.0,1.0,,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,36p2olvqxa4r4dqiilmaqn6xh,R. Meara,Goalkeeper,18.0,1.0,,,,,,,,,,90.0,,,,13.0,,,,6.0,6.0,13.0,,,,,15.0,7.0,,,1.0,,27.0,,,4.0,1.0,,14.0,1.0,,12.0,,13.0,1.0,,2.0,49.0,1.0,,,,,25.0,,85.0,1.0,,,9.0,,,1.0,,1.0,2.0,1.0,,,,,,,1.0,,,8.0,13.0,1.0,,,,,,,,1.0,,5.0,,,,,,,,,,,7.0,9.0,1.0,,1.0,1.0,,1.0,5.0,2.0,1.0,,4.0,6.0,,,,
USA_MLS,2015,New York City Football Club,43fx2x728wlmkk5a3yknp56fp,J. Mena,Defender,23.0,7.0,,2.0,,,,1.0,1.0,1.0,,596.0,,,,285.0,,18.0,,40.0,14.0,23.0,6.0,2.0,,12.0,67.0,198.0,25.0,,31.0,,292.0,11.0,3.0,226.0,15.0,2.0,54.0,75.0,,29.0,,52.0,6.0,9.0,26.0,403.0,7.0,5.0,7.0,41.0,,132.0,,42.0,42.0,,,12.0,,3.0,13.0,,66.0,19.0,15.0,1.0,,1.0,,,12.0,67.0,,,232.0,238.0,25.0,,,,,21.0,24.0,4.0,32.0,29.0,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2015,New York City Football Club,4efhw8es9qrpb4l8mapdv5mmt,A. Mendoza,Defender,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,80r2a3jnvy8ekbl3ojskctjo5,P. Mullins,Midfielder,14.0,24.0,6.0,2.0,,,,13.0,8.0,21.0,7.0,1040.0,,28.0,1.0,288.0,10.0,72.0,3.0,169.0,3.0,7.0,7.0,19.0,,56.0,195.0,31.0,8.0,,96.0,,300.0,18.0,8.0,189.0,19.0,33.0,103.0,51.0,13.0,113.0,5.0,27.0,11.0,30.0,11.0,511.0,24.0,9.0,,100.0,,86.0,12.0,100.0,70.0,14.0,,8.0,3.0,25.0,35.0,18.0,191.0,6.0,19.0,21.0,2.0,,,1.0,65.0,91.0,6.0,1.0,185.0,197.0,91.0,,7.0,3.0,2.0,6.0,121.0,2.0,2.0,35.0,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,dgjs0k1f077st5j1cc8l6cvkl,A. Nemec,Forward,32.0,9.0,,,,,,1.0,7.0,3.0,5.0,594.0,1.0,37.0,,248.0,,59.0,1.0,135.0,,2.0,4.0,7.0,,30.0,110.0,38.0,10.0,,79.0,,253.0,10.0,2.0,167.0,5.0,10.0,81.0,65.0,8.0,73.0,3.0,23.0,8.0,8.0,11.0,340.0,9.0,4.0,1.0,41.0,,58.0,,36.0,58.0,3.0,,5.0,1.0,8.0,39.0,1.0,110.0,9.0,5.0,3.0,,1.0,1.0,,22.0,71.0,,,167.0,172.0,69.0,,8.0,,1.0,9.0,52.0,1.0,4.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,1lfksyseq2fvtoeeh1efrxyol,A. Pirlo,Midfielder,21.0,13.0,,3.0,,,,1.0,2.0,5.0,1.0,1074.0,2.0,8.0,,777.0,9.0,79.0,19.0,415.0,,51.0,11.0,12.0,1.0,5.0,229.0,341.0,15.0,,87.0,,875.0,6.0,9.0,668.0,25.0,15.0,138.0,236.0,25.0,157.0,5.0,82.0,12.0,19.0,19.0,1097.0,13.0,3.0,2.0,102.0,,366.0,,92.0,54.0,3.0,12.0,69.0,1.0,27.0,4.0,9.0,111.0,5.0,26.0,38.0,,2.0,1.0,2.0,52.0,194.0,,,650.0,737.0,9.0,1.0,,2.0,5.0,14.0,57.0,1.0,15.0,50.0,2.0,,,,,,18.0,58.0,27.0,,,,1.0,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,b7ec50ispfx8i14nt3rv7jxsl,K. Poku,Midfielder,88.0,27.0,4.0,4.0,,,,21.0,4.0,7.0,1.0,978.0,6.0,28.0,4.0,502.0,11.0,84.0,,288.0,2.0,13.0,10.0,6.0,,17.0,174.0,131.0,14.0,,80.0,,512.0,18.0,40.0,376.0,23.0,16.0,93.0,135.0,21.0,89.0,2.0,75.0,6.0,23.0,12.0,720.0,27.0,11.0,3.0,132.0,,128.0,3.0,95.0,76.0,10.0,,43.0,,9.0,13.0,23.0,162.0,3.0,23.0,8.0,,1.0,1.0,4.0,69.0,165.0,4.0,,411.0,419.0,30.0,,5.0,6.0,6.0,14.0,86.0,,9.0,63.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,ben5gcm3vvnuu8tdbvbhp2l79,J. Saunders,Goalkeeper,12.0,33.0,,4.0,,,,,,,,2970.0,,,,452.0,1.0,,,190.0,195.0,423.0,,,2.0,,436.0,343.0,2.0,,2.0,,958.0,2.0,,279.0,55.0,,425.0,85.0,,369.0,,348.0,33.0,,56.0,1370.0,33.0,1.0,,9.0,,749.0,,63.0,15.0,,,254.0,,4.0,13.0,,22.0,33.0,57.0,,,,,,7.0,124.0,,,295.0,533.0,13.0,4.0,,,,2.0,7.0,,15.0,2.0,100.0,,,,,,,,,,1.0,124.0,326.0,3.0,,26.0,2.0,1.0,26.0,50.0,22.0,73.0,7.0,23.0,153.0,,,,
USA_MLS,2015,New York City Football Club,6p31nnhcwtu63z6p92tt6l3vt,K. Shelton,Forward,19.0,17.0,1.0,,,,,10.0,2.0,12.0,2.0,824.0,1.0,28.0,,301.0,12.0,80.0,3.0,164.0,1.0,5.0,12.0,7.0,1.0,14.0,175.0,64.0,21.0,,73.0,,303.0,5.0,17.0,222.0,17.0,11.0,78.0,61.0,12.0,71.0,2.0,51.0,7.0,34.0,19.0,514.0,17.0,2.0,1.0,101.0,,70.0,3.0,81.0,57.0,4.0,,3.0,3.0,10.0,9.0,23.0,124.0,9.0,18.0,12.0,,,,,53.0,92.0,1.0,,223.0,225.0,23.0,,4.0,1.0,,19.0,67.0,2.0,12.0,48.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,42u3mjksoepb6m3w4iut5ytw5,T. Taylor,Midfielder,99.0,2.0,,,,,,1.0,1.0,4.0,1.0,66.0,2.0,1.0,,15.0,2.0,2.0,1.0,11.0,,,,,,5.0,16.0,3.0,1.0,,2.0,,15.0,2.0,,13.0,,,2.0,3.0,,5.0,1.0,3.0,1.0,1.0,1.0,35.0,2.0,1.0,,7.0,,5.0,1.0,10.0,1.0,,,,1.0,,,3.0,12.0,,,4.0,,,,,6.0,5.0,,,13.0,13.0,5.0,,,,,1.0,11.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,8jnmj4fxii9xo32vvgjmioafp,S. Velásquez,Midfielder,26.0,12.0,,,,,,7.0,5.0,5.0,1.0,446.0,2.0,12.0,,198.0,2.0,41.0,2.0,111.0,1.0,1.0,13.0,2.0,1.0,6.0,69.0,66.0,12.0,,24.0,,200.0,8.0,6.0,170.0,7.0,4.0,25.0,31.0,6.0,24.0,5.0,28.0,5.0,16.0,7.0,306.0,12.0,4.0,,64.0,,45.0,,100.0,27.0,2.0,,5.0,,7.0,2.0,9.0,72.0,3.0,8.0,6.0,,,,,39.0,83.0,,,173.0,175.0,8.0,,2.0,,2.0,9.0,45.0,3.0,4.0,25.0,,,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,9b6m9o1paogifd10o2d86kmhh,David Villa,Forward,7.0,30.0,18.0,4.0,,,,1.0,4.0,28.0,47.0,2514.0,17.0,63.0,15.0,686.0,35.0,127.0,11.0,518.0,1.0,13.0,13.0,45.0,2.0,35.0,456.0,91.0,11.0,2.0,178.0,,789.0,29.0,32.0,568.0,49.0,109.0,191.0,292.0,46.0,226.0,29.0,79.0,29.0,38.0,24.0,1369.0,30.0,12.0,1.0,248.0,3.0,203.0,,77.0,102.0,64.0,11.0,30.0,7.0,49.0,11.0,48.0,294.0,5.0,51.0,59.0,1.0,5.0,,5.0,157.0,167.0,15.0,8.0,508.0,598.0,46.0,3.0,11.0,5.0,7.0,9.0,192.0,2.0,6.0,91.0,,,2.0,1.0,,,5.0,52.0,21.0,7.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,9mgwh1dfp9co8qujl9qg0qd3p,K. Watson-Siriboe,Defender,3.0,11.0,1.0,4.0,1.0,,1.0,4.0,1.0,,,687.0,,,,256.0,,15.0,,47.0,5.0,10.0,3.0,2.0,,8.0,41.0,184.0,18.0,,21.0,,262.0,16.0,1.0,217.0,15.0,3.0,31.0,62.0,2.0,20.0,,36.0,7.0,5.0,11.0,404.0,11.0,7.0,14.0,43.0,,96.0,,100.0,44.0,1.0,,14.0,,3.0,23.0,2.0,74.0,44.0,15.0,,,,,,22.0,89.0,1.0,,225.0,231.0,31.0,,,,,14.0,30.0,4.0,41.0,21.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2015,New York City Football Club,x4hsnlz1ngvhw8xc4215s2j9,J. Williams,Defender,13.0,18.0,,1.0,,,,,2.0,10.0,1.0,1600.0,60.0,3.0,,759.0,,70.0,,220.0,27.0,46.0,14.0,3.0,4.0,30.0,166.0,449.0,29.0,,79.0,,794.0,10.0,4.0,607.0,24.0,3.0,125.0,111.0,4.0,89.0,1.0,104.0,18.0,25.0,46.0,1117.0,18.0,7.0,7.0,75.0,,300.0,1.0,47.0,80.0,,,62.0,,10.0,38.0,4.0,143.0,77.0,28.0,10.0,,2.0,,,33.0,313.0,,,638.0,669.0,68.0,1.0,,,,22.0,63.0,7.0,68.0,42.0,14.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
