liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels lost,Successful Open Play Passes,Total Touches In Opposition Box,Interceptions,Aerial Duels won,Ground Duels won,Aerial Duels lost,Times Tackled,Starts,Open Play Passes,PutThrough/Blocked Distribution,Total Tackles,Offsides,Successful Crosses open play,Touches,Unsuccessful Short Passes,Leftside Passes,Successful Passes Opposition Half,Substitute Off,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Successful Launches,Penalty Goals Conceded,Forward Passes,Time Played,Total Fouls Won,Foul Attempted Tackle,Duels,Overruns,Unsuccessful Long Passes,Successful Passes Own Half,Appearances,Index,Total Clearances,Total Fouls Conceded,Goals Conceded Inside Box,Ground Duels,Successful Long Passes,Unsuccessful Crosses & Corners,Aerial Duels,Rightside Passes,Backward Passes,Shots Off Target (inc woodwork),Successful Crosses & Corners,Tackles Won,Total Passes,Yellow Cards,Tackles Lost,Successful Dribbles,Duels lost,Unsuccessful Passes Opposition Half,Corners Won,Throw Ins to Own Player,Games Played,Successful Short Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Total Shots,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Unsuccessful Launches,Duels won,Key Passes (Attempt Assists),Blocks,Total Losses Of Possession,Unsuccessful Passes Own Half,Winning Goal,Substitute On,Foul Won Penalty,Successful Lay-offs,Shots On Target ( inc goals ),Goals,Total Red Cards,Handballs conceded,Headed Goals,Straight Red Cards,Unsuccessful Corners into Box,Through balls,Corners Taken (incl short corners),Blocked Shots,Right Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Goal Assists,Penalties Conceded,Unsuccessful lay-offs,Hit Woodwork,Goals from Outside Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Assists (Intentional),Penalties Taken,Penalty Goals,Clearances Off the Line,Successful Corners into Box,Saves Made from Inside Box,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made,Own Goal Scored,Red Cards - 2nd Yellow,Saves made - parried,Punches,Saves made - caught,Catches,Goalkeeper Smother,Penalties Faced,Penalties Off Target,Successful Fifty Fifty,Fifty Fifty,Second Goal Assists,Saves from Penalty,Penalties Saved,Crosses not Claimed,Drops,Last Player Tackle,Other Goals
Mexico_Liga_MX,2020-2021,CF Cruz Azul,14bw0a2azjioiorlbhhhbul05,P. Aguilar,Defender,23,15.0,120.0,4.0,14.0,19.0,18.0,19.0,1.0,7.0,162.0,1.0,8.0,,,267.0,15.0,57.0,46.0,,9.0,47.0,1.0,1.0,4.0,,88.0,630.0,8.0,6.0,71.0,1.0,32.0,89.0,7.0,10.0,34.0,12.0,8.0,33.0,28.0,1.0,38.0,20.0,17.0,2.0,,6.0,182.0,1.0,2.0,2.0,34.0,34.0,,,7.0,107.0,1.0,135.0,2.0,2.0,18.0,1.0,,13.0,37.0,2.0,5.0,50.0,14.0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,CF Cruz Azul,bd9ov8z9402i9cceuu4dv4nv9,A. Aldrete,Defender,16,42.0,542.0,10.0,21.0,14.0,44.0,15.0,10.0,20.0,668.0,27.0,28.0,,13.0,1105.0,75.0,37.0,356.0,2.0,18.0,133.0,2.0,13.0,5.0,2.0,283.0,1720.0,12.0,16.0,115.0,3.0,58.0,231.0,20.0,10.0,34.0,21.0,16.0,86.0,51.0,46.0,29.0,268.0,110.0,5.0,22.0,20.0,698.0,4.0,8.0,5.0,57.0,141.0,8.0,112.0,20.0,514.0,27.0,565.0,6.0,6.0,79.0,2.0,39.0,29.0,58.0,19.0,2.0,244.0,38.0,0.0,,,,1.0,,,,,,15.0,1.0,24.0,6.0,,,,,1.0,,,,,2.0,,,1.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,CF Cruz Azul,9vvleh9yqqcm955432lsl8c7p,R. Alvarado,Forward,25,38.0,204.0,23.0,9.0,8.0,34.0,12.0,19.0,9.0,252.0,17.0,7.0,1.0,3.0,396.0,38.0,66.0,159.0,8.0,9.0,49.0,10.0,11.0,1.0,2.0,85.0,759.0,11.0,6.0,92.0,,11.0,56.0,15.0,10.0,6.0,11.0,9.0,72.0,11.0,9.0,20.0,72.0,35.0,6.0,6.0,2.0,258.0,2.0,5.0,16.0,50.0,51.0,10.0,3.0,15.0,198.0,8.0,209.0,,9.0,36.0,,,3.0,42.0,10.0,,85.0,7.0,1.0,6.0,,3.0,3.0,1.0,,,,,1.0,1.0,6.0,8.0,1.0,1.0,1.0,0.0,3.0,,,,,,,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,CF Cruz Azul,1sgnb6jzur8xdz6z2zel2luqd,B. Angulo,Forward,17,33.0,131.0,45.0,2.0,11.0,19.0,20.0,14.0,9.0,189.0,6.0,4.0,4.0,,308.0,51.0,57.0,100.0,4.0,14.0,58.0,5.0,1.0,,2.0,41.0,881.0,9.0,2.0,83.0,,7.0,41.0,15.0,10.0,8.0,13.0,12.0,52.0,7.0,1.0,31.0,55.0,46.0,10.0,,2.0,199.0,,2.0,6.0,53.0,51.0,3.0,,15.0,134.0,,141.0,1.0,22.0,27.0,2.0,1.0,2.0,30.0,8.0,1.0,99.0,8.0,0.0,6.0,1.0,7.0,12.0,3.0,,,,,1.0,3.0,1.0,5.0,3.0,3.0,2.0,1.0,1.0,,1.0,,,,,,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,CF Cruz Azul,f47fwbxgm35jx628hwpmfdrrp,R. Baca,Midfielder,22,25.0,439.0,,14.0,12.0,30.0,5.0,2.0,13.0,501.0,11.0,23.0,,,617.0,46.0,130.0,209.0,5.0,15.0,63.0,,7.0,3.0,2.0,171.0,1143.0,4.0,6.0,72.0,1.0,17.0,238.0,15.0,10.0,13.0,9.0,14.0,55.0,34.0,3.0,17.0,156.0,53.0,,,11.0,510.0,1.0,12.0,4.0,30.0,44.0,1.0,,15.0,413.0,3.0,447.0,3.0,1.0,77.0,1.0,,10.0,42.0,5.0,3.0,79.0,22.0,0.0,2.0,,,1.0,1.0,,,,,,,,,1.0,,1.0,0.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,CF Cruz Azul,bnnrd87r5v0vlz8cfuq1zbefp,J. Borja,Midfielder,6,3.0,19.0,,,2.0,1.0,,2.0,,20.0,,,,,24.0,1.0,4.0,18.0,,1.0,1.0,,,,1.0,7.0,16.0,1.0,1.0,6.0,,,1.0,3.0,10.0,,1.0,1.0,4.0,2.0,,2.0,7.0,2.0,,,,20.0,,,,3.0,1.0,,,3.0,17.0,,19.0,,,,,,,3.0,,,3.0,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,CF Cruz Azul,bgzncyc6929doqcjo47z4stlh,M. Caraglio,Forward,9,10.0,53.0,27.0,3.0,20.0,7.0,30.0,2.0,3.0,87.0,5.0,1.0,3.0,1.0,134.0,34.0,25.0,38.0,2.0,5.0,34.0,1.0,3.0,,,22.0,326.0,4.0,3.0,67.0,,,22.0,10.0,10.0,1.0,11.0,5.0,17.0,1.0,1.0,50.0,23.0,23.0,8.0,1.0,1.0,93.0,1.0,,2.0,40.0,33.0,1.0,,10.0,58.0,1.0,59.0,,10.0,8.0,,,,27.0,3.0,,41.0,2.0,0.0,7.0,,1.0,2.0,,,2.0,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,CF Cruz Azul,2rby31pvcv29ny4mw4h7jr8wl,Á. Castro,Midfielder,10,4.0,17.0,3.0,,1.0,6.0,,2.0,1.0,24.0,1.0,5.0,1.0,,39.0,7.0,3.0,14.0,1.0,1.0,7.0,1.0,,,,6.0,60.0,,,11.0,,,3.0,2.0,10.0,1.0,,1.0,10.0,2.0,3.0,1.0,8.0,7.0,,,3.0,24.0,,2.0,1.0,4.0,8.0,2.0,,2.0,15.0,3.0,17.0,,,4.0,,,,7.0,,,13.0,2.0,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,CF Cruz Azul,7l6fskoo4ftq4qkgmwwsvoixh,P. Ceppelini,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,CF Cruz Azul,2lsqo8x3mbz4shb8nuv5catp1,Jesús Corona,Goalkeeper,1,3.0,171.0,,,3.0,1.0,,,20.0,228.0,1.0,,,,611.0,5.0,81.0,81.0,,18.0,141.0,,1.0,30.0,2.0,325.0,1800.0,1.0,1.0,7.0,,136.0,242.0,20.0,10.0,11.0,1.0,16.0,4.0,121.0,,3.0,58.0,,,,,464.0,2.0,,,3.0,114.0,,,20.0,202.0,,323.0,7.0,,139.0,2.0,,45.0,4.0,,,144.0,27.0,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,31.0,185.0,157.0,44.0,20.0,51.0,,,11.0,4.0,2.0,4.0,2.0,4.0,,,,,1.0,1.0,1.0,1.0,,
