liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Duels,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Throw Ins to Own Player,Time Played,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Corners Won,Duels lost,Handballs conceded,Interceptions,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Starts,Successful Launches,Successful Lay-offs,Successful Long Passes,Tackles Lost,Tackles Won,Total Clearances,Total Fouls Conceded,Total Tackles,Blocks,Corners Taken (incl short corners),Hit Woodwork,Penalties Off Target,Penalties Taken,Substitute Off,Successful Corners into Box,Successful Dribbles,Throw Ins to Opposition Player,Total Big Chances Missed,Unsuccessful Corners into Box,Foul Attempted Tackle,Ground Duels lost,Offsides,Shots On Target ( inc goals ),Yellow Cards,Times Tackled,Unsuccessful Crosses open play,Unsuccessful Dribbles,Blocked Shots,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Catches,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals Conceded Outside Box,Overruns,Penalty Goals Conceded,Penalties Conceded,GK Unsuccessful Distribution,Penalties Faced,Unsuccessful lay-offs,Carries,Progressive Carries,Total Big Chances Created,Goals,Goals Openplay,Goals from Inside Box,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Attempts from Set Pieces,Penalty Goals,Assists (Intentional),Goal Assists,Straight Red Cards,Total Red Cards,Clean Sheets,Left Foot Goals,Through balls,Headed Goals,Goalkeeper Smother,Own Goal Scored,Red Cards - 2nd Yellow,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Drops,Penalties Saved,Saves from Penalty,Clearances Off the Line,Second Goal Assists,Saves made - caught,Crosses not Claimed,Other Goals,Last Player Tackle
USA_US_Open_Cup,2026,FC America CFL Spurs,52jmjscth8tmpeb7aijo4wkyc,Alexandre Teixeira,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,567wmlbmow7qsixi8kakyp7v8,C. Atwell,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,ed1y93z9amzj7hqrzu8z7w8ic,H. Berrio,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,ehsidm7g6d3jd13cppm5svdhw,T. Cardona,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,bwjar57f596bcb2hauqw08cq2,Lucca Carvalho,Defender,0,1.0,,4.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,,2.0,6.0,1.0,1.0,,,1.0,,,4.0,2.0,3.0,5.0,,17.0,1.0,4.0,7.0,,5.0,,2.0,11.0,1.0,,,3.0,,2.0,0.0,,,,,2.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,3wbyjfs401bgulecycrjv4ine,W. Centeno,Midfielder,0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,5.0,,3.0,,,1.0,,,,1.0,,1.0,,10.0,1.0,7.0,7.0,,1.0,,6.0,10.0,1.0,,3.0,4.0,3.0,3.0,0.0,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,41x1cdf1c0dcri64bxap0mb6c,C. Clement,Defender,2,1.0,4.0,4.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,,,19.0,1.0,7.0,,,,,,11.0,2.0,9.0,11.0,3.0,73.0,,12.0,19.0,,11.0,,8.0,37.0,,3.0,4.0,2.0,6.0,4.0,0.0,,,,,3.0,,1.0,1.0,1.0,1.0,,,,,1.0,5.0,,1.0,,,,,,1.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,bcdaqrrdyvjd5vqj2v8by75lg,C. Dilan,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,a467rfigmnskp1jtl7749ek2c,J. Facussé,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,122n017ys794vkxfnreom2fsa,M. Fernandes,Midfielder,6,1.0,4.0,6.0,,2.0,4.0,1.0,2.0,2.0,5.0,,,6.0,14.0,4.0,1.0,,1.0,,,,11.0,3.0,9.0,12.0,,73.0,,7.0,15.0,1.0,12.0,,3.0,24.0,,,1.0,1.0,2.0,2.0,0.0,1.0,1.0,,,6.0,,,1.0,,1.0,,,,,,1.0,2.0,,,,,,,1.0,,,,,,2.0,5.0,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,3mcrev98ykm5y1dprkwrz4v84,D. Figueira,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,cz33zhzpsfr5y57vv3jox0zro,A. Flemmings,Midfielder,0,1.0,1.0,2.0,1.0,,10.0,1.0,3.0,3.0,1.0,1.0,,4.0,24.0,3.0,9.0,,,,,,19.0,2.0,17.0,17.0,,90.0,1.0,5.0,24.0,,19.0,,5.0,36.0,,2.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,2.0,,,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,d4cdq5yb7oa060fztjsu7osno,M. Fodstad,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,86uhtdkl8v4r9uk2xxzsf3vqi,A. Forth,Defender,0,1.0,1.0,2.0,,,5.0,1.0,2.0,2.0,1.0,,,7.0,15.0,1.0,4.0,,,,,,13.0,1.0,14.0,15.0,,89.0,,2.0,17.0,,15.0,,2.0,27.0,,1.0,2.0,2.0,,,0.0,1.0,1.0,,,2.0,,1.0,,,1.0,,,,,,5.0,1.0,,3.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,9cp4hiq1zb4076saws1nhr384,G. Herode,Defender,0,1.0,,1.0,1.0,,6.0,1.0,1.0,1.0,1.0,1.0,,,7.0,,1.0,,,1.0,,,4.0,,4.0,4.0,1.0,17.0,,4.0,7.0,,4.0,,3.0,11.0,,,,2.0,1.0,3.0,0.0,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,c8nhxe7wdmf9668sin26t3yfo,M. Jones,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,lj8x4ddd1iowkk4l46jtb7ys,Jorge Lameiras,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,cvlx51kc8m44xg7sph6kymeqc,João Kastrup,Goalkeeper,0,1.0,,,,,20.0,1.0,3.0,3.0,,,,6.0,10.0,13.0,5.0,,,,,,5.0,1.0,14.0,12.0,,90.0,,16.0,31.0,,15.0,,16.0,50.0,,7.0,16.0,15.0,1.0,,0.0,,,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,10.0,,1.0,,11.0,4.0,7.0,4.0,,,,1.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,6dw98k2v7i992gakkpcfcoqvo,G. Koliniatis,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,cimddaqegpaixacbdw3hv5wd0,C. Kwesi,Midfielder,0,1.0,3.0,18.0,4.0,9.0,1.0,1.0,2.0,2.0,15.0,4.0,,3.0,8.0,4.0,1.0,,,,1.0,,6.0,4.0,3.0,5.0,,80.0,1.0,15.0,8.0,,6.0,,2.0,28.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,,,14.0,,,,,1.0,,1.0,1.0,,3.0,1.0,3.0,3.0,,,,,,1.0,,,,,,1.0,11.0,,,,7.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,FC America CFL Spurs,2n9wrilwrw0dymc7f6gp247pw,M. Landau,Midfielder,11,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
