liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Launches,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,GK Successful Distribution,Substitute On,Successful Lay-offs,Goals,Right Foot Goals,Successful Crosses & Corners,Yellow Cards,Shots Off Target (inc woodwork),Substitute Off,Successful Dribbles,Total Shots,Total Red Cards,Blocked Shots,Red Cards - 2nd Yellow,Foul Attempted Tackle,Total Touches In Opposition Box,Shots On Target ( inc goals ),Successful Crosses open play,Aerial Duels won,Handballs conceded,Hit Woodwork,Goals from Inside Box,Unsuccessful lay-offs,Through balls,Offsides,Corners Won,Successful Corners into Box,Corners Taken (incl short corners),Goals from Outside Box,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Clearances Off the Line,Goal Assists,Saves Made,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Second Goal Assists,Own Goal Scored,Headed Goals,Foul Won Penalty,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Straight Red Cards,Penalties Conceded,Goalkeeper Smother,Penalties Faced,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Other Goals,Goal Kicks,Last Man Tackle,Saves from Penalty,Penalties Saved,Penalties Off Target
USA_USL_Championship,2017,Phoenix Rising FC,cdjd7qgqedffsj4hjkjih0ogl,É. Arreola,Midfielder,13,2.0,109.0,3.0,,40.0,10.0,29.0,,2.0,1.0,,2.0,17.0,8.0,2.0,5.0,40.0,1.0,31.0,1.0,7.0,13.0,1.0,8.0,1.0,9.0,,2.0,1.0,70.0,6.0,,8.0,11.0,10.0,4.0,2.0,1.0,1.0,10.0,1.0,1.0,2.0,6.0,4.0,6.0,33.0,33.0,2.0,,2.0,6.0,,,4.0,,6.0,1.0,1.0,1.0,4.0,,1.0,,1.0,2.0,,1.0,,,6.0,1.0,4.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,1.0,0.0,,,,,,
USA_USL_Championship,2017,Phoenix Rising FC,cijslwbc730evygvnzcqzuimt,E. Ávila,Midfielder,30,7.0,534.0,1.0,,178.0,29.0,112.0,2.0,8.0,5.0,2.0,8.0,69.0,49.0,5.0,20.0,182.0,3.0,146.0,10.0,28.0,61.0,10.0,32.0,,21.0,5.0,12.0,4.0,271.0,11.0,,38.0,50.0,10.0,22.0,8.0,9.0,3.0,48.0,,12.0,8.0,11.0,18.0,42.0,150.0,154.0,10.0,,5.0,26.0,,4.0,20.0,,6.0,6.0,1.0,1.0,7.0,,4.0,2.0,7.0,5.0,,2.0,,,15.0,1.0,5.0,2.0,,1.0,1.0,,,,1.0,2.0,4.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,15.0,,0.0,1.0,0.0,,,,,,
USA_USL_Championship,2017,Phoenix Rising FC,5mx9ami8md6d5va360ri9wbth,G. Awako,Midfielder,10,10.0,710.0,3.0,,290.0,72.0,164.0,3.0,11.0,1.0,2.0,6.0,116.0,81.0,4.0,43.0,293.0,9.0,223.0,2.0,54.0,92.0,13.0,54.0,1.0,40.0,7.0,7.0,12.0,432.0,11.0,1.0,59.0,75.0,10.0,29.0,16.0,15.0,7.0,68.0,5.0,4.0,12.0,11.0,33.0,54.0,236.0,239.0,9.0,2.0,4.0,39.0,,4.0,26.0,,4.0,23.0,1.0,,6.0,1.0,8.0,4.0,8.0,11.0,,6.0,,2.0,16.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,23.0,,0.0,1.0,0.0,,,,,,
USA_USL_Championship,2017,Phoenix Rising FC,dtb9aa7wp7e73bm367myma1n9,J. Berner,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Phoenix Rising FC,4pyqpm1rf12togre84l2wwjx1,O. Bravo,Forward,9,6.0,1009.0,16.0,,234.0,75.0,148.0,1.0,6.0,3.0,3.0,9.0,112.0,54.0,9.0,46.0,249.0,14.0,191.0,12.0,52.0,74.0,17.0,60.0,2.0,33.0,11.0,7.0,2.0,389.0,13.0,,66.0,40.0,10.0,43.0,6.0,19.0,4.0,87.0,,15.0,10.0,13.0,35.0,60.0,186.0,197.0,21.0,,6.0,44.0,3.0,1.0,31.0,,2.0,13.0,1.0,,5.0,4.0,10.0,4.0,3.0,13.0,,4.0,,9.0,48.0,3.0,2.0,12.0,,1.0,1.0,1.0,1.0,9.0,13.0,3.0,6.0,,1.0,3.0,1.0,,2.0,,,,,,,,,,,,,,2.0,,3.0,,,,,,,16.0,4.0,1.0,0.0,0.0,,,,,,
USA_USL_Championship,2017,Phoenix Rising FC,cu84s15ig7u7g9iwwcff82yuh,J. Cohen,Goalkeeper,18,,2550.0,,113.0,326.0,,221.0,144.0,339.0,,7.0,1.0,344.0,202.0,1.0,3.0,765.0,3.0,166.0,25.0,342.0,80.0,5.0,295.0,,302.0,28.0,1.0,47.0,984.0,28.0,,7.0,626.0,10.0,10.0,257.0,3.0,,14.0,16.0,32.0,,28.0,3.0,59.0,212.0,423.0,7.0,8.0,1.0,4.0,,,4.0,212.0,,,,,,2.0,,,1.0,,,,,,,,,6.0,1.0,,,,,,4.0,,,,,,,,,79.0,1.0,7.0,1.0,13.0,42.0,23.0,36.0,6.0,109.0,,,,,,,,,,1.0,1.0,8.0,1.0,7.0,,,0.0,,222.0,,1.0,1.0,
USA_USL_Championship,2017,Phoenix Rising FC,ayn0mgkbm904wayuysv6hvhsl,C. Cortez,Forward,9,17.0,1630.0,2.0,,519.0,134.0,257.0,3.0,7.0,17.0,4.0,34.0,351.0,83.0,12.0,208.0,546.0,24.0,316.0,15.0,215.0,114.0,23.0,217.0,3.0,40.0,19.0,43.0,16.0,874.0,21.0,1.0,115.0,173.0,10.0,125.0,15.0,25.0,10.0,233.0,23.0,19.0,18.0,21.0,74.0,125.0,304.0,331.0,118.0,3.0,8.0,108.0,4.0,6.0,41.0,,2.0,28.0,5.0,,9.0,2.0,33.0,8.0,9.0,56.0,,4.0,,6.0,70.0,23.0,9.0,84.0,1.0,,4.0,3.0,2.0,11.0,12.0,,1.0,1.0,4.0,,2.0,,5.0,,,,,,,,,,,,,1.0,1.0,,7.0,,,,,,,45.0,2.0,3.0,2.0,1.0,,,,,,
USA_USL_Championship,2017,Phoenix Rising FC,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,Defender,13,26.0,1831.0,72.0,5.0,555.0,70.0,207.0,18.0,37.0,13.0,5.0,29.0,269.0,215.0,43.0,120.0,570.0,24.0,378.0,13.0,157.0,181.0,14.0,129.0,18.0,73.0,20.0,32.0,56.0,1004.0,22.0,6.0,144.0,280.0,10.0,104.0,35.0,24.0,19.0,197.0,53.0,18.0,28.0,22.0,64.0,39.0,400.0,413.0,53.0,5.0,34.0,93.0,9.0,41.0,80.0,,2.0,9.0,2.0,,9.0,1.0,5.0,2.0,15.0,14.0,1.0,4.0,1.0,14.0,41.0,9.0,9.0,24.0,2.0,1.0,2.0,1.0,1.0,16.0,15.0,,3.0,,1.0,2.0,3.0,,3.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,36.0,4.0,1.0,1.0,1.0,,,,,,
USA_USL_Championship,2017,Phoenix Rising FC,769ysp532k2iebbrv7nf991hx,D. Drogba,Forward,11,19.0,1196.0,2.0,,315.0,63.0,168.0,3.0,18.0,3.0,3.0,27.0,282.0,61.0,7.0,109.0,345.0,18.0,198.0,12.0,127.0,74.0,24.0,155.0,2.0,45.0,13.0,18.0,14.0,692.0,14.0,4.0,132.0,128.0,10.0,86.0,20.0,45.0,16.0,182.0,17.0,15.0,42.0,14.0,69.0,80.0,193.0,218.0,50.0,1.0,7.0,96.0,,2.0,63.0,,1.0,29.0,10.0,7.0,11.0,4.0,31.0,2.0,13.0,63.0,,9.0,,7.0,56.0,32.0,5.0,23.0,1.0,1.0,6.0,2.0,3.0,7.0,23.0,5.0,19.0,4.0,,14.0,2.0,,3.0,,,,,,,,,,,1.0,,3.0,,3.0,24.0,2.0,2.0,,,,,47.0,4.0,5.0,5.0,1.0,,,,,,
USA_USL_Championship,2017,Phoenix Rising FC,4id0nrrejc3n3mmpqf5l910b9,B. Gavin,Midfielder,4,9.0,1050.0,3.0,3.0,447.0,67.0,177.0,13.0,25.0,13.0,4.0,8.0,122.0,200.0,17.0,63.0,462.0,17.0,348.0,15.0,88.0,132.0,6.0,78.0,2.0,64.0,12.0,17.0,20.0,588.0,17.0,2.0,68.0,151.0,10.0,30.0,26.0,7.0,4.0,79.0,12.0,19.0,10.0,17.0,41.0,112.0,361.0,374.0,11.0,2.0,14.0,49.0,3.0,15.0,27.0,,5.0,11.0,,,3.0,4.0,3.0,7.0,3.0,7.0,,,,11.0,9.0,4.0,2.0,3.0,1.0,,,,,,1.0,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,,,0.0,,,,,,
