root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Throw Ins to Own Player,Ground Duels,Aerial Duels won,Unsuccessful Passes Opposition Half,Attempts from Set Pieces,Aerial Duels,Blocks,Goals Conceded Outside Box,Duels,Shots On Target ( inc goals ),Index,Unsuccessful Passes Own Half,Total Tackles,Tackles Won,Total Losses Of Possession,Tackles Lost,Appearances,Starts,Times Tackled,Goals Conceded,Backward Passes,Interceptions,Unsuccessful Short Passes,Leftside Passes,Duels won,Ground Duels lost,Successful Dribbles,Rightside Passes,Total Passes,Successful Passes Opposition Half,Games Played,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels won,Duels lost,Unsuccessful Launches,Penalty Goals Conceded,Successful Long Passes,Touches,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Forward Passes,Total Shots,Successful Launches,Open Play Passes,Throw Ins to Opposition Player,Successful Open Play Passes,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Time Played,Unsuccessful Long Passes,Total Clearances,Successful Passes Own Half,Recoveries,Total Fouls Won,Winning Goal,Successful Crosses & Corners,Unsuccessful Dribbles,Total Fouls Conceded,Substitute On,Key Passes (Attempt Assists),Foul Attempted Tackle,Clearances Off the Line,Yellow Cards,Substitute Off,PutThrough/Blocked Distribution,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals from Outside Box,Successful Crosses open play,Goals,Successful Lay-offs,Left Foot Goals,Blocked Shots,Home Goals,Away Goals,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Unsuccessful Crosses open play,Saves Made,Penalties Faced,GK Successful Distribution,Saves made - parried,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Goal Kicks,Penalties Saved,Saves Made from Inside Box,Saves from Penalty,Drops,Corners Won,Goal Assists,Offsides,Unsuccessful lay-offs,Assists (Intentional),Straight Red Cards,Total Red Cards,Crosses not Claimed,Clean Sheets,Saves made - caught,Punches,Foul Won Penalty,Penalties Taken,Right Foot Goals,Goals from Inside Box,Penalty Goals,Successful Corners into Box,Second Goal Assists,Through balls,Handballs conceded,Headed Goals,Set Pieces Goals,Hit Woodwork,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Suriname Under 17,Suriname_Under_17,eu9blhxc95ubfavraydf4iqdw,D. Lobman,Midfielder,3,,21.0,,14.0,,,3.0,1.0,21.0,,10.0,11.0,10.0,7.0,34.0,3.0,3.0,3.0,4.0,13.0,5.0,6.0,17.0,42.0,14.0,7.0,3.0,35.0,129.0,11.0,3.0,105.0,14.0,7.0,4.0,1.0,5.0,169.0,100.0,24.0,,47.0,,2.0,121.0,,98.0,1.0,12.0,270.0,7.0,5.0,94.0,21.0,1.0,0.0,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Suriname Under 17,Suriname_Under_17,21l9jcplp1jvyirdys7e8ocno,M. Olfers,Defender,4,,4.0,2.0,9.0,,4.0,4.0,1.0,8.0,,10.0,11.0,2.0,,24.0,2.0,2.0,2.0,,9.0,4.0,2.0,8.0,13.0,5.0,1.0,1.0,36.0,80.0,5.0,2.0,60.0,3.0,3.0,2.0,1.0,4.0,100.0,56.0,20.0,2.0,27.0,,1.0,75.0,,55.0,,8.0,180.0,12.0,7.0,55.0,11.0,,0.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Suriname Under 17,Suriname_Under_17,buappmrojgc4lrl7tngfl8pw4,R. Oudsten,Forward,5,,20.0,,21.0,,,2.0,1.0,20.0,1.0,10.0,6.0,9.0,5.0,40.0,4.0,3.0,3.0,6.0,13.0,5.0,7.0,17.0,14.0,11.0,9.0,2.0,18.0,59.0,15.0,3.0,34.0,11.0,9.0,4.0,1.0,2.0,98.0,32.0,25.0,,22.0,1.0,,59.0,,34.0,2.0,12.0,270.0,8.0,,19.0,12.0,,0.0,,2.0,1.0,,1.0,,1.0,,,3.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Suriname Under 17,Suriname_Under_17,1jnhl9ddc56xixoj6tx6va044,D. Pinas,Midfielder,18,,14.0,,3.0,,,,,14.0,,10.0,4.0,8.0,5.0,13.0,3.0,3.0,1.0,2.0,7.0,3.0,2.0,7.0,6.0,9.0,5.0,,10.0,30.0,11.0,3.0,23.0,9.0,5.0,,,1.0,51.0,22.0,7.0,,11.0,,,29.0,,22.0,,7.0,123.0,,1.0,12.0,9.0,1.0,0.0,,2.0,2.0,2.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Suriname Under 17,Suriname_Under_17,cgpu38fk60cky1b2ccfihj4es,S. Pinas,Midfielder,17,,5.0,,1.0,,,,,5.0,,10.0,1.0,2.0,1.0,5.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,2.0,3.0,,,5.0,1.0,2.0,3.0,2.0,3.0,1.0,,1.0,10.0,2.0,2.0,,3.0,,1.0,5.0,,3.0,,1.0,17.0,2.0,,2.0,2.0,,0.0,,1.0,2.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Suriname Under 17,Suriname_Under_17,bo1gluc8sj2x8ioycb41pd7v8,S. Bergtop,Forward,7,,20.0,,9.0,,3.0,,1.0,23.0,1.0,10.0,2.0,3.0,,37.0,3.0,3.0,3.0,11.0,12.0,8.0,3.0,7.0,7.0,7.0,13.0,2.0,21.0,45.0,22.0,3.0,36.0,7.0,16.0,,1.0,1.0,89.0,35.0,9.0,3.0,9.0,1.0,,44.0,,35.0,2.0,11.0,259.0,2.0,,14.0,9.0,2.0,0.0,,6.0,1.0,,,,,,1.0,1.0,7.0,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Suriname Under 17,Suriname_Under_17,8b8nj50ghqntipqr49gaa86qc,K. Riedewald,Midfielder,11,4.0,29.0,,15.0,,,1.0,1.0,29.0,,10.0,2.0,2.0,2.0,46.0,,3.0,2.0,16.0,9.0,5.0,,10.0,18.0,9.0,20.0,6.0,3.0,37.0,16.0,3.0,26.0,9.0,20.0,1.0,1.0,,90.0,26.0,11.0,,11.0,,,36.0,1.0,25.0,6.0,8.0,187.0,1.0,,10.0,14.0,1.0,0.0,,10.0,3.0,1.0,2.0,,,,1.0,4.0,2.0,2.0,,,,,,,,,,,1.0,,6.0,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Suriname Under 17,Suriname_Under_17,2wi4o160wck4m0xb5shdhrnro,P. Rigters,Defender,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Suriname Under 17,Suriname_Under_17,8w433kooxge25em65b6zdgxec,D. Sijpenhof,Forward,19,,3.0,1.0,6.0,,1.0,,,4.0,,10.0,,1.0,1.0,6.0,,1.0,,,1.0,3.0,,6.0,1.0,4.0,,1.0,3.0,11.0,2.0,1.0,5.0,3.0,,,,,15.0,5.0,6.0,,4.0,,,10.0,,4.0,,1.0,27.0,,,3.0,,1.0,0.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Suriname Under 17,Suriname_Under_17,5trh6qofoditq1h0kq8ykbthw,T. Warso,Defender,6,,11.0,2.0,14.0,,3.0,1.0,1.0,14.0,,10.0,3.0,3.0,2.0,20.0,1.0,3.0,2.0,1.0,7.0,4.0,3.0,12.0,13.0,7.0,6.0,,11.0,40.0,11.0,3.0,24.0,5.0,7.0,1.0,1.0,1.0,59.0,23.0,16.0,1.0,12.0,,,39.0,,23.0,1.0,6.0,152.0,4.0,2.0,13.0,7.0,2.0,0.0,,1.0,4.0,1.0,,2.0,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
