liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,Charleston Battery,ar3l52h52v2hs28v6vp1fh46i,S. Adams,Forward,14,45.0,1.0,1.0,,,1.0,,,1.0,7.0,1.0,,1.0,,,,3.0,,14.0,2.0,,5.0,1.0,2.0,1.0,,7.0,8.0,,,4.0,,,1.0,,10.0,3.0,1.0,,1.0,2.0,3.0,1.0,,,1.0,1.0,6.0,1.0,7.0,4.0,,,,0.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Charleston Battery,dxfxrbvl0452fu9o033carm22,A. Apodaca,Forward,17,68.0,1.0,7.0,,,9.0,1.0,,2.0,14.0,2.0,,2.0,3.0,1.0,,3.0,,19.0,4.0,,6.0,1.0,1.0,1.0,1.0,7.0,14.0,,,5.0,1.0,,6.0,,10.0,3.0,,,,1.0,1.0,1.0,,,1.0,1.0,7.0,5.0,7.0,9.0,,,,0.0,1.0,,2.0,,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Charleston Battery,ani26vxlo22iw1u9oexptml05,L. Archer,Defender,5,13.0,1.0,4.0,,,3.0,,,,5.0,,,,,,1.0,1.0,,7.0,,,1.0,1.0,1.0,,,2.0,6.0,,,1.0,2.0,,2.0,,10.0,1.0,4.0,,,1.0,2.0,,,,1.0,1.0,2.0,1.0,2.0,4.0,,,,0.0,,,,,1.0,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Charleston Battery,ckefp96qi7xs4yt9n329paajt,A. Booth,Midfielder,7,45.0,1.0,3.0,2.0,,4.0,1.0,,1.0,11.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,22.0,3.0,,7.0,1.0,1.0,2.0,1.0,7.0,11.0,1.0,1.0,4.0,,,3.0,,10.0,5.0,2.0,1.0,,3.0,2.0,,2.0,1.0,1.0,,8.0,2.0,8.0,5.0,,,,0.0,,,2.0,,1.0,2.0,,,1.0,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Charleston Battery,1411z65yde6upoofkxdpymmp6,M. Cichero,Midfielder,24,22.0,1.0,2.0,,,3.0,,,1.0,2.0,1.0,,2.0,1.0,,1.0,1.0,1.0,8.0,,,,1.0,,,1.0,,2.0,1.0,,,,1.0,2.0,,10.0,2.0,2.0,,,,,,,,,,,,,5.0,,,,0.0,,,2.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Charleston Battery,4cznly19h90av7rjps6e81yqc,B. Ettienne,Midfielder,2,90.0,1.0,14.0,4.0,2.0,12.0,1.0,,,40.0,1.0,2.0,3.0,,1.0,5.0,4.0,6.0,66.0,,1.0,11.0,1.0,3.0,8.0,,24.0,40.0,1.0,2.0,4.0,3.0,2.0,11.0,2.0,10.0,10.0,20.0,,3.0,7.0,16.0,1.0,11.0,2.0,3.0,2.0,26.0,16.0,26.0,17.0,1.0,,,0.0,,,3.0,,,3.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Charleston Battery,7lmf6beyvhncglhw9avm40qju,H. Fauroux,Goalkeeper,30,90.0,1.0,24.0,2.0,1.0,22.0,1.0,,,17.0,,10.0,,,1.0,2.0,,2.0,50.0,2.0,14.0,8.0,1.0,,13.0,,3.0,37.0,1.0,1.0,,24.0,,,3.0,10.0,2.0,35.0,,,2.0,5.0,1.0,,1.0,,,5.0,,13.0,25.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,1.0,1.0,4.0,7.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,1.0,,,,,,,
USA_US_Open_Cup,2022,Charleston Battery,97d0drjb3zqkh5ozfufg17nys,P. Hogan,Defender,3,90.0,1.0,17.0,2.0,,9.0,1.0,1.0,,43.0,,5.0,10.0,,1.0,8.0,2.0,12.0,54.0,12.0,2.0,7.0,1.0,2.0,5.0,,24.0,46.0,2.0,,5.0,8.0,10.0,9.0,2.0,10.0,14.0,22.0,,1.0,4.0,22.0,1.0,,2.0,2.0,,28.0,7.0,29.0,17.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_US_Open_Cup,2022,Charleston Battery,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,Midfielder,22,67.0,1.0,8.0,2.0,,6.0,1.0,,1.0,21.0,1.0,,3.0,3.0,1.0,2.0,5.0,4.0,29.0,7.0,,11.0,1.0,4.0,2.0,1.0,14.0,22.0,2.0,,5.0,,2.0,8.0,,10.0,9.0,7.0,,,6.0,3.0,1.0,1.0,,3.0,1.0,13.0,3.0,14.0,11.0,,,,0.0,1.0,1.0,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Charleston Battery,52cctjkyxh59o4s6dompmahgp,J. Kuzminsky,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Charleston Battery,6ykqf3onvgfckslrsytcr1a6t,D. Oduro,Midfielder,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Charleston Battery,2qafqwqcj4agcy9waj77mu1g5,R. Piggott,Midfielder,10,45.0,1.0,5.0,,,4.0,,,,14.0,,,1.0,,,1.0,2.0,1.0,16.0,3.0,,9.0,1.0,2.0,,,9.0,14.0,,,2.0,,1.0,5.0,,10.0,3.0,7.0,,,2.0,,1.0,,,2.0,2.0,9.0,2.0,9.0,7.0,1.0,,,0.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Charleston Battery,3shlwwqybupbgpt063ng8ju2,G. Pérez,Forward,12,77.0,1.0,6.0,3.0,,7.0,1.0,,,26.0,,1.0,,1.0,1.0,,3.0,3.0,37.0,8.0,,15.0,1.0,3.0,8.0,,19.0,26.0,1.0,2.0,7.0,1.0,,5.0,,10.0,6.0,7.0,2.0,,6.0,6.0,1.0,,,,,20.0,4.0,20.0,12.0,,,,0.0,1.0,3.0,1.0,2.0,,,,,,,1.0,1.0,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
