liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,Chicago Fire FC,ahsgqqn4mjj7isq2x0fdkl49,B. Bronico,Midfielder,13,5.0,9.0,1.0,5.0,4.0,1.0,4.0,10.0,,1.0,6.0,,4.0,,2.0,,,2.0,14.0,1.0,2.0,4.0,10.0,6.0,,,1.0,2.0,5.0,5.0,6.0,4.0,,,2.0,,,,,,,,1.0,,3.0,2.0,,,2.0,,,4.0,,,,,,,,,,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Chicago Fire FC,991l8wbi9cfhm2pmyid7cle22,D. Campos,Defender,17,85.0,34.0,15.0,18.0,10.0,15.0,3.0,34.0,1.0,1.0,31.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,57.0,1.0,5.0,6.0,10.0,7.0,,2.0,1.0,3.0,11.0,31.0,31.0,3.0,1.0,4.0,6.0,3.0,2.0,,2.0,,2.0,1.0,,2.0,6.0,4.0,,2.0,2.0,,4.0,2.0,2.0,,,1.0,1.0,,2.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Chicago Fire FC,1wcq33p7w71u1mkdk349gicph,J. Corrales,Defender,25,23.0,13.0,2.0,13.0,4.0,,,13.0,,,13.0,,,3.0,3.0,,,,18.0,1.0,,6.0,10.0,,,,1.0,,2.0,13.0,13.0,,,3.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Chicago Fire FC,817ltkyap93lk4mew1u7p8xk9,R. Edwards,Forward,7,67.0,49.0,8.0,21.0,18.0,18.0,9.0,49.0,1.0,1.0,38.0,2.0,11.0,19.0,10.0,5.0,1.0,2.0,65.0,1.0,5.0,17.0,10.0,5.0,,2.0,1.0,4.0,5.0,38.0,38.0,4.0,1.0,1.0,3.0,,1.0,2.0,,,1.0,,,,3.0,1.0,,1.0,,2.0,1.0,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Chicago Fire FC,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,Midfielder,20,90.0,38.0,9.0,27.0,30.0,3.0,11.0,39.0,,,25.0,2.0,13.0,12.0,26.0,2.0,1.0,,72.0,1.0,10.0,13.0,10.0,10.0,,2.0,1.0,4.0,5.0,25.0,26.0,4.0,,8.0,,3.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,,9.0,6.0,1.0,2.0,,1.0,13.0,,6.0,,,1.0,2.0,2.0,2.0,5.0,,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Chicago Fire FC,9vnc6yrzvl4ia47ger2032pk9,J. Gutjahr,Midfielder,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Chicago Fire FC,47tuiac0bvncdjchhc2umerjd,F. Herbers,Forward,21,90.0,33.0,10.0,20.0,18.0,3.0,9.0,33.0,,2.0,23.0,2.0,10.0,7.0,10.0,4.0,1.0,2.0,48.0,1.0,10.0,8.0,10.0,15.0,,2.0,1.0,8.0,8.0,23.0,23.0,9.0,1.0,2.0,,,,1.0,,1.0,2.0,2.0,,,6.0,6.0,,,4.0,2.0,2.0,5.0,2.0,,,,1.0,,1.0,,,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Chicago Fire FC,bm0877awita8ao3jlakekriz9,J. Kappelhof,Defender,4,25.0,33.0,2.0,11.0,3.0,19.0,2.0,33.0,1.0,1.0,27.0,2.0,3.0,9.0,3.0,1.0,1.0,,35.0,1.0,1.0,10.0,10.0,1.0,1.0,2.0,1.0,,12.0,30.0,30.0,,,,,,,1.0,,,,,,,,1.0,3.0,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Chicago Fire FC,6b3yutqefgbne43yxj31gh7md,K. Kronholm,Goalkeeper,27,90.0,19.0,,3.0,3.0,20.0,,26.0,,,17.0,2.0,3.0,6.0,3.0,7.0,1.0,,32.0,1.0,,16.0,10.0,,,2.0,1.0,,4.0,16.0,23.0,,,,,,,3.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,11.0,,,,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Chicago Fire FC,co3niwple5xj0c14t3ydz3rh1,C. Sapong,Forward,9,90.0,14.0,5.0,7.0,6.0,3.0,4.0,14.0,,,9.0,2.0,4.0,5.0,5.0,2.0,1.0,,26.0,1.0,5.0,3.0,10.0,11.0,1.0,2.0,1.0,1.0,1.0,10.0,10.0,6.0,,1.0,1.0,1.0,,,1.0,2.0,3.0,1.0,1.0,,8.0,5.0,1.0,,1.0,,1.0,6.0,4.0,,,,,,1.0,,,2.0,2.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Chicago Fire FC,7775omrubpksg48eyo4wksvyt,G. Lillard,Defender,15,65.0,49.0,2.0,16.0,4.0,29.0,3.0,49.0,,1.0,45.0,,4.0,19.0,3.0,1.0,,1.0,52.0,1.0,3.0,15.0,10.0,10.0,,,1.0,1.0,13.0,45.0,45.0,5.0,,,,,,1.0,,,,,,,,5.0,,,3.0,,,7.0,2.0,,,,2.0,,,,,,,,1.0,1.0,,4.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Chicago Fire FC,jx4qgvdq5vsa0hvgqh73mf2t,C. Martínez,Midfielder,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Chicago Fire FC,2m4iwb3oo5zzfbxrua7ver3kl,D. McCarty,Midfielder,6,90.0,71.0,11.0,38.0,8.0,29.0,4.0,72.0,,4.0,65.0,2.0,5.0,17.0,4.0,6.0,1.0,1.0,85.0,1.0,9.0,22.0,10.0,10.0,2.0,2.0,1.0,5.0,22.0,66.0,67.0,6.0,1.0,,,,,1.0,1.0,3.0,2.0,2.0,,,,4.0,2.0,,,1.0,,1.0,4.0,,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Chicago Fire FC,b8vbhw29ucubzzmgv0nge1omh,D. Mihailović,Midfielder,14,90.0,51.0,11.0,42.0,14.0,9.0,1.0,51.0,,2.0,45.0,2.0,3.0,10.0,9.0,9.0,1.0,,70.0,1.0,9.0,22.0,10.0,9.0,,2.0,1.0,6.0,8.0,48.0,48.0,6.0,,3.0,1.0,,3.0,2.0,,1.0,,2.0,,,5.0,3.0,3.0,1.0,,,6.0,,3.0,,,,,,,3.0,,,2.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Chicago Fire FC,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,Midfielder,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Chicago Fire FC,c8kvvkwlono7cv79t61gsydhx,N. Nikolić,Forward,23,90.0,25.0,8.0,21.0,8.0,3.0,4.0,28.0,,,24.0,2.0,4.0,8.0,4.0,3.0,1.0,1.0,38.0,1.0,2.0,3.0,10.0,5.0,,2.0,1.0,2.0,9.0,21.0,24.0,3.0,,1.0,,,,,,,2.0,2.0,2.0,,8.0,2.0,,,2.0,1.0,1.0,3.0,,1.0,1.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Chicago Fire FC,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,Goalkeeper,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Chicago Fire FC,9g6ffgppmbem1n83z64vsj7it,Marcelo,Defender,2,90.0,66.0,5.0,26.0,4.0,39.0,2.0,69.0,,1.0,63.0,2.0,4.0,12.0,4.0,5.0,1.0,,76.0,1.0,5.0,25.0,10.0,6.0,2.0,2.0,1.0,1.0,27.0,62.0,65.0,2.0,1.0,,,,,2.0,,,,,,,1.0,4.0,2.0,,,,,1.0,4.0,,,,1.0,,,,,,3.0,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
