liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,Atlético de San Luis,8fdn4ollhabj63gxxzijpdroq,Ó. Macías,Midfielder,21,5.0,13.0,3.0,27.0,,1.0,2.0,2.0,3.0,5.0,2.0,4.0,2.0,8.0,2.0,51.0,14.0,,50.0,1.0,17.0,3.0,3.0,1.0,,2.0,66.0,2.0,3.0,4.0,156.0,,52.0,7.0,14.0,2.0,30.0,,1.0,,5.0,20.0,3.0,1.0,83.0,,,1.0,22.0,3.0,2.0,,2.0,3.0,10.0,2.0,10.0,4.0,2.0,64.0,1.0,3.0,0.0,,1.0,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlético de San Luis,c1mmpsjscdgmt8a1nszvsfbze,J. Marchand,Midfielder,16,5.0,3.0,1.0,8.0,,3.0,,1.0,3.0,2.0,2.0,,2.0,14.0,3.0,31.0,5.0,,29.0,1.0,5.0,1.0,3.0,1.0,,,36.0,2.0,2.0,3.0,87.0,,31.0,7.0,9.0,,20.0,,1.0,2.0,1.0,5.0,1.0,1.0,48.0,,1.0,,11.0,2.0,2.0,,,3.0,10.0,2.0,5.0,,,36.0,,4.0,0.0,,3.0,,3.0,,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlético de San Luis,d3o1bmhtcv2qm9umgz49p5qi2,G. Martínez,Defender,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlético de San Luis,984j2w6lnp0cty58lyjdqu2hg,Yan Phillipe,Forward,22,10.0,8.0,1.0,7.0,,3.0,,1.0,3.0,1.0,1.0,1.0,2.0,8.0,5.0,22.0,6.0,,23.0,,8.0,1.0,9.0,,,,30.0,1.0,2.0,6.0,112.0,,24.0,11.0,7.0,3.0,8.0,,1.0,2.0,1.0,13.0,3.0,3.0,50.0,2.0,1.0,1.0,17.0,5.0,3.0,1.0,1.0,3.0,10.0,1.0,5.0,3.0,3.0,28.0,2.0,5.0,0.0,,1.0,,1.0,,,,,,2.0,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlético de San Luis,9yfay7aezsa3mxrx45rx4v5lg,S. Pérez Bouquet,Midfielder,26,1.0,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,1.0,,1.0,,,2.0,,,,,1.0,,,,1.0,10.0,,,,,,,,0.0,,,,,,,1.0,,,,,,1.0,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlético de San Luis,8xd59g0c36012q6mg5f2fl239,Juanpe,Defender,6,2.0,8.0,2.0,28.0,,,,,3.0,5.0,5.0,9.0,,21.0,2.0,64.0,13.0,,61.0,4.0,5.0,,7.0,1.0,,,79.0,,1.0,1.0,207.0,,66.0,7.0,25.0,,52.0,,1.0,1.0,,13.0,,3.0,102.0,,,,14.0,,4.0,,5.0,3.0,10.0,5.0,4.0,,,77.0,,6.0,0.0,2.0,,,2.0,,15.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlético de San Luis,7oyq0ips5r4tolqm3zhjd908a,C. Rodas,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlético de San Luis,30pkf9jrjvg4y1r4lk1gr99sl,S. Salles-Lamonge,Midfielder,19,18.0,16.0,2.0,19.0,,3.0,8.0,2.0,3.0,7.0,2.0,4.0,3.0,28.0,11.0,89.0,19.0,,88.0,,25.0,2.0,15.0,,,4.0,112.0,1.0,3.0,9.0,197.0,1.0,93.0,20.0,40.0,,37.0,,2.0,1.0,6.0,28.0,1.0,4.0,146.0,4.0,1.0,,61.0,7.0,4.0,4.0,2.0,3.0,10.0,5.0,15.0,4.0,1.0,108.0,5.0,11.0,0.0,,1.0,,3.0,,2.0,,2.0,,2.0,,,,,,,,3.0,,,,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlético de San Luis,bp5ke83snpcuaik3cbo39w3xl,J. Sanabria,Midfielder,8,17.0,24.0,2.0,2.0,,2.0,,1.0,3.0,5.0,3.0,5.0,3.0,48.0,6.0,87.0,23.0,1.0,85.0,2.0,12.0,,7.0,2.0,13.0,,111.0,3.0,8.0,12.0,205.0,2.0,88.0,20.0,49.0,6.0,30.0,,1.0,1.0,2.0,36.0,7.0,4.0,172.0,3.0,2.0,2.0,64.0,11.0,6.0,6.0,3.0,3.0,10.0,3.0,18.0,6.0,4.0,110.0,,8.0,0.0,,4.0,,5.0,2.0,3.0,,1.0,,6.0,,,,,,,,1.0,,1.0,6.0,6.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlético de San Luis,1rsxl4i0kp86goczaq7aok4yc,J. Suárez,Defender,29,2.0,7.0,1.0,8.0,,,,,1.0,1.0,1.0,3.0,1.0,2.0,,27.0,6.0,,25.0,,3.0,1.0,3.0,,6.0,,33.0,1.0,3.0,3.0,86.0,,27.0,3.0,20.0,2.0,19.0,,1.0,,,8.0,1.0,1.0,56.0,,1.0,,12.0,2.0,1.0,1.0,,1.0,10.0,2.0,3.0,2.0,1.0,33.0,,,0.0,,,,,,6.0,,,,1.0,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlético de San Luis,bzeie1cx3gi7xebd1es2uqxka,A. Sánchez,Goalkeeper,1,1.0,13.0,3.0,13.0,,,,,3.0,6.0,,19.0,,17.0,1.0,25.0,19.0,,34.0,,,,22.0,2.0,,,68.0,,,,270.0,,49.0,1.0,38.0,,43.0,,,,,19.0,,4.0,101.0,,,,6.0,,6.0,,8.0,3.0,10.0,15.0,,,,29.0,1.0,1.0,0.0,,,,,,10.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,32.0,22.0,5.0,4.0,6.0,3.0,,3.0,1.0,6.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlético de San Luis,8de47uyqaqh9tg6oh2xn1ta8k,R. Torres,Defender,2,9.0,20.0,2.0,23.0,,3.0,,,3.0,7.0,8.0,8.0,1.0,3.0,5.0,47.0,22.0,1.0,46.0,6.0,15.0,,7.0,2.0,11.0,,73.0,,6.0,6.0,205.0,,51.0,17.0,32.0,5.0,19.0,,2.0,1.0,,32.0,4.0,3.0,115.0,,1.0,2.0,32.0,4.0,5.0,,5.0,3.0,10.0,5.0,14.0,5.0,2.0,69.0,1.0,11.0,0.0,3.0,2.0,,4.0,4.0,9.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlético de San Luis,6i2k03ji4uy1a9vgbl6t0hno4,J. Villal,Midfielder,28,4.0,4.0,,6.0,,3.0,,,1.0,,,,,9.0,2.0,19.0,4.0,,20.0,,4.0,,,,,,24.0,,,2.0,27.0,,20.0,4.0,5.0,,5.0,,,1.0,1.0,6.0,,2.0,29.0,2.0,,,15.0,2.0,2.0,,,1.0,10.0,,4.0,,,23.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlético de San Luis,7notkpulby0egsy857ad47yz9,João Pedro,Forward,9,15.0,5.0,2.0,8.0,,10.0,,4.0,2.0,1.0,6.0,,6.0,15.0,5.0,28.0,6.0,,31.0,4.0,10.0,,6.0,1.0,,,37.0,,2.0,12.0,180.0,2.0,31.0,21.0,4.0,,19.0,,2.0,,8.0,15.0,4.0,1.0,70.0,5.0,2.0,1.0,12.0,10.0,2.0,,,2.0,10.0,,6.0,,3.0,34.0,3.0,9.0,1.0,1.0,1.0,,1.0,,5.0,2.0,,,2.0,,,1.0,2.0,2.0,0.0,2.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlético de San Luis,5si2s3ft66yhe0jgma025xhxw,E. Águila,Defender,31,6.0,8.0,2.0,31.0,,4.0,,1.0,2.0,2.0,5.0,8.0,1.0,34.0,2.0,101.0,10.0,1.0,100.0,4.0,4.0,,12.0,2.0,,,115.0,2.0,1.0,5.0,180.0,,105.0,11.0,46.0,,67.0,,1.0,,,13.0,3.0,4.0,132.0,1.0,,,38.0,4.0,6.0,,5.0,2.0,10.0,5.0,2.0,,1.0,111.0,,6.0,0.0,1.0,1.0,,2.0,,6.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
