liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Appearances,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Successful Passes Opposition Half,Total Fouls Conceded,Times Tackled,Total Passes,Touches,Duels,Goals Conceded Inside Box,Successful Long Passes,Ground Duels lost,Fifty Fifty,Foul Attempted Tackle,Backward Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,Index,Total Tackles,Successful Passes Own Half,Aerial Duels,PutThrough/Blocked Distribution,Time Played,Unsuccessful Long Passes,Aerial Duels lost,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Substitute Off,Successful Short Passes,Tackles Won,Unsuccessful Launches,Throw Ins to Own Player,Unsuccessful Passes Opposition Half,Duels lost,Total Losses Of Possession,Rightside Passes,Games Played,Substitute On,Total Touches In Opposition Box,Duels won,Blocked Shots,Forward Passes,Tackles Lost,Handballs conceded,Leftside Passes,Interceptions,Ground Duels,Successful Dribbles,Yellow Cards,Recoveries,Starts,Ground Duels won,Successful Fifty Fifty,Unsuccessful Passes Own Half,Home Goals,Away Goals,Winning Goal,Aerial Duels won,Unsuccessful Crosses open play,Corners Won,Unsuccessful Crosses & Corners,Total Clearances,Successful Crosses & Corners,Offsides,Key Passes (Attempt Assists),Set Pieces Goals,Left Foot Goals,Penalties Taken,Hit Woodwork,Throw Ins to Opposition Player,Attempts from Set Pieces,Successful Lay-offs,Shots Off Target (inc woodwork),Second Goal Assists,Shots On Target ( inc goals ),Goals from Outside Box,Goals,Goals from Inside Box,Through balls,Assists (Intentional),Goal Assists,Total Fouls Won,Unsuccessful lay-offs,Right Foot Goals,Successful Crosses open play,Penalty Goals Conceded,Total Shots,Straight Red Cards,Successful Corners into Box,Corners Taken (incl short corners),Total Red Cards,Unsuccessful Corners into Box,Clean Sheets,Penalty Goals,Successful Launches,Blocks,Headed Goals,Red Cards - 2nd Yellow,Penalties Conceded,GK Successful Distribution,Catches,Saves made - parried,GK Unsuccessful Distribution,Saves Made from Outside Box,Goalkeeper Smother,Saves Made,Punches,Saves Made from Inside Box,Saves made - caught,Drops,Penalties Faced,Foul Won Penalty,Last Man Tackle,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Penalties Saved,Saves from Penalty,Crosses not Claimed,Overruns,Goals Openplay,Other Goals,Goal Kicks,Last Player Tackle
USA_MLS,2021,San Jose Earthquakes,9zddcyra6hatoggmpxos46l79,L. Abecasis,Defender,2,88.0,23.0,449.0,15.0,232.0,29.0,23.0,588.0,1016.0,181.0,14.0,47.0,74.0,32.0,18.0,117.0,18.0,130.0,8.0,21.0,42.0,234.0,35.0,30.0,1234.0,42.0,14.0,579.0,458.0,4.0,12.0,411.0,22.0,17.0,117.0,128.0,88.0,260.0,24.0,23.0,9.0,7.0,93.0,2.0,221.0,20.0,1.0,226.0,17.0,146.0,17.0,4.0,98.0,14.0,72.0,11.0,42.0,,,0.0,21.0,39.0,2.0,40.0,17.0,8.0,1.0,9.0,,,,1.0,26.0,,1.0,4.0,1.0,2.0,,,,2.0,1.0,2.0,14.0,,,8.0,1.0,6.0,,,1.0,,1.0,1.0,,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_MLS,2021,San Jose Earthquakes,51y94mgf4wxkk5f4tysztc60a,J. Akanyirige,Defender,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,San Jose Earthquakes,93oc9ezl3ybfsei0z4xgkjo45,O. Alanís,Defender,4,81.0,25.0,1080.0,3.0,277.0,15.0,12.0,1292.0,1554.0,137.0,34.0,123.0,43.0,51.0,5.0,63.0,39.0,156.0,9.0,50.0,27.0,861.0,51.0,13.0,2045.0,75.0,24.0,1227.0,1136.0,5.0,5.0,1013.0,14.0,18.0,10.0,87.0,67.0,179.0,492.0,25.0,1.0,19.0,70.0,2.0,415.0,13.0,,322.0,40.0,86.0,12.0,3.0,123.0,24.0,43.0,33.0,71.0,1.0,1.0,0.0,27.0,1.0,1.0,2.0,73.0,2.0,,7.0,,2.0,2.0,1.0,,5.0,1.0,6.0,,10.0,,2.0,2.0,,,,4.0,,,,3.0,16.0,,,,,,4.0,2.0,6.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
USA_MLS,2021,San Jose Earthquakes,ei1xwfu1blceujrbuqbw8xi7e,T. Beason,Defender,15,122.0,24.0,797.0,6.0,187.0,11.0,4.0,995.0,1262.0,162.0,21.0,71.0,28.0,35.0,7.0,84.0,28.0,180.0,2.0,42.0,14.0,628.0,102.0,19.0,1931.0,58.0,35.0,976.0,815.0,7.0,4.0,744.0,7.0,18.0,33.0,100.0,63.0,211.0,323.0,24.0,2.0,25.0,99.0,2.0,407.0,7.0,,181.0,25.0,60.0,1.0,1.0,86.0,22.0,32.0,16.0,84.0,,,0.0,67.0,4.0,2.0,4.0,68.0,,,3.0,,,,,9.0,,,9.0,,3.0,,,,,,1.0,17.0,,,,,12.0,,,,,,2.0,,6.0,21.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,
USA_MLS,2021,San Jose Earthquakes,8vlcd0j8wb31z0hxiawpze9yh,M. Bersano,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,San Jose Earthquakes,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,Midfielder,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,San Jose Earthquakes,5vjalgmy5e9xhfdjoeq6kxqwa,C. Cowell,Forward,44,75.0,33.0,189.0,15.0,159.0,30.0,90.0,292.0,693.0,245.0,21.0,4.0,139.0,86.0,8.0,74.0,25.0,85.0,38.0,38.0,18.0,57.0,35.0,32.0,1663.0,10.0,27.0,272.0,207.0,4.0,11.0,203.0,5.0,1.0,7.0,93.0,166.0,290.0,116.0,33.0,19.0,94.0,79.0,9.0,57.0,13.0,2.0,45.0,6.0,210.0,39.0,3.0,67.0,14.0,71.0,34.0,19.0,3.0,2.0,1.0,8.0,27.0,25.0,27.0,2.0,9.0,4.0,19.0,,2.0,,,3.0,,6.0,14.0,1.0,19.0,,5.0,5.0,2.0,4.0,5.0,14.0,3.0,3.0,9.0,,33.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
USA_MLS,2021,San Jose Earthquakes,6a6mbb6e462y31yyfprw3br3d,J. Ebobisse,Forward,11,76.0,24.0,271.0,6.0,219.0,15.0,48.0,385.0,644.0,185.0,28.0,16.0,70.0,52.0,5.0,109.0,31.0,85.0,9.0,71.0,10.0,83.0,58.0,12.0,1706.0,9.0,35.0,355.0,300.0,3.0,8.0,284.0,5.0,,1.0,72.0,105.0,173.0,88.0,24.0,4.0,71.0,80.0,5.0,66.0,5.0,2.0,122.0,6.0,127.0,20.0,1.0,34.0,20.0,57.0,26.0,17.0,1.0,4.0,0.0,23.0,4.0,10.0,4.0,16.0,2.0,7.0,12.0,,3.0,,2.0,,,19.0,17.0,,26.0,,5.0,5.0,2.0,,1.0,28.0,9.0,,2.0,2.0,43.0,,,,,,2.0,,,4.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2021,San Jose Earthquakes,d4wt4sy8lg2h7cr3n6yl15vpx,C. Espinoza,Midfielder,10,124.0,32.0,576.0,17.0,434.0,28.0,76.0,738.0,1349.0,255.0,38.0,44.0,131.0,55.0,21.0,239.0,44.0,143.0,49.0,43.0,34.0,202.0,29.0,47.0,2242.0,19.0,22.0,716.0,595.0,6.0,17.0,551.0,17.0,5.0,33.0,237.0,153.0,432.0,141.0,32.0,4.0,72.0,102.0,16.0,147.0,17.0,1.0,211.0,18.0,226.0,41.0,7.0,119.0,28.0,95.0,27.0,29.0,1.0,2.0,2.0,7.0,80.0,31.0,123.0,9.0,41.0,4.0,38.0,,1.0,1.0,2.0,,2.0,17.0,18.0,,19.0,1.0,3.0,2.0,3.0,8.0,8.0,21.0,2.0,2.0,14.0,2.0,37.0,,22.0,69.0,,35.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,11.0,,,,
USA_MLS,2021,San Jose Earthquakes,d744e265dva4ix71yuv8zzyt,C. Fierro,Forward,7,78.0,28.0,210.0,8.0,170.0,10.0,32.0,326.0,639.0,126.0,17.0,17.0,60.0,25.0,5.0,64.0,21.0,108.0,17.0,36.0,8.0,72.0,20.0,29.0,1152.0,30.0,15.0,316.0,218.0,4.0,10.0,201.0,6.0,7.0,24.0,153.0,75.0,254.0,56.0,28.0,16.0,42.0,51.0,6.0,135.0,2.0,3.0,71.0,6.0,106.0,16.0,1.0,42.0,12.0,46.0,14.0,20.0,1.0,2.0,0.0,5.0,56.0,20.0,65.0,9.0,24.0,,17.0,,1.0,,,2.0,1.0,1.0,9.0,1.0,9.0,,3.0,3.0,1.0,3.0,3.0,22.0,,,13.0,1.0,18.0,1.0,10.0,21.0,1.0,7.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,6.0,,1.0,,
