root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Open Play Passes,Goals from Inside Box,Successful Open Play Passes,Leftside Passes,Ground Duels lost,Unsuccessful Short Passes,Successful Lay-offs,Unsuccessful Passes Own Half,Aerial Duels won,Penalty Goals Conceded,Goals Conceded Inside Box,Successful Passes Opposition Half,Appearances,Goals Conceded,Goals from Outside Box,Aerial Duels,Left Foot Goals,Total Fouls Won,Index,Backward Passes,Touches,Total Passes,Substitute Off,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Substitute On,Successful Passes Own Half,Foul Attempted Tackle,Goals Conceded Outside Box,Times Tackled,Offsides,Total Losses Of Possession,Unsuccessful Dribbles,Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Starts,Ground Duels,PutThrough/Blocked Distribution Won,Goals,Shots On Target ( inc goals ),Ground Duels won,Right Foot Goals,Total Touches In Opposition Box,Unsuccessful Passes Opposition Half,Rightside Passes,PutThrough/Blocked Distribution,Overruns,Total Fouls Conceded,Aerial Duels lost,Forward Passes,Time Played,Recoveries,Games Played,Duels won,Shots Off Target (inc woodwork),Successful Short Passes,Successful Dribbles,Yellow Cards,Duels,Home Goals,Away Goals,Winning Goal,Key Passes (Attempt Assists),Through balls,Successful Crosses & Corners,Corners Won,Unsuccessful Launches,Successful Launches,Successful Long Passes,Unsuccessful Long Passes,Interceptions,Total Clearances,Blocked Shots,Tackles Lost,Corners Taken (incl short corners),Unsuccessful Crosses open play,Attempts from Set Pieces,Unsuccessful Corners into Box,Successful Corners into Box,Tackles Won,Unsuccessful Crosses & Corners,Throw Ins to Own Player,Total Tackles,Clean Sheets,Successful Crosses open play,Blocks,Goal Assists,Unsuccessful lay-offs,Goal Kicks,GK Successful Distribution,Throw Ins to Opposition Player,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Drops,Saves Made,Catches,Penalties Faced,Penalties Conceded,Straight Red Cards,Total Red Cards,Foul Won Penalty,Assists (Intentional),Hit Woodwork,Headed Goals,Punches,Penalty Goals,Penalties Taken,Set Pieces Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Own Goal Scored,Saves made - caught,Goalkeeper Smother,Clearances Off the Line,Saves from Penalty,Penalties Saved,Last Player Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Lucia,St._Lucia,40tw4q3huepz7pc8vsa2nkedx,C. Alexander,Defender,0,155.0,,124.0,39.0,9.0,22.0,,6.0,1.0,1.0,11.0,81.0,4.0,13.0,,4.0,,3.0,10.0,15.0,238.0,162.0,,,130.0,,51.0,,2.0,5.0,,59.0,4.0,12.0,32.0,1.0,4.0,15.0,1.0,,1.0,6.0,,2.0,34.0,31.0,3.0,,2.0,3.0,77.0,360.0,11.0,4.0,7.0,,123.0,2.0,,19.0,,,0.0,1.0,,2.0,,1.0,,7.0,10.0,4.0,8.0,,,,8.0,,,,1.0,8.0,19.0,1.0,,2.0,4.0,1.0,1.0,,,7.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Lucia,St._Lucia,6nhwnc7cn12ztm616py12u784,B. Aman,Midfielder,0,26.0,,19.0,10.0,1.0,2.0,,2.0,,,1.0,13.0,2.0,1.0,,,,1.0,10.0,1.0,31.0,28.0,,,21.0,2.0,8.0,,,,,9.0,,1.0,7.0,,,2.0,,,,1.0,,,5.0,9.0,1.0,,,,8.0,53.0,2.0,2.0,1.0,,19.0,,,2.0,,,0.0,,,,,2.0,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Lucia,St._Lucia,2h6dnojsjw0yxhrr1akyepm5m,D. Augustin,Defender,0,35.0,,26.0,5.0,4.0,6.0,,3.0,1.0,,5.0,14.0,2.0,6.0,,1.0,,2.0,10.0,6.0,52.0,35.0,2.0,,26.0,,12.0,1.0,1.0,2.0,,12.0,,4.0,9.0,4.0,2.0,6.0,4.0,,2.0,2.0,,2.0,6.0,6.0,4.0,,1.0,,18.0,131.0,6.0,2.0,3.0,2.0,23.0,,,7.0,,,0.0,1.0,,,,1.0,,3.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Lucia,St._Lucia,92eq2jr42ge9hej0pi9e6p8no,S. Augustin,Midfielder,0,26.0,,18.0,5.0,4.0,5.0,,1.0,1.0,,1.0,6.0,3.0,1.0,,5.0,,,10.0,7.0,38.0,27.0,,,19.0,3.0,13.0,3.0,,1.0,,12.0,1.0,8.0,8.0,1.0,,4.0,2.0,,,,,2.0,7.0,8.0,2.0,,3.0,4.0,7.0,99.0,7.0,3.0,1.0,1.0,17.0,,,9.0,,,0.0,,,,,1.0,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Lucia,St._Lucia,de3p5254qt6oww8u6j75nibbp,M. Aurélien,Forward,0,3.0,,2.0,2.0,4.0,,,,,,,1.0,1.0,,,,,,10.0,,9.0,3.0,,,2.0,1.0,1.0,1.0,,1.0,,5.0,1.0,4.0,1.0,,,5.0,,,,1.0,,,1.0,,,,1.0,,1.0,11.0,2.0,1.0,1.0,,2.0,,,5.0,,,0.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Lucia,St._Lucia,1laino29en569qfkl4sshebfu,V. Barclett,Goalkeeper,0,63.0,,48.0,24.0,1.0,2.0,,13.0,7.0,1.0,13.0,14.0,6.0,15.0,,7.0,,1.0,10.0,,216.0,144.0,,,91.0,,77.0,,2.0,1.0,,55.0,1.0,1.0,53.0,,6.0,3.0,1.0,,,2.0,,6.0,40.0,20.0,2.0,,,,100.0,540.0,65.0,6.0,9.0,,70.0,1.0,,10.0,,,0.0,,,,,12.0,6.0,21.0,51.0,,8.0,,,,,,,,,,2.0,,,,,,,40.0,55.0,,11.0,6.0,13.0,6.0,,19.0,12.0,1.0,,,,,,,,4.0,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Lucia,St._Lucia,q80t3hqj8ar9o7sw9t0fh8us,E. Butcher,Midfielder,0,19.0,,17.0,3.0,1.0,1.0,,,,,2.0,11.0,2.0,2.0,,2.0,,1.0,10.0,3.0,25.0,19.0,,,17.0,2.0,6.0,,,1.0,,4.0,,3.0,2.0,,,5.0,,,,4.0,,1.0,3.0,7.0,,,,2.0,6.0,49.0,4.0,2.0,4.0,,13.0,1.0,,7.0,,,0.0,1.0,,,,,,4.0,1.0,,,,,,1.0,,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Lucia,St._Lucia,cadews5nr9yutcutt77mfz76c,M. Castang,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Lucia,St._Lucia,bvgapqidsbsfbj746oz50u7dh,R. Charles,Midfielder,0,35.0,1.0,22.0,9.0,3.0,7.0,,2.0,2.0,1.0,7.0,18.0,3.0,8.0,,4.0,1.0,3.0,10.0,6.0,67.0,36.0,2.0,,23.0,1.0,5.0,3.0,1.0,,,19.0,,5.0,13.0,5.0,2.0,14.0,1.0,1.0,3.0,11.0,,9.0,15.0,8.0,3.0,1.0,3.0,2.0,13.0,173.0,7.0,3.0,13.0,2.0,23.0,1.0,1.0,18.0,0.0,1.0,0.0,,,,2.0,1.0,,,6.0,1.0,2.0,2.0,1.0,,4.0,,,,6.0,4.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Lucia,St._Lucia,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,Defender,0,11.0,,6.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,,,10.0,4.0,25.0,12.0,1.0,,7.0,,7.0,,,,,8.0,,,5.0,1.0,1.0,,2.0,,,,,2.0,3.0,2.0,4.0,,,,5.0,71.0,1.0,1.0,1.0,1.0,7.0,,,1.0,,,0.0,,,,,2.0,,,4.0,,1.0,,,,,,,,,,3.0,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
